key	text	type	parameter
S2_PBS_ID_Enemy_Rebel_Ronin_Hated_02	text_rejected	118	FACTION_REBEL_RONIN
S2_PBS_ID_Enemy_Rebel_Ronin_Hated_03	text_rejected	118	FACTION_REBEL_RONIN
S2_PBS_ID_Enemy_Rebel_Ronin_Hated_04	text_rejected	118	FACTION_REBEL_RONIN
S2_PBS_ID_Enemy_Rebel_Ronin_Hated_05	text_rejected	118	FACTION_REBEL_RONIN
S2_PBS_ID_Enemy_Rebel_Ronin_Respected_01	text_rejected	119	FACTION_REBEL_RONIN
S2_PBS_ID_Enemy_Rebel_Ronin_Respected_02	text_rejected	119	FACTION_REBEL_RONIN
S2_PBS_ID_Enemy_Rebel_Ronin_Respected_03	text_rejected	119	FACTION_REBEL_RONIN
S2_PBS_ID_Enemy_Rebel_Ronin_Respected_04	text_rejected	119	FACTION_REBEL_RONIN
S2_PBS_ID_Enemy_Rebel_Ronin_Respected_05	text_rejected	119	FACTION_REBEL_RONIN
S2_PBS_Intro_Clan_Chosokabe_01	text_rejected	120	FACTION_CHOSOKABE
S2_PBS_Intro_Clan_Chosokabe_02	text_rejected	120	FACTION_CHOSOKABE
S2_PBS_Intro_Clan_Chosokabe_03	text_rejected	120	FACTION_CHOSOKABE
S2_PBS_Intro_Clan_Chosokabe_04	text_rejected	120	FACTION_CHOSOKABE
S2_PBS_Intro_Clan_Chosokabe_05	text_rejected	120	FACTION_CHOSOKABE
S2_PBS_Intro_Clan_Chosokabe_06	text_rejected	120	FACTION_CHOSOKABE
S2_PBS_Intro_Clan_Chosokabe_07	text_rejected	120	FACTION_CHOSOKABE
S2_PBS_Intro_Clan_Chosokabe_08	text_rejected	120	FACTION_CHOSOKABE
S2_PBS_Intro_Clan_Chosokabe_09	text_rejected	120	FACTION_CHOSOKABE
S2_PBS_Intro_Clan_Chosokabe_10	text_rejected	120	FACTION_CHOSOKABE
S2_PBS_Intro_Clan_Date_01	text_rejected	120	FACTION_DATE
S2_PBS_Intro_Clan_Date_02	text_rejected	120	FACTION_DATE
S2_PBS_Intro_Clan_Date_03	text_rejected	120	FACTION_DATE
S2_PBS_Intro_Clan_Date_04	text_rejected	120	FACTION_DATE
S2_PBS_Intro_Clan_Date_05	text_rejected	120	FACTION_DATE
S2_PBS_Intro_Clan_Date_06	text_rejected	120	FACTION_DATE
S2_PBS_Intro_Clan_Date_07	text_rejected	120	FACTION_DATE
S2_PBS_Intro_Clan_Date_08	text_rejected	120	FACTION_DATE
S2_PBS_Intro_Clan_Date_09	text_rejected	120	FACTION_DATE
S2_PBS_Intro_Clan_Date_10	text_rejected	120	FACTION_DATE
S2_PBS_Intro_Clan_Hattori_01	text_rejected	120	FACTION_HATTORI
S2_PBS_Intro_Clan_Hattori_02	text_rejected	120	FACTION_HATTORI
S2_PBS_Intro_Clan_Hattori_03	text_rejected	120	FACTION_HATTORI
S2_PBS_Intro_Clan_Hattori_04	text_rejected	120	FACTION_HATTORI
S2_PBS_Intro_Clan_Hattori_05	text_rejected	120	FACTION_HATTORI
S2_PBS_Intro_Clan_Hattori_06	text_rejected	120	FACTION_HATTORI
S2_PBS_Intro_Clan_Hattori_07	text_rejected	120	FACTION_HATTORI
S2_PBS_Intro_Clan_Hattori_08	text_rejected	120	FACTION_HATTORI
S2_PBS_Intro_Clan_Hattori_09	text_rejected	120	FACTION_HATTORI
S2_PBS_Intro_Clan_Hattori_10	text_rejected	120	FACTION_HATTORI
S2_PBS_Intro_Clan_Hojo_01	text_rejected	120	FACTION_HOJO
S2_PBS_Intro_Clan_Hojo_02	text_rejected	120	FACTION_HOJO
S2_PBS_Intro_Clan_Hojo_03	text_rejected	120	FACTION_HOJO
S2_PBS_Intro_Clan_Hojo_04	text_rejected	120	FACTION_HOJO
S2_PBS_Intro_Clan_Hojo_05	text_rejected	120	FACTION_HOJO
S2_PBS_Intro_Clan_Hojo_06	text_rejected	120	FACTION_HOJO
S2_PBS_Intro_Clan_Hojo_07	text_rejected	120	FACTION_HOJO
S2_PBS_Intro_Clan_Hojo_08	text_rejected	120	FACTION_HOJO
S2_PBS_Intro_Clan_Hojo_09	text_rejected	120	FACTION_HOJO
S2_PBS_Intro_Clan_Hojo_10	text_rejected	120	FACTION_HOJO
S2_PBS_Intro_Clan_Ikko-Ikki_01	text_rejected	120	FACTION_IKKO_IKKI
S2_PBS_Intro_Clan_Ikko-Ikki_02	text_rejected	120	FACTION_IKKO_IKKI
S2_PBS_Intro_Clan_Ikko-Ikki_03	text_rejected	120	FACTION_IKKO_IKKI
S2_PBS_Intro_Clan_Ikko-Ikki_04	text_rejected	120	FACTION_IKKO_IKKI
S2_PBS_Intro_Clan_Ikko-Ikki_05	text_rejected	120	FACTION_IKKO_IKKI
S2_PBS_Intro_Clan_Ikko-Ikki_06	text_rejected	120	FACTION_IKKO_IKKI
S2_PBS_Intro_Clan_Ikko-Ikki_07	text_rejected	120	FACTION_IKKO_IKKI
S2_PBS_Intro_Clan_Ikko-Ikki_08	text_rejected	120	FACTION_IKKO_IKKI
S2_PBS_Intro_Clan_Ikko-Ikki_09	text_rejected	120	FACTION_IKKO_IKKI
S2_PBS_Intro_Clan_Ikko-Ikki_10	text_rejected	120	FACTION_IKKO_IKKI
S2_PBS_Intro_Clan_Mori_01	text_rejected	120	FACTION_MORI
S2_PBS_Intro_Clan_Mori_02	text_rejected	120	FACTION_MORI
S2_PBS_Intro_Clan_Mori_03	text_rejected	120	FACTION_MORI
S2_PBS_Intro_Clan_Mori_04	text_rejected	120	FACTION_MORI
S2_PBS_Intro_Clan_Mori_05	text_rejected	120	FACTION_MORI
S2_PBS_Intro_Clan_Mori_06	text_rejected	120	FACTION_MORI
S2_PBS_Intro_Clan_Mori_07	text_rejected	120	FACTION_MORI
S2_PBS_Intro_Clan_Mori_08	text_rejected	120	FACTION_MORI
S2_PBS_Intro_Clan_Mori_09	text_rejected	120	FACTION_MORI
S2_PBS_Intro_Clan_Mori_10	text_rejected	120	FACTION_MORI
S2_PBS_Intro_Clan_Oda_01	text_rejected	120	FACTION_ODA
S2_PBS_Intro_Clan_Oda_02	text_rejected	120	FACTION_ODA
S2_PBS_Intro_Clan_Oda_03	text_rejected	120	FACTION_ODA
S2_PBS_Intro_Clan_Oda_04	text_rejected	120	FACTION_ODA
S2_PBS_Intro_Clan_Oda_05	text_rejected	120	FACTION_ODA
S2_PBS_Intro_Clan_Oda_06	text_rejected	120	FACTION_ODA
S2_PBS_Intro_Clan_Oda_07	text_rejected	120	FACTION_ODA
S2_PBS_Intro_Clan_Oda_08	text_rejected	120	FACTION_ODA
S2_PBS_Intro_Clan_Oda_09	text_rejected	120	FACTION_ODA
S2_PBS_Intro_Clan_Oda_10	text_rejected	120	FACTION_ODA
S2_PBS_Intro_Clan_Shimazu_01	text_rejected	120	FACTION_SHIMAZU
S2_PBS_Intro_Clan_Shimazu_02	text_rejected	120	FACTION_SHIMAZU
S2_PBS_Intro_Clan_Shimazu_03	text_rejected	120	FACTION_SHIMAZU
S2_PBS_Intro_Clan_Shimazu_04	text_rejected	120	FACTION_SHIMAZU
S2_PBS_Intro_Clan_Shimazu_05	text_rejected	120	FACTION_SHIMAZU
S2_PBS_Intro_Clan_Shimazu_06	text_rejected	120	FACTION_SHIMAZU
S2_PBS_Intro_Clan_Shimazu_07	text_rejected	120	FACTION_SHIMAZU
S2_PBS_Intro_Clan_Shimazu_08	text_rejected	120	FACTION_SHIMAZU
S2_PBS_Intro_Clan_Shimazu_09	text_rejected	120	FACTION_SHIMAZU
S2_PBS_Intro_Clan_Shimazu_10	text_rejected	120	FACTION_SHIMAZU
S2_PBS_Intro_Clan_Takeda_01	text_rejected	120	FACTION_TAKEDA
S2_PBS_Intro_Clan_Takeda_02	text_rejected	120	FACTION_TAKEDA
S2_PBS_Intro_Clan_Takeda_03	text_rejected	120	FACTION_TAKEDA
S2_PBS_Intro_Clan_Takeda_04	text_rejected	120	FACTION_TAKEDA
S2_PBS_Intro_Clan_Takeda_05	text_rejected	120	FACTION_TAKEDA
S2_PBS_Intro_Clan_Takeda_06	text_rejected	120	FACTION_TAKEDA
S2_PBS_Intro_Clan_Takeda_07	text_rejected	120	FACTION_TAKEDA
S2_PBS_Intro_Clan_Takeda_08	text_rejected	120	FACTION_TAKEDA
S2_PBS_Intro_Clan_Takeda_09	text_rejected	120	FACTION_TAKEDA
S2_PBS_Intro_Clan_Takeda_10	text_rejected	120	FACTION_TAKEDA
S2_PBS_Intro_Clan_Tokugawa_01	text_rejected	120	FACTION_TOKUGAWA
S2_PBS_Intro_Clan_Tokugawa_02	text_rejected	120	FACTION_TOKUGAWA
S2_PBS_Intro_Clan_Tokugawa_03	text_rejected	120	FACTION_TOKUGAWA
S2_PBS_Intro_Clan_Tokugawa_04	text_rejected	120	FACTION_TOKUGAWA
S2_PBS_Intro_Clan_Tokugawa_05	text_rejected	120	FACTION_TOKUGAWA
S2_PBS_Intro_Clan_Tokugawa_06	text_rejected	120	FACTION_TOKUGAWA
S2_PBS_Intro_Clan_Tokugawa_07	text_rejected	120	FACTION_TOKUGAWA
S2_PBS_Intro_Clan_Tokugawa_08	text_rejected	120	FACTION_TOKUGAWA
S2_PBS_Intro_Clan_Tokugawa_09	text_rejected	120	FACTION_TOKUGAWA
S2_PBS_Intro_Clan_Tokugawa_10	text_rejected	120	FACTION_TOKUGAWA
S2_PBS_Intro_Clan_Uesugi_01	text_rejected	120	FACTION_UESUGI
S2_PBS_Intro_Clan_Uesugi_02	text_rejected	120	FACTION_UESUGI
S2_PBS_Intro_Clan_Uesugi_03	text_rejected	120	FACTION_UESUGI
S2_PBS_Intro_Clan_Uesugi_04	text_rejected	120	FACTION_UESUGI
S2_PBS_Intro_Clan_Uesugi_05	text_rejected	120	FACTION_UESUGI
S2_PBS_Intro_Clan_Uesugi_06	text_rejected	120	FACTION_UESUGI
S2_PBS_Intro_Clan_Uesugi_07	text_rejected	120	FACTION_UESUGI
S2_PBS_Intro_Clan_Uesugi_08	text_rejected	120	FACTION_UESUGI
S2_PBS_Intro_Clan_Uesugi_09	text_rejected	120	FACTION_UESUGI
S2_PBS_Intro_Clan_Uesugi_10	text_rejected	120	FACTION_UESUGI
S2_PBS_Intro_Family_1_Leader_01	text_rejected	121	
S2_PBS_Intro_Family_1_Leader_02	text_rejected	121	
S2_PBS_Intro_Family_1_Leader_03	text_rejected	121	
S2_PBS_Intro_Family_1_Leader_04	text_rejected	121	
S2_PBS_Intro_Family_1_Leader_05	text_rejected	121	
S2_PBS_Intro_Family_2_Heir_01	text_rejected	122	
S2_PBS_Intro_Family_2_Heir_02	text_rejected	122	
S2_PBS_Intro_Family_2_Heir_03	text_rejected	122	
S2_PBS_Intro_Family_2_Heir_04	text_rejected	122	
S2_PBS_Intro_Family_2_Heir_05	text_rejected	122	
S2_PBS_Intro_Family_3_Son_01	text_rejected	123	
S2_PBS_Intro_Family_3_Son_02	text_rejected	123	
S2_PBS_Intro_Family_3_Son_03	text_rejected	123	
S2_PBS_Intro_Family_3_Son_04	text_rejected	123	
S2_PBS_Intro_Family_3_Son_05	text_rejected	123	
S2_PBS_Intro_Family_4_Brother_01	text_rejected	124	FACTION_MINOR_CLAN
S2_PBS_Intro_Family_4_Brother_02	text_rejected	124	FACTION_MINOR_CLAN
S2_PBS_Intro_Family_4_Brother_03	text_rejected	124	FACTION_MINOR_CLAN
S2_PBS_Intro_Family_4_Brother_04	text_rejected	124	FACTION_MINOR_CLAN
S2_PBS_Intro_Family_4_Brother_05	text_rejected	124	FACTION_MINOR_CLAN
S2_PBS_Intro_Family_4_Grandson_01	text_rejected	124	
S2_PBS_Intro_Family_4_Grandson_02	text_rejected	124	
S2_PBS_Intro_Family_4_Grandson_03	text_rejected	124	
S2_PBS_Intro_Family_4_Grandson_04	text_rejected	124	
S2_PBS_Intro_Family_4_Grandson_05	text_rejected	124	
S2_PBS_Intro_General_Family_5_Unrelated_Age_1_Youth_01	text_rejected	125	
S2_PBS_Intro_General_Family_5_Unrelated_Age_1_Youth_02	text_rejected	125	
S2_PBS_Intro_General_Family_5_Unrelated_Age_1_Youth_03	text_rejected	125	
S2_PBS_Intro_General_Family_5_Unrelated_Age_2_Mature_01	text_rejected	126	
S2_PBS_Intro_General_Family_5_Unrelated_Age_2_Mature_02	text_rejected	126	
S2_PBS_Intro_General_Family_5_Unrelated_Age_2_Mature_03	text_rejected	126	
S2_PBS_Intro_General_Family_5_Unrelated_Age_3_Old_01	text_rejected	127	
S2_PBS_Intro_General_Family_5_Unrelated_Age_3_Old_02	text_rejected	127	
S2_PBS_Intro_General_Family_5_Unrelated_Age_3_Old_03	text_rejected	127	
S2_PBS_Intro_Stock_Land_And_Sea_01	text_rejected	128	
S2_PBS_Intro_Stock_Land_And_Sea_02	text_rejected	128	
S2_PBS_Intro_Stock_Land_And_Sea_03	text_rejected	128	
S2_PBS_Intro_Stock_Land_And_Sea_04	text_rejected	128	
S2_PBS_Intro_Stock_Land_And_Sea_05	text_rejected	128	
S2_PBS_Intro_Stock_Land_And_Sea_06	text_rejected	128	
S2_PBS_Intro_Stock_Land_And_Sea_07	text_rejected	128	
S2_PBS_Intro_Stock_Land_And_Sea_08	text_rejected	128	
S2_PBS_Intro_Stock_Land_And_Sea_09	text_rejected	128	
S2_PBS_Intro_Stock_Land_And_Sea_10	text_rejected	128	
S2_PBS_Intro_Stock_Land_And_Sea_11	text_rejected	128	
S2_PBS_Intro_Stock_Land_And_Sea_12	text_rejected	128	
S2_PBS_Intro_Stock_Land_And_Sea_13	text_rejected	128	
S2_PBS_Intro_Stock_Land_And_Sea_14	text_rejected	128	
S2_PBS_Intro_Stock_Land_And_Sea_15	text_rejected	128	
S2_PBS_Intro_Stock_Land_And_Sea_16	text_rejected	128	
S2_PBS_Intro_Stock_Land_And_Sea_17	text_rejected	128	
S2_PBS_Intro_Stock_Land_And_Sea_18	text_rejected	128	
S2_PBS_Intro_Stock_Land_And_Sea_19	text_rejected	128	
S2_PBS_Intro_Stock_Land_And_Sea_20	text_rejected	128	
S2_PBS_Intro_Stock_Land_And_Sea_21	text_rejected	128	
S2_PBS_Intro_Stock_Land_And_Sea_22	text_rejected	128	
S2_PBS_Intro_Stock_Land_And_Sea_23	text_rejected	128	
S2_PBS_Intro_Stock_Land_And_Sea_24	text_rejected	128	
S2_PBS_Intro_Stock_Land_And_Sea_25	text_rejected	128	
S2_PBS_Intro_Stock_Land_And_Sea_26	text_rejected	128	
S2_PBS_Intro_Stock_Land_And_Sea_27	text_rejected	128	
S2_PBS_Intro_Stock_Land_And_Sea_28	text_rejected	128	
S2_PBS_Intro_Stock_Land_And_Sea_29	text_rejected	128	
S2_PBS_Intro_Stock_Land_And_Sea_30	text_rejected	128	
S2_PBS_Intro_Stock_Land_And_Sea_31	text_rejected	128	
S2_PBS_Intro_Stock_Land_And_Sea_32	text_rejected	128	
S2_PBS_Intro_Stock_Land_And_Sea_33	text_rejected	128	
S2_PBS_Intro_Stock_Land_And_Sea_34	text_rejected	128	
S2_PBS_Intro_Stock_Land_And_Sea_35	text_rejected	128	
S2_PBS_Intro_Stock_Land_And_Sea_36	text_rejected	128	
S2_PBS_Intro_Stock_Land_And_Sea_37	text_rejected	128	
S2_PBS_Intro_Stock_Land_And_Sea_38	text_rejected	128	
S2_PBS_Intro_Stock_Land_And_Sea_39	text_rejected	128	
S2_PBS_Intro_Stock_Land_And_Sea_40	text_rejected	128	
S2_PBS_Intro_Stock_Land_And_Sea_41	text_rejected	128	
S2_PBS_Intro_Stock_Land_And_Sea_42	text_rejected	128	
S2_PBS_Intro_Stock_Land_And_Sea_43	text_rejected	128	
S2_PBS_Intro_Stock_Land_And_Sea_44	text_rejected	128	
S2_PBS_Intro_Stock_Land_And_Sea_45	text_rejected	128	
S2_PBS_Intro_Stock_Land_And_Sea_46	text_rejected	128	
S2_PBS_Intro_Stock_Land_And_Sea_47	text_rejected	128	
S2_PBS_Intro_Stock_Land_And_Sea_48	text_rejected	128	
S2_PBS_Intro_Stock_Land_And_Sea_49	text_rejected	128	
S2_PBS_Intro_Stock_Land_And_Sea_50	text_rejected	128	
S2_PBS_Intro_Trait_Bloodthirsty_01	text_rejected	129	CHARACTER_TRAIT_BLOODTHIRSTY
S2_PBS_Intro_Trait_Bloodthirsty_02	text_rejected	129	CHARACTER_TRAIT_BLOODTHIRSTY
S2_PBS_Intro_Trait_Bloodthirsty_03	text_rejected	129	CHARACTER_TRAIT_BLOODTHIRSTY
S2_PBS_Intro_Trait_Brave_01	text_rejected	129	CHARACTER_TRAIT_BRAVE
S2_PBS_Intro_Trait_Brave_02	text_rejected	129	CHARACTER_TRAIT_BRAVE
S2_PBS_Intro_Trait_Brave_03	text_rejected	129	CHARACTER_TRAIT_BRAVE
S2_PBS_Intro_Trait_Drunkard_01	text_rejected	129	CHARACTER_TRAIT_DRUNKARD
S2_PBS_Intro_Trait_Drunkard_02	text_rejected	129	CHARACTER_TRAIT_DRUNKARD
S2_PBS_Intro_Trait_Drunkard_03	text_rejected	129	CHARACTER_TRAIT_DRUNKARD
S2_PBS_Intro_Trait_Mad_01	text_rejected	129	CHARACTER_TRAIT_MAD
S2_PBS_Intro_Trait_Mad_02	text_rejected	129	CHARACTER_TRAIT_MAD
S2_PBS_Intro_Trait_Mad_03	text_rejected	129	CHARACTER_TRAIT_MAD
S2_PBS_Intro_Trait_Mad_Grief_01	text_rejected	129	CHARACTER_TRAIT_MAD
S2_PBS_Intro_Trait_Mad_Grief_02	text_rejected	129	CHARACTER_TRAIT_MAD
S2_PBS_Intro_Trait_Mad_Grief_03	text_rejected	129	CHARACTER_TRAIT_MAD
S2_PBS_Intro_Trait_Skill_Ashigaru_General_01	text_rejected	129	CHARACTER_SKILL_ASHIGARU_GENERAL
S2_PBS_Intro_Trait_Skill_Ashigaru_General_02	text_rejected	129	CHARACTER_SKILL_ASHIGARU_GENERAL
S2_PBS_Intro_Trait_Skill_Ashigaru_General_03	text_rejected	129	CHARACTER_SKILL_ASHIGARU_GENERAL
S2_PBS_Intro_Trait_Skill_Legendary_01	text_rejected	129	CHARACTER_SKILL_LEGENDARY
S2_PBS_Intro_Trait_Skill_Legendary_02	text_rejected	129	CHARACTER_SKILL_LEGENDARY
S2_PBS_Intro_Trait_Skill_Legendary_03	text_rejected	129	CHARACTER_SKILL_LEGENDARY
S2_PBS_Intro_Trait_Skill_Loyal_01	text_rejected	129	CHARACTER_SKILL_LOYAL
S2_PBS_Intro_Trait_Skill_Loyal_02	text_rejected	129	CHARACTER_SKILL_LOYAL
S2_PBS_Intro_Trait_Skill_Loyal_03	text_rejected	129	CHARACTER_SKILL_LOYAL
S2_PBS_Intro_Trait_Skill_Master_Swordsman_01	text_rejected	129	CHARACTER_SKILL_MASTER_SWORDSMAN
S2_PBS_Intro_Trait_Skill_Master_Swordsman_02	text_rejected	129	CHARACTER_SKILL_MASTER_SWORDSMAN
S2_PBS_Intro_Trait_Skill_Master_Swordsman_03	text_rejected	129	CHARACTER_SKILL_MASTER_SWORDSMAN
S2_PBS_Intro_Trait_Skill_Poet_01	text_rejected	129	CHARACTER_SKILL_POET
S2_PBS_Intro_Trait_Skill_Poet_02	text_rejected	129	CHARACTER_SKILL_POET
S2_PBS_Intro_Trait_Skill_Poet_03	text_rejected	129	CHARACTER_SKILL_POET
S2_PBS_Intro_Trait_Skill_Warrior_01	text_rejected	129	CHARACTER_SKILL_WARRIOR
S2_PBS_Intro_Trait_Skill_Warrior_02	text_rejected	129	CHARACTER_SKILL_WARRIOR
S2_PBS_Intro_Trait_Skill_Warrior_03	text_rejected	129	CHARACTER_SKILL_WARRIOR
S2_PBS_Quip_Clan_Chosokabe_01	text_rejected	130	FACTION_CHOSOKABE
S2_PBS_Quip_Clan_Chosokabe_02	text_rejected	130	FACTION_CHOSOKABE
S2_PBS_Quip_Clan_Chosokabe_03	text_rejected	130	FACTION_CHOSOKABE
S2_PBS_Quip_Clan_Chosokabe_04	text_rejected	130	FACTION_CHOSOKABE
S2_PBS_Quip_Clan_Chosokabe_05	text_rejected	130	FACTION_CHOSOKABE
S2_PBS_Quip_Clan_Chosokabe_06	text_rejected	130	FACTION_CHOSOKABE
S2_PBS_Quip_Clan_Chosokabe_07	text_rejected	130	FACTION_CHOSOKABE
S2_PBS_Quip_Clan_Chosokabe_08	text_rejected	130	FACTION_CHOSOKABE
S2_PBS_Quip_Clan_Chosokabe_09	text_rejected	130	FACTION_CHOSOKABE
S2_PBS_Quip_Clan_Chosokabe_10	text_rejected	130	FACTION_CHOSOKABE
S2_PBS_Quip_Clan_Date_01	text_rejected	130	FACTION_DATE
S2_PBS_Quip_Clan_Date_02	text_rejected	130	FACTION_DATE
S2_PBS_Quip_Clan_Date_03	text_rejected	130	FACTION_DATE
S2_PBS_Quip_Clan_Date_04	text_rejected	130	FACTION_DATE
S2_PBS_Quip_Clan_Date_05	text_rejected	130	FACTION_DATE
S2_PBS_Quip_Clan_Date_06	text_rejected	130	FACTION_DATE
S2_PBS_Quip_Clan_Date_07	text_rejected	130	FACTION_DATE
S2_PBS_Quip_Clan_Date_08	text_rejected	130	FACTION_DATE
S2_PBS_Quip_Clan_Date_09	text_rejected	130	FACTION_DATE
S2_PBS_Quip_Clan_Date_10	text_rejected	130	FACTION_DATE
S2_PBS_Quip_Clan_Hattori_01	text_rejected	130	FACTION_HATTORI
S2_PBS_Quip_Clan_Hattori_02	text_rejected	130	FACTION_HATTORI
S2_PBS_Quip_Clan_Hattori_03	text_rejected	130	FACTION_HATTORI
S2_PBS_Quip_Clan_Hattori_04	text_rejected	130	FACTION_HATTORI
S2_PBS_Quip_Clan_Hattori_05	text_rejected	130	FACTION_HATTORI
S2_PBS_Quip_Clan_Hattori_06	text_rejected	130	FACTION_HATTORI
S2_PBS_Quip_Clan_Hattori_07	text_rejected	130	FACTION_HATTORI
S2_PBS_Quip_Clan_Hattori_08	text_rejected	130	FACTION_HATTORI
S2_PBS_Quip_Clan_Hattori_09	text_rejected	130	FACTION_HATTORI
S2_PBS_Quip_Clan_Hattori_10	text_rejected	130	FACTION_HATTORI
S2_PBS_Quip_Clan_Hojo_01	text_rejected	130	FACTION_HOJO
S2_PBS_Quip_Clan_Hojo_02	text_rejected	130	FACTION_HOJO
S2_PBS_Quip_Clan_Hojo_03	text_rejected	130	FACTION_HOJO
S2_PBS_Quip_Clan_Hojo_04	text_rejected	130	FACTION_HOJO
S2_PBS_Quip_Clan_Hojo_05	text_rejected	130	FACTION_HOJO
S2_PBS_Quip_Clan_Hojo_06	text_rejected	130	FACTION_HOJO
S2_PBS_Quip_Clan_Hojo_07	text_rejected	130	FACTION_HOJO
S2_PBS_Quip_Clan_Hojo_08	text_rejected	130	FACTION_HOJO
S2_PBS_Quip_Clan_Hojo_09	text_rejected	130	FACTION_HOJO
S2_PBS_Quip_Clan_Hojo_10	text_rejected	130	FACTION_HOJO
S2_PBS_Quip_Clan_Ikko-Ikki_01	text_rejected	130	FACTION_IKKO_IKKI
S2_PBS_Quip_Clan_Ikko-Ikki_02	text_rejected	130	FACTION_IKKO_IKKI
S2_PBS_Quip_Clan_Ikko-Ikki_03	text_rejected	130	FACTION_IKKO_IKKI
S2_PBS_Quip_Clan_Ikko-Ikki_04	text_rejected	130	FACTION_IKKO_IKKI
S2_PBS_Quip_Clan_Ikko-Ikki_05	text_rejected	130	FACTION_IKKO_IKKI
S2_PBS_Quip_Clan_Ikko-Ikki_06	text_rejected	130	FACTION_IKKO_IKKI
S2_PBS_Quip_Clan_Ikko-Ikki_07	text_rejected	130	FACTION_IKKO_IKKI
S2_PBS_Quip_Clan_Ikko-Ikki_08	text_rejected	130	FACTION_IKKO_IKKI
S2_PBS_Quip_Clan_Ikko-Ikki_09	text_rejected	130	FACTION_IKKO_IKKI
S2_PBS_Quip_Clan_Ikko-Ikki_10	text_rejected	130	FACTION_IKKO_IKKI
S2_PBS_Quip_Clan_Mori_01	text_rejected	130	FACTION_MORI
S2_PBS_Quip_Clan_Mori_02	text_rejected	130	FACTION_MORI
S2_PBS_Quip_Clan_Mori_03	text_rejected	130	FACTION_MORI
S2_PBS_Quip_Clan_Mori_04	text_rejected	130	FACTION_MORI
S2_PBS_Quip_Clan_Mori_05	text_rejected	130	FACTION_MORI
S2_PBS_Quip_Clan_Mori_06	text_rejected	130	FACTION_MORI
S2_PBS_Quip_Clan_Mori_07	text_rejected	130	FACTION_MORI
S2_PBS_Quip_Clan_Mori_08	text_rejected	130	FACTION_MORI
S2_PBS_Quip_Clan_Mori_09	text_rejected	130	FACTION_MORI
S2_PBS_Quip_Clan_Mori_10	text_rejected	130	FACTION_MORI
S2_PBS_Quip_Clan_Oda_01	text_rejected	130	FACTION_ODA
S2_PBS_Quip_Clan_Oda_02	text_rejected	130	FACTION_ODA
S2_PBS_Quip_Clan_Oda_03	text_rejected	130	FACTION_ODA
S2_PBS_Quip_Clan_Oda_04	text_rejected	130	FACTION_ODA
S2_PBS_Quip_Clan_Oda_05	text_rejected	130	FACTION_ODA
S2_PBS_Quip_Clan_Oda_06	text_rejected	130	FACTION_ODA
S2_PBS_Quip_Clan_Oda_07	text_rejected	130	FACTION_ODA
S2_PBS_Quip_Clan_Oda_08	text_rejected	130	FACTION_ODA
S2_PBS_Quip_Clan_Oda_09	text_rejected	130	FACTION_ODA
S2_PBS_Quip_Clan_Oda_10	text_rejected	130	FACTION_ODA
S2_PBS_Quip_Clan_Shimazu_01	text_rejected	130	FACTION_SHIMAZU
S2_PBS_Quip_Clan_Shimazu_02	text_rejected	130	FACTION_SHIMAZU
S2_PBS_Quip_Clan_Shimazu_03	text_rejected	130	FACTION_SHIMAZU
S2_PBS_Quip_Clan_Shimazu_04	text_rejected	130	FACTION_SHIMAZU
S2_PBS_Quip_Clan_Shimazu_05	text_rejected	130	FACTION_SHIMAZU
S2_PBS_Quip_Clan_Shimazu_06	text_rejected	130	FACTION_SHIMAZU
S2_PBS_Quip_Clan_Shimazu_07	text_rejected	130	FACTION_SHIMAZU
S2_PBS_Quip_Clan_Shimazu_08	text_rejected	130	FACTION_SHIMAZU
S2_PBS_Quip_Clan_Shimazu_09	text_rejected	130	FACTION_SHIMAZU
S2_PBS_Quip_Clan_Shimazu_10	text_rejected	130	FACTION_SHIMAZU
S2_PBS_Quip_Clan_Takeda_01	text_rejected	130	FACTION_TAKEDA
S2_PBS_Quip_Clan_Takeda_02	text_rejected	130	FACTION_TAKEDA
S2_PBS_Quip_Clan_Takeda_03	text_rejected	130	FACTION_TAKEDA
S2_PBS_Quip_Clan_Takeda_04	text_rejected	130	FACTION_TAKEDA
S2_PBS_Quip_Clan_Takeda_05	text_rejected	130	FACTION_TAKEDA
S2_PBS_Quip_Clan_Takeda_06	text_rejected	130	FACTION_TAKEDA
S2_PBS_Quip_Clan_Takeda_07	text_rejected	130	FACTION_TAKEDA
S2_PBS_Quip_Clan_Takeda_08	text_rejected	130	FACTION_TAKEDA
S2_PBS_Quip_Clan_Takeda_09	text_rejected	130	FACTION_TAKEDA
S2_PBS_Quip_Clan_Takeda_10	text_rejected	130	FACTION_TAKEDA
S2_PBS_Quip_Clan_Tokugawa_01	text_rejected	130	FACTION_TOKUGAWA
S2_PBS_Quip_Clan_Tokugawa_02	text_rejected	130	FACTION_TOKUGAWA
S2_PBS_Quip_Clan_Tokugawa_03	text_rejected	130	FACTION_TOKUGAWA
S2_PBS_Quip_Clan_Tokugawa_04	text_rejected	130	FACTION_TOKUGAWA
S2_PBS_Quip_Clan_Tokugawa_05	text_rejected	130	FACTION_TOKUGAWA
S2_PBS_Quip_Clan_Tokugawa_06	text_rejected	130	FACTION_TOKUGAWA
S2_PBS_Quip_Clan_Tokugawa_07	text_rejected	130	FACTION_TOKUGAWA
