faction	general_unit	unit	siege_unit_attacker	siege_unit_defender
rom_athens	true	Gre_Picked_Hoplites	true	true
rom_syracuse	false	Gre_Picked_Hoplites	true	true
rom_syracuse	true	Gre_Picked_Hoplites	true	true
rom_cimmeria	false	Gre_Picked_Peltasts	true	true
rom_pergamon	false	Gre_Picked_Peltasts	true	true
emp_egypt	false	Gre_Pike	true	true
pun_syracuse	false	Gre_Pike	true	true
rom_athens	false	Gre_Pike	true	true
rom_baktria	false	Gre_Pike	true	true
rom_epirus	false	Gre_Pike	true	true
rom_macedon	false	Gre_Pike	true	true
rom_pergamon	false	Gre_Pike	true	true
rom_pontus	false	Gre_Pike	true	true
rom_ptolemaics	false	Gre_Pike	true	true
rom_seleucid	false	Gre_Pike	true	true
rom_syracuse	false	Gre_Pike	true	true
emp_egypt	false	Gre_Polybolos	true	false
pun_syracuse	false	Gre_Polybolos	true	false
rom_athens	false	Gre_Polybolos	true	false
rom_baktria	false	Gre_Polybolos	true	false
rom_cimmeria	false	Gre_Polybolos	true	false
rom_colchis	false	Gre_Polybolos	true	false
rom_epirus	false	Gre_Polybolos	true	false
rom_macedon	false	Gre_Polybolos	true	false
rom_massilia	false	Gre_Polybolos	true	false
rom_pergamon	false	Gre_Polybolos	true	false
rom_ptolemaics	false	Gre_Polybolos	true	false
rom_seleucid	false	Gre_Polybolos	true	false
rom_sparta	false	Gre_Polybolos	true	false
rom_syracuse	false	Gre_Polybolos	true	false
rom_pontus	false	Gre_Pontic_Royal_Cav	true	true
rom_pontus	true	Gre_Pontic_Royal_Cav	true	true
emp_egypt	false	Gre_Ptolemaic_Cav	true	true
emp_egypt	true	Gre_Ptolemaic_Cav	true	true
rom_ptolemaics	false	Gre_Ptolemaic_Cav	true	true
rom_ptolemaics	true	Gre_Ptolemaic_Cav	true	true
rom_epirus	false	Gre_Royal_Cav	true	true
rom_epirus	true	Gre_Royal_Cav	true	true
emp_egypt	false	Gre_Royal_Guard	true	true
emp_egypt	true	Gre_Royal_Guard	true	true
rom_epirus	false	Gre_Royal_Guard	true	true
rom_epirus	true	Gre_Royal_Guard	true	true
rom_ptolemaics	false	Gre_Royal_Guard	true	true
rom_ptolemaics	true	Gre_Royal_Guard	true	true
rom_macedon	false	Gre_Royal_Pel_Six	true	true
rom_seleucid	false	Gre_Royal_Pel_Six	true	true
rom_seleucid	true	Gre_Royal_Pel_Six	true	true
emp_egypt	false	Gre_Royal_Peltasts	true	true
emp_egypt	true	Gre_Royal_Peltasts	true	true
rom_epirus	false	Gre_Royal_Peltasts	true	true
rom_epirus	true	Gre_Royal_Peltasts	true	true
rom_macedon	false	Gre_Royal_Peltasts	true	true
rom_macedon	true	Gre_Royal_Peltasts	true	true
rom_ptolemaics	false	Gre_Royal_Peltasts	true	true
rom_ptolemaics	true	Gre_Royal_Peltasts	true	true
rom_seleucid	false	Gre_Royal_Peltasts	true	true
rom_seleucid	true	Gre_Royal_Peltasts	true	true
rom_sparta	false	Gre_Royal_Spartans	true	true
rom_sparta	true	Gre_Royal_Spartans	true	true
emp_egypt	false	Gre_Royal_Thorax_Sword	true	true
emp_egypt	true	Gre_Royal_Thorax_Sword	true	true
rom_ptolemaics	false	Gre_Royal_Thorax_Sword	true	true
rom_ptolemaics	true	Gre_Royal_Thorax_Sword	true	true
rom_macedon	false	Gre_Sarissa_Cav	true	true
emp_egypt	false	Gre_Scorpion	true	false
pun_syracuse	false	Gre_Scorpion	true	false
emp_egypt	false	Gre_Scythed_Chariots	true	true
emp_egypt	true	Gre_Scythed_Chariots	true	true
rom_pontus	false	Gre_Scythed_Chariots	true	true
rom_pontus	true	Gre_Scythed_Chariots	true	true
rom_ptolemaics	false	Gre_Scythed_Chariots	true	true
rom_ptolemaics	true	Gre_Scythed_Chariots	true	true
rom_seleucid	false	Gre_Scythed_Chariots	true	true
rom_seleucid	true	Gre_Scythed_Chariots	true	true
rom_cimmeria	false	Gre_Scythian_Hoplites_Six	true	true
rom_cimmeria	true	Gre_Scythian_Hoplites_Six	true	true
rom_cimmeria	false	Gre_Scythian_Hoplites	true	true
rom_macedon	false	Gre_Shield_Bearers	true	true
rom_macedon	true	Gre_Shield_Bearers	true	true
rom_seleucid	false	Gre_Shield_Bearers	true	true
rom_seleucid	true	Gre_Shield_Bearers	true	true
rom_seleucid	false	Gre_Silver_Shield_Pike	true	true
rom_seleucid	true	Gre_Silver_Shield_Pike	true	true
rom_seleucid	false	Gre_Silver_Shield_Sword	true	true
rom_seleucid	true	Gre_Silver_Shield_Sword	true	true
emp_egypt	false	Gre_Skirm_Cav	true	true
pun_syracuse	false	Gre_Skirm_Cav	true	true
rom_athens	false	Gre_Skirm_Cav	true	true
rom_epirus	false	Gre_Skirm_Cav	true	true
rom_macedon	false	Gre_Skirm_Cav	true	true
rom_massilia	false	Gre_Skirm_Cav	true	true
rom_pergamon	false	Gre_Skirm_Cav	true	true
rom_ptolemaics	false	Gre_Skirm_Cav	true	true
rom_seleucid	false	Gre_Skirm_Cav	true	true
rom_sparta	false	Gre_Skirm_Cav	true	true
rom_syracuse	false	Gre_Skirm_Cav	true	true
pun_syracuse	false	Gre_Slingers_Three_Scorpio	true	true
rom_athens	false	Gre_Slingers_Three_Scorpio	true	true
rom_athens	true	Gre_Slingers_Three_Scorpio	true	true
rom_cimmeria	false	Gre_Slingers_Three_Scorpio	true	true
rom_epirus	false	Gre_Slingers_Three_Scorpio	true	true
rom_epirus	true	Gre_Slingers_Three_Scorpio	true	true
rom_macedon	false	Gre_Slingers_Three_Scorpio	true	true
rom_pergamon	false	Gre_Slingers_Three_Scorpio	true	true
rom_syracuse	false	Gre_Slingers_Three_Scorpio	true	true
rom_syracuse	true	Gre_Slingers_Three_Scorpio	true	true
pun_syracuse	false	Gre_Slingers_Three	true	true
rom_athens	false	Gre_Slingers_Three	true	true
rom_cimmeria	false	Gre_Slingers_Three	true	true
rom_epirus	false	Gre_Slingers_Three	true	true
rom_macedon	false	Gre_Slingers_Three	true	true
rom_pergamon	false	Gre_Slingers_Three	true	true
rom_syracuse	false	Gre_Slingers_Three	true	true
pun_syracuse	false	Gre_Slingers	true	true
rom_athens	false	Gre_Slingers	true	true
rom_cimmeria	false	Gre_Slingers	true	true
rom_epirus	false	Gre_Slingers	true	true
rom_macedon	false	Gre_Slingers	true	true
rom_pergamon	false	Gre_Slingers	true	true
rom_syracuse	false	Gre_Slingers	true	true
rom_sparta	false	Gre_Spartan_Hoplites	true	true
rom_sparta	false	Gre_Spartan_Pike	true	true
rom_sparta	false	Gre_Spartan_Six	true	true
rom_sparta	true	Gre_Spartan_Six	true	true
rom_sparta	false	Gre_Spartan_Youths	true	true
emp_egypt	false	Gre_Tarantine_Cav	true	true
pun_syracuse	false	Gre_Tarantine_Cav	true	true
rom_athens	false	Gre_Tarantine_Cav	true	true
rom_epirus	false	Gre_Tarantine_Cav	true	true
rom_macedon	false	Gre_Tarantine_Cav	true	true
rom_massilia	false	Gre_Tarantine_Cav	true	true
rom_pergamon	false	Gre_Tarantine_Cav	true	true
rom_ptolemaics	false	Gre_Tarantine_Cav	true	true
rom_seleucid	false	Gre_Tarantine_Cav	true	true
rom_sparta	false	Gre_Tarantine_Cav	true	true
rom_syracuse	false	Gre_Tarantine_Cav	true	true
rom_epirus	false	Gre_Thessalian_Cav	true	true
rom_macedon	false	Gre_Thessalian_Cav	true	true
pun_syracuse	false	Gre_Thorax_Hoplites	true	true
rom_athens	false	Gre_Thorax_Hoplites	true	true
rom_athens	true	Gre_Thorax_Hoplites	true	true
rom_syracuse	false	Gre_Thorax_Hoplites	true	true
rom_syracuse	true	Gre_Thorax_Hoplites	true	true
emp_egypt	false	Gre_Thorax_Pike	true	true
rom_baktria	false	Gre_Thorax_Pike	true	true
rom_macedon	false	Gre_Thorax_Pike	true	true
rom_ptolemaics	false	Gre_Thorax_Pike	true	true
rom_seleucid	false	Gre_Thorax_Pike	true	true
pun_syracuse	false	Gre_Thorax_Six	true	true
pun_syracuse	true	Gre_Thorax_Six	true	true
rom_athens	false	Gre_Thorax_Six	true	true
rom_athens	true	Gre_Thorax_Six	true	true
rom_syracuse	false	Gre_Thorax_Six	true	true
rom_syracuse	true	Gre_Thorax_Six	true	true
emp_egypt	false	Gre_Thorax_Sword	true	true
pun_syracuse	false	Gre_Thorax_Sword	true	true
rom_athens	false	Gre_Thorax_Sword	true	true
rom_baktria	false	Gre_Thorax_Sword	true	true
rom_macedon	false	Gre_Thorax_Sword	true	true
rom_massilia	false	Gre_Thorax_Sword	true	true
rom_ptolemaics	false	Gre_Thorax_Sword	true	true
rom_seleucid	false	Gre_Thorax_Sword	true	true
rom_syracuse	false	Gre_Thorax_Sword	true	true
pun_syracuse	false	Gre_Thureos_Four	true	true
rom_athens	false	Gre_Thureos_Four	true	true
rom_epirus	false	Gre_Thureos_Four	true	true
rom_macedon	false	Gre_Thureos_Four	true	true
rom_seleucid	false	Gre_Thureos_Four	true	true
rom_syracuse	false	Gre_Thureos_Four	true	true
pun_syracuse	false	Gre_Thureos_Hoplites	true	true
rom_athens	false	Gre_Thureos_Hoplites	true	true
rom_syracuse	false	Gre_Thureos_Hoplites	true	true
rom_massilia	false	Gre_Thureos_Six	true	true
rom_pergamon	false	Gre_Thureos_Six	true	true
emp_egypt	false	Gre_Thureos_Spears	true	true
pun_syracuse	false	Gre_Thureos_Spears	true	true
rom_athens	false	Gre_Thureos_Spears	true	true
rom_baktria	false	Gre_Thureos_Spears	true	true
rom_epirus	false	Gre_Thureos_Spears	true	true
rom_macedon	false	Gre_Thureos_Spears	true	true
rom_pergamon	false	Gre_Thureos_Spears	true	true
rom_pontus	false	Gre_Thureos_Spears	true	true
rom_ptolemaics	false	Gre_Thureos_Spears	true	true
rom_seleucid	false	Gre_Thureos_Spears	true	true
rom_syracuse	false	Gre_Thureos_Spears	true	true
rom_baktria	false	Gre_Thureos_Two_Fire_Pots	true	true
rom_pontus	false	Gre_Thureos_Two_Fire_Pots	true	true
rom_baktria	false	Gre_Thureos_Two	true	true
rom_pontus	false	Gre_Thureos_Two	true	true
pun_arevaci	false	Ibe_Balearic_Slingers	true	true
pun_lusitani	false	Ibe_Balearic_Slingers	true	true
rom_arevaci	false	Ibe_Balearic_Slingers	true	true
rom_lusitani	false	Ibe_Balearic_Slingers	true	true
pun_arevaci	false	Ibe_Ballista_Five	true	true
pun_lusitani	false	Ibe_Ballista_Five	true	true
rom_arevaci	false	Ibe_Ballista_Five	true	true
rom_lusitani	false	Ibe_Ballista_Five	true	true
pun_arevaci	false	Ibe_Ballista	true	false
pun_lusitani	false	Ibe_Ballista	true	false
rom_arevaci	false	Ibe_Ballista	true	false
rom_lusitani	false	Ibe_Ballista	true	false
pun_arevaci	false	Ibe_Cantabrian_Cav	true	true
pun_lusitani	false	Ibe_Cantabrian_Cav	true	true
rom_arevaci	false	Ibe_Cantabrian_Cav	true	true
rom_lusitani	false	Ibe_Cantabrian_Cav	true	true
pun_arevaci	false	Ibe_Cav	true	true
pun_lusitani	false	Ibe_Cav	true	true
rom_arevaci	false	Ibe_Cav	true	true
rom_lusitani	false	Ibe_Cav	true	true
pun_arevaci	false	Ibe_Celtiberian_Cav	true	true
rom_arevaci	false	Ibe_Celtiberian_Cav	true	true
pun_arevaci	false	Ibe_Cheiroballistra	true	true
pun_lusitani	false	Ibe_Cheiroballistra	true	true
rom_arevaci	false	Ibe_Cheiroballistra	true	true
rom_lusitani	false	Ibe_Cheiroballistra	true	true
pun_arevaci	false	Ibe_Giant_Ballista	true	false
pun_lusitani	false	Ibe_Giant_Ballista	true	false
rom_arevaci	false	Ibe_Giant_Ballista	true	false
rom_lusitani	false	Ibe_Giant_Ballista	true	false
pun_arevaci	false	Ibe_Guerilla_Warriors	true	true
pun_lusitani	false	Ibe_Guerilla_Warriors	true	true
rom_arevaci	false	Ibe_Guerilla_Warriors	true	true
rom_lusitani	false	Ibe_Guerilla_Warriors	true	true
pun_arevaci	false	Ibe_Large_Onager	true	false
pun_lusitani	false	Ibe_Large_Onager	true	false
rom_arevaci	false	Ibe_Large_Onager	true	false
rom_lusitani	false	Ibe_Large_Onager	true	false
rom_lusitani	false	Ibe_Lusitani_Guerillas	true	true
pun_lusitani	false	Ibe_Lusitani_Nobles_Raider	true	true
pun_lusitani	true	Ibe_Lusitani_Nobles_Raider	true	true
rom_lusitani	false	Ibe_Lusitani_Nobles_Raider	true	true
rom_lusitani	true	Ibe_Lusitani_Nobles_Raider	true	true
pun_lusitani	true	Ibe_Lusitani_Nobles	true	true
rom_lusitani	false	Ibe_Lusitani_Nobles	true	true
rom_lusitani	true	Ibe_Lusitani_Nobles	true	true
rom_lusitani	false	Ibe_Lusitani_Spear	true	true
rom_lusitani	false	Ibe_Lusitani_Swordswomen	true	true
pun_arevaci	false	Ibe_Noble_Cav	true	true
pun_arevaci	true	Ibe_Noble_Cav	true	true
rom_arevaci	false	Ibe_Noble_Cav	true	true
rom_arevaci	true	Ibe_Noble_Cav	true	true
pun_arevaci	false	Ibe_Noble_Fighters_Raider	true	true
pun_arevaci	true	Ibe_Noble_Fighters_Raider	true	true
rom_arevaci	false	Ibe_Noble_Fighters_Raider	true	true
rom_arevaci	true	Ibe_Noble_Fighters_Raider	true	true
pun_arevaci	false	Ibe_Noble_Fighters	true	true
pun_arevaci	true	Ibe_Noble_Fighters	true	true
rom_arevaci	false	Ibe_Noble_Fighters	true	true
rom_arevaci	true	Ibe_Noble_Fighters	true	true
pun_arevaci	false	Ibe_Onager_Five	true	true
pun_lusitani	false	Ibe_Onager_Five	true	true
rom_arevaci	false	Ibe_Onager_Five	true	true
rom_lusitani	false	Ibe_Onager_Five	true	true
pun_arevaci	false	Ibe_Onager	true	false
pun_lusitani	false	Ibe_Onager	true	false
rom_arevaci	false	Ibe_Onager	true	false
rom_lusitani	false	Ibe_Onager	true	false
pun_arevaci	false	Ibe_Painted_Warriors	true	true
rom_arevaci	false	Ibe_Painted_Warriors	true	true
pun_arevaci	false	Ibe_Scorpion	true	false
pun_lusitani	false	Ibe_Scorpion	true	false
pun_arevaci	false	Ibe_Scut_Spear	true	true
pun_lusitani	false	Ibe_Scut_Spear	true	true
rom_arevaci	false	Ibe_Scut_Spear	true	true
rom_lusitani	false	Ibe_Scut_Spear	true	true
pun_lusitani	false	Ibe_Scutarii_Cav	true	true
pun_lusitani	true	Ibe_Scutarii_Cav	true	true
rom_lusitani	false	Ibe_Scutarii_Cav	true	true
pun_arevaci	false	Ibe_Scutarii_Four	true	true
pun_lusitani	false	Ibe_Scutarii_Four	true	true
rom_arevaci	false	Ibe_Scutarii_Four	true	true
rom_lusitani	false	Ibe_Scutarii_Four	true	true
pun_arevaci	false	Ibe_Scutarii	true	true
rom_arevaci	false	Ibe_Scutarii	true	true
pun_arevaci	false	Ibe_Skirm_Medium_Raider	true	true
pun_lusitani	false	Ibe_Skirm_Medium_Raider	true	true
pun_lusitani	true	Ibe_Skirm_Medium_Raider	true	true
rom_arevaci	false	Ibe_Skirm_Medium_Raider	true	true
rom_lusitani	false	Ibe_Skirm_Medium_Raider	true	true
pun_arevaci	false	Ibe_Skirm	true	true
pun_lusitani	false	Ibe_Skirm	true	true
rom_arevaci	false	Ibe_Skirm	true	true
rom_lusitani	false	Ibe_Skirm	true	true
pun_arevaci	false	Ibe_Slingers_Five	true	true
pun_lusitani	false	Ibe_Slingers_Five	true	true
rom_arevaci	false	Ibe_Slingers_Five	true	true
rom_lusitani	false	Ibe_Slingers_Five	true	true
pun_arevaci	false	Ibe_Slingers_Raider	true	true
pun_lusitani	false	Ibe_Slingers_Raider	true	true
rom_arevaci	false	Ibe_Slingers_Raider	true	true
rom_lusitani	false	Ibe_Slingers_Raider	true	true
pun_arevaci	false	Ibe_Slingers	true	true
pun_lusitani	false	Ibe_Slingers	true	true
rom_arevaci	false	Ibe_Slingers	true	true
rom_lusitani	false	Ibe_Slingers	true	true
pun_arevaci	false	Ibe_Spear	true	true
rom_arevaci	false	Ibe_Spear	true	true
pun_arevaci	false	Ibe_Sword_Medium_Raider	true	true
pun_arevaci	true	Ibe_Sword_Medium_Raider	true	true
pun_lusitani	false	Ibe_Sword_Medium_Raider	true	true
rom_arevaci	false	Ibe_Sword_Medium_Raider	true	true
rom_lusitani	false	Ibe_Sword_Medium_Raider	true	true
pun_arevaci	false	Ibe_Sword	true	true
pun_lusitani	false	Ibe_Sword	true	true
rom_arevaci	false	Ibe_Sword	true	true
rom_lusitani	false	Ibe_Sword	true	true
pun_arevaci	false	Ibe_Tribesmen_Raider	true	true
pun_lusitani	false	Ibe_Tribesmen_Raider	true	true
pun_arevaci	false	Ibe_Tribesmen	true	true
pun_lusitani	false	Ibe_Tribesmen	true	true
pun_lusitani	false	Ibe_Vet_Shield_Warriors	true	true
rom_lusitani	false	Ibe_Vet_Shield_Warriors	true	true
rom_ardiaei	false	Ill_Cav	true	true
rom_ardiaei	false	Ill_Hoplites	true	true
rom_ardiaei	false	Ill_Javelinmen_One_Halfer	true	true
rom_ardiaei	false	Ill_Javelinmen_Two_Halfer	true	true
rom_ardiaei	false	Ill_Levies	true	true
rom_epirus	false	Ill_Levies	true	true
rom_ardiaei	false	Ill_Marines_Four	true	true
rom_ardiaei	false	Ill_Marines_Six	true	true
rom_ardiaei	true	Ill_Marines_Six	true	true
rom_ardiaei	false	Ill_Marines	true	true
rom_ardiaei	false	Ill_Noble_Hoplites	true	true
rom_ardiaei	true	Ill_Noble_Hoplites	true	true
rom_ardiaei	false	Ill_Raiders_Two	true	true
rom_ardiaei	false	Ill_Raiders	true	true
rom_ardiaei	false	Ill_Slave_Javelinmen	true	true
rom_ardiaei	false	Ill_Slave_Slingers	true	true
rom_ardiaei	false	Ill_Slingers_Bowmen_Lft_Bow	true	true
rom_ardiaei	false	Ill_Slingers_Five_Dbl_scorpio	true	true
rom_ardiaei	false	Ill_Slingers_Five	true	true
rom_ardiaei	false	Ill_Slingers_Three_Scorpio	true	true
rom_ardiaei	false	Ill_Slingers_Three	true	true
rom_ardiaei	false	Ill_Spear_Four	true	true
rom_ardiaei	false	Ill_Spear	true	true
rom_ardiaei	false	Ill_Thureos_Six	true	true
rom_ardiaei	false	Ill_Thureos_Spears	true	true
rom_baktria	false	Ind_Armour_Elephants	true	true
rom_baktria	true	Ind_Armour_Elephants	true	true
rom_seleucid	false	Ind_Armour_Elephants	true	true
rom_seleucid	true	Ind_Armour_Elephants	true	true
emp_parthia	false	Ind_War_Elephants	true	true
rom_baktria	false	Ind_War_Elephants	true	true
rom_parthia	false	Ind_War_Elephants	true	true
rom_seleucid	false	Ind_War_Elephants	true	true
emp_egypt	false	Mer_Afr_Elephants	true	true
emp_lepidus	false	Mer_Afr_Raider	true	true
emp_armenia	false	Mer_Arm_Raider	true	true
pun_arevaci	false	Mer_Cel_Axe_Warriors	true	true
pun_lusitani	false	Mer_Cel_Axe_Warriors	true	true
rom_ardiaei	false	Mer_Cel_Axe_Warriors	true	true
rom_getae	false	Mer_Cel_Axe_Warriors	true	true
emp_dacia	false	Mer_Cel_Light_Horse	true	true
emp_marcomanni	false	Mer_Cel_Light_Horse	true	true
pun_arevaci	false	Mer_Cel_Light_Horse	true	true
pun_lusitani	false	Mer_Cel_Light_Horse	true	true
rom_carthage	false	Mer_Cel_Light_Horse	true	true
rom_pontus	false	Mer_Cel_Light_Horse	true	true
gaul_nervii	false	Mer_Cel_Naked_Swords	true	true
rom_pontus	false	Mer_Cel_Naked_Swords	true	true
emp_marcomanni	false	Mer_Cel_Raider	true	true
pun_arevaci	false	Mer_Cel_Raider	true	true
pun_lusitani	false	Mer_Cel_Raider	true	true
gaul_nervii	false	Mer_Cel_Short_Swords	true	true
pun_arevaci	false	Mer_Cel_Short_Swords	true	true
pun_lusitani	false	Mer_Cel_Short_Swords	true	true
emp_dacia	false	Mer_Cel_Skirm	true	true
emp_marcomanni	false	Mer_Cel_Skirm	true	true
gaul_nervii	false	Mer_Cel_Skirm	true	true
gaul_suebi	false	Mer_Cel_Skirm	true	true
pun_arevaci	false	Mer_Cel_Skirm	true	true
pun_lusitani	false	Mer_Cel_Skirm	true	true
emp_dacia	false	Mer_Cel_Warriors	true	true
emp_marcomanni	false	Mer_Cel_Warriors	true	true
pun_arevaci	false	Mer_Cel_Warriors	true	true
pun_lusitani	false	Mer_Cel_Warriors	true	true
rom_ardiaei	false	Mer_Cel_Warriors	true	true
rom_pontus	false	Mer_Cel_Warriors	true	true
emp_dacia	false	Mer_Dac_Falxmen	true	true
rom_odryssia	false	Mer_Dac_Falxmen	true	true
emp_dacia	false	Mer_Dac_Raider	true	true
emp_dacia	false	Mer_Dac_Spear_Horsemen	true	true
emp_dacia	false	Mer_Dac_Spears	true	true
rom_armenia	false	Mer_Eas_Cappadocian_Cav	true	true
rom_galatia	false	Mer_Eas_Cappadocian_Cav	true	true
emp_armenia	false	Mer_Eas_Hillmen	true	true
emp_parthia	false	Mer_Eas_Hillmen	true	true
rom_galatia	false	Mer_Eas_Skirm_Cav	true	true
emp_parthia	false	Mer_Eas_Syrian_Archers	true	true
rom_baktria	false	Mer_Eas_Syrian_Archers	true	true
rom_galatia	false	Mer_Eas_Syrian_Archers	true	true
emp_egypt	false	Mer_Egy_Barge	true	true
emp_egypt	false	Mer_Egy_Inf	true	true
rom_ptolemaics	false	Mer_Egy_Leopard_Warriors	true	true
emp_egypt	false	Mer_Egy_Nile_Barge	true	true
gaul_suebi	false	Mer_Gal_Gallic_Hunters	true	true
rom_massilia	false	Mer_Gal_Gallic_Hunters	true	true
gaul_arverni	false	Mer_Gal_Light_Horse	true	true
gaul_nervii	false	Mer_Gal_Light_Horse	true	true
gaul_suebi	false	Mer_Gal_Light_Horse	true	true
gaul_arverni	false	Mer_Gal_Warriors	true	true
gaul_nervii	false	Mer_Gal_Warriors	true	true
gaul_suebi	false	Mer_Gal_Warriors	true	true
rom_carthage	false	Mer_Gal_Warriors	true	true
emp_marcomanni	false	Mer_Ger_Longbow_Hunters	true	true
emp_marcomanni	false	Mer_Ger_Raider	true	true
rom_nervii	false	Mer_Ger_Scout_Riders	true	true
emp_marcomanni	false	Mer_Ger_Spear_Brothers	true	true
emp_pompey	false	Mer_Gre_Citizen_Cav	true	true
gaul_arverni	false	Mer_Gre_Citizen_Cav	true	true
gaul_nervii	false	Mer_Gre_Citizen_Cav	true	true
gaul_suebi	false	Mer_Gre_Citizen_Cav	true	true
pun_arevaci	false	Mer_Gre_Citizen_Cav	true	true
pun_lusitani	false	Mer_Gre_Citizen_Cav	true	true
rom_athens	false	Mer_Gre_Cretan_Archers	true	true
rom_carthage	false	Mer_Gre_Cretan_Archers	true	true
rom_epirus	false	Mer_Gre_Cretan_Archers	true	true
rom_macedon	false	Mer_Gre_Cretan_Archers	true	true
rom_ptolemaics	false	Mer_Gre_Cretan_Archers	true	true
rom_sparta	false	Mer_Gre_Cretan_Archers	true	true
emp_pompey	false	Mer_Gre_Hoplites	true	true
gaul_arverni	false	Mer_Gre_Hoplites	true	true
gaul_nervii	false	Mer_Gre_Hoplites	true	true
gaul_suebi	false	Mer_Gre_Hoplites	true	true
pun_arevaci	false	Mer_Gre_Hoplites	true	true
pun_lusitani	false	Mer_Gre_Hoplites	true	true
rom_ardiaei	false	Mer_Gre_Hoplites	true	true
rom_odryssia	false	Mer_Gre_Hoplites	true	true
rom_parthia	false	Mer_Gre_Hoplites	true	true
emp_pompey	false	Mer_Gre_Peltasts	true	true
rom_ardiaei	false	Mer_Gre_Peltasts	true	true
rom_parthia	false	Mer_Gre_Peltasts	true	true
pun_arevaci	false	Mer_Gre_Raider	true	true
pun_lusitani	false	Mer_Gre_Raider	true	true
rom_athens	false	Mer_Gre_Rhodian_Slingers	true	true
rom_epirus	false	Mer_Gre_Rhodian_Slingers	true	true
rom_macedon	false	Mer_Gre_Rhodian_Slingers	true	true
rom_ptolemaics	false	Mer_Gre_Rhodian_Slingers	true	true
rom_sparta	false	Mer_Gre_Rhodian_Slingers	true	true
emp_pompey	false	Mer_Gre_Tarantine_Cav	true	true
rom_ardiaei	false	Mer_Gre_Tarantine_Cav	true	true
rom_baktria	false	Mer_Gre_Tarantine_Cav	true	true
emp_pompey	false	Mer_Gre_Thureos_Spears	true	true
emp_pompey	false	Mer_Gre_Vet_Hoplites	true	true
rom_athens	false	Mer_Gre_Vet_Hoplites	true	true
rom_odryssia	false	Mer_Gre_Vet_Hoplites	true	true
rom_syracuse	false	Mer_Gre_Vet_Hoplites	true	true
pun_carthage	false	Mer_Ibe_Balearic_Slingers	true	true
rom_carthage	false	Mer_Ibe_Balearic_Slingers	true	true
rom_syracuse	false	Mer_Ibe_Balearic_Slingers	true	true
emp_lepidus	false	Mer_Ibe_Cantabrian_Cav	true	true
pun_carthage	false	Mer_Ibe_Cantabrian_Cav	true	true
emp_lepidus	false	Mer_Ibe_Cav	true	true
pun_carthage	false	Mer_Ibe_Cav	true	true
rom_carthage	false	Mer_Ibe_Cav	true	true
rom_carthage	false	Mer_Ibe_Noble_Fighters	true	true
pun_carthage	false	Mer_Ibe_Raider	true	true
rom_carthage	false	Mer_Ibe_Scutarii_Cav	true	true
pun_carthage	false	Mer_Ibe_Scutarii	true	true
rom_carthage	false	Mer_Ibe_Scutarii	true	true
emp_lepidus	false	Mer_Ibe_Slingers	true	true
pun_carthage	false	Mer_Ibe_Slingers	true	true
emp_lepidus	false	Mer_Ibe_Sword	true	true
pun_carthage	false	Mer_Ibe_Sword	true	true
rom_carthage	false	Mer_Ibe_Sword	true	true
emp_parthia	false	Mer_Ind_War_Elephants	true	true
rom_epirus	false	Mer_Ind_War_Elephants	true	true
pun_syracuse	false	Mer_Ita_Campanian_Cavalry	true	true
rom_carthage	false	Mer_Ita_Campanian_Cavalry	true	true
rom_syracuse	false	Mer_Ita_Campanian_Cavalry	true	true
emp_pompey	false	Mer_Ita_Cav	true	true
pun_syracuse	false	Mer_Ita_Cav	true	true
rom_epirus	false	Mer_Ita_Cav	true	true
rom_syracuse	false	Mer_Ita_Cav	true	true
pun_syracuse	false	Mer_Ita_Etruscan_Hoplites	true	true
rom_epirus	false	Mer_Ita_Etruscan_Hoplites	true	true
rom_syracuse	false	Mer_Ita_Etruscan_Hoplites	true	true
pun_syracuse	false	Mer_Ita_Samnite_Warriors	true	true
rom_carthage	false	Mer_Ita_Samnite_Warriors	true	true
rom_epirus	false	Mer_Ita_Samnite_Warriors	true	true
rom_syracuse	false	Mer_Ita_Samnite_Warriors	true	true
emp_pompey	false	Mer_Ita_Spear	true	true
pun_syracuse	false	Mer_Ita_Spear	true	true
rom_epirus	false	Mer_Ita_Spear	true	true
rom_carthage	false	Mer_Ita_Sword	true	true
rom_epirus	false	Mer_Ita_Sword	true	true
rom_ptolemaics	false	Mer_Kushite_Shieldwomen	true	true
emp_egypt	false	Mer_Lib_Raider	true	true
rom_carthage	false	Mer_Num_Cav	true	true
rom_carthage	false	Mer_Num_Noble_Cav	true	true
emp_parthia	false	Mer_Par_Horse_Archers	true	true
emp_parthia	false	Mer_Par_Spear	true	true
emp_armenia	false	Mer_Per_Archers	true	true
emp_parthia	false	Mer_Per_Archers	true	true
emp_parthia	false	Mer_Per_Cav	true	true
emp_armenia	false	Mer_Pho_Galley	true	true
emp_egypt	false	Mer_Pho_Galley	true	true
emp_parthia	false	Mer_Pho_Galley	true	true
rom_parthia	false	Mer_Sar_Horse_Archers	true	true
rom_parthia	false	Mer_Sar_Lancers	true	true
rom_baktria	false	Mer_Scy_Horse_Archers	true	true
rom_pontus	false	Mer_Scy_Horse_Archers	true	true
rom_massagetae	false	Mer_Ste_Amazonian_Riders	true	true
rom_roxolani	false	Mer_Ste_Amazonian_Riders	true	true
emp_parthia	false	Mer_Syrian_Armoured_Elephants	true	true
