campaign_key	faction_key	level	skill_key	subculture_key	image_path	unlocked_at_rank
		3	army_2_keepers_of_peace		x	6
main_invasion	inv_insubres	3	army_2_keepers_of_peace		x	3
main_invasion	inv_tarchuna	3	army_2_keepers_of_peace		x	3
main_invasion	inv_veneti	3	army_2_keepers_of_peace		x	5
main_rome	rom_kush	3	army_2_keepers_of_peace		x	5
main_rome	rom_masaesyli	3	army_2_keepers_of_peace		x	6
main_rome	rom_nabatea	3	army_2_keepers_of_peace		x	5
main_rome	rom_saba	3	army_2_keepers_of_peace		x	5
		3	army_2_stalwart_defenders_barbarian		x	6
main_invasion	inv_insubres	3	army_2_stalwart_defenders_barbarian		x	4
main_invasion	inv_iolei	3	army_2_stalwart_defenders_barbarian		x	4
main_invasion	inv_senones	3	army_2_stalwart_defenders_barbarian		x	4
		3	army_2_stalwart_defenders_eastern		x	6
		3	army_2_stalwart_defenders_hellenic		x	6
main_invasion	inv_syracuse	3	army_2_stalwart_defenders_hellenic		x	4
main_invasion	inv_taranto	3	army_2_stalwart_defenders_hellenic		x	5
		3	army_2_stalwart_defenders_rome		x	6
main_invasion	inv_rome	3	army_2_stalwart_defenders_rome		x	3
main_invasion	inv_samnites	3	army_2_stalwart_defenders_rome		x	4
main_invasion	inv_tarchuna	3	army_2_stalwart_defenders_rome		x	3
main_invasion	inv_veneti	3	army_2_stalwart_defenders_rome		x	4
		3	army_2_unrelenting_force		x	6
main_invasion	inv_insubres	3	army_2_unrelenting_force		x	5
main_invasion	inv_iolei	3	army_2_unrelenting_force		x	6
main_invasion	inv_rome	3	army_2_unrelenting_force		x	4
main_invasion	inv_samnites	3	army_2_unrelenting_force		x	6
main_invasion	inv_senones	3	army_2_unrelenting_force		x	4
main_invasion	inv_taranto	3	army_2_unrelenting_force		x	5
main_invasion	inv_tarchuna	3	army_2_unrelenting_force		x	5
main_invasion	inv_veneti	3	army_2_unrelenting_force		x	5
		3	army_3_auxiliary_corps		x	7
main_invasion	inv_rome	3	army_3_auxiliary_corps		x	4
		3	army_3_barbarian_subjugators		x	7
		3	army_3_camp_following		x	7
main_invasion	inv_iolei	3	army_3_camp_following		x	5
main_invasion	inv_samnites	3	army_3_camp_following		x	3
main_invasion	inv_senones	3	army_3_camp_following		x	4
main_invasion	inv_syracuse	3	army_3_camp_following		x	6
main_invasion	inv_taranto	3	army_3_camp_following		x	6
		3	army_3_cavalry_masters		x	7
main_invasion	inv_taranto	3	army_3_cavalry_masters		x	4
main_invasion	inv_veneti	3	army_3_cavalry_masters		x	4
		3	army_3_companions		x	7
main_rome	rom_nabatea	3	army_3_companions		x	6
		3	army_3_dread_marauders		x	7
main_invasion	inv_samnites	3	army_3_dread_marauders		x	5
main_invasion	inv_senones	3	army_3_dread_marauders		x	5
		3	army_3_dread_marauders	sc_rom_barb_east	x	6
		3	army_3_immortals		x	7
main_invasion	inv_rome	3	army_3_indomitable_heavy_warriors		x	6
		3	army_3_indomitable_hoplites		x	7
main_invasion	inv_syracuse	3	army_3_indomitable_hoplites		x	6
		3	army_3_indomitable_infantry		x	7
main_invasion	inv_rome	3	army_3_indomitable_infantry		x	4
main_invasion	inv_syracuse	3	army_3_indomitable_infantry		x	5
main_invasion	inv_tarchuna	3	army_3_indomitable_infantry		x	4
		3	army_3_indomitable_legionaries		x	7
main_invasion	inv_rome	3	army_3_indomitable_legionaries		x	6
		3	army_3_light_cavalry_masters		x	7
main_invasion	inv_iolei	3	army_3_light_cavalry_masters		x	5
main_invasion	inv_veneti	3	army_3_light_cavalry_masters		x	3
main_rome	rom_kush	3	army_3_light_cavalry_masters		x	7
		3	army_3_light_cavalry_masters	sc_rom_barb_east	x	5
		3	army_3_light_cavalry_masters	sc_rom_daco_thracian	x	5
		3	army_3_light_cavalry_masters	sc_rom_eastern	x	5
		3	army_3_light_cavalry_masters	sc_rom_gaul	x	5
		3	army_3_light_cavalry_masters	sc_rom_illyrian	x	5
		3	army_3_light_cavalry_masters	sc_rom_parthian	x	5
		3	army_3_mercenary_host		x	7
main_invasion	inv_samnites	3	army_3_mercenary_host		x	5
main_invasion	inv_syracuse	3	army_3_mercenary_host		x	4
main_invasion	inv_tarchuna	3	army_3_mercenary_host		x	5
		3	army_3_native_corps		x	6
main_invasion	inv_syracuse	3	army_3_native_corps		x	5
		3	army_3_strength_through_unity		x	8
main_invasion	inv_samnites	3	army_3_strength_through_unity		x	5
		3	army_3_unfettered_warriors		x	7
main_invasion	inv_insubres	3	army_3_unfettered_warriors		x	5
main_invasion	inv_iolei	3	army_3_unfettered_warriors		x	4
main_invasion	inv_senones	3	army_3_unfettered_warriors		x	3
main_invasion	inv_tarchuna	3	army_3_unfettered_warriors		x	4
main_invasion	inv_veneti	3	army_3_unfettered_warriors		x	3
		3	army_4_andraste_chosen		x	8
		3	army_4_battle_hardened		x	8
		3	army_4_caravan_guards		x	8
main_invasion	inv_insubres	3	army_4_caravan_guards		x	6
main_invasion	inv_veneti	3	army_4_caravan_guards		x	6
		3	army_4_cavalry_experts		x	8
main_invasion	inv_veneti	3	army_4_cavalry_experts		x	6
		3	army_4_defenders_of_rome		x	8
main_invasion	inv_rome	3	army_4_defenders_of_rome		x	5
		3	army_4_expert_archers		x	8
main_invasion	inv_iolei	3	army_4_expert_archers		x	6
		3	army_4_hellenic_wartime_legacy		x	8
		3	army_4_heralds_of_antigonus		x	8
		3	army_4_hounds_of_molossus		x	8
main_invasion	inv_rome	3	army_4_hounds_of_molossus		x	5
main_invasion	inv_syracuse	3	army_4_hounds_of_molossus		x	5
main_invasion	inv_taranto	3	army_4_hounds_of_molossus		x	5
		3	army_4_legacy_of_brennus		x	8
main_invasion	inv_senones	3	army_4_legacy_of_brennus		x	6
		3	army_4_logistic_experts		x	8
main_invasion	inv_samnites	3	army_4_logistic_experts		x	6
		3	army_4_pahlavans_of_the_east		x	8
		3	army_4_peers_of_leonidas		x	8
main_invasion	inv_taranto	3	army_4_peers_of_leonidas		x	6
		3	army_4_propagators		x	8
main_invasion	inv_tarchuna	3	army_4_propagators		x	6
		3	army_4_slave_subduers		x	8
		3	army_4_steppe_horde		x	8
		3	army_4_the_wrath_of_romulus		x	8
main_invasion	inv_rome	3	army_4_the_wrath_of_romulus		x	6
		3	army_4_victors_of_seleucia		x	8
		3	army_4_war_merchants		x	8
main_invasion	inv_tarchuna	3	army_4_war_merchants		x	6
		3	army_4_wolves_teiwaz		x	8
		3	general_architect_3		x	7
		3	general_aspbed_4		x	8
		3	general_axe_3		x	7
		3	general_azatan_commander_3		x	7
		3	general_background_non_roman_personal_authority		x	5
		3	general_background_non_roman_personal_courage		x	5
		3	general_background_non_roman_personal_dignity		x	5
		3	general_background_non_roman_personal_dutifulness		x	5
		3	general_background_non_roman_personal_fortitude		x	5
		3	general_background_non_roman_personal_frugality		x	5
		3	general_background_non_roman_personal_gravity		x	5
		3	general_background_non_roman_personal_humanity		x	5
		3	general_background_non_roman_personal_humour		x	5
		3	general_background_non_roman_personal_industriousness		x	5
		3	general_background_non_roman_personal_mercy		x	5
		3	general_background_non_roman_personal_prudence		x	5
		3	general_background_non_roman_personal_respectability		x	5
		3	general_background_non_roman_personal_sternness		x	5
		3	general_background_non_roman_personal_tenacity		x	5
		3	general_background_non_roman_personal_truthfulness		x	5
		3	general_background_non_roman_personal_wholesomeness		x	5
		3	general_background_non_roman_public_agriculture		x	5
		3	general_background_non_roman_public_clemency		x	5
		3	general_background_non_roman_public_confidence		x	5
		3	general_background_non_roman_public_dutifulness		x	5
		3	general_background_non_roman_public_endurance		x	5
		3	general_background_non_roman_public_fair		x	5
		3	general_background_non_roman_public_faith		x	5
		3	general_background_non_roman_public_forethought		x	5
		3	general_background_non_roman_public_fortune		x	5
		3	general_background_non_roman_public_freedom		x	5
		3	general_background_non_roman_public_giving		x	5
		3	general_background_non_roman_public_harmony		x	5
		3	general_background_non_roman_public_health		x	5
		3	general_background_non_roman_public_hope		x	5
		3	general_background_non_roman_public_joy		x	5
		3	general_background_non_roman_public_justice		x	5
		3	general_background_non_roman_public_luck		x	5
		3	general_background_non_roman_public_mirth		x	5
		3	general_background_non_roman_public_modesty		x	5
		3	general_background_non_roman_public_nobility		x	5
		3	general_background_non_roman_public_peace		x	5
		3	general_background_non_roman_public_plenty		x	5
		3	general_background_non_roman_public_prosperity		x	5
		3	general_background_non_roman_public_spirit		x	5
		3	general_background_non_roman_public_wealth		x	5
		3	general_background_roman_personal_authority		x	5
		3	general_background_roman_personal_courage		x	5
		3	general_background_roman_personal_dignity		x	5
		3	general_background_roman_personal_dutifulness		x	5
		3	general_background_roman_personal_fortitude		x	5
		3	general_background_roman_personal_frugality		x	5
		3	general_background_roman_personal_gravity		x	5
		3	general_background_roman_personal_humanity		x	5
		3	general_background_roman_personal_humour		x	5
		3	general_background_roman_personal_industriousness		x	5
		3	general_background_roman_personal_mercy		x	5
		3	general_background_roman_personal_prudence		x	5
		3	general_background_roman_personal_respectability		x	5
		3	general_background_roman_personal_sternness		x	5
		3	general_background_roman_personal_tenacity		x	5
		3	general_background_roman_personal_truthfulness		x	5
		3	general_background_roman_personal_wholesomeness		x	5
		3	general_background_roman_public_agriculture		x	5
		3	general_background_roman_public_clemency		x	5
		3	general_background_roman_public_confidence		x	5
		3	general_background_roman_public_dutifulness		x	5
		3	general_background_roman_public_endurance		x	5
		3	general_background_roman_public_fair		x	5
		3	general_background_roman_public_faith		x	5
		3	general_background_roman_public_forethought		x	5
		3	general_background_roman_public_fortune		x	5
		3	general_background_roman_public_freedom		x	5
		3	general_background_roman_public_giving		x	5
		3	general_background_roman_public_harmony		x	5
		3	general_background_roman_public_health		x	5
		3	general_background_roman_public_hope		x	5
		3	general_background_roman_public_joy		x	5
		3	general_background_roman_public_justice		x	5
		3	general_background_roman_public_luck		x	5
		3	general_background_roman_public_mirth		x	5
		3	general_background_roman_public_modesty		x	5
		3	general_background_roman_public_nobility		x	5
		3	general_background_roman_public_peace		x	5
		3	general_background_roman_public_plenty		x	5
		3	general_background_roman_public_prosperity		x	5
		3	general_background_roman_public_roman_spirit		x	5
		3	general_background_roman_public_wealth		x	5
		3	general_bard_1		x	5
		3	general_blockade_expert_2		x	6
		3	general_blockade_expert_3		x	7
		3	general_border_guardian_3		x	7
		3	general_bowl_3		x	7
		3	general_bowman_2		x	6
		3	general_brute_3		x	7
		3	general_cetus_4		x	8
		3	general_commander_1		x	5
		3	general_commander_2_admiral		x	6
		3	general_commander_2_cavalry_east		x	6
		3	general_commander_2_general		x	6
		3	general_commander_3_artillery		x	7
		3	general_commander_3_cavalry		x	7
		3	general_commander_3_infantry		x	7
		3	general_commander_3_naval_assault		x	7
		3	general_commander_3_naval_support		x	7
		3	general_commander_4_great_leader		x	8
		3	general_commander_barb_2_infantry		x	6
		3	general_contractor_1		x	5
		3	general_desert_leader_4		x	8
		3	general_diplomat_4		x	8
		3	general_entrepreneur_4		x	8
		3	general_gre_warmonger_4_virtue		x	6
		3	general_gruesome_3		x	7
		3	general_horde_leader_4		x	8
		3	general_horse_breeder_3		x	7
		3	general_horse_tamer_3		x	7
		3	general_horticulturist_3		x	7
		3	general_inspirational_2		x	6
		3	general_judge_4		x	8
		3	general_legend_4		x	8
		3	general_magnate_4		x	8
		3	general_manager_3		x	7
		3	general_marksman_3		x	7
		3	general_master_hunter_3		x	7
		3	general_master_magi_4		x	8
		3	general_master_merchant_3		x	7
		3	general_nisean_chargers_3		x	7
		3	general_overseer_4		x	8
		3	general_paragon_4		x	8
		3	general_persuasive_3		x	7
		3	general_philosopher_1		x	5
		3	general_plough_and_yoke_3		x	7
		3	general_port_master_1		x	5
		3	general_raven_2		x	6
		3	general_religious_2_east		x	6
		3	general_religious_3		x	7
		3	general_scientific_2_east		x	6
		3	general_scientific_3		x	7
		3	general_scout_2		x	7
		3	general_sentinel_4		x	8
		3	general_sleuth_3		x	7
		3	general_spahbed_4		x	8
		3	general_stag_3		x	7
		3	general_strategist_1		x	5
		3	general_strategist_2_navigator		x	6
		3	general_strategist_2_tactician		x	6
		3	general_strategist_3_administration		x	7
		3	general_strategist_3_assimilator		x	7
		3	general_strategist_3_covert_action		x	7
		3	general_strategist_3_covert_action_germanic		x	7
		3	general_strategist_3_logistics		x	7
		3	general_strategist_3_mercenary		x	7
		3	general_strategist_3_siegecraft		x	7
		3	general_strategist_4_master_tactician		x	8
		3	general_trafficker_3		x	7
		3	general_tutor_3		x	7
		3	general_valorous_4		x	8
		3	general_warmonger_1		x	5
		3	general_warmonger_2_marine		x	6
		3	general_warmonger_2_soldier		x	6
		3	general_warmonger_2_virtue		x	6
		3	general_warmonger_3_defence		x	7
		3	general_warmonger_3_despoil		x	7
		3	general_warmonger_3_dread		x	7
		3	general_warmonger_3_offense		x	7
		3	general_warmonger_3_virtue		x	7
		3	general_warmonger_4_fearless_warrior		x	8
		3	general_wolf_3		x	7
		3	general_wrathful_3		x	7
		3	navy_1_destroyers		x	5
main_invasion	inv_syracuse	3	navy_1_destroyers		x	3
main_invasion	inv_taranto	3	navy_1_destroyers		x	3
main_invasion	inv_tarchuna	3	navy_1_destroyers		x	3
		3	navy_1_formidable_marines		x	5
main_invasion	inv_insubres	3	navy_1_formidable_marines		x	3
main_invasion	inv_iolei	3	navy_1_formidable_marines		x	3
main_invasion	inv_rome	3	navy_1_formidable_marines		x	3
main_invasion	inv_samnites	3	navy_1_formidable_marines		x	3
main_invasion	inv_senones	3	navy_1_formidable_marines		x	3
main_invasion	inv_syracuse	3	navy_1_formidable_marines		x	3
main_invasion	inv_taranto	3	navy_1_formidable_marines		x	3
main_invasion	inv_tarchuna	3	navy_1_formidable_marines		x	3
main_invasion	inv_veneti	3	navy_1_formidable_marines		x	3
		3	navy_1_formidable_marines	sc_rom_barb_east	x	6
		3	navy_1_great_marksmen		x	5
main_invasion	inv_insubres	3	navy_1_great_marksmen		x	3
main_invasion	inv_iolei	3	navy_1_great_marksmen		x	3
main_invasion	inv_rome	3	navy_1_great_marksmen		x	3
main_invasion	inv_samnites	3	navy_1_great_marksmen		x	3
main_invasion	inv_senones	3	navy_1_great_marksmen		x	3
main_invasion	inv_syracuse	3	navy_1_great_marksmen		x	3
main_invasion	inv_taranto	3	navy_1_great_marksmen		x	3
main_invasion	inv_tarchuna	3	navy_1_great_marksmen		x	3
main_invasion	inv_veneti	3	navy_1_great_marksmen		x	3
		3	navy_2_blockade_runners		x	6
main_invasion	inv_insubres	3	navy_2_blockade_runners		x	4
main_invasion	inv_iolei	3	navy_2_blockade_runners		x	4
main_invasion	inv_rome	3	navy_2_blockade_runners		x	4
main_invasion	inv_samnites	3	navy_2_blockade_runners		x	4
main_invasion	inv_senones	3	navy_2_blockade_runners		x	4
main_invasion	inv_syracuse	3	navy_2_blockade_runners		x	4
main_invasion	inv_taranto	3	navy_2_blockade_runners		x	4
main_invasion	inv_tarchuna	3	navy_2_blockade_runners		x	4
main_invasion	inv_veneti	3	navy_2_blockade_runners		x	4
		3	navy_2_dread_pirates		x	6
main_invasion	inv_senones	3	navy_2_dread_pirates		x	4
main_invasion	inv_tarchuna	3	navy_2_dread_pirates		x	5
main_rome	rom_masaesyli	3	navy_2_dread_pirates		x	5
		3	navy_2_dread_pirates	sc_rom_barb_east	x	5
		3	navy_2_dread_pirates	sc_rom_british	x	5
		3	navy_2_dread_pirates	sc_rom_celtiberian	x	5
		3	navy_2_dread_pirates	sc_rom_celtic	x	5
		3	navy_2_dread_pirates	sc_rom_daco_thracian	x	5
		3	navy_2_dread_pirates	sc_rom_gaul	x	5
		3	navy_2_dread_pirates	sc_rom_germanic	x	5
		3	navy_2_dread_pirates	sc_rom_illyrian	x	5
		3	navy_2_intrepid_escorts		x	6
main_invasion	inv_insubres	3	navy_2_intrepid_escorts		x	4
main_invasion	inv_iolei	3	navy_2_intrepid_escorts		x	4
main_invasion	inv_rome	3	navy_2_intrepid_escorts		x	4
main_invasion	inv_samnites	3	navy_2_intrepid_escorts		x	4
main_invasion	inv_syracuse	3	navy_2_intrepid_escorts		x	4
main_invasion	inv_taranto	3	navy_2_intrepid_escorts		x	4
main_invasion	inv_tarchuna	3	navy_2_intrepid_escorts		x	4
main_invasion	inv_veneti	3	navy_2_intrepid_escorts		x	4
		3	navy_2_ship_defenders		x	6
main_invasion	inv_insubres	3	navy_2_ship_defenders		x	4
main_invasion	inv_iolei	3	navy_2_ship_defenders		x	4
main_invasion	inv_rome	3	navy_2_ship_defenders		x	4
main_invasion	inv_samnites	3	navy_2_ship_defenders		x	4
main_invasion	inv_senones	3	navy_2_ship_defenders		x	4
main_invasion	inv_syracuse	3	navy_2_ship_defenders		x	4
main_invasion	inv_taranto	3	navy_2_ship_defenders		x	4
main_invasion	inv_tarchuna	3	navy_2_ship_defenders		x	4
main_invasion	inv_veneti	3	navy_2_ship_defenders		x	4
		3	navy_3_able_seamen		x	7
main_invasion	inv_iolei	3	navy_3_able_seamen		x	6
main_invasion	inv_rome	3	navy_3_able_seamen		x	5
main_invasion	inv_samnites	3	navy_3_able_seamen		x	5
main_invasion	inv_senones	3	navy_3_able_seamen		x	5
main_invasion	inv_syracuse	3	navy_3_able_seamen		x	5
main_invasion	inv_taranto	3	navy_3_able_seamen		x	5
main_invasion	inv_veneti	3	navy_3_able_seamen		x	6
		3	navy_3_battle_hardened		x	8
		3	navy_3_master_shipwrights		x	7
main_invasion	inv_insubres	3	navy_3_master_shipwrights		x	5
main_invasion	inv_iolei	3	navy_3_master_shipwrights		x	5
main_invasion	inv_rome	3	navy_3_master_shipwrights		x	5
main_invasion	inv_samnites	3	navy_3_master_shipwrights		x	5
main_invasion	inv_senones	3	navy_3_master_shipwrights		x	5
main_invasion	inv_syracuse	3	navy_3_master_shipwrights		x	5
main_invasion	inv_taranto	3	navy_3_master_shipwrights		x	5
main_invasion	inv_tarchuna	3	navy_3_master_shipwrights		x	5
main_invasion	inv_veneti	3	navy_3_master_shipwrights		x	5
		3	navy_3_pirate_hunters		x	7
main_invasion	inv_insubres	3	navy_3_pirate_hunters		x	5
main_invasion	inv_iolei	3	navy_3_pirate_hunters		x	5
main_invasion	inv_rome	3	navy_3_pirate_hunters		x	5
main_invasion	inv_samnites	3	navy_3_pirate_hunters		x	5
main_invasion	inv_syracuse	3	navy_3_pirate_hunters		x	5
main_invasion	inv_taranto	3	navy_3_pirate_hunters		x	5
main_invasion	inv_veneti	3	navy_3_pirate_hunters		x	5
		3	navy_4_children_of_the_aegaean		x	8
main_invasion	inv_syracuse	3	navy_4_children_of_the_aegaean		x	6
main_invasion	inv_taranto	3	navy_4_children_of_the_aegaean		x	6
		3	navy_4_masters_of_the_sea		x	7
main_invasion	inv_insubres	3	navy_4_masters_of_the_sea		x	6
main_invasion	inv_iolei	3	navy_4_masters_of_the_sea		x	6
main_invasion	inv_rome	3	navy_4_masters_of_the_sea		x	6
main_invasion	inv_samnites	3	navy_4_masters_of_the_sea		x	6
main_invasion	inv_senones	3	navy_4_masters_of_the_sea		x	6
main_invasion	inv_syracuse	3	navy_4_masters_of_the_sea		x	6
main_invasion	inv_taranto	3	navy_4_masters_of_the_sea		x	7
main_invasion	inv_tarchuna	3	navy_4_masters_of_the_sea		x	6
main_invasion	inv_veneti	3	navy_4_masters_of_the_sea		x	6
main_rome	rom_kush	3	navy_4_masters_of_the_sea		x	8
main_rome	rom_masaesyli	3	navy_4_masters_of_the_sea		x	8
main_rome	rom_nabatea	3	navy_4_masters_of_the_sea		x	8
main_rome	rom_saba	3	navy_4_masters_of_the_sea		x	8
		3	navy_4_pride_of_ptolemy		x	8
		3	navy_4_professional_piracy		x	8
main_invasion	inv_senones	3	navy_4_professional_piracy		x	6
		3	navy_4_scions_of_phoenicia		x	8
		3	navy_4_trade_route_protectors		x	8
main_invasion	inv_insubres	3	navy_4_trade_route_protectors		x	6
		3	navy_4_wardens_of_pontus		x	8
		3	pel_army_accomplished_skirmishers		x	5
		3	pel_army_ambushers		x	6
		3	pel_army_battle_hardened		x	8
		3	pel_army_formidable_hoplites		x	5
		3	pel_army_keepers_of_peace		x	6
		3	pel_army_raiders		x	7
		3	pel_army_siege_experts		x	5
		3	pel_army_stalwart_defenders		x	6
		3	pel_general_commander_commander_1		x	5
		3	pel_general_commander_hegemon_4		x	8
		3	pel_general_commander_leader_2		x	6
		3	pel_general_commander_trainer_3		x	7
		3	pel_general_fighter_despoil_3		x	7
		3	pel_general_fighter_fighter_1		x	5
		3	pel_general_fighter_leads_the_charge_2		x	6
		3	pel_general_fighter_spirit_of_heracles_4		x	8
		3	pel_general_strategist_administration_3		x	7
		3	pel_general_strategist_master_strategos_4		x	8
		3	pel_general_strategist_pathfinder_2		x	6
		3	pel_general_strategist_strategist_1		x	5
		3	pel_navy_children_of_the_aegean		x	8
		3	pel_navy_formidable_marines		x	5
		3	pel_navy_great_marksmen		x	5
		3	pel_navy_interpid_escorts		x	6
		3	pel_navy_master_shipwrights		x	7
		3	pel_navy_masters_of_the_sea		x	7
		3	pel_navy_raiders		x	5
		3	pel_navy_sea_patrol		x	7
main_invasion	inv_insubres	3	pel_navy_sea_patrol		x	5
main_invasion	inv_iolei	3	pel_navy_sea_patrol		x	5
main_invasion	inv_rome	3	pel_navy_sea_patrol		x	6
main_invasion	inv_samnites	3	pel_navy_sea_patrol		x	5
main_invasion	inv_senones	3	pel_navy_sea_patrol		x	5
main_invasion	inv_tarchuna	3	pel_navy_sea_patrol		x	6
main_invasion	inv_veneti	3	pel_navy_sea_patrol		x	5
