campaign	id	region	slot_template	slot_type
main_emperor	7153	emp_pretanic_isles_elbana	minor_secondary	secondary
main_emperor	7158	emp_pretanic_isles_elbana	port	port
main_emperor	7163	emp_pretanic_isles_stanwick	major_primary	primary
main_emperor	7164	emp_pretanic_isles_stanwick	major_secondary	secondary
main_emperor	7174	emp_raetia_et_noricum_kelheim	minor_primary	primary
main_emperor	7180	emp_raetia_et_noricum_kelheim	minor_secondary	secondary
main_emperor	7189	emp_raetia_et_noricum_koria	minor_primary	primary
main_emperor	7192	emp_raetia_et_noricum_koria	minor_secondary	secondary
main_emperor	7200	emp_raetia_et_noricum_noreia	major_primary	primary
main_emperor	7204	emp_raetia_et_noricum_noreia	major_secondary	secondary
main_emperor	7208	emp_raetia_et_noricum_octoduris	minor_primary	primary
main_emperor	7215	emp_raetia_et_noricum_octoduris	minor_secondary	secondary
main_emperor	7221	emp_sarmatia_melgunov	minor_primary	primary
main_emperor	7229	emp_sarmatia_melgunov	minor_secondary	secondary
main_emperor	7237	emp_sarmatia_olbia	minor_primary	primary
main_emperor	7244	emp_sarmatia_olbia	minor_secondary	secondary
main_emperor	7249	emp_sarmatia_olbia	port	port
main_emperor	7258	emp_sarmatia_solokha	major_primary	primary
main_emperor	7265	emp_sarmatia_solokha	major_secondary	secondary
main_emperor	7270	emp_scythia_gelonus	minor_primary	primary
main_emperor	7280	emp_scythia_gelonus	minor_secondary	secondary
main_emperor	7288	emp_scythia_samandar	minor_primary	primary
main_emperor	7294	emp_scythia_samandar	minor_secondary	secondary
main_emperor	7298	emp_scythia_sarai	major_primary	primary
main_emperor	7299	emp_scythia_sarai	major_secondary	secondary
main_emperor	7305	emp_scythia_siracena	minor_primary	primary
main_emperor	7307	emp_scythia_siracena	minor_secondary	secondary
main_emperor	7308	emp_sicily_agrigentum	minor_primary	primary
main_emperor	7313	emp_sicily_agrigentum	minor_secondary	secondary
main_emperor	7322	emp_sicily_agrigentum	port	port
main_emperor	7332	emp_sicily_panormus	minor_primary	primary
main_emperor	7334	emp_sicily_panormus	minor_secondary	secondary
main_emperor	7340	emp_sicily_panormus	port	port
main_emperor	7348	emp_sicily_syracuse	major_primary	primary
main_emperor	7353	emp_sicily_syracuse	major_secondary	secondary
main_emperor	7357	emp_sicily_syracuse	port	port
main_emperor	7367	emp_suebia_calancorum	major_primary	primary
main_emperor	7376	emp_suebia_calancorum	major_secondary	secondary
main_emperor	7378	emp_suebia_pelplin	minor_primary	primary
main_emperor	7386	emp_suebia_pelplin	minor_secondary	secondary
main_emperor	7394	emp_suebia_setidava	minor_primary	primary
main_emperor	7401	emp_suebia_setidava	minor_secondary	secondary
main_emperor	7407	emp_suebia_virunium	minor_primary	primary
main_emperor	7409	emp_suebia_virunium	minor_secondary	secondary
main_emperor	7417	emp_suebia_virunium	port	port
main_emperor	7420	emp_syria_antioch	major_primary	primary
main_emperor	7424	emp_syria_antioch	major_secondary	secondary
main_emperor	7426	emp_syria_antioch	port	port
main_emperor	7432	emp_syria_samosata	minor_primary	primary
main_emperor	7433	emp_syria_samosata	minor_secondary	secondary
main_emperor	7438	emp_syria_tarsus	minor_primary	primary
main_emperor	7447	emp_syria_tarsus	minor_secondary	secondary
main_emperor	7454	emp_syria_thapsacus	minor_primary	primary
main_emperor	7464	emp_syria_thapsacus	minor_secondary	secondary
main_emperor	7469	emp_tarraconensis_aracillum	minor_primary	primary
main_emperor	7473	emp_tarraconensis_aracillum	minor_secondary	secondary
main_emperor	7480	emp_tarraconensis_brigantium	minor_primary	primary
main_emperor	7483	emp_tarraconensis_brigantium	minor_secondary	secondary
main_emperor	7488	emp_tarraconensis_brigantium	port	port
main_emperor	7491	emp_tarraconensis_tarraco	major_primary	primary
main_emperor	7498	emp_tarraconensis_tarraco	major_secondary	secondary
main_emperor	7501	emp_tarraconensis_tarraco	port	port
main_emperor	7506	emp_thracia_antheia	minor_primary	primary
main_emperor	7513	emp_thracia_antheia	minor_secondary	secondary
main_emperor	7520	emp_thracia_antheia	port	port
main_emperor	7526	emp_thracia_naissos	minor_primary	primary
main_emperor	7533	emp_thracia_naissos	minor_secondary	secondary
main_emperor	7534	emp_thracia_odessos	minor_primary	primary
main_emperor	7541	emp_thracia_odessos	minor_secondary	secondary
main_emperor	7548	emp_thracia_odessos	port	port
main_emperor	7558	emp_thracia_pulpudeva	major_primary	primary
main_emperor	7559	emp_thracia_pulpudeva	major_secondary	secondary
main_emperor	7566	emp_transoxania_bukhara	minor_primary	primary
main_emperor	7569	emp_transoxania_bukhara	minor_secondary	secondary
main_emperor	7579	emp_transoxania_maracanda	major_primary	primary
main_emperor	7582	emp_transoxania_maracanda	major_secondary	secondary
main_emperor	7591	emp_libya_paraitonion	port	port
main_greek	7595	pel_aigian_mytilene	major_primary	primary
main_greek	7598	pel_aigian_mytilene	major_secondary	secondary
main_greek	7601	pel_aigian_mytilene	port	port
main_greek	7610	pel_aigian_oinoi	minor_primary	primary
main_greek	7616	pel_aigian_oinoi	minor_secondary	secondary
main_greek	7624	pel_aigian_oinoi	port	port
main_greek	7628	pel_aigian_samos	minor_primary	primary
main_greek	7632	pel_aigian_samos	minor_secondary	secondary
main_greek	7635	pel_aigian_samos	port	port
main_greek	7644	pel_aigian_khios	minor_primary	primary
main_greek	7653	pel_aigian_khios	minor_secondary	secondary
main_greek	7659	pel_aigian_khios	port	port
main_greek	7666	pel_aitolia_naupaktos	minor_primary	primary
main_greek	7667	pel_aitolia_naupaktos	minor_secondary	secondary
main_greek	7677	pel_aitolia_naupaktos	port	port
main_greek	7682	pel_aitolia_thermon	major_primary	primary
main_greek	7689	pel_aitolia_thermon	major_secondary	secondary
main_greek	7692	pel_ambrakia_ambrakia	major_primary	primary
main_greek	7693	pel_ambrakia_ambrakia	major_secondary	secondary
main_greek	7696	pel_ambrakia_anaktorio	minor_primary	primary
main_greek	7701	pel_ambrakia_anaktorio	minor_secondary	secondary
main_greek	7704	pel_ambrakia_anaktorio	port	port
main_greek	7714	pel_ambrakia_pronnoi	minor_primary	primary
main_greek	7715	pel_ambrakia_pronnoi	minor_secondary	secondary
main_greek	7722	pel_ambrakia_pronnoi	port	port
main_greek	7729	pel_amphipolis_amphipolis	major_primary	primary
main_greek	7737	pel_amphipolis_amphipolis	major_secondary	secondary
main_greek	7745	pel_amphipolis_krinides	minor_primary	primary
main_greek	7751	pel_amphipolis_krinides	minor_secondary	secondary
main_greek	7761	pel_argolis_argos	minor_primary	primary
main_greek	7763	pel_argolis_argos	minor_secondary	secondary
main_greek	7765	pel_argolis_argos	port	port
main_greek	7770	pel_argolis_korinthos	major_primary	primary
main_greek	7779	pel_argolis_korinthos	major_secondary	secondary
main_greek	7789	pel_argolis_korinthos	port	port
main_greek	7792	pel_argolis_mantinea	minor_primary	primary
main_greek	7801	pel_argolis_mantinea	minor_secondary	secondary
main_greek	7804	pel_argolis_melos	minor_primary	primary
main_greek	7808	pel_argolis_melos	minor_secondary	secondary
main_greek	7809	pel_argolis_melos	port	port
main_greek	7814	pel_attike_athenai	major_primary	primary
main_greek	7822	pel_attike_athenai	major_secondary	secondary
main_greek	7823	pel_attike_athenai	port	port
main_greek	7828	pel_attike_laviro	minor_primary	primary
main_greek	7832	pel_attike_laviro	minor_secondary	secondary
main_greek	7839	pel_attike_laviro	port	port
main_greek	7840	pel_attike_naxos	minor_primary	primary
main_greek	7848	pel_attike_naxos	minor_secondary	secondary
main_greek	7851	pel_attike_naxos	port	port
main_greek	7861	pel_attike_paros	minor_primary	primary
main_greek	7868	pel_attike_paros	minor_secondary	secondary
main_greek	7878	pel_attike_paros	port	port
main_greek	7884	pel_boiotia_delphi	minor_primary	primary
main_greek	7893	pel_boiotia_delphi	minor_secondary	secondary
main_greek	7895	pel_boiotia_lamia	minor_primary	primary
main_greek	7897	pel_boiotia_lamia	minor_secondary	secondary
main_greek	7906	pel_boiotia_lamia	port	port
main_greek	7914	pel_boiotia_opos	minor_primary	primary
main_greek	7917	pel_boiotia_opos	minor_secondary	secondary
main_greek	7920	pel_boiotia_opos	port	port
main_greek	7923	pel_boiotia_thebai	major_primary	primary
main_greek	7926	pel_boiotia_thebai	major_secondary	secondary
main_greek	7936	pel_dodekanisa_karpathos	minor_primary	primary
main_greek	7941	pel_dodekanisa_karpathos	minor_secondary	secondary
main_greek	7951	pel_dodekanisa_karpathos	port	port
main_greek	7959	pel_dodekanisa_kos	minor_primary	primary
main_greek	7963	pel_dodekanisa_kos	minor_secondary	secondary
main_greek	7968	pel_dodekanisa_kos	port	port
main_greek	7970	pel_dodekanisa_lindos	minor_primary	primary
main_greek	7977	pel_dodekanisa_lindos	minor_secondary	secondary
main_greek	7987	pel_dodekanisa_lindos	port	port
main_greek	7989	pel_dodekanisa_rodos	major_primary	primary
main_greek	7991	pel_dodekanisa_rodos	major_secondary	secondary
main_greek	7998	pel_dodekanisa_rodos	port	port
main_rome	79	rom_magna_graecia_lilybaion	minor_primary	primary
main_greek	8003	pel_elis_elis	major_primary	primary
main_greek	8012	pel_elis_elis	major_secondary	secondary
main_greek	8015	pel_elis_olympia	minor_primary	primary
main_greek	8021	pel_elis_olympia	minor_secondary	secondary
main_greek	8022	pel_elis_patrai	minor_primary	primary
main_greek	8028	pel_elis_patrai	minor_secondary	secondary
main_greek	8037	pel_elis_zakynthos	minor_primary	primary
main_greek	8041	pel_elis_zakynthos	minor_secondary	secondary
main_greek	8051	pel_elis_zakynthos	port	port
main_greek	8058	pel_epeiros_antigonia	minor_primary	primary
main_greek	8064	pel_epeiros_antigonia	minor_secondary	secondary
main_greek	8068	pel_epeiros_dodona	minor_primary	primary
main_greek	8077	pel_epeiros_dodona	minor_secondary	secondary
main_greek	8081	pel_epeiros_elaea	major_primary	primary
main_greek	8085	pel_epeiros_elaea	major_secondary	secondary
main_greek	8087	pel_epeiros_elaea	port	port
main_greek	8097	pel_epeiros_korkyra	minor_primary	primary
main_greek	8103	pel_epeiros_korkyra	minor_secondary	secondary
main_greek	8107	pel_epeiros_korkyra	port	port
main_greek	8111	pel_euboia_andros	minor_primary	primary
main_greek	8120	pel_euboia_andros	minor_secondary	secondary
main_greek	8123	pel_euboia_andros	port	port
main_greek	8127	pel_euboia_kalkis	major_primary	primary
main_greek	8137	pel_euboia_kalkis	major_secondary	secondary
main_greek	8140	pel_euboia_kalkis	port	port
main_greek	8143	pel_euboia_karystos	minor_primary	primary
main_greek	8150	pel_euboia_karystos	minor_secondary	secondary
main_greek	8155	pel_euboia_karystos	port	port
main_greek	8157	pel_euboia_oreos	minor_primary	primary
main_rome	815	rom_caledonia_et_hibernia_caledonia	major_primary	primary
main_greek	8164	pel_euboia_oreos	minor_secondary	secondary
main_greek	8165	pel_euboia_oreos	port	port
main_rome	816	rom_caledonia_et_hibernia_caledonia	major_secondary	secondary
main_greek	8172	pel_hellespontos_byzantion	major_primary	primary
main_greek	8182	pel_hellespontos_byzantion	major_secondary	secondary
main_greek	8183	pel_hellespontos_byzantion	port	port
main_greek	8191	pel_hellespontos_kypsela	minor_primary	primary
main_greek	8197	pel_hellespontos_kypsela	minor_secondary	secondary
main_greek	8206	pel_hellespontos_perinthos	minor_primary	primary
main_greek	8215	pel_hellespontos_perinthos	minor_secondary	secondary
main_greek	8223	pel_hellespontos_perinthos	port	port
main_greek	8233	pel_hellespontos_sestos	minor_primary	primary
main_greek	8239	pel_hellespontos_sestos	minor_secondary	secondary
main_greek	8243	pel_hellespontos_sestos	port	port
main_greek	8246	pel_ionia_ephesos	minor_primary	primary
main_rome	824	rom_caledonia_et_hibernia_hibernia	minor_primary	primary
main_greek	8250	pel_ionia_ephesos	minor_secondary	secondary
main_greek	8260	pel_ionia_halikarnassos	minor_primary	primary
main_greek	8266	pel_ionia_halikarnassos	minor_secondary	secondary
main_greek	8274	pel_ionia_knidos	minor_primary	primary
main_greek	8279	pel_ionia_knidos	minor_secondary	secondary
main_greek	8280	pel_ionia_knidos	port	port
main_greek	8289	pel_ionia_miletos	major_primary	primary
main_greek	8296	pel_ionia_miletos	major_secondary	secondary
main_greek	8305	pel_ionia_miletos	port	port
main_greek	8306	pel_kalkidike_mende	minor_primary	primary
main_greek	8314	pel_kalkidike_mende	minor_secondary	secondary
main_greek	8321	pel_kalkidike_mende	port	port
main_greek	8328	pel_kalkidike_olinthos	minor_primary	primary
main_greek	8333	pel_kalkidike_olinthos	minor_secondary	secondary
main_greek	8335	pel_kalkidike_torone	major_primary	primary
main_greek	8337	pel_kalkidike_torone	major_secondary	secondary
main_rome	833	rom_caledonia_et_hibernia_hibernia	port	port
main_greek	8347	pel_kalkidike_torone	port	port
main_greek	8354	pel_karia_kibyra	major_primary	primary
main_greek	8358	pel_karia_kibyra	major_secondary	secondary
main_greek	8372	pel_karia_kolossai	minor_primary	primary
main_greek	8380	pel_karia_kolossai	minor_secondary	secondary
main_greek	8383	pel_karia_phaselis	minor_primary	primary
main_greek	8390	pel_karia_phaselis	minor_secondary	secondary
main_greek	8397	pel_karia_phaselis	port	port
main_greek	8405	pel_karia_xanthos	minor_primary	primary
main_greek	8414	pel_karia_xanthos	minor_secondary	secondary
main_greek	8420	pel_krete_gortyna	minor_primary	primary
main_greek	8423	pel_krete_gortyna	minor_secondary	secondary
main_greek	8430	pel_krete_knossos	major_primary	primary
main_greek	8433	pel_krete_knossos	major_secondary	secondary
main_greek	8434	pel_krete_kydonia	minor_primary	primary
main_greek	8439	pel_krete_kydonia	minor_secondary	secondary
main_rome	843	rom_caledonia_et_hibernia_hibernia	minor_secondary	secondary
main_greek	8447	pel_krete_kydonia	port	port
main_greek	8448	pel_lakedaimon_kythera	minor_primary	primary
main_greek	8453	pel_lakedaimon_kythera	minor_secondary	secondary
main_greek	8459	pel_lakedaimon_kythera	port	port
main_greek	8464	pel_lakedaimon_messenia	minor_primary	primary
main_greek	8468	pel_lakedaimon_messenia	minor_secondary	secondary
main_greek	8477	pel_lakedaimon_pylos	minor_primary	primary
main_greek	8480	pel_lakedaimon_pylos	minor_secondary	secondary
main_greek	8481	pel_lakedaimon_pylos	port	port
main_greek	8486	pel_lakedaimon_sparta	major_primary	primary
main_greek	8492	pel_lakedaimon_sparta	major_secondary	secondary
main_greek	8494	pel_lydia_sardeis	major_primary	primary
main_greek	8495	pel_lydia_sardeis	major_secondary	secondary
main_rome	849	rom_britannia_brigantia	minor_primary	primary
main_greek	8502	pel_lydia_smyrna	minor_primary	primary
main_greek	8505	pel_lydia_smyrna	minor_secondary	secondary
main_greek	8507	pel_lydia_smyrna	port	port
main_greek	8511	pel_makedon_aigai	major_primary	primary
main_greek	8512	pel_makedon_aigai	major_secondary	secondary
main_greek	8517	pel_makedon_argos_orestiko	minor_primary	primary
main_greek	8525	pel_makedon_argos_orestiko	minor_secondary	secondary
main_greek	8533	pel_makedon_arnisa	minor_primary	primary
main_greek	8538	pel_makedon_arnisa	minor_secondary	secondary
main_greek	8548	pel_makedon_dion	minor_primary	primary
main_rome	854	rom_britannia_brigantia	minor_secondary	secondary
main_greek	8558	pel_makedon_dion	minor_secondary	secondary
main_greek	8564	pel_makedon_dion	port	port
main_greek	8568	pel_mysia_ilion	minor_primary	primary
main_greek	8570	pel_mysia_ilion	minor_secondary	secondary
main_greek	8571	pel_mysia_kyzikos	minor_primary	primary
main_greek	8580	pel_mysia_kyzikos	minor_secondary	secondary
main_greek	8582	pel_mysia_kyzikos	port	port
main_greek	8585	pel_mysia_myrina	minor_primary	primary
main_greek	8589	pel_mysia_myrina	minor_secondary	secondary
main_greek	8599	pel_mysia_myrina	port	port
main_greek	8605	pel_mysia_pergamon	major_primary	primary
main_rome	860	rom_britannia_demetia	minor_primary	primary
main_greek	8611	pel_mysia_pergamon	major_secondary	secondary
main_greek	8613	pel_thessaly_larisa	major_primary	primary
main_greek	8616	pel_thessaly_larisa	major_secondary	secondary
main_greek	8626	pel_thessaly_pharsalos	minor_primary	primary
main_greek	8629	pel_thessaly_pharsalos	minor_secondary	secondary
main_greek	8632	pel_thessaly_pherae	minor_primary	primary
main_greek	8642	pel_thessaly_pherae	minor_secondary	secondary
main_greek	8645	pel_thraike_abdera	major_primary	primary
main_greek	8651	pel_thraike_abdera	major_secondary	secondary
main_greek	8653	pel_thraike_abdera	port	port
main_greek	8662	pel_thraike_ainos	minor_primary	primary
main_greek	8664	pel_thraike_ainos	minor_secondary	secondary
main_greek	8666	pel_thraike_ainos	port	port
main_greek	8674	pel_thraike_maroneia	minor_primary	primary
main_rome	867	rom_britannia_demetia	port	port
main_greek	8684	pel_thraike_maroneia	minor_secondary	secondary
main_greek	8687	pel_thraike_maroneia	port	port
main_greek	8689	pel_thraike_thasos	minor_primary	primary
main_greek	8692	pel_thraike_thasos	minor_secondary	secondary
main_greek	8694	pel_thraike_thasos	port	port
main_greek	8701	pel_ionia_halikarnassos	port	port
main_rome	873	rom_britannia_demetia	minor_secondary	secondary
main_rome	877	rom_britannia_dumnonia	minor_primary	primary
main_rome	887	rom_britannia_dumnonia	port	port
main_rome	88	rom_magna_graecia_sirako	minor_primary	primary
main_rome	890	rom_britannia_dumnonia	minor_secondary	secondary
main_rome	892	rom_britannia_britannia	major_primary	primary
main_rome	895	rom_britannia_britannia	port	port
main_rome	896	rom_britannia_britannia	major_secondary	secondary
main_rome	897	rom_baetica_turdetania	minor_primary	primary
main_rome	901	rom_baetica_turdetania	port	port
main_rome	904	rom_baetica_turdetania	minor_secondary	secondary
main_rome	908	rom_baetica_baeturia	major_primary	primary
main_rome	915	rom_baetica_baeturia	major_secondary	secondary
main_rome	923	rom_lusitania_celtica	major_primary	primary
main_rome	927	rom_lusitania_celtica	major_secondary	secondary
main_rome	932	rom_lusitania_lusitania	minor_primary	primary
main_rome	939	rom_lusitania_lusitania	port	port
main_rome	948	rom_lusitania_lusitania	minor_secondary	secondary
main_rome	956	rom_tarraconensis_callaecia	minor_primary	primary
main_rome	95	rom_italia_etruria	minor_primary	primary
main_rome	961	rom_tarraconensis_callaecia	port	port
main_rome	968	rom_tarraconensis_callaecia	minor_secondary	secondary
main_rome	969	rom_tarraconensis_cantabria	minor_primary	primary
main_rome	973	rom_tarraconensis_cantabria	minor_secondary	secondary
main_rome	978	rom_tarraconensis_tarraconensis	major_primary	primary
main_rome	97	rom_italia_latium	major_primary	primary
main_rome	987	rom_tarraconensis_tarraconensis	port	port
main_rome	988	rom_tarraconensis_tarraconensis	major_secondary	secondary
main_rome	990	rom_cartaginensis_celtiberia	minor_primary	primary
main_rome	996	rom_cartaginensis_celtiberia	minor_secondary	secondary
