id	building_path	construction_type	display_building_key	phase
11216	RigidModels\campaign\settlements\construction\port_construction_anim.rigid_model_v2	dismantle	rom_ROMAN_port_minor_1	0
11217	RigidModels\campaign\settlements\construction\port_construction_anim.rigid_model_v2	dismantle	rom_ROMAN_port_small_military_2	0
11220	RigidModels\campaign\settlements\construction\port_construction_anim.rigid_model_v2	dismantle	rom_ROMAN_port_small_military_3	0
11224	RigidModels\campaign\settlements\construction\port_construction_anim.rigid_model_v2	dismantle	rom_ROMAN_port_small_military_4	0
11234	RigidModels\campaign\settlements\construction\port_construction_anim.rigid_model_v2	dismantle	rom_ROMAN_port_trade_2	0
11242	RigidModels\campaign\settlements\construction\port_construction_anim.rigid_model_v2	dismantle	rom_ROMAN_port_trade_3	0
11252	RigidModels\campaign\settlements\construction\port_construction_anim.rigid_model_v2	dismantle	rom_ROMAN_port_trade_4	0
11255	RigidModels/campaign/settlements/construction/building_construction_anim.rigid_model_v2	dismantle	rom_ROMAN_temple_1	0
11256	RigidModels/campaign/settlements/construction/building_construction_anim.rigid_model_v2	dismantle	rom_ROMAN_temple_5_Pantheon	0
11259	RigidModels/campaign/settlements/construction/building_construction_anim.rigid_model_v2	dismantle	rom_ROMAN_temple_Jupiter_2	0
11269	RigidModels/campaign/settlements/construction/building_construction_anim.rigid_model_v2	dismantle	rom_ROMAN_temple_Jupiter_3	0
11270	RigidModels/campaign/settlements/construction/building_construction_anim.rigid_model_v2	dismantle	rom_ROMAN_temple_Jupiter_4	0
11274	RigidModels/campaign/settlements/construction/building_construction_anim.rigid_model_v2	dismantle	rom_ROMAN_temple_Mars_2	0
11281	RigidModels/campaign/settlements/construction/building_construction_anim.rigid_model_v2	dismantle	rom_ROMAN_temple_Mars_3	0
11291	RigidModels/campaign/settlements/construction/building_construction_anim.rigid_model_v2	dismantle	rom_ROMAN_temple_Mars_4	0
11299	RigidModels/campaign/settlements/construction/building_construction_anim.rigid_model_v2	dismantle	rom_ROMAN_temple_Mercury_2	0
11308	RigidModels/campaign/settlements/construction/building_construction_anim.rigid_model_v2	dismantle	rom_ROMAN_temple_Mercury_3	0
11314	RigidModels/campaign/settlements/construction/building_construction_anim.rigid_model_v2	dismantle	rom_ROMAN_temple_Mercury_4	0
11322	RigidModels/campaign/settlements/construction/building_construction_anim.rigid_model_v2	dismantle	rom_ROMAN_temple_Minerva_2	0
11326	RigidModels/campaign/settlements/construction/building_construction_anim.rigid_model_v2	dismantle	rom_ROMAN_temple_Minerva_3	0
11329	RigidModels/campaign/settlements/construction/building_construction_anim.rigid_model_v2	dismantle	rom_ROMAN_temple_Minerva_4	0
11338	RigidModels/campaign/settlements/construction/building_construction_anim.rigid_model_v2	dismantle	rom_ROMAN_temple_Neptune_2	0
11339	RigidModels/campaign/settlements/construction/building_construction_anim.rigid_model_v2	dismantle	rom_ROMAN_temple_Neptune_3	0
11347	RigidModels/campaign/settlements/construction/building_construction_anim.rigid_model_v2	dismantle	rom_ROMAN_temple_Neptune_4	0
11357	RigidModels/campaign/settlements/construction/building_construction_anim.rigid_model_v2	dismantle	rom_ROMAN_temple_Nymphs_2	0
11359	RigidModels/campaign/settlements/construction/building_construction_anim.rigid_model_v2	dismantle	rom_ROMAN_temple_Nymphs_3	0
11367	RigidModels/campaign/settlements/construction/building_construction_anim.rigid_model_v2	dismantle	rom_ROMAN_temple_Nymphs_4	0
11373	RigidModels/campaign/settlements/construction/building_construction_anim.rigid_model_v2	dismantle	rom_ROMAN_temple_Vulcan_2	0
11374	RigidModels/campaign/settlements/construction/building_construction_anim.rigid_model_v2	dismantle	rom_ROMAN_temple_Vulcan_3	0
11384	RigidModels/campaign/settlements/construction/building_construction_anim.rigid_model_v2	dismantle	rom_ROMAN_temple_Vulcan_4	0
11392	RigidModels/campaign/settlements/construction/building_construction_anim.rigid_model_v2	dismantle	rom_ROMAN_water_1	0
11399	RigidModels/campaign/settlements/construction/building_construction_anim.rigid_model_v2	dismantle	rom_ROMAN_water_bath_2	0
11409	RigidModels/campaign/settlements/construction/building_construction_anim.rigid_model_v2	dismantle	rom_ROMAN_water_bath_3	0
11418	RigidModels/campaign/settlements/construction/building_construction_anim.rigid_model_v2	dismantle	rom_ROMAN_water_bath_4	0
11422	RigidModels/campaign/settlements/construction/building_construction_anim.rigid_model_v2	dismantle	rom_ROMAN_water_firefighter_2	0
11432	RigidModels/campaign/settlements/construction/building_construction_anim.rigid_model_v2	dismantle	rom_ROMAN_water_firefighter_3	0
11437	RigidModels/campaign/settlements/construction/building_construction_anim.rigid_model_v2	dismantle	rom_ROMAN_water_firefighter_4	0
11440	RigidModels/campaign/settlements/construction/building_construction_anim.rigid_model_v2	dismantle	rom_ROMAN_water_sanitation_2	0
11443	RigidModels/campaign/settlements/construction/building_construction_anim.rigid_model_v2	dismantle	rom_ROMAN_water_sanitation_3	0
11450	RigidModels/campaign/settlements/construction/building_construction_anim.rigid_model_v2	dismantle	rom_ROMAN_water_sanitation_4	0
11459	RigidModels/campaign/settlements/construction/building_construction_anim.rigid_model_v2	dismantle	rom_ROMAN_water_sanitation_5	0
11464	RigidModels\campaign\settlements\construction\port_construction_anim.rigid_model_v2	dismantle	rom_ROMAN_port_minor_trade_3	0
11474	RigidModels\campaign\settlements\construction\port_construction_anim.rigid_model_v2	dismantle	rom_ROMAN_port_minor_trade_2	0
11483	RigidModels\campaign\settlements\construction\port_construction_anim.rigid_model_v2	dismantle	rom_ROMAN_port_minor_small_military_3	0
11488	RigidModels\campaign\settlements\construction\port_construction_anim.rigid_model_v2	dismantle	rom_ROMAN_port_minor_small_military_2	0
11496	RigidModels\campaign\settlements\construction\port_construction_anim.rigid_model_v2	dismantle	rom_ROMAN_port_minor_food_3	0
11498	RigidModels\campaign\settlements\construction\port_construction_anim.rigid_model_v2	dismantle	rom_ROMAN_port_minor_food_2	0
11508	RigidModels/campaign/settlements/construction/building_construction_anim.rigid_model_v2	dismantle	rom_EASTERN_city_major_1	0
11513	RigidModels/campaign/settlements/construction/building_construction_anim.rigid_model_v2	dismantle	rom_EASTERN_city_major_2	0
11523	RigidModels/campaign/settlements/construction/building_construction_anim.rigid_model_v2	dismantle	rom_EASTERN_city_minor_fish_1	0
11532	RigidModels/campaign/settlements/construction/building_construction_anim.rigid_model_v2	dismantle	rom_EASTERN_city_minor_fish_2	0
11540	RigidModels/campaign/settlements/construction/building_construction_anim.rigid_model_v2	dismantle	rom_EASTERN_city_minor_fish_3	0
11544	RigidModels/campaign/settlements/construction/building_construction_anim.rigid_model_v2	dismantle	rom_EASTERN_city_minor_fish_4	0
11552	RigidModels/campaign/settlements/construction/building_construction_anim.rigid_model_v2	dismantle	rom_EASTERN_city_minor_glass_1	0
11558	RigidModels/campaign/settlements/construction/building_construction_anim.rigid_model_v2	dismantle	rom_EASTERN_city_minor_glass_2	0
11564	RigidModels/campaign/settlements/construction/building_construction_anim.rigid_model_v2	dismantle	rom_EASTERN_city_minor_glass_3	0
11568	RigidModels/campaign/settlements/construction/building_construction_anim.rigid_model_v2	dismantle	rom_EASTERN_city_minor_glass_4	0
11577	RigidModels/campaign/settlements/construction/building_construction_anim.rigid_model_v2	dismantle	rom_EASTERN_city_minor_gold_1	0
11580	RigidModels/campaign/settlements/construction/building_construction_anim.rigid_model_v2	dismantle	rom_EASTERN_city_minor_gold_2	0
11590	RigidModels/campaign/settlements/construction/building_construction_anim.rigid_model_v2	dismantle	rom_EASTERN_city_minor_gold_3	0
11597	RigidModels/campaign/settlements/construction/building_construction_anim.rigid_model_v2	dismantle	rom_EASTERN_city_minor_gold_4	0
11604	RigidModels/campaign/settlements/construction/building_construction_anim.rigid_model_v2	dismantle	rom_EASTERN_city_minor_grain_1	0
11613	RigidModels/campaign/settlements/construction/building_construction_anim.rigid_model_v2	dismantle	rom_EASTERN_city_minor_grain_2	0
11616	RigidModels/campaign/settlements/construction/building_construction_anim.rigid_model_v2	dismantle	rom_EASTERN_city_minor_grain_3	0
11622	RigidModels/campaign/settlements/construction/building_construction_anim.rigid_model_v2	dismantle	rom_EASTERN_city_minor_grain_4	0
11623	RigidModels/campaign/settlements/construction/building_construction_anim.rigid_model_v2	dismantle	rom_EASTERN_city_minor_hides_1	0
11627	RigidModels/campaign/settlements/construction/building_construction_anim.rigid_model_v2	dismantle	rom_EASTERN_city_minor_hides_2	0
11633	RigidModels/campaign/settlements/construction/building_construction_anim.rigid_model_v2	dismantle	rom_EASTERN_city_minor_hides_3	0
11640	RigidModels/campaign/settlements/construction/building_construction_anim.rigid_model_v2	dismantle	rom_EASTERN_city_minor_hides_4	0
11642	RigidModels/campaign/settlements/construction/building_construction_anim.rigid_model_v2	dismantle	rom_EASTERN_city_minor_iron_1	0
11644	RigidModels/campaign/settlements/construction/building_construction_anim.rigid_model_v2	dismantle	rom_EASTERN_city_minor_iron_2	0
11651	RigidModels/campaign/settlements/construction/building_construction_anim.rigid_model_v2	dismantle	rom_EASTERN_city_minor_iron_3	0
11658	RigidModels/campaign/settlements/construction/building_construction_anim.rigid_model_v2	dismantle	rom_EASTERN_city_minor_iron_4	0
11660	RigidModels/campaign/settlements/construction/building_construction_anim.rigid_model_v2	dismantle	rom_EASTERN_city_minor_limestone_1	0
11665	RigidModels/campaign/settlements/construction/building_construction_anim.rigid_model_v2	dismantle	rom_EASTERN_city_minor_limestone_2	0
11674	RigidModels/campaign/settlements/construction/building_construction_anim.rigid_model_v2	dismantle	rom_EASTERN_city_minor_limestone_3	0
11677	RigidModels/campaign/settlements/construction/building_construction_anim.rigid_model_v2	dismantle	rom_EASTERN_city_minor_limestone_4	0
11680	RigidModels/campaign/settlements/construction/building_construction_anim.rigid_model_v2	dismantle	rom_EASTERN_city_minor_marble_1	0
11682	RigidModels/campaign/settlements/construction/building_construction_anim.rigid_model_v2	dismantle	rom_EASTERN_city_minor_marble_2	0
11691	RigidModels/campaign/settlements/construction/building_construction_anim.rigid_model_v2	dismantle	rom_EASTERN_city_minor_marble_3	0
11697	RigidModels/campaign/settlements/construction/building_construction_anim.rigid_model_v2	dismantle	rom_EASTERN_city_minor_marble_4	0
11701	RigidModels/campaign/settlements/construction/building_construction_anim.rigid_model_v2	dismantle	rom_EASTERN_city_minor_olives_1	0
11705	RigidModels/campaign/settlements/construction/building_construction_anim.rigid_model_v2	dismantle	rom_EASTERN_city_minor_olives_2	0
11708	RigidModels/campaign/settlements/construction/building_construction_anim.rigid_model_v2	dismantle	rom_EASTERN_city_minor_olives_3	0
11712	RigidModels/campaign/settlements/construction/building_construction_anim.rigid_model_v2	dismantle	rom_EASTERN_city_minor_olives_4	0
11719	RigidModels/campaign/settlements/construction/building_construction_anim.rigid_model_v2	dismantle	rom_EASTERN_city_minor_purple_dye_1	0
11729	RigidModels/campaign/settlements/construction/building_construction_anim.rigid_model_v2	dismantle	rom_EASTERN_city_minor_purple_dye_2	0
11734	RigidModels/campaign/settlements/construction/building_construction_anim.rigid_model_v2	dismantle	rom_EASTERN_city_minor_purple_dye_3	0
11736	RigidModels/campaign/settlements/construction/building_construction_anim.rigid_model_v2	dismantle	rom_EASTERN_city_minor_purple_dye_4	0
11743	RigidModels/campaign/settlements/construction/building_construction_anim.rigid_model_v2	dismantle	rom_EASTERN_city_minor_silk_1	0
11753	RigidModels/campaign/settlements/construction/building_construction_anim.rigid_model_v2	dismantle	rom_EASTERN_city_minor_silk_2	0
11762	RigidModels/campaign/settlements/construction/building_construction_anim.rigid_model_v2	dismantle	rom_EASTERN_city_minor_silk_3	0
11765	RigidModels/campaign/settlements/construction/building_construction_anim.rigid_model_v2	dismantle	rom_EASTERN_city_minor_silk_4	0
11769	RigidModels/campaign/settlements/construction/building_construction_anim.rigid_model_v2	dismantle	rom_EASTERN_city_minor_silver_1	0
11772	RigidModels/campaign/settlements/construction/building_construction_anim.rigid_model_v2	dismantle	rom_EASTERN_city_minor_silver_2	0
11773	RigidModels/campaign/settlements/construction/building_construction_anim.rigid_model_v2	dismantle	rom_EASTERN_city_minor_silver_3	0
11778	RigidModels/campaign/settlements/construction/building_construction_anim.rigid_model_v2	dismantle	rom_EASTERN_city_minor_silver_4	0
11785	RigidModels/campaign/settlements/construction/building_construction_anim.rigid_model_v2	dismantle	rom_EASTERN_city_minor_timber_1	0
11790	RigidModels/campaign/settlements/construction/building_construction_anim.rigid_model_v2	dismantle	rom_EASTERN_city_minor_timber_2	0
11800	RigidModels/campaign/settlements/construction/building_construction_anim.rigid_model_v2	dismantle	rom_EASTERN_city_minor_timber_3	0
11806	RigidModels/campaign/settlements/construction/building_construction_anim.rigid_model_v2	dismantle	rom_EASTERN_city_minor_timber_4	0
11814	RigidModels/campaign/settlements/construction/building_construction_anim.rigid_model_v2	dismantle	rom_EASTERN_city_minor_township_1	0
11816	RigidModels/campaign/settlements/construction/building_construction_anim.rigid_model_v2	dismantle	rom_EASTERN_city_minor_township_2	0
11819	RigidModels/campaign/settlements/construction/building_construction_anim.rigid_model_v2	dismantle	rom_EASTERN_city_minor_township_3	0
11826	RigidModels/campaign/settlements/construction/building_construction_anim.rigid_model_v2	dismantle	rom_EASTERN_city_minor_township_4	0
11832	RigidModels/campaign/settlements/construction/building_construction_anim.rigid_model_v2	dismantle	rom_EASTERN_city_minor_wine_1	0
11836	RigidModels/campaign/settlements/construction/building_construction_anim.rigid_model_v2	dismantle	rom_EASTERN_city_minor_wine_2	0
11842	RigidModels/campaign/settlements/construction/building_construction_anim.rigid_model_v2	dismantle	rom_EASTERN_city_minor_wine_3	0
11846	RigidModels/campaign/settlements/construction/building_construction_anim.rigid_model_v2	dismantle	rom_EASTERN_city_minor_wine_4	0
11852	RigidModels/campaign/settlements/construction/building_construction_anim.rigid_model_v2	dismantle	rom_EASTERN_buff_1	0
