faction_key	unit_key
pel_rebels_persian	Pel_Persian_Archers
pel_rebels_persian	Pel_Phyrgian_Spear
pel_rodos	Pel_Archers
pel_rodos	Pel_Hoplites
pel_rodos	Pel_Javelinmen
pel_rodos	Pel_Light_Cavalry
pel_rodos	Pel_Militia_Hoplites
pel_rodos	Pel_Slingers
pel_sparta	Pel_Helot_Archers
pel_sparta	Pel_Helot_Javelinmen
pel_sparta	Pel_Helot_Slingers
pel_sparta	Pel_Light_Cavalry
pel_sparta	Pel_Periokoi_Hoplites
pel_sparta	Pel_Spartan_Hoplites
pel_sparta	Pel_Spartan_Youths
pel_sparta_civil_war	Pel_Helot_Archers
pel_sparta_civil_war	Pel_Helot_Javelinmen
pel_sparta_civil_war	Pel_Helot_Slingers
pel_sparta_civil_war	Pel_Light_Cavalry
pel_sparta_civil_war	Pel_Periokoi_Hoplites
pel_sparta_civil_war	Pel_Spartan_Hoplites
pel_sparta_civil_war	Pel_Spartan_Youths
pel_thessaly	Pel_Archers
pel_thessaly	Pel_Hoplites
pel_thessaly	Pel_Javelinmen
pel_thessaly	Pel_Light_Cavalry
pel_thessaly	Pel_Militia_Hoplites
pel_thessaly	Pel_Slingers
pel_thraike	Pel_Thr_Archers
pel_thraike	Pel_Thr_Cav
pel_thraike	Pel_Thr_Peltasts
pel_thraike	Pel_Thr_Warriors
pro_rebels	Ita_Cav
pro_rebels	Ita_Levy_Skirm
pro_rebels	Ita_Levy_Slingers
pro_rebels	Ita_Mob
pro_rebels	Ita_Spear
pro_rebels	Ita_Sword
pun_allobroges	Cel_Heavy_Horse
pun_allobroges	Cel_Levy_Freemen
pun_allobroges	Cel_Light_Horse
pun_allobroges	Cel_Savage_Dogs
pun_allobroges	Cel_Skirm
pun_allobroges	Cel_Slingers
pun_allobroges	Cel_Spear_Warriors
pun_allobroges	Cel_Tribesmen
pun_allobroges	Cel_Warriors
pun_allobroges	Cel_Youths
pun_arevaci	Ibe_Cav
pun_arevaci	Ibe_Guerilla_Warriors
pun_arevaci	Ibe_Scut_Spear
pun_arevaci	Ibe_Scutarii
pun_arevaci	Ibe_Skirm
pun_arevaci	Ibe_Slingers
pun_arevaci	Ibe_Spear
pun_arevaci	Ibe_Sword
pun_arevaci	Ibe_Tribesmen
pun_astures	Ibe_Cav
pun_astures	Ibe_Guerilla_Warriors
pun_astures	Ibe_Scut_Spear
pun_astures	Ibe_Scutarii_Cav
pun_astures	Ibe_Skirm
pun_astures	Ibe_Slingers
pun_astures	Ibe_Sword
pun_astures	Ibe_Tribesmen
pun_astures	Ibe_Vet_Shield_Warriors
pun_boii	Cel_Bowmen
pun_boii	Cel_Heavy_Horse
pun_boii	Cel_Levy_Freemen
pun_boii	Cel_Light_Horse
pun_boii	Cel_Skirm
pun_boii	Cel_Slingers
pun_boii	Cel_Spear_Warriors
pun_boii	Cel_Tribesmen
pun_boii	Cel_Warriors
pun_cantrabri	Ibe_Cav
pun_cantrabri	Ibe_Guerilla_Warriors
pun_cantrabri	Ibe_Scut_Spear
pun_cantrabri	Ibe_Scutarii
pun_cantrabri	Ibe_Skirm
pun_cantrabri	Ibe_Slingers
pun_cantrabri	Ibe_Spear
pun_cantrabri	Ibe_Sword
pun_cantrabri	Ibe_Tribesmen
pun_carpetani	Ibe_Cav
pun_carpetani	Ibe_Guerilla_Warriors
pun_carpetani	Ibe_Scut_Spear
pun_carpetani	Ibe_Scutarii_Cav
pun_carpetani	Ibe_Skirm
pun_carpetani	Ibe_Slingers
pun_carpetani	Ibe_Sword
pun_carpetani	Ibe_Tribesmen
pun_carpetani	Ibe_Vet_Shield_Warriors
pun_carthage	Car_African_Pike
pun_carthage	Car_Cav
pun_carthage	Car_Citizen_Militia
pun_carthage	Car_Hoplites
pun_carthage	Car_Libyan_Hoplites
pun_carthage	Car_Libyan_Infantry
pun_carthage	Car_Libyan_Javelin
pun_carthage	Car_Libyan_Peltasts
pun_carthage	Car_Mob
pun_celtici	Ibe_Cav
pun_celtici	Ibe_Guerilla_Warriors
pun_celtici	Ibe_Scut_Spear
pun_celtici	Ibe_Scutarii
pun_celtici	Ibe_Skirm
pun_celtici	Ibe_Slingers
pun_celtici	Ibe_Spear
pun_celtici	Ibe_Sword
pun_celtici	Ibe_Tribesmen
pun_cessetani	Ibe_Cav
pun_cessetani	Ibe_Guerilla_Warriors
pun_cessetani	Ibe_Scut_Spear
pun_cessetani	Ibe_Scutarii_Cav
pun_cessetani	Ibe_Skirm
pun_cessetani	Ibe_Slingers
pun_cessetani	Ibe_Sword
pun_cessetani	Ibe_Tribesmen
pun_cessetani	Ibe_Vet_Shield_Warriors
pun_emporion	Gre_Archers
pun_emporion	Gre_Citizen_Cav
pun_emporion	Gre_Citizen_Hoplites
pun_emporion	Gre_Hoplites
pun_emporion	Gre_Javelinmen
pun_emporion	Gre_Militia_Hoplites
pun_emporion	Gre_Mob
pun_emporion	Gre_Peltasts
pun_emporion	Gre_Skirm_Cav
pun_emporion	Gre_Tarantine_Cav
pun_etruscan	Ita_Cav
pun_etruscan	Ita_Levy_Skirm
pun_etruscan	Ita_Levy_Slingers
pun_etruscan	Ita_Mob
pun_etruscan	Ita_Spear
pun_etruscan	Ita_Sword
pun_gaetuli	Afr_Archers
pun_gaetuli	Afr_Numidian_Cav
pun_gaetuli	Afr_Tribal_Slingers
pun_gaetuli	Afr_Tribesmen
pun_gaetuli	Num_Javelinmen
pun_gaetuli	Num_Spear
pun_galleaci	Ibe_Cav
pun_galleaci	Ibe_Guerilla_Warriors
pun_galleaci	Ibe_Scut_Spear
pun_galleaci	Ibe_Scutarii_Cav
pun_galleaci	Ibe_Skirm
pun_galleaci	Ibe_Slingers
pun_galleaci	Ibe_Sword
pun_galleaci	Ibe_Tribesmen
pun_galleaci	Ibe_Vet_Shield_Warriors
pun_garamantia	Afr_Archers
pun_garamantia	Afr_Javelinmen
pun_garamantia	Afr_Large_Shield_Warriors
pun_garamantia	Afr_Levy_Spear
pun_garamantia	Afr_Skirm_Cav
pun_garamantia	Afr_Tribal_Slingers
pun_garamantia	Afr_Tribesmen
pun_illercavones	Ibe_Cav
pun_illercavones	Ibe_Guerilla_Warriors
pun_illercavones	Ibe_Scut_Spear
pun_illercavones	Ibe_Scutarii_Cav
pun_illercavones	Ibe_Skirm
pun_illercavones	Ibe_Slingers
pun_illercavones	Ibe_Sword
pun_illercavones	Ibe_Tribesmen
pun_illercavones	Ibe_Vet_Shield_Warriors
pun_illergetes	Ibe_Cav
pun_illergetes	Ibe_Guerilla_Warriors
pun_illergetes	Ibe_Scut_Spear
pun_illergetes	Ibe_Scutarii_Cav
pun_illergetes	Ibe_Skirm
pun_illergetes	Ibe_Slingers
pun_illergetes	Ibe_Sword
pun_illergetes	Ibe_Tribesmen
pun_illergetes	Ibe_Vet_Shield_Warriors
pun_insubres	Cel_Axe_Warriors
pun_insubres	Cel_Light_Horse
pun_insubres	Cel_Short_Swords
pun_insubres	Cel_Skirm
pun_insubres	Cel_Slingers
pun_insubres	Cel_Spear_Warriors
pun_insubres	Cel_Tribesmen
pun_libya	Car_Cav
pun_libya	Car_Citizen_Militia
pun_libya	Car_Hoplites
pun_libya	Car_Libyan_Hoplites
pun_libya	Car_Libyan_Infantry
pun_libya	Car_Libyan_Javelin
pun_libya	Car_Libyan_Peltasts
pun_libya	Car_Mob
pun_liguria	Cel_Axe_Warriors
pun_liguria	Cel_Light_Horse
pun_liguria	Cel_Short_Swords
pun_liguria	Cel_Skirm
pun_liguria	Cel_Slingers
pun_liguria	Cel_Spear_Warriors
pun_liguria	Cel_Tribesmen
pun_lusitani	Ibe_Cav
pun_lusitani	Ibe_Guerilla_Warriors
pun_lusitani	Ibe_Scut_Spear
pun_lusitani	Ibe_Scutarii_Cav
pun_lusitani	Ibe_Skirm
pun_lusitani	Ibe_Slingers
pun_lusitani	Ibe_Sword
pun_lusitani	Ibe_Tribesmen
pun_lusitani	Ibe_Vet_Shield_Warriors
pun_masaesyli	Afr_Archers
pun_masaesyli	Afr_Numidian_Cav
pun_masaesyli	Afr_Tribal_Slingers
pun_masaesyli	Afr_Tribesmen
pun_masaesyli	Num_Javelinmen
pun_masaesyli	Num_Spear
pun_massilia	Cel_Skirm
pun_massilia	Cel_Slingers
pun_massilia	Cel_Tribesmen
pun_massilia	Gre_Citizen_Cav
pun_massilia	Gre_Citizen_Hoplites
pun_massilia	Gre_Hoplites
pun_massilia	Gre_Skirm_Cav
pun_massilia	Gre_Tarantine_Cav
pun_massyli	Afr_Archers
pun_massyli	Afr_Numidian_Cav
pun_massyli	Afr_Tribal_Slingers
pun_massyli	Afr_Tribesmen
pun_massyli	Num_Javelinmen
pun_massyli	Num_Spear
pun_mauri	Afr_Archers
pun_mauri	Afr_Numidian_Cav
pun_mauri	Afr_Tribal_Slingers
pun_mauri	Afr_Tribesmen
pun_mauri	Num_Javelinmen
pun_mauri	Num_Spear
pun_oretani	Ibe_Cav
pun_oretani	Ibe_Guerilla_Warriors
pun_oretani	Ibe_Scut_Spear
pun_oretani	Ibe_Scutarii_Cav
pun_oretani	Ibe_Skirm
pun_oretani	Ibe_Slingers
pun_oretani	Ibe_Sword
pun_oretani	Ibe_Tribesmen
pun_oretani	Ibe_Vet_Shield_Warriors
pun_rebel_african	Aet_Cav
pun_rebel_african	Aet_Sword
pun_rebel_african	Afr_Archers
pun_rebel_african	Afr_Javelinmen
pun_rebel_african	Afr_Levy_Spear
pun_rebel_african	Afr_Tribal_Slingers
pun_rebel_african	Afr_Tribesmen
pun_rebel_celt	Cel_Axe_Warriors
pun_rebel_celt	Cel_Light_Horse
pun_rebel_celt	Cel_Short_Swords
pun_rebel_celt	Cel_Skirm
pun_rebel_celt	Cel_Slingers
pun_rebel_celt	Cel_Spear_Warriors
pun_rebel_celt	Cel_Tribesmen
pun_rebel_celtiberian	Ibe_Cantabrian_Cav
pun_rebel_celtiberian	Ibe_Cav
pun_rebel_celtiberian	Ibe_Guerilla_Warriors
pun_rebel_celtiberian	Ibe_Scut_Spear
pun_rebel_celtiberian	Ibe_Scutarii
pun_rebel_celtiberian	Ibe_Scutarii_Cav
pun_rebel_celtiberian	Ibe_Skirm
pun_rebel_celtiberian	Ibe_Slingers
pun_rebel_celtiberian	Ibe_Spear
pun_rebel_celtiberian	Ibe_Sword
pun_rebel_celtiberian	Ibe_Tribesmen
pun_rebel_hellenic	Gre_Archers
pun_rebel_hellenic	Gre_Citizen_Cav
pun_rebel_hellenic	Gre_Hoplites
pun_rebel_hellenic	Gre_Javelinmen
pun_rebel_hellenic	Gre_Levy_Pike
pun_rebel_hellenic	Gre_Militia_Hoplites
pun_rebel_hellenic	Gre_Mob
pun_rebel_hellenic	Gre_Peltasts
pun_rebel_hellenic	Gre_Pike
pun_rebel_hellenic	Gre_Skirm_Cav
pun_rebel_hellenic	Gre_Slingers
pun_rebel_hellenic	Gre_Tarantine_Cav
pun_rebel_latin	Ita_Cav
pun_rebel_latin	Ita_Levy_Skirm
pun_rebel_latin	Ita_Levy_Slingers
pun_rebel_latin	Ita_Mob
pun_rebel_latin	Ita_Spear
pun_rebel_latin	Ita_Sword
pun_rebel_punic	Car_African_Pike
pun_rebel_punic	Car_Cav
pun_rebel_punic	Car_Citizen_Militia
pun_rebel_punic	Car_Hoplites
pun_rebel_punic	Car_Libyan_Hoplites
pun_rebel_punic	Car_Libyan_Infantry
pun_rebel_punic	Car_Libyan_Javelin
pun_rebel_punic	Car_Libyan_Peltasts
pun_rebel_punic	Car_Mob
pun_rome	Rom_Equites
pun_rome	Rom_Hastati
pun_rome	Rom_Leves
pun_rome	Rom_Plebs
pun_rome	Rom_Principes
pun_rome	Rom_Rorarii
pun_rome	Rom_Triarii
pun_rome	Rom_Velites
pun_rome	Rom_Vigiles
pun_samnites	Ita_Cav
pun_samnites	Ita_Levy_Skirm
pun_samnites	Ita_Levy_Slingers
pun_samnites	Ita_Mob
pun_samnites	Ita_Spear
pun_samnites	Ita_Sword
pun_syracuse	Gre_Archers
pun_syracuse	Gre_Citizen_Cav
pun_syracuse	Gre_Citizen_Hoplites
pun_syracuse	Gre_Hoplites
pun_syracuse	Gre_Javelinmen
pun_syracuse	Gre_Militia_Hoplites
pun_syracuse	Gre_Mob
pun_syracuse	Gre_Peltasts
pun_syracuse	Gre_Pike
pun_syracuse	Gre_Skirm_Cav
pun_syracuse	Gre_Tarantine_Cav
pun_syracuse	Gre_Thorax_Sword
pun_syracuse	Gre_Thureos_Spears
pun_tarbelli	Cel_Heavy_Horse
pun_tarbelli	Cel_Levy_Freemen
pun_tarbelli	Cel_Light_Horse
pun_tarbelli	Cel_Savage_Dogs
pun_tarbelli	Cel_Skirm
pun_tarbelli	Cel_Slingers
pun_tarbelli	Cel_Spear_Warriors
pun_tarbelli	Cel_Tribesmen
pun_tarbelli	Cel_Warriors
pun_tarbelli	Cel_Youths
pun_turdetani	Ibe_Cav
pun_turdetani	Ibe_Guerilla_Warriors
pun_turdetani	Ibe_Scut_Spear
pun_turdetani	Ibe_Scutarii_Cav
pun_turdetani	Ibe_Skirm
pun_turdetani	Ibe_Slingers
pun_turdetani	Ibe_Sword
pun_turdetani	Ibe_Tribesmen
pun_turdetani	Ibe_Vet_Shield_Warriors
pun_vaccaei	Ibe_Cav
pun_vaccaei	Ibe_Guerilla_Warriors
pun_vaccaei	Ibe_Scut_Spear
pun_vaccaei	Ibe_Scutarii_Cav
pun_vaccaei	Ibe_Skirm
pun_vaccaei	Ibe_Slingers
pun_vaccaei	Ibe_Sword
pun_vaccaei	Ibe_Tribesmen
pun_vaccaei	Ibe_Vet_Shield_Warriors
pun_vascones	Cel_Heavy_Horse
pun_vascones	Cel_Levy_Freemen
pun_vascones	Cel_Light_Horse
pun_vascones	Cel_Savage_Dogs
pun_vascones	Cel_Skirm
pun_vascones	Cel_Slingers
pun_vascones	Cel_Spear_Warriors
pun_vascones	Cel_Tribesmen
pun_vascones	Cel_Warriors
pun_vascones	Cel_Youths
pun_veneti	Cel_Bowmen
pun_veneti	Cel_Levy_Freemen
pun_veneti	Cel_Light_Horse
pun_veneti	Cel_Skirm
pun_veneti	Cel_Slingers
pun_veneti	Cel_Spear_Warriors
pun_veneti	Cel_Tribesmen
pun_veneti	Cel_Warriors
pun_vettones	Ibe_Cav
pun_vettones	Ibe_Guerilla_Warriors
pun_vettones	Ibe_Scut_Spear
pun_vettones	Ibe_Scutarii_Cav
pun_vettones	Ibe_Skirm
pun_vettones	Ibe_Slingers
pun_vettones	Ibe_Sword
pun_vettones	Ibe_Tribesmen
pun_vettones	Ibe_Vet_Shield_Warriors
pun_volcae	Cel_Heavy_Horse
pun_volcae	Cel_Levy_Freemen
pun_volcae	Cel_Light_Horse
pun_volcae	Cel_Savage_Dogs
pun_volcae	Cel_Skirm
pun_volcae	Cel_Slingers
pun_volcae	Cel_Spear_Warriors
pun_volcae	Cel_Tribesmen
pun_volcae	Cel_Warriors
pun_volcae	Cel_Youths
rom_aedui	Cel_Heavy_Horse
rom_aedui	Cel_Levy_Freemen
rom_aedui	Cel_Light_Horse
rom_aedui	Cel_Savage_Dogs
rom_aedui	Cel_Skirm
rom_aedui	Cel_Slingers
rom_aedui	Cel_Spear_Warriors
rom_aedui	Cel_Tribesmen
rom_aedui	Cel_Warriors
rom_aedui	Cel_Youths
rom_aestii	Cel_Bowmen
rom_aestii	Cel_Light_Horse
rom_aestii	Cel_Skirm
rom_aestii	Cel_Slingers
rom_aestii	Cel_Spear_Warriors
rom_aestii	Cel_Tribesmen
rom_aestii	Cel_Warriors
rom_aestii	Ger_Spear_Levy
rom_anartes	Cel_Bowmen
rom_anartes	Cel_Light_Horse
rom_anartes	Cel_Skirm
rom_anartes	Cel_Slingers
rom_anartes	Cel_Spear_Warriors
rom_anartes	Cel_Tribesmen
rom_anartes	Cel_Warriors
rom_anartes	Ger_Spear_Levy
rom_aorsoi	Ste_Archers
rom_aorsoi	Ste_Armour_Horse_Archers
rom_aorsoi	Ste_Armoured_Lancers
rom_aorsoi	Ste_Horse_Archers
rom_aorsoi	Ste_Lancers
rom_aorsoi	Ste_Spear
rom_aorsoi	Ste_Tribesmen
rom_aorsoi	Ste_Young_Axes
rom_arachosia	Eas_Garrison_Spear
rom_arachosia	Eas_Hillmen
rom_arachosia	Eas_Horse_Skirm
rom_arachosia	Eas_Javelinmen
rom_arachosia	Eas_Median_Cav
rom_arachosia	Eas_Mob
rom_arachosia	Eas_Persian_Light_Archers
rom_arachosia	Eas_Slingers
rom_arachosia	Gre_Citizen_Cav
rom_arachosia	Gre_Levy_Pike
rom_arachosia	Gre_Peltasts
rom_arachosia	Gre_Pike
rom_arachosia	Gre_Skirm_Cav
rom_arachosia	Gre_Tarantine_Cav
rom_arachosia	Gre_Thorax_Pike
rom_arachosia	Gre_Thorax_Sword
rom_arachosia	Gre_Thureos_Spears
rom_ardhan	Eas_Archers
rom_ardhan	Eas_Axemen
rom_ardhan	Eas_Hillmen
rom_ardhan	Eas_Horse_Archers
rom_ardhan	Eas_Horse_Skirm
rom_ardhan	Eas_Javelinmen
rom_ardhan	Eas_Kartli_Axemen
rom_ardhan	Eas_Mob
rom_ardhan	Eas_Noble_Blood_Cav
rom_ardhan	Eas_Slingers
rom_ardhan	Eas_Spear
rom_ardiaei	Ill_Cav
rom_ardiaei	Ill_Hoplites
rom_ardiaei	Ill_Levies
rom_ardiaei	Ill_Slave_Javelinmen
rom_ardiaei	Ill_Slave_Slingers
rom_ardiaei	Ill_Spear
rom_ardiaei	Ill_Tribesmen
rom_arevaci	Ibe_Cav
rom_arevaci	Ibe_Guerilla_Warriors
rom_arevaci	Ibe_Scut_Spear
rom_arevaci	Ibe_Scutarii
rom_arevaci	Ibe_Skirm
rom_arevaci	Ibe_Slingers
rom_arevaci	Ibe_Spear
rom_arevaci	Ibe_Sword
rom_arevaci	Ibe_Tribesmen
rom_aria	Eas_Garrison_Spear
rom_aria	Eas_Hillmen
rom_aria	Eas_Horse_Skirm
rom_aria	Eas_Javelinmen
rom_aria	Eas_Median_Cav
rom_aria	Eas_Mob
rom_aria	Eas_Persian_Light_Archers
rom_aria	Eas_Slingers
rom_aria	Gre_Citizen_Cav
rom_aria	Gre_Levy_Pike
rom_aria	Gre_Peltasts
rom_aria	Gre_Pike
rom_aria	Gre_Skirm_Cav
rom_aria	Gre_Tarantine_Cav
rom_aria	Gre_Thorax_Pike
rom_aria	Gre_Thorax_Sword
rom_aria	Gre_Thureos_Spears
rom_armenia	Eas_Archers
rom_armenia	Eas_Armour_Horse_Archers
rom_armenia	Eas_Axemen
rom_armenia	Eas_Hillmen
rom_armenia	Eas_Horse_Archers
rom_armenia	Eas_Horse_Skirm
rom_armenia	Eas_Javelinmen
rom_armenia	Eas_Mob
rom_armenia	Eas_Noble_Blood_Cav
rom_armenia	Eas_Slingers
rom_armenia	Eas_Spear
rom_armenia_civil_war	Eas_Archers
rom_armenia_civil_war	Eas_Armour_Horse_Archers
rom_armenia_civil_war	Eas_Axemen
rom_armenia_civil_war	Eas_Hillmen
rom_armenia_civil_war	Eas_Horse_Archers
rom_armenia_civil_war	Eas_Horse_Skirm
rom_armenia_civil_war	Eas_Javelinmen
rom_armenia_civil_war	Eas_Mob
rom_armenia_civil_war	Eas_Noble_Blood_Cav
rom_armenia_civil_war	Eas_Slingers
rom_armenia_civil_war	Eas_Spear
rom_artebartes	Cel_Levy_Freemen
rom_artebartes	Cel_Light_Horse
rom_artebartes	Cel_Skirm
rom_artebartes	Cel_Slingers
rom_artebartes	Cel_Tribesmen
rom_artebartes	Cel_Warriors
rom_arverni	Cel_Heavy_Horse
rom_arverni	Cel_Levy_Freemen
rom_arverni	Cel_Light_Horse
rom_arverni	Cel_Savage_Dogs
rom_arverni	Cel_Skirm
rom_arverni	Cel_Slingers
rom_arverni	Cel_Spear_Warriors
rom_arverni	Cel_Tribesmen
rom_arverni	Cel_Warriors
rom_arverni	Cel_Youths
rom_athens	Gre_Archers
rom_athens	Gre_Citizen_Cav
rom_athens	Gre_Citizen_Hoplites
rom_athens	Gre_Hoplites
rom_athens	Gre_Javelinmen
rom_athens	Gre_Militia_Hoplites
rom_athens	Gre_Mob
rom_athens	Gre_Peltasts
rom_athens	Gre_Pike
rom_athens	Gre_Skirm_Cav
rom_athens	Gre_Tarantine_Cav
rom_athens	Gre_Thorax_Sword
rom_athens	Gre_Thureos_Spears
rom_axum	Aet_Cav
rom_axum	Aet_Sword
rom_axum	Afr_Archers
rom_axum	Afr_Javelinmen
rom_axum	Afr_Levy_Spear
rom_axum	Afr_Tribal_Slingers
rom_axum	Afr_Tribesmen
rom_baktria	Bac_Hillmen
rom_baktria	Bac_Light_Horse
rom_baktria	Eas_Garrison_Spear
rom_baktria	Eas_Horse_Archers
rom_baktria	Eas_Horse_Skirm
rom_baktria	Eas_Javelinmen
rom_baktria	Eas_Mob
rom_baktria	Eas_Persian_Light_Archers
rom_baktria	Eas_Slingers
rom_baktria	Gre_Citizen_Cav
rom_baktria	Gre_Levy_Pike
rom_baktria	Gre_Peltasts
rom_baktria	Gre_Pike
rom_bastarnae	Cel_Bowmen
rom_bastarnae	Cel_Light_Horse
rom_bastarnae	Cel_Skirm
rom_bastarnae	Cel_Slingers
rom_bastarnae	Cel_Spear_Warriors
rom_bastarnae	Cel_Tribesmen
rom_bastarnae	Cel_Warriors
rom_bastarnae	Ger_Spear_Levy
rom_biephi	Dac_Armoured_Spears
rom_biephi	Dac_Bow_Horsemen
rom_biephi	Dac_Bowmen
rom_biephi	Dac_Falxmen
rom_biephi	Dac_Heavy_Spears
rom_biephi	Dac_Skirm
rom_biephi	Dac_Spear_Horsemen
rom_biephi	Dac_Spear_Warriors
rom_biephi	Dac_Spears
rom_biephi	Dac_Tribesmen
rom_bithynia	Eas_Archers
rom_bithynia	Eas_Bithynian_Infantry
rom_bithynia	Eas_Hillmen
rom_bithynia	Eas_Horse_Skirm
rom_bithynia	Eas_Javelinmen
rom_bithynia	Eas_Mob
rom_bithynia	Eas_Slingers
rom_bithynia	Eas_Spear
rom_blemmyes	Aet_Cav
rom_blemmyes	Aet_Sword
rom_blemmyes	Afr_Archers
rom_blemmyes	Afr_Javelinmen
rom_blemmyes	Afr_Levy_Spear
rom_blemmyes	Afr_Tribal_Slingers
rom_blemmyes	Afr_Tribesmen
rom_boii	Cel_Bowmen
rom_boii	Cel_Heavy_Horse
rom_boii	Cel_Levy_Freemen
rom_boii	Cel_Light_Horse
rom_boii	Cel_Skirm
rom_boii	Cel_Slingers
rom_boii	Cel_Spear_Warriors
rom_boii	Cel_Tribesmen
rom_boii	Cel_Warriors
rom_breuci	Cel_Bowmen
rom_breuci	Cel_Levy_Freemen
rom_breuci	Cel_Light_Horse
rom_breuci	Cel_Skirm
rom_breuci	Cel_Slingers
rom_breuci	Cel_Spear_Warriors
rom_breuci	Cel_Tribesmen
rom_breuci	Cel_Warriors
rom_brigantes	Bri_Ambushers
rom_brigantes	Bri_Chosen_Spear_Band
rom_brigantes	Bri_Chosen_Sword_Band
rom_brigantes	Bri_Farmers
rom_brigantes	Bri_Scout_Riders
rom_brigantes	Bri_Skirm
rom_brigantes	Bri_Slingers
rom_brigantes	Bri_Spear_Band
rom_brigantes	Bri_Sword_Band
rom_brigantes	Bri_Veteran_Riders
rom_budini	Ste_Archers
rom_budini	Ste_Armour_Horse_Archers
rom_budini	Ste_Armoured_Lancers
rom_budini	Ste_Horse_Archers
rom_budini	Ste_Spear
rom_budini	Ste_Tribesmen
rom_budini	Ste_Young_Axes
rom_caledones	Bri_Ambushers
rom_caledones	Bri_Chosen_Spear_Band
rom_caledones	Bri_Chosen_Sword_Band
rom_caledones	Bri_Farmers
rom_caledones	Bri_Scout_Riders
rom_caledones	Bri_Skirm
rom_caledones	Bri_Slingers
rom_caledones	Bri_Spear_Band
rom_caledones	Bri_Sword_Band
rom_caledones	Bri_Veteran_Riders
rom_cantabri	Ibe_Cav
rom_cantabri	Ibe_Guerilla_Warriors
rom_cantabri	Ibe_Scut_Spear
rom_cantabri	Ibe_Scutarii
rom_cantabri	Ibe_Skirm
rom_cantabri	Ibe_Slingers
rom_cantabri	Ibe_Spear
rom_cantabri	Ibe_Sword
rom_cantabri	Ibe_Tribesmen
rom_cappadocia	Eas_Archers
rom_cappadocia	Eas_Hillmen
rom_cappadocia	Eas_Horse_Skirm
rom_cappadocia	Eas_Javelinmen
rom_cappadocia	Eas_Mob
rom_cappadocia	Eas_Slingers
rom_cappadocia	Eas_Spear
rom_carnutes	Cel_Heavy_Horse
rom_carnutes	Cel_Levy_Freemen
rom_carnutes	Cel_Light_Horse
rom_carnutes	Cel_Savage_Dogs
rom_carnutes	Cel_Skirm
rom_carnutes	Cel_Slingers
rom_carnutes	Cel_Spear_Warriors
rom_carnutes	Cel_Tribesmen
rom_carnutes	Cel_Warriors
rom_carnutes	Cel_Youths
rom_carthage	Car_African_Pike
rom_carthage	Car_Cav
rom_carthage	Car_Citizen_Militia
rom_carthage	Car_Hoplites
rom_carthage	Car_Libyan_Hoplites
rom_carthage	Car_Libyan_Infantry
rom_carthage	Car_Libyan_Javelin
rom_carthage	Car_Libyan_Peltasts
rom_carthage	Car_Mob
rom_catiaroi	Ste_Archers
rom_catiaroi	Ste_Armour_Horse_Archers
rom_catiaroi	Ste_Armoured_Lancers
rom_catiaroi	Ste_Horse_Archers
rom_catiaroi	Ste_Spear
rom_catiaroi	Ste_Tribesmen
rom_catiaroi	Ste_Young_Axes
rom_celtici	Ibe_Cav
rom_celtici	Ibe_Guerilla_Warriors
rom_celtici	Ibe_Scut_Spear
rom_celtici	Ibe_Scutarii
rom_celtici	Ibe_Skirm
rom_celtici	Ibe_Slingers
rom_celtici	Ibe_Spear
rom_celtici	Ibe_Sword
rom_celtici	Ibe_Tribesmen
rom_cessetani	Ibe_Cav
rom_cessetani	Ibe_Guerilla_Warriors
rom_cessetani	Ibe_Scut_Spear
rom_cessetani	Ibe_Scutarii_Cav
rom_cessetani	Ibe_Skirm
rom_cessetani	Ibe_Slingers
rom_cessetani	Ibe_Sword
rom_cessetani	Ibe_Tribesmen
rom_cessetani	Ibe_Vet_Shield_Warriors
rom_cherusci	Ger_Bloodsworn
rom_cherusci	Ger_Club_Levy
rom_cherusci	Ger_Longbow_Hunters
rom_cherusci	Ger_Night_Hunters
rom_cherusci	Ger_Scout_Riders
rom_cherusci	Ger_Slingers
rom_cherusci	Ger_Spear_Brothers
rom_cherusci	Ger_Spear_Levy
rom_cherusci	Ger_Tribesmen
rom_cherusci	Ger_Wodanaz_Spears
rom_cherusci	Ger_Youths
rom_cimbri	Ger_Bloodsworn
rom_cimbri	Ger_Club_Levy
rom_cimbri	Ger_Longbow_Hunters
rom_cimbri	Ger_Night_Hunters
rom_cimbri	Ger_Scout_Riders
rom_cimbri	Ger_Slingers
rom_cimbri	Ger_Spear_Brothers
rom_cimbri	Ger_Spear_Levy
rom_cimbri	Ger_Tribesmen
rom_cimbri	Ger_Wodanaz_Spears
rom_cimbri	Ger_Youths
rom_cimmeria	Gre_Citizen_Cav
rom_cimmeria	Gre_Citizen_Hoplites
rom_cimmeria	Gre_Hoplites
rom_cimmeria	Gre_Javelinmen
rom_cimmeria	Gre_Militia_Hoplites
rom_cimmeria	Gre_Slingers
rom_cimmeria	Ste_Archers
rom_cimmeria	Ste_Horse_Archers
rom_cimmeria	Ste_Lancers
rom_cimmeria	Ste_Spear
rom_cimmeria	Ste_Tribesmen
rom_cimmeria	Ste_Young_Axes
rom_colchis	Eas_Archers
rom_colchis	Eas_Axemen
rom_colchis	Eas_Hillmen
rom_colchis	Eas_Horse_Archers
rom_colchis	Eas_Horse_Skirm
rom_colchis	Eas_Javelinmen
rom_colchis	Eas_Kartli_Axemen
rom_colchis	Eas_Mob
