key	text	tooltip
land_units_onscreen_name_Cel_Levy_Freemen	Levy Freemen	true
land_units_onscreen_name_inv_sen_chariots	Gallic Chariots	true
land_units_onscreen_name_3c_Sas_Gyan_Avspar_comm	Gyan-Avspar Bodyguard	true
land_units_onscreen_name_dk_saba_camel_lancers	Camel Lancers	true
land_units_onscreen_name_inv_mercenary_african_cavalry	Mercenary African Cavalry	true
land_units_onscreen_name_Aux_Eas_Hillmen	Auxiliary Hillmen	true
land_units_onscreen_name_3c_Rom_Ballista_Bastion	Roman Bastion Ballista	true
land_units_onscreen_name_Aux_Bac_Hillmen	Auxiliary Bactrian Hillmen	true
land_units_onscreen_name_Mer_Pel_Kretan_Archers	Mercenary Kretan Archers	true
land_units_onscreen_name_dk_saba_desert_spearmen	Desert Spearmen	true
land_units_onscreen_name_3c_Mer_Highland_Archers	Mercenary Highland Archers	true
land_units_onscreen_name_3c_Aux_Illyrian_Slingers	Auxiliary Illyrian Slingers	true
land_units_onscreen_name_3c_Ger_Germanic_Pikes	Germanic Pikes	true
land_units_onscreen_name_Mer_Ibe_Slingers	Mercenary Iberian Slingers	true
land_units_onscreen_name_Afr_Elephants	African Elephants	true
land_units_onscreen_name_3c_Eas_Eastern_Infantry	Eastern Infantry	true
land_units_onscreen_name_Mer_Ind_War_Elephants	Mercenary Indian War Elephants	true
land_units_onscreen_name_Mer_Ger_Spear_Brothers	Mercenary Spear Brothers	true
land_units_onscreen_name_inv_mercenary_gallic_horsemen	Mercenary Gallic Horsemen	true
land_units_onscreen_name_3c_Ger_Germanic_Lancers	Germanic Lancers	true
land_units_onscreen_name_3c_Sas_Eastern_Scouts	Eastern Scouts	true
land_units_onscreen_name_inv_sardi_bowmen	Native Sardi Bowmen	true
land_units_onscreen_name_Eas_Ballista_Shp	Eastern Ballista (Ship)	true
land_units_onscreen_name_Dac_Bow_Horsemen	Bow Horsemen	true
land_units_onscreen_name_3c_Aux_Horse_Skirmishers	Auxiliary Horse Skirmishers	true
land_units_onscreen_name_inv_rom_ballista	Roman Ballista	true
land_units_onscreen_name_inv_sam_ballista	Samnite Ballista	true
land_units_onscreen_name_3c_Mer_Horse_Skirmishers	Mercenary Horse Skirmishers	true
land_units_onscreen_name_3c_Arm_Azat_Knights_comm	Azat Knights Bodyguard	true
land_units_onscreen_name_3c_Ara_Arabian_Slingers	Arabian Slingers	true
land_units_onscreen_name_3c_Per_Persian_Armoured_Cavalry	Persian Armoured Cavalry	true
land_units_onscreen_name_Rom_Principes	Principes	true
land_units_onscreen_name_3c_Eas_Eastern_Armoured_Cavalry	Eastern Armoured Cavalry	true
land_units_onscreen_name_dk_kush_royal_kushite_archers	Royal Kushite Archers	true
land_units_onscreen_name_Afr_Numidian_Noble_Cav	Numidian Noble Cavalry	true
land_units_onscreen_name_3c_Per_Persian_Slingers	Persian Slingers	true
land_units_onscreen_name_3c_Eas_Eastern_Slingers	Eastern Slingers	true
land_units_onscreen_name_inv_ita_italic_slingers	Italian Slingers	true
land_units_onscreen_name_3c_Marc_Longbow_Hunters	Longbow Hunters	true
land_units_onscreen_name_dk_nab_nabatean_noble_cavalry	Nabataean Noble Cavalry	true
land_units_onscreen_name_3c_Aux_Illyrian_Archers	Auxiliary Illyrian Archers	true
land_units_onscreen_name_3c_Goth_Gothic_Brigands	Gothic Brigands	true
land_units_onscreen_name_3c_Rom_Ballista	Roman Ballista	true
land_units_onscreen_name_Mer_Sar_Armour_Lancers	Mercenary Armoured Lancers	true
land_units_onscreen_name_inv_sam_italian_hillmen	Italian Hillmen	true
land_units_onscreen_name_inv_gre_toxotes	Toxotes	true
land_units_onscreen_name_3c_Mer_Eastern_Cataphracts	Mercenary Eastern Cataphracts	true
land_units_onscreen_name_Afr_Ballista_Shp	African Ballista (Ship)	true
land_units_onscreen_name_Car_Ballista_Shp	Carthaginian Ballista (Ship)	true
land_units_onscreen_name_Ger_Ballista_Shp	German Ballista (Ship)	true
land_units_onscreen_name_3c_Aux_Bactrian_Light_Cavalry	Auxiliary Bactrian Light Cavalry	true
land_units_onscreen_name_Mer_Gre_Hoplites	Mercenary Hoplites	true
land_units_onscreen_name_inv_iol_ballista	Iolean Ballista	true
land_units_onscreen_name_3c_Ger_Armoured_Germanic_Swordsmen	Armoured Germanic Swords	true
land_units_onscreen_name_3c_Mer_Armoured_Germanic_Swordsmen	Mercenary Armoured Germanic Swordsmen	true
land_units_onscreen_name_inv_mercenary_nuragic_runners	Mercenary Nuragic Runners	true
land_units_onscreen_name_3c_Pal_Peltasts	Peltasts	true
land_units_onscreen_name_Aux_Ger_Longbow_Hunters	Auxiliary Longbow Hunters	true
land_units_onscreen_name_inv_mercenary_veneti_horsemen	Mercenary Veneti Horsemen	true
land_units_onscreen_name_3c_Aux_Armenian_Archers	Auxiliary Armenian Archers	true
land_units_onscreen_name_Ger_Hex_Bearers	Hex-Bearers	true
land_units_onscreen_name_Mer_Sar_Lancers	Mercenary Sarmatian Lancers	true
land_units_onscreen_name_Gre_Spartan_Pike	Spartan Pikemen	true
land_units_onscreen_name_Aux_Ibe_Scutarii	Auxiliary Scutarii	true
land_units_onscreen_name_Bri_Painted_Ones	Painted Ones	true
land_units_onscreen_name_Aux_Afr_Elephant	Auxiliary African Elephants	true
land_units_onscreen_name_3c_Rom_Equites_Scutarii	Equites Scutarii	true
land_units_onscreen_name_3c_Goth_Greuthungi_Lancers_comm	Greuthungi Lancers Bodyguard	true
land_units_onscreen_name_inv_sar_corsic_marksmen	Corsican Marksmen	true
land_units_onscreen_name_Gre_Light_Cav	Light Cavalry	true
land_units_onscreen_name_3c_Aux_Arabian_Spearmen	Auxiliary Arabian Spearmen	true
land_units_onscreen_name_inv_rom_hastati	Hastati	true
land_units_onscreen_name_Aux_Cav	Auxiliary Cavalry	true
land_units_onscreen_name_3c_Aux_Scutarii_Cavalry	Auxiliary Scutarii Cavalry	true
land_units_onscreen_name_Gre_Royal_Thorax_Sword	Royal Thorax Swordsmen	true
land_units_onscreen_name_inv_mercenary_gallic_axe_cavalry	Mercenary Gallic Axe Cavalry	true
land_units_onscreen_name_Mer_Egy_Leopard_Warriors	Mercenary Leopard Warriors	true
land_units_onscreen_name_Mer_Bri_Slingers	Mercenary Briton Slingers	true
land_units_onscreen_name_Mer_Thr_Warriors	Mercenary Thracian Warriors	true
land_units_onscreen_name_inv_mercenary_italian_hillmen	Mercenary Italian Hillmen	true
land_units_onscreen_name_Aux_Ger_Spear_Brothers	Auxiliary Spear Brothers	true
land_units_onscreen_name_Mer_Ibe_Noble_Fighters	Mercenary Noble Fighters	true
land_units_onscreen_name_Cel_Galatian_Noblemen	Galatian Noblemen	true
land_units_onscreen_name_Ita_Cav	Italian Cavalry	true
land_units_onscreen_name_Mer_Eas_Syrian_Archers	Mercenary Syrian Archers	true
land_units_onscreen_name_3c_Eas_Eastern_Cataphracts_comm	Eastern Cataphracts Bodyguard	true
land_units_onscreen_name_3c_Aux_Bactrian_Hillmen	Auxiliary Bactrian Hillmen	true
land_units_onscreen_name_3c_Per_Persian_Cataphracts_comm	Persian Cataphracts Bodyguard	true
land_units_onscreen_name_3c_Rom_Slingers	Slingers	true
land_units_onscreen_name_3c_Arm_Armoured_Armenian_Archers	Armoured Armenian Archers	true
land_units_onscreen_name_Aux_Gre_Rhodian_Slingers	Auxiliary Rhodian Slingers	true
land_units_onscreen_name_3c_Goth_Greuthungi_Noble_Cavalry	Greuthungi Noble Cavalry	true
land_units_onscreen_name_3c_Cal_Ambushers	Ambushers	true
land_units_onscreen_name_3c_Arm_Persian_Spearmen	Persian Spearmen	true
land_units_onscreen_name_dk_saba_merc_maas_gat_marauders	Mercenary Maas Gat Marauders	true
land_units_onscreen_name_Mer_Gre_Molossian_Dogs	Mercenary Molossian Dogs	true
land_units_onscreen_name_Ibe_Lusitani_Guerillas	Lusitani Guerrillas	true
land_units_onscreen_name_Gre_Scythian_Hoplites	Scythian Hoplites	true
land_units_onscreen_name_dk_kush_disciples_of_apedemak	Disciples of Apedemak	true
land_units_onscreen_name_inv_lucanian_warriors	Native Lucanian Warriors	true
land_units_onscreen_name_3c_Bri_Ballista	Briton Ballista	true
land_units_onscreen_name_3c_Pal_Imperial_Pikemen	Imperial Pikemen	true
land_units_onscreen_name_Aux_Egy_Archers	Auxiliary Egyptian Archers	true
land_units_onscreen_name_dk_num_armoured_numidian_riders	Armoured Numidian Riders	true
land_units_onscreen_name_inv_iol_sherden_horsemen	Sherden Horsemen	true
land_units_onscreen_name_3c_Rom_Herculianii	Herculianii	true
land_units_onscreen_name_3c_Eas_Eastern_Cataphracts	Eastern Cataphracts	true
land_units_onscreen_name_3c_Mer_Syrian_Armoured_Elephants	Mercenary Syrian Armoured Elephants	true
land_units_onscreen_name_Aux_Ibe_Slingers	Auxiliary Iberian Slingers	true
land_units_onscreen_name_inv_gre_hoplites	Hoplites	true
land_units_onscreen_name_Pel_Thr_Peltasts	Thraike Peltasts	true
land_units_onscreen_name_3c_Aux_Scythed_Chariots	Auxiliary Scythed Chariots	true
land_units_onscreen_name_Ita_Etruscan_Hoplites	Etruscan Hoplites	true
land_units_onscreen_name_Ara_Cav	Arabian Cavalry	true
land_units_onscreen_name_Aux_Afr_Archers	Auxiliary Sabaean Archers	true
land_units_onscreen_name_3c_Aux_Persian_Cataphracts	Auxiliary Persian Cataphracts	true
land_units_onscreen_name_3c_Sab_Sabean_Cavalry_comm	Sabean Cavalry Bodyguard	true
land_units_onscreen_name_3c_Aux_Thracian_Light_Cavalry	Auxiliary Thracian Light Cavalry	true
land_units_onscreen_name_Aux_Gre_Peltasts	Auxiliary Peltasts	true
land_units_onscreen_name_3c_Ala_Alani_Axe_Cavalry	Alani Axe Cavalry	true
land_units_onscreen_name_Car_African_Pike	African Pikemen	true
land_units_onscreen_name_Mer_Dac_Spear_Horsemen	Mercenary Spear Horsemen	true
land_units_onscreen_name_inv_mercenary_hippeus	Mercenary Hippeus	true
land_units_onscreen_name_Car_Noble_Cav	Noble Cavalry	true
land_units_onscreen_name_Ibe_Noble_Cav	Noble Cavalry	true
land_units_onscreen_name_Ita_Noble_Cav	Italian Noble Cavalry	true
land_units_onscreen_name_inv_ven_veneti_horsemen	Veneti Horsemen	true
land_units_onscreen_name_inv_ligurian_swordsmen	Native Ligurian Swordsmen	true
land_units_onscreen_name_inv_mercenary_volsci_veterans	Mercenary Volsci Veterans	true
land_units_onscreen_name_3c_Ste_Ballista_Bastion	Steppe Bastion Ballista	true
land_units_onscreen_name_Aux_Per_Archers	Auxiliary Persian Archers	true
land_units_onscreen_name_Aux_Dac_Falxmen	Auxiliary Falxmen	true
land_units_onscreen_name_3c_Eas_Scorpion	Eastern Scorpion (Fixed)	true
land_units_onscreen_name_3c_Rom_Beehive_Onager	Roman Beehive Onager	true
land_units_onscreen_name_inv_etr_etruscan_cavalry	Etruscan Cavalry	true
land_units_onscreen_name_Gre_Agema_Cav	Agema Cavalry	true
land_units_onscreen_name_3c_Aux_Armoured_Gallic_Spearmen	Auxiliary Armoured Gallic Spearmen	true
land_units_onscreen_name_Ger_Riders_Hunt	Riders of the Hunt	true
land_units_onscreen_name_3c_Rom_Jovianii	Jovianii	true
land_units_onscreen_name_inv_ill_raiders	Illyrian Raiders	true
land_units_onscreen_name_3c_Num_Numidian_Cavalry	Numidian Cavalry	true
land_units_onscreen_name_inv_ligurian_horsemen	Native Ligurian Horsemen	true
land_units_onscreen_name_Aux_Eas_Cappadocian_Cav	Auxiliary Cappadocian Cavalry	true
land_units_onscreen_name_inv_rom_accensi	Accensi	true
land_units_onscreen_name_3c_Afr_Scorpion	African Scorpion (Fixed)	true
