faction	unit	name	variant	height_variation	height_scale	unit_card
	Car_Onager_Bastion	Car_Onager_Bastion	Car_Art_Crew	0.0750	0.9750	Rom_Onager
	Car_Onager_Shp	Car_Onager_Shp	Car_Art_Crew	0.0750	0.9750	Rom_Onager
	Car_Polybolos	Carthaginian_Polybolos	Car_Art_Crew	0.0750	0.9750	Rom_Polybolos
	Car_Polybolos_Bastion	Car_Polybolos_Bastion	Car_Art_Crew	0.0750	0.9750	Rom_Polybolos
	Car_Sacred_Band	Carthaginian_Sacred_Band	Car_Sacred_Band	0.0750	0.9750	Car_Sacred_Band
	Car_Scorpion	Carthaginian_Scorpion	Car_Art_Crew	0.0750	0.9750	Rom_Scorpion_fixed
	Car_Scorpion_Bastion	Car_Scorpion_Bastion	Car_Art_Crew	0.0750	0.9750	Rom_Scorpion_fixed
	Car_Snake_Pot_Ballista	Car_Snake_Pot_Ballista	Car_Art_Crew	0.0750	0.9750	rom_Ballista_Snakes
	Cel_Axe_Warriors	Cel_Axe_Warriors	Cel_Axe_Warriors	0.0750	1.0250	Cel_Axe_Warriors
	Cel_Ballista	Cel_Ballista	Cel_Art_Crew	0.0750	1.0250	Rom_Ballista
	Cel_Ballista_Bastion	Cel_Ballista_Bastion	Cel_Art_Crew	0.0750	1.0250	Rom_Ballista
	Cel_Ballista_Shp	Cel_Ballista_Shp	Cel_Art_Crew	0.0750	1.0250	Rom_Ballista
	Cel_Bowmen	Cel_Bowmen	Cel_Bowmen	0.0750	1.0250	Cel_Bowmen
	Cel_Celtic_Warhounds	Cel_Celtic_Warhounds	Cel_Savage_Dogs	0.0750	1.0250	Cel_Pugnaces_Dogs
	Cel_Cheiroballistra	Cel_Cheiroballistra	Cel_Art_Crew	0.0750	1.0250	Rom_Scorpion
	Cel_Chosen_Spear	Cel_Chosen_Spearmen	Cel_Chosen_Spear	0.0750	1.0250	Cel_Chosen_Spear
	Cel_Chosen_Sword	Cel_Chosen_Swordsmen	Cel_Chosen_Sword	0.0750	1.0250	Cel_Chosen_Sword
	Cel_Fierce_Swords	Cel_Fierce_Swords	Cel_Fierce_Swords	0.0750	1.0250	Cel_Fierce_Swords
	Cel_Galatian_Legionaires	Cel_Galatian_Legionaires	Cel_Galatian_Legionaires	0.0750	1.0250	Cel_Galatian_Legionaries
	Cel_Galatian_Noblemen	Cel_Galatian_Noblemen	Cel_Galatian_Noblemen	0.0750	1.0250	Cel_Galatian_Noblemen
	Cel_Galatian_Raiders	Cel_Galatian_Raiders	Cel_Galatian_Raiders	0.0750	1.0250	Cel_Galatian_Raiders
	Cel_Galatian_Spears	Cel_Galatian_Spears	Cel_Galatian_Spears	0.0750	1.0250	Cel_Galatian_Spears
	Cel_Galatian_Swords	Cel_Galatian_Swords	Cel_Galatian_Swords	0.0750	1.0250	Cel_Galatian_Swords
	Cel_Gallic_Hunters	Cel_Gallic_Hunters	Cel_Gallic_Hunters	0.0750	1.0250	Cel_Gallic_Hunters
	Cel_Gallo_Thracian_Infantry	Cel_Gallo_Thracian_Infantry	Cel_Gallo_Thracian_Infantry	0.0750	1.0250	Cel_Gallo_Thracian_Infantry
	Cel_Giant_Ballista	Cel_Giant_Ballista	Cel_Art_Crew	0.0750	1.0250	Rom_Giant_Ballista
	Cel_Guerilla_Swordsmen	Cel_Guerilla_Swordsmen	Cel_Guerilla_Swordsmen	0.0750	1.0250	Cel_Guerrila_Swordsmen
	Cel_Heavy_Horse	Cel_Heavy_Horse	Cel_Heavy_Horse	0.0750	1.0250	Cel_Heavy_Horse
	Cel_Large_Onager	Cel_Large_Onager	Cel_Art_Crew	0.0750	1.0250	Rom_Large_Onager
	Cel_Levy_Freemen	Cel_Levy_Freemen	Cel_Levy_Freemen	0.0750	1.0250	Cel_Levy_Freemen
	Cel_Light_Horse	Cel_Light_Horse	Cel_Light_Horse	0.0750	1.0250	Inv_Light_Horse_Shieldless_S
	Cel_Mighty_Horse	Cel_Mighty_Horse	Cel_Mighty_Horse	0.0750	1.0250	Cel_Mighty_Horse
	Cel_Naked_Spears	Cel_Naked_Spears	Cel_Naked_Spears	0.0750	1.0250	Cel_Naked_Spears
	Cel_Naked_Swords	Cel_Naked_Swords	Cel_Naked_Swords	0.0750	1.0250	Cel_Naked_Swords
	Cel_Naked_Warriors	Cel_Naked_Warriors	Cel_Naked_Warriors	0.0750	1.0250	Cel_Naked_Warriors
	Cel_Noble_Horse	Cel_Noble_Horse	Cel_Noble_Horse	0.0750	1.0250	Cel_Noble_Horse
	Cel_Oathsworn	Cel_Oathsworn	Cel_Oathsworn	0.0750	1.0250	Cel_Oathsworn
	Cel_Onager	Cel_Onager	Cel_Art_Crew	0.0750	1.0250	Rom_Onager
	Cel_Onager_Bastion	Cel_Onager_Bastion	Cel_Art_Crew	0.0750	1.0250	Rom_Onager
	Cel_Onager_Shp	Cel_Onager_Shp	Cel_Art_Crew	0.0750	1.0250	Rom_Onager
	Cel_Raiding_Horsemen	Cel_Raiding_Horsemen	Cel_Raiding_Horsemen	0.0750	1.0250	Cel_Raiding_Horsemen
	Cel_Savage_Dogs	Cel_Savage_Dogs	Cel_Savage_Dogs	0.0750	1.0250	Cel_Savage_Dogs
	Cel_Scorpion	Cel_Scorpion	Cel_Art_Crew	0.0750	1.0250	Rom_Scorpion_fixed
	Cel_Scorpion_Bastion	Cel_Scorpion_Bastion	Cel_Art_Crew	0.0750	1.0250	Rom_Scorpion_fixed
	Cel_Short_Swords	Cel_Short_Swords	Cel_Short_Swords	0.0750	1.0250	Cel_Short_Swords
	Cel_Skirm	Cel_Skirm	Cel_Skirm	0.0750	1.0250	Cel_Skirm
	Cel_Slingers	Cel_Slingers	Cel_Slingers	0.0750	1.0250	Cel_Slingers
	Cel_Spear_Nobles	Cel_Spear_Nobles	Cel_Spear_Nobles	0.0750	1.0250	Cel_Spear_Nobles
	Cel_Spear_Warriors	Cel_Spear_Warriors	Cel_Spear_Warriors	0.0750	1.0250	Cel_Spear_Warriors
	Cel_Sword_Followers	Cel_Sword_Followers	Cel_Sword_Followers	0.0750	1.0250	Cel_Sword_Followers
	Cel_Tribal_Warriors	Cel_Tribal_Warriors	Cel_Tribal_Warriors	0.0750	1.0250	Cel_Tribal_Warriors
	Cel_Tribesmen	Cel_Tribesmen	Cel_Tribesmen	0.0750	1.0250	Cel_Tribesmen
	Cel_Veteran_Spears	Cel_Veteran_Spears	Cel_Veteran_Spears	0.0750	1.0250	Cel_Veteran_Spears
	Cel_Warriors	Cel_Warriors	Cel_Warriors	0.0750	1.0250	Cel_Warriors
	Cel_Youths	Cel_Youths	Cel_Youths	0.0750	1.0250	Cel_Youths
	Dac_Armoured_Spears	Dac_Armoured_Spears	Dac_Armoured_Spears	0.0750	1.0250	Dac_Armoured_Spears
	Dac_Ballista	Dac_Ballista	Dac_Art_Crew	0.0750	1.0250	Rom_Ballista
	Dac_Ballista_Bastion	Dac_Ballista_Bastion	Dac_Art_Crew	0.0750	1.0250	Rom_Ballista
	Dac_Ballista_Shp	Dac_Ballista_Shp	Dac_Art_Crew	0.0750	1.0250	Rom_Ballista
	Dac_Bow_Horsemen	Dac_Bow_Horsemen	Dac_Bow_Horsemen	0.0750	1.0250	Dac_Bow_Horsemen
	Dac_Bowmen	Dac_Bowmen	Dac_Bowmen	0.0750	1.0250	Dac_Bowmen
	Dac_Cheiroballistra	Dac_Cheiroballistra	Dac_Art_Crew	0.0750	1.0250	Rom_Scorpion
	Dac_Falxmen	Dac_Falxmen	Dac_Falxmen	0.0750	1.0250	Dac_Falxmen
	Dac_Giant_Ballista	Dac_Giant_Ballista	Dac_Art_Crew	0.0750	1.0250	Rom_Giant_Ballista
	Dac_Heavy_Bowmen	Dac_Heavy_Bowmen	Dac_Heavy_Bowmen	0.0750	1.0250	Dac_Heavy_Bowmen
	Dac_Heavy_Skirm	Dac_Heavy_Skirm	Dac_Heavy_Skirm	0.0750	1.0250	Dac_Heavy_Skirm
	Dac_Heavy_Spears	Dac_Heavy_Spears	Dac_Heavy_Spears	0.0750	1.0250	Dac_Heavy_Spears
	Dac_Large_Onager	Dac_Large_Onager	Dac_Art_Crew	0.0750	1.0250	Rom_Large_Onager
	Dac_Noble_Horsemen	Dac_Noble_Horsemen	Dac_Noble_Horsemen	0.0750	1.0250	Dac_Noble_Horsemen
	Dac_Noble_Spears	Dac_Noble_Spears	Dac_Noble_Spears	0.0750	1.0250	Dac_Noble_Spears
	Dac_Noble_Swords	Dac_Noble_Swords	Dac_Noble_Swords	0.0750	1.0250	Dac_Noble_Swords
	Dac_Onager	Dac_Onager	Dac_Art_Crew	0.0750	1.0250	Rom_Onager
	Dac_Onager_Bastion	Dac_Onager_Bastion	Dac_Art_Crew	0.0750	1.0250	Rom_Onager
	Dac_Onager_Shp	Dac_Onager_Shp	Dac_Art_Crew	0.0750	1.0250	Rom_Onager
	Dac_Scorpion	Dac_Scorpion	Dac_Art_Crew	0.0750	1.0250	Rom_Scorpion_fixed
	Dac_Scorpion_Bastion	Dac_Scorpion_Bastion	Dac_Art_Crew	0.0750	1.0250	Rom_Scorpion_fixed
	Dac_Skirm	Dac_Skirm	Dac_Skirm	0.0750	1.0250	Dac_Skirm
	Dac_Spear_Horsemen	Dac_Spear_Horsemen	Dac_Spear_Horsemen	0.0750	1.0250	Dac_Spear_Horsemen
	Dac_Spear_Warriors	Dac_Spear_Warriors	Dac_Spear_Warriors	0.0750	1.0250	Dac_Spear_Warriors
	Dac_Spears	Dac_Spears	Dac_Spears	0.0750	1.0250	Dac_Spears
	Dac_Tribesmen	Dac_Tribesmen	Dac_Tribesmen	0.0750	1.0250	Dac_Tribesmen
	Eas_Archers	Eas_Archers	Eas_Archers	0.0750	1.0000	Eas_Archers
	Eas_Armour_Horse_Archers	Eas_Armour_Horse_Archers	Eas_Armour_Horse_Archers	0.0750	1.0000	Eas_Armour_Horse_Archers
	Eas_Axemen	Eas_Axemen	Eas_Axemen	0.0750	1.0000	Eas_Axemen
	Eas_Azat_Knights	Eas_Azat_Knights	Eas_Azat_Knights	0.0750	1.0000	Eas_Azat_Knights
	Eas_Ballista	Eas_Ballista	Eas_Art_Crew	0.0750	1.0000	Rom_Ballista
	Eas_Ballista_Bastion	Eas_Ballista_Bastion	Eas_Art_Crew	0.0750	1.0000	Rom_Ballista
	Eas_Ballista_Shp	Eas_Ballista_Shp	Eas_Art_Crew	0.0750	1.0000	Rom_Ballista
	Eas_Bithynian_Infantry	Eas_Bithynian_Infantry	Eas_Bithynian_Infantry	0.0750	1.0000	Eas_Bithynian_Infantry
	Eas_Camel_Cataphracts	Eas_Camel_Cataphracts	Eas_Camel_Cataphracts	0.0750	1.0000	Eas_Camel_Cataphracts
	Eas_Cappadocian_Cav	Eas_Cappadocian_Cav	Eas_Cappadocian_Cav	0.0750	1.0000	Eas_Cappadocian_Cav
	Eas_Cataphracts	Eas_Cataphracts	Eas_Cataphracts	0.0750	1.0000	Eas_Cataphracts
	Eas_Cheiroballistra	Eas_Cheiroballistra	Eas_Art_Crew	0.0750	1.0000	Rom_Scorpion
	Eas_Elite_Persian_Archers	Eas_Elite_Persian_Archers	Eas_Elite_Persian_Archers	0.0750	1.0000	Eas_Elite_Persian_Archers
	Eas_Garrison_Spear	Eas_Garrison_Spear	Eas_Garrison_Spear	0.0750	1.0000	Eas_Garrison_Spear
	Eas_Giant_Ballista	Eas_Giant_Ballista	Eas_Art_Crew	0.0750	1.0000	Rom_Giant_Ballista
	Eas_Hillmen	Eas_Hillmen	Eas_Hillmen	0.0750	1.0000	Eas_Hillmen
	Eas_Horse_Archers	Eas_Horse_Archers	Eas_Horse_Archers	0.0750	1.0000	Eas_Horse_Archers
	Eas_Horse_Skirm	Eas_Horse_Skirm	Eas_Horse_Skirm	0.0750	1.0000	Eas_Horse_Skirm
	Eas_Javelinmen	Eas_Javelinmen	Eas_Javelinmen	0.0750	1.0000	Eas_Javelinmen
	Eas_Kartli_Axemen	Eas_Kartli_Axemen	Eas_Kartli_Axemen	0.0750	1.0000	Eas_Kartli_Axemen
	Eas_Large_Onager	Eas_Large_Onager	Eas_Art_Crew	0.0750	1.0000	Rom_Large_Onager
	Eas_Median_Cav	Eas_Median_Cav	Eas_Median_Cav	0.0750	1.0000	Eas_Median_Cav
	Eas_Mob	Eas_Mob	Eas_Mob	0.0750	1.0000	Eas_Mob
	Eas_Noble_Blood_Cav	Eas_Noble_Blood_Cav	Eas_Noble_Blood_Cav	0.0750	1.0000	Eas_Noble_Blood_Cav
	Eas_Noble_Horse_Archers	Eas_Noble_Horse_Archers	Eas_Noble_Horse_Archers	0.0750	1.0000	Eas_Noble_Horse_Archers
	Eas_Noble_Spear	Eas_Noble_Spear	Eas_Noble_Spear	0.0750	1.0000	Eas_Noble_Spear
	Eas_Onager	Eas_Onager	Eas_Art_Crew	0.0750	1.0000	Rom_Onager
	Eas_Onager_Bastion	Eas_Onager_Bastion	Eas_Art_Crew	0.0750	1.0000	Rom_Onager
	Eas_Onager_Shp	Eas_Onager_Shp	Eas_Art_Crew	0.0750	1.0000	Rom_Onager
	Eas_Par_Sword	Eas_Par_Sword	Eas_Par_Sword	0.0750	1.0000	Eas_Par_Sword
	Eas_Parthian_Foot_Archers	Eas_Parthian_Foot_Archers	Eas_Parthian_Foot_Archers	0.0750	1.0000	Eas_Parthian_Foot_Archers
	Eas_Parthian_Horse_Archers	Eas_Parthian_Horse_Archers	Eas_Parthian_Horse_Archers	0.0750	1.0000	Eas_Parthian_Horse_Archers
	Eas_Persian_Cavalry	Eas_Persian_Cavalry	Eas_Persian_Cavalry	0.0750	1.0000	Eas_Persian_Cavalry
	Eas_Persian_Hoplites	Eas_Persian_Hoplites	Eas_Persian_Hoplites	0.0750	1.0000	Eas_Persian_Hoplites
	Eas_Persian_Light_Archers	Eas_Persian_Light_Archers	Eas_Persian_Light_Archers	0.0750	1.0000	Eas_Persian_Light_Archers
	Eas_Pontic_Peltasts	Eas_Pontic_Peltasts	Eas_Pontic_Peltasts	0.0750	1.0000	Eas_Pontic_Peltasts
	Eas_Pontic_Sword	Eas_Pontic_Sword	Eas_Pontic_Sword	0.0750	1.0000	Eas_Pontic_Sword
	Eas_Royal_Cataphracts	Eas_Royal_Cataphracts	Eas_Royal_Cataphracts	0.0750	1.0000	Eas_Royal_Cataphracts
	Eas_Scorpion	Eas_Scorpion	Eas_Art_Crew	0.0750	1.0000	Rom_Scorpion_fixed
	Eas_Scorpion_Bastion	Eas_Scorpion_Bastion	Eas_Art_Crew	0.0750	1.0000	Rom_Scorpion_fixed
	Eas_Scorpion_Pot_Ballista	Eas_Scorpion_Pot_Ballista	Eas_Art_Crew	0.0750	1.0000	rom_Ballista_Scorpions
	Eas_Slingers	Eas_Slingers	Eas_Slingers	0.0750	1.0000	Eas_Slingers
	Eas_Spear	Eas_Spear	Eas_Spear	0.0750	1.0000	Eas_Spear
	Eas_Syrian_Heavy_Archers	Eas_Syrian_Heavy_Archers	Eas_Syrian_Heavy_Archers	0.0750	1.0000	Eas_Syrian_Heavy_Archers
	Egy_Archers	Egy_Archers	Egy_Archers	0.0750	1.0000	Egy_Archers
	Egy_Cav	Egy_Cav	Egy_Cav	0.0750	1.0000	Egy_Cav
	Egy_Galatian_Royal_Guard	Egy_Galatian_Royal_Guard	Egy_Galatian_Royal_Guard	0.0750	1.0000	Egy_Galatian_Royal_Guard
	Egy_Galatian_Sword	Egy_Galatian_Sword	Egy_Galatian_Sword	0.0750	1.0000	Egy_Galatian_Sword
	Egy_Infantry	Egy_Infantry	Egy_Infantry	0.0750	1.0000	Egy_Infantry
	Egy_Javelinmen	Egy_Javelinmen	Egy_Javelinmen	0.0750	1.0000	Egy_Javelinmen
	Egy_Karian_Axemen	Egy_Karian_Axemen	Egy_Karian_Axemen	0.0750	1.0000	Egy_Karian_Axemen
	Egy_Mob	Egy_Mob	Egy_Mob	0.0750	1.0000	Egy_Mob
	Egy_Nubian_Bowmen	Egy_Nubian_Bowmen	Egy_Nubian_Bowmen	0.0750	1.0250	Egy_Nubian_Bowmen
	Egy_Nubian_Spear	Egy_Nubian_Spear	Egy_Nubian_Spear	0.0750	1.0250	Egy_Nubian_Spear
	Egy_Pike	Egy_Pike	Egy_Pike	0.0750	1.0000	Egy_Pike
	Egy_Slingers	Egy_Slingers	Egy_Slingers	0.0750	1.0000	Egy_Slinger
	Egy_Sobek_Cultists	Egy_Sobek_Cultists	Egy_Sobek_Cultists	0.0750	1.0000	Egy_Sobek_Cultists
	Ger_Ballista	Ger_Ballista	Ger_Art_Crew	0.0750	1.0250	Rom_Ballista
	Ger_Ballista_Bastion	Ger_Ballista_Bastion	Ger_Art_Crew	0.0750	1.0250	Rom_Ballista
	Ger_Ballista_Shp	Ger_Ballista_Shp	Cel_Art_Crew	0.0750	1.0250	Rom_Ballista
	Ger_Berserkers	Ger_Berserkers	Ger_Berserkers	0.0750	1.0500	Ger_Berserkers
	Ger_Bloodsworn	Ger_Bloodsworn	Ger_Bloodsworn	0.0750	1.0250	Ger_Bloodsworn
	Ger_Cheiroballistra	Ger_Cheiroballistra	Ger_Art_Crew	0.0750	1.0250	Rom_Scorpion
	Ger_Cimbri_Bowwomen	Ger_Cimbri_Bowwomen	Ger_Cimbri_Women	0.0750	1.0250	Ger_Cimbri_Women
	Ger_Club_Levy	Ger_Club_Levy	Ger_Club_Levy	0.0750	1.0250	Ger_Club_Levy
	Ger_Giant_Ballista	Ger_Giant_Ballista	Ger_Art_Crew	0.0750	1.0250	Rom_Giant_Ballista
	Ger_Hex_Bearers	Ger_Screaming_Women	Ger_Screaming_Women	0.0750	1.0250	Ger_Hex_Bearers
	Ger_Horse_Runners	Ger_Horse_Runners	Ger_Horse_Runners	0.0750	1.0250	Ger_Horse_Runners
	Ger_Large_Onager	Ger_Large_Onager	Ger_Art_Crew	0.0750	1.0250	Rom_Large_Onager
	Ger_Longbow_Hunters	Ger_Longbow_Hunters	Ger_Longbow_Hunters	0.0750	1.0250	Ger_Longbow_Hunters
	Ger_Night_Hunters	Ger_Night_Hunters	Ger_Night_Hunters	0.0750	1.0250	Ger_Night_Hunters
	Ger_Noble_Riders	Ger_Noble_Riders	Ger_Noble_Riders	0.0750	1.0250	Ger_Noble_Riders
	Ger_Onager	Ger_Onager	Ger_Art_Crew	0.0750	1.0250	Rom_Onager
	Ger_Onager_Bastion	Ger_Onager_Bastion	Ger_Art_Crew	0.0750	1.0250	Rom_Onager
	Ger_Onager_Shp	Ger_Onager_Shp	Ger_Art_Crew	0.0750	1.0250	Rom_Onager
	Ger_Riders_Hunt	Ger_Riders_Hunt	Ger_Riders_Hunt	0.0750	1.0250	Ger_Riders_Hunt
	Ger_Round_Shield_Sword	Ger_Round_Shield_Sword	Ger_Round_Shield_Sword	0.0750	1.0250	Ger_Round_Shield_Sword
	Ger_Scorpion	Ger_Scorpion	Ger_Art_Crew	0.0750	1.0250	Rom_Scorpion_fixed
	Ger_Scorpion_Bastion	Ger_Scorpion_Bastion	Ger_Art_Crew	0.0750	1.0250	Rom_Scorpion_fixed
	Ger_Scout_Riders	Ger_Scout_Riders	Ger_Scout_Riders	0.0750	1.0250	Ger_Scout_Riders
	Ger_Slingers	Ger_Slingers	Ger_Slingers	0.0750	1.0250	Ger_Slingers
	Ger_Spear_Brothers	Ger_Spear_Brothers	Ger_Spear_Brothers	0.0750	1.0250	Ger_Spear_Brothers
	Ger_Spear_Levy	Ger_Spear_Levy	Ger_Spear_Levy	0.0750	1.0250	Ger_Spear_Levy
	Ger_Spear_Wall	Ger_Spear_Wall	Ger_Spear_Wall	0.0750	1.0250	Ger_Spear_Wall
	Ger_Spearwomen	Ger_Spearwomen	Ger_Female_Spears	0.0750	1.0250	Ger_Spearwomen
	Ger_Sword_Masters	Ger_Sword_Masters	Ger_Sword_Masters	0.0750	1.0250	Ger_Sword_Masters
	Ger_Tribesmen	Ger_Tribesmen	Ger_Tribesmen	0.0750	1.0250	Ger_Tribesmen
	Ger_Wodanaz_Spears	Ger_Wodanaz_Spears	Ger_Wodanaz_Spears	0.0750	1.0250	Ger_Wodanaz_Spears
	Ger_Wolf_Warriors	Ger_Wolf_Warriors	Ger_Wolf_Warriors	0.0750	1.0250	Ger_Wolf_Warriors
	Ger_Youths	Ger_Youths	Ger_Youths	0.0750	1.0250	Ger_Youths
	Gre_Agema_Cav	Gre_Agema_Cav	Gre_Agema_Cav	0.0750	0.9750	Gre_Agema_Cav
	Gre_Agema_Spears	Gre_Agema_Spears	Gre_Agema_Spears	0.0750	0.9750	Gre_Agema_Spears
	Gre_Agrianian_Axemen	Gre_Agrianian_Axemen	Gre_Agrianian_Axemen	0.0750	0.9750	Gre_Agrianian_Axemen
	Gre_Archers	Gre_Archers	Gre_Archers	0.0750	0.9750	Gre_Archers
	Gre_Aspis_Companion_Cav	Gre_Aspis_Companion_Cav	Gre_Aspis_Companion_Cav	0.0750	0.9750	Gre_Aspis_Companion_Cav
	Gre_Ballista	Gre_Ballista	Gre_Art	0.0750	0.9750	Rom_Ballista
	Gre_Ballista_Bastion	Gre_Ballista_Bastion	Gre_Art	0.0750	0.9750	Rom_Ballista
	Gre_Ballista_Shp	Gre_Ballista_Shp	Gre_Art	0.0750	0.9750	Rom_Ballista
	Gre_Beehive_Onager	Gre_Beehive_Onager	Gre_Art	0.0750	0.9750	rom_Onager_Beehives
	Gre_Bronze_Shield_Pike	Gre_Bronze_Shield_Pike	Gre_Bronze_Shield_Pike	0.0750	0.9750	Gre_Bronze_Shield_Pike
	Gre_Cheiroballistra	Gre_Cheiroballistra	Gre_Art	0.0750	0.9750	Rom_Scorpion
	Gre_Cimmerian_Heavy_Archers	Gre_Cimmerian_Heavy_Archers	Gre_Cimmerian_Heavy_Archers	0.0750	0.9750	Gre_Heavy_Archers
	Gre_Cimmerian_Noble_Infantry	Gre_Cimmerian_Noble_Infantry	Gre_Cimmerian_Noble_Infantry	0.0750	0.9750	Gre_Cimmerian_Noble_Infantry
	Gre_Citizen_Cav	Gre_Citizen_Cav	Gre_Citizen_Cav	0.0750	0.9750	Gre_Citizen_Cav
	Gre_Citizen_Hoplites	Gre_Citizen_Hoplites	Gre_Citizen_Hoplites	0.0750	0.9750	Gre_Citizen_Hoplites
	Gre_Colchian_Nobles	Gre_Colchian_Nobles	Gre_Colchian_Nobles	0.0750	0.9750	Gre_Colchian_Nobles
	Gre_Companion_Cav	Gre_Companion_Cav	Gre_Companion_Cav	0.0750	0.9750	Gre_Companion_Cav
	Gre_Cretan_Archers	Gre_Cretan_Archers	Gre_Cretan_Archers	0.0750	0.9750	Aux_Gre_Cretan_Archers
	Gre_Foot_Companions	Gre_Foot_Companions	Gre_Foot_Companions	0.0750	0.9750	Gre_Foot_Companions
	Gre_Giant_Ballista	Gre_Giant_Ballista	Gre_Art	0.0750	0.9750	Rom_Giant_Ballista
	Gre_Gorgos_Skirmishers	Gre_Gorgos_Skirmishers	Spa_Women	0.0750	0.9750	Gre_Gorgos_Skirmishers
	Gre_Hellenic_Cataphracts	Gre_Hellenic_Cataphracts	Gre_Hellenic_Cataphracts	0.0750	0.9750	Gre_Hellenic_Cataphracts
	Gre_Helot_Archers	Gre_Helot_Archers	Gre_Helot_Archers	0.0750	0.9750	Gre_Helot_Archers
	Gre_Helot_Javelinmen	Gre_Helot_Javelinmen	Gre_Helot_Javelinmen	0.0750	0.9750	Gre_Helot_Javelinmen
	Gre_Helot_Slingers	Gre_Helot_Slingers	Gre_Helot_Slingers	0.0750	0.9750	Gre_Helot_Slingers
	Gre_Heroes_Sparta	Gre_Heroes_Sparta	Gre_Heroes_Sparta	0.0750	0.9750	Gre_Heroes_Sparta
	Gre_Hippeus_Lancers	Gre_Hippeus_Lancers	Gre_Hippeus_Lancers	0.0750	0.9750	Gre_Hippeus_Lancers
	Gre_Hoplites	Gre_Hoplites	Gre_Hoplites	0.0750	0.9750	Gre_Hoplites
	Gre_Javelinmen	Gre_Javelinmen	Gre_Javelinmen	0.0750	0.9750	Gre_Javelinmen
	Gre_Large_Onager	Gre_Large_Onager	Gre_Art	0.0750	0.9750	Rom_Large_Onager
	Gre_Levy_Pike	Gre_Levy_Pike	Gre_Levy_Pike	0.0750	0.9750	Gre_Levy_Pike
	Gre_Levy_Thureos_Spears	Gre_Levy_Thureos_Spears	Gre_Levy_Thureos_Spears	0.0750	0.9750	Gre_Levy_Thuroes_Spears
	Gre_Light_Cav	Gre_Light_Cav	Gre_Light_Cav	0.0750	0.9750	Gre_Light_Cav
	Gre_Light_Hoplites	Gre_Light_Hoplites	Gre_Light_Hoplites	0.0750	0.9750	Gre_Light_Hoplites
	Gre_Light_Peltasts	Gre_Light_Peltasts	Gre_Light_Peltasts	0.0750	0.9750	Gre_Light_Peltasts
	Gre_Massilian_Cav	Gre_Massilian_Cav	Gre_Massilian_Cav	0.0750	0.9750	Gre_Massilian_Cav
	Gre_Massilian_Hoplites	Gre_Massilian_Hoplites	Gre_Massilian_Hoplites	0.0750	0.9750	Gre_Massilian_Hoplites
	Gre_Massilian_Thureos_Spears	Gre_Massilian_Thureos_Spears	Gre_Massilian_Thureos_Spears	0.0750	0.9750	Gre_Massilian_Thureos_Spears
	Gre_Militia_Hoplites	Gre_Militia_Hoplites	Gre_Militia_Hoplites	0.0750	0.9750	Gre_Militia_Hoplites
	Gre_Mob	Gre_Mob	Gre_Mob	0.0750	0.9750	Gre_Mob
	Gre_Molossian_Dogs	Gre_Molossian_Dogs	Gre_Dog_Handlers	0.0750	0.9750	Gre_Molossian_Dogs
	Gre_Onager	Gre_Onager	Gre_Art	0.0750	0.9750	Rom_Onager
	Gre_Onager_Bastion	Gre_Onager_Bastion	Gre_Art	0.0750	0.9750	Rom_Onager
	Gre_Onager_Shp	Gre_Onager_Shp	Gre_Art	0.0750	0.9750	Rom_Onager
	Gre_Peltasts	Gre_Peltasts	Gre_Peltasts	0.0750	0.9750	Gre_Peltasts
	Gre_Pergamon_Noble_Cavalry	Gre_Pergamon_Noble_Cavalry	Gre_Pergamon_Noble_Cavalry	0.0750	0.9750	Gre_Pergamon_Noble_Cavalry
	Gre_Periokoi_Hoplites	Gre_Periokoi_Hoplites	Gre_Periokoi_Hoplites	0.0750	0.9750	Gre_Periokoi_Hoplites
	Gre_Periokoi_Peltasts	Gre_Periokoi_Peltasts	Gre_Periokoi_Peltasts	0.0750	0.9750	Gre_Periokoi_Peltasts
	Gre_Periokoi_Pike	Gre_Periokoi_Pike	Gre_Periokoi_Pike	0.0750	0.9750	Gre_Periokoi_Pike
	Gre_Periokoi_Spears	Gre_Periokoi_Spears	Gre_Periokoi_Spears	0.0750	0.9750	Gre_Periokoi_Spears
	Gre_Picked_Hoplites	Gre_Picked_Hoplites	Gre_Picked_Hoplites	0.0750	0.9750	Gre_Picked_Hoplites
	Gre_Picked_Peltasts	Gre_Picked_Peltasts	Gre_Picked_Peltasts	0.0750	0.9750	Gre_Picked_Peltasts
	Gre_Pike	Gre_Pike	Gre_Pike	0.0750	0.9750	Gre_Pike
	Gre_Polybolos	Gre_Polybolos	Gre_Art	0.0750	0.9750	Rom_Polybolos
	Gre_Polybolos_Bastion	Gre_Polybolos_Bastion	Gre_Art	0.0750	0.9750	Rom_Polybolos
	Gre_Pontic_Royal_Cav	Gre_Pontic_Royal_Cav	Gre_Pontic_Royal_Cav	0.0750	0.9750	Gre_Ptolemaic_Cav
	Gre_Ptolemaic_Cav	Gre_Ptolemaic_Cav	Gre_Ptolemaic_Cav	0.0750	0.9750	Gre_Ptolemaic_Cav
	Gre_Rhodian_Slingers	Gre_Rhodian_Slingers	Gre_Rhodian_Slingers	0.0750	0.9750	Aux_Gre_Rhodian_Slingers
	Gre_Royal_Cav	Gre_Royal_Cav	Gre_Royal_Cav	0.0750	0.9750	Gre_Royal_Cav
