language	subtitle_field	text_section	foreign_key	end	script_id	start	text_id
fr	1686093809	0	Rom.Pro.SI.Outro_02	505	13	340	scripted_subtitles_localised_text_Rom.Pro.SI.Outro_02
fr	1686093809	0	Rom.Pro.SI.Outro_03	640	13	520	scripted_subtitles_localised_text_Rom.Pro.SI.Outro_03
fr	1686093809	0	Rom.Pro.SI.Outro_04	1018	13	981	scripted_subtitles_localised_text_Rom.Pro.SI.Outro_04
fr	1686093809	0	Rom.Pro.SI.Outro_05	1459	13	1028	scripted_subtitles_localised_text_Rom.Pro.SI.Outro_05
fr	1686093809	0	Rom.Pro.SI.Outro_06	1755	13	1485	scripted_subtitles_localised_text_Rom.Pro.SI.Outro_06
fr	1686093809	0	Rom.Pro.SI.Outro_07	1985	13	1765	scripted_subtitles_localised_text_Rom.Pro.SI.Outro_07
fr	1686093809	0	Rom.Pro.SI.Outro_08	2150	13	2000	scripted_subtitles_localised_text_Rom.Pro.SI.Outro_08
fr	1686093809	0	Rom.Pro.SI.Outro_09	2357	13	2155	scripted_subtitles_localised_text_Rom.Pro.SI.Outro_09
fr	1686093809	0	Rom.Pro.SI.Outro_10	2505	13	2362	scripted_subtitles_localised_text_Rom.Pro.SI.Outro_10
fr	1686093809	0	Rom.Pro.SI.Outro_11	2705	13	2525	scripted_subtitles_localised_text_Rom.Pro.SI.Outro_11
fr	1686093809	0	Rom.Pro.SI.Outro_12	3030	13	2735	scripted_subtitles_localised_text_Rom.Pro.SI.Outro_12
fr	1686093809	1	Rom.Pro.SI.Outro_03	775	13	650	scripted_subtitles_localised_text_Rom.Pro.SI.Outro_03
it	1686093809	0	Rom.Pro.SI.Outro_01	328	13	245	scripted_subtitles_localised_text_Rom.Pro.SI.Outro_01
it	1686093809	0	Rom.Pro.SI.Outro_02	505	13	340	scripted_subtitles_localised_text_Rom.Pro.SI.Outro_02
it	1686093809	0	Rom.Pro.SI.Outro_03	640	13	520	scripted_subtitles_localised_text_Rom.Pro.SI.Outro_03
it	1686093809	0	Rom.Pro.SI.Outro_04	1018	13	981	scripted_subtitles_localised_text_Rom.Pro.SI.Outro_04
it	1686093809	0	Rom.Pro.SI.Outro_05	1459	13	1028	scripted_subtitles_localised_text_Rom.Pro.SI.Outro_05
it	1686093809	0	Rom.Pro.SI.Outro_06	1755	13	1485	scripted_subtitles_localised_text_Rom.Pro.SI.Outro_06
it	1686093809	0	Rom.Pro.SI.Outro_07	1985	13	1765	scripted_subtitles_localised_text_Rom.Pro.SI.Outro_07
it	1686093809	0	Rom.Pro.SI.Outro_08	2150	13	2000	scripted_subtitles_localised_text_Rom.Pro.SI.Outro_08
it	1686093809	0	Rom.Pro.SI.Outro_09	2357	13	2155	scripted_subtitles_localised_text_Rom.Pro.SI.Outro_09
it	1686093809	0	Rom.Pro.SI.Outro_10	2505	13	2362	scripted_subtitles_localised_text_Rom.Pro.SI.Outro_10
it	1686093809	0	Rom.Pro.SI.Outro_11	2705	13	2525	scripted_subtitles_localised_text_Rom.Pro.SI.Outro_11
it	1686093809	0	Rom.Pro.SI.Outro_12	3030	13	2735	scripted_subtitles_localised_text_Rom.Pro.SI.Outro_12
it	1686093809	1	Rom.Pro.SI.Outro_03	775	13	650	scripted_subtitles_localised_text_Rom.Pro.SI.Outro_03
pl	1686093809	0	Rom.Pro.SI.Outro_01	328	13	245	scripted_subtitles_localised_text_Rom.Pro.SI.Outro_01
pl	1686093809	0	Rom.Pro.SI.Outro_02	505	13	340	scripted_subtitles_localised_text_Rom.Pro.SI.Outro_02
pl	1686093809	0	Rom.Pro.SI.Outro_03	640	13	520	scripted_subtitles_localised_text_Rom.Pro.SI.Outro_03
pl	1686093809	0	Rom.Pro.SI.Outro_04	1018	13	981	scripted_subtitles_localised_text_Rom.Pro.SI.Outro_04
pl	1686093809	0	Rom.Pro.SI.Outro_05	1459	13	1028	scripted_subtitles_localised_text_Rom.Pro.SI.Outro_05
pl	1686093809	0	Rom.Pro.SI.Outro_06	1755	13	1485	scripted_subtitles_localised_text_Rom.Pro.SI.Outro_06
pl	1686093809	0	Rom.Pro.SI.Outro_07	1985	13	1765	scripted_subtitles_localised_text_Rom.Pro.SI.Outro_07
pl	1686093809	0	Rom.Pro.SI.Outro_08	2150	13	2000	scripted_subtitles_localised_text_Rom.Pro.SI.Outro_08
pl	1686093809	0	Rom.Pro.SI.Outro_09	2357	13	2155	scripted_subtitles_localised_text_Rom.Pro.SI.Outro_09
pl	1686093809	0	Rom.Pro.SI.Outro_10	2505	13	2362	scripted_subtitles_localised_text_Rom.Pro.SI.Outro_10
pl	1686093809	0	Rom.Pro.SI.Outro_11	2705	13	2525	scripted_subtitles_localised_text_Rom.Pro.SI.Outro_11
pl	1686093809	0	Rom.Pro.SI.Outro_12	3030	13	2735	scripted_subtitles_localised_text_Rom.Pro.SI.Outro_12
pl	1686093809	1	Rom.Pro.SI.Outro_03	775	13	650	scripted_subtitles_localised_text_Rom.Pro.SI.Outro_03
ru	1686093809	0	Rom.Pro.SI.Outro_01	328	13	245	scripted_subtitles_localised_text_Rom.Pro.SI.Outro_01
ru	1686093809	0	Rom.Pro.SI.Outro_02	505	13	340	scripted_subtitles_localised_text_Rom.Pro.SI.Outro_02
ru	1686093809	0	Rom.Pro.SI.Outro_03	640	13	520	scripted_subtitles_localised_text_Rom.Pro.SI.Outro_03
ru	1686093809	0	Rom.Pro.SI.Outro_04	1018	13	981	scripted_subtitles_localised_text_Rom.Pro.SI.Outro_04
ru	1686093809	0	Rom.Pro.SI.Outro_05	1459	13	1028	scripted_subtitles_localised_text_Rom.Pro.SI.Outro_05
ru	1686093809	0	Rom.Pro.SI.Outro_06	1755	13	1485	scripted_subtitles_localised_text_Rom.Pro.SI.Outro_06
ru	1686093809	0	Rom.Pro.SI.Outro_07	1985	13	1765	scripted_subtitles_localised_text_Rom.Pro.SI.Outro_07
ru	1686093809	0	Rom.Pro.SI.Outro_08	2150	13	2000	scripted_subtitles_localised_text_Rom.Pro.SI.Outro_08
ru	1686093809	0	Rom.Pro.SI.Outro_09	2357	13	2155	scripted_subtitles_localised_text_Rom.Pro.SI.Outro_09
ru	1686093809	0	Rom.Pro.SI.Outro_10	2505	13	2362	scripted_subtitles_localised_text_Rom.Pro.SI.Outro_10
ru	1686093809	0	Rom.Pro.SI.Outro_11	2705	13	2525	scripted_subtitles_localised_text_Rom.Pro.SI.Outro_11
ru	1686093809	0	Rom.Pro.SI.Outro_12	3030	13	2735	scripted_subtitles_localised_text_Rom.Pro.SI.Outro_12
ru	1686093809	1	Rom.Pro.SI.Outro_03	775	13	650	scripted_subtitles_localised_text_Rom.Pro.SI.Outro_03
tr	1686093809	0	Rom.Pro.SI.Outro_01	328	13	245	scripted_subtitles_localised_text_Rom.Pro.SI.Outro_01
tr	1686093809	0	Rom.Pro.SI.Outro_02	505	13	340	scripted_subtitles_localised_text_Rom.Pro.SI.Outro_02
tr	1686093809	0	Rom.Pro.SI.Outro_03	640	13	520	scripted_subtitles_localised_text_Rom.Pro.SI.Outro_03
tr	1686093809	0	Rom.Pro.SI.Outro_04	1018	13	981	scripted_subtitles_localised_text_Rom.Pro.SI.Outro_04
tr	1686093809	0	Rom.Pro.SI.Outro_05	1459	13	1028	scripted_subtitles_localised_text_Rom.Pro.SI.Outro_05
tr	1686093809	0	Rom.Pro.SI.Outro_06	1755	13	1485	scripted_subtitles_localised_text_Rom.Pro.SI.Outro_06
tr	1686093809	0	Rom.Pro.SI.Outro_07	1985	13	1765	scripted_subtitles_localised_text_Rom.Pro.SI.Outro_07
tr	1686093809	0	Rom.Pro.SI.Outro_08	2150	13	2000	scripted_subtitles_localised_text_Rom.Pro.SI.Outro_08
tr	1686093809	0	Rom.Pro.SI.Outro_09	2357	13	2155	scripted_subtitles_localised_text_Rom.Pro.SI.Outro_09
tr	1686093809	0	Rom.Pro.SI.Outro_10	2505	13	2362	scripted_subtitles_localised_text_Rom.Pro.SI.Outro_10
tr	1686093809	0	Rom.Pro.SI.Outro_11	2705	13	2525	scripted_subtitles_localised_text_Rom.Pro.SI.Outro_11
tr	1686093809	0	Rom.Pro.SI.Outro_12	3030	13	2735	scripted_subtitles_localised_text_Rom.Pro.SI.Outro_12
tr	1686093809	1	Rom.Pro.SI.Outro_03	775	13	650	scripted_subtitles_localised_text_Rom.Pro.SI.Outro_03
