ancillary	effect	effect_scope	value
r2_sp_anc_roman_games_lanista	rom_building_gdp_mod_culture_all	this_character_local_region_province	5.0000
r2_sp_anc_roman_games_murmillo	rom_building_gdp_mod_culture_all	this_character_local_region_province	5.0000
r2_sp_anc_roman_games_primus_palus	rom_building_gdp_mod_culture_all	this_character_local_region_province	5.0000
r2_sp_anc_roman_games_provocator	rom_building_gdp_mod_culture_all	this_character_local_region_province	5.0000
r2_sp_anc_roman_games_rudiarius	rom_building_gdp_mod_culture_all	this_character_local_region_province	5.0000
r2_sp_anc_roman_games_sagittarius	rom_force_unit_mod_infantry_melee_defence	this_general_force	5.0000
r2_sp_anc_roman_games_secutor	rom_general_attribute_mod_authority	this_agent	1.0000
r2_sp_anc_roman_games_secutor	rom_general_attribute_mod_subterfuge	this_agent	1.0000
r2_sp_anc_roman_games_thracian	rom_agent_defence_wound_chance_mod	this_agent	5.0000
r2_sp_anc_roman_govt_dealer_animal	rom_building_gdp_mod_culture_all	this_character_local_region_province	5.0000
r2_sp_anc_roman_govt_executioner_1	rom_general_local_mod_repression	this_character_local_province	1.0000
r2_sp_anc_roman_govt_executioner_2	rom_general_local_mod_repression	this_character_local_province	1.0000
r2_sp_anc_roman_govt_executioner_3	rom_general_local_mod_repression	this_character_local_province	1.0000
r2_sp_anc_roman_govt_heckler	rom_general_attribute_mod_subterfuge	this_agent	1.0000
r2_sp_anc_roman_govt_judge_carnifex	rom_general_local_mod_repression	this_character_local_province	1.0000
r2_sp_anc_roman_govt_judge_lictor	rom_general_local_mod_repression	this_character_local_province	1.0000
r2_sp_anc_roman_govt_lawyer	rom_general_local_mod_repression	this_character_local_province	1.0000
r2_sp_anc_roman_govt_orator	rom_general_attribute_mod_authority	this_agent	1.0000
r2_sp_anc_roman_govt_senator_old	rom_general_attribute_mod_subterfuge	this_agent	1.0000
r2_sp_anc_roman_govt_senator	rom_general_attribute_mod_subterfuge	this_agent	1.0000
r2_sp_anc_roman_govt_tribune_pleb	rom_force_campaign_mod_happiness_own_culture	this_character_local_province	5.0000
r2_sp_anc_roman_govt_tribune_pleb	rom_general_attribute_mod_subterfuge	this_agent	-1.0000
r2_sp_anc_roman_govt_vestal	rom_force_campaign_mod_happiness_own_culture	this_character_local_province	5.0000
r2_sp_anc_roman_grizzled_centurion	rom_force_unit_mod_infantry_heavy_melee_attack	this_general_force	5.0000
r2_sp_anc_roman_hedonistic_patrician	rom_force_unit_mod_morale	this_general_force	5.0000
r2_sp_anc_roman_heroic_aquilifer	rom_force_unit_mod_morale	this_general_force	5.0000
r2_sp_anc_roman_house_briton	rom_agent_defence_wound_chance_mod	this_agent	5.0000
r2_sp_anc_roman_house_dog_guard	rom_agent_defence_wound_chance_mod	this_agent	5.0000
r2_sp_anc_roman_house_dog_harsh	rom_general_attribute_mod_authority	this_agent	1.0000
r2_sp_anc_roman_house_glutton	rom_force_unit_mod_morale	this_general_force	2.0000
r2_sp_anc_roman_husband_conservative	rom_character_gravitas_per_turn_mod	this_general	1.0000
r2_sp_anc_roman_husband_conservative	rom_force_campaign_mod_happiness_own_culture	this_character_local_province	5.0000
r2_sp_anc_roman_husband_dark_past	rom_building_culture_conversion_to_state_culture	this_character_faction	2.0000
r2_sp_anc_roman_husband_dark_past	rom_character_gravitas_per_turn_mod	this_general	1.0000
r2_sp_anc_roman_husband_decorous	rom_any_corruption_mod_global	this_character_faction	5.0000
r2_sp_anc_roman_husband_decorous	rom_character_gravitas_per_turn_mod	this_general	1.0000
r2_sp_anc_roman_husband_noble	rom_character_gravitas_per_turn_mod	this_general	2.0000
r2_sp_anc_roman_husband_noble	rom_character_province_public_order	this_character_local_province	-2.0000
r2_sp_anc_roman_husband_pol_conservative	rom_character_gravitas_per_turn_mod	this_general	1.0000
r2_sp_anc_roman_husband_pol_conservative	rom_character_political_marriage_loyalty	this_agent	3.0000
r2_sp_anc_roman_husband_pol_conservative	rom_force_campaign_mod_happiness_own_culture	this_character_local_province	5.0000
r2_sp_anc_roman_husband_pol_dark_past	rom_building_culture_conversion_to_state_culture	this_character_faction	2.0000
r2_sp_anc_roman_husband_pol_dark_past	rom_character_gravitas_per_turn_mod	this_general	1.0000
r2_sp_anc_roman_husband_pol_dark_past	rom_character_political_marriage_loyalty	this_agent	3.0000
r2_sp_anc_roman_husband_pol_decorous	rom_any_corruption_mod_global	this_character_faction	5.0000
r2_sp_anc_roman_husband_pol_decorous	rom_character_gravitas_per_turn_mod	this_general	1.0000
r2_sp_anc_roman_husband_pol_decorous	rom_character_political_marriage_loyalty	this_agent	3.0000
r2_sp_anc_roman_husband_pol_noble	rom_character_gravitas_per_turn_mod	this_general	2.0000
r2_sp_anc_roman_husband_pol_noble	rom_character_political_marriage_loyalty	this_agent	3.0000
r2_sp_anc_roman_husband_pol_noble	rom_character_province_public_order	this_character_local_province	-2.0000
r2_sp_anc_roman_husband_pol_sharp_tongue	rom_character_political_marriage_loyalty	this_agent	3.0000
r2_sp_anc_roman_husband_pol_sharp_tongue	rom_general_attribute_mod_authority	this_agent	-1.0000
r2_sp_anc_roman_husband_pol_sharp_tongue	rom_general_local_mod_repression	this_character_local_province	3.0000
r2_sp_anc_roman_husband_pol_well_connected	rom_character_political_marriage_loyalty	this_agent	3.0000
r2_sp_anc_roman_husband_pol_well_connected	rom_character_power_to_ruling_party_per_turn	this_character_faction	1.0000
r2_sp_anc_roman_husband_sharp_tongue	rom_general_attribute_mod_authority	this_agent	-1.0000
r2_sp_anc_roman_husband_sharp_tongue	rom_general_local_mod_repression	this_character_local_province	3.0000
r2_sp_anc_roman_husband_well_connected	rom_character_power_to_ruling_party_per_turn	this_character_faction	1.0000
r2_sp_anc_roman_imprisoned_usurper	rom_force_unit_mod_morale	this_general_force	2.0000
r2_sp_anc_roman_imprisoned_usurper	rom_general_attribute_mod_authority	this_general	1.0000
r2_sp_anc_roman_insane_cultist	rom_agent_defence_evade_enemies_mod	this_agent	5.0000
r2_sp_anc_roman_insult_monger	rom_general_attribute_mod_subterfuge	this_agent	1.0000
r2_sp_anc_roman_item_aphrodisiac_sweat	rom_character_province_growth	this_character_local_province	1.0000
r2_sp_anc_roman_item_aphrodisiac_sweat	rom_fertility_mod	this_agent	10.0000
r2_sp_anc_roman_item_barbarian_breeches	rom_force_unit_mod_morale	this_general_force	2.0000
r2_sp_anc_roman_item_barbarian_cloak_hooded	rom_force_campaign_mod_ambush_attack_success_chance	this_general_force	5.0000
r2_sp_anc_roman_item_barbarian_cloak	rom_force_unit_mod_morale	this_general_force	2.0000
r2_sp_anc_roman_item_centurion_rod	rom_force_enemy_unit_mod_morale	this_general_enemy_force_regionwide	-3.0000
r2_sp_anc_roman_item_dice	rom_force_unit_mod_morale	this_general_force	2.0000
r2_sp_anc_roman_item_family_shrine	rom_agent_defence_evade_enemies_mod	this_agent	5.0000
r2_sp_anc_roman_item_family_shrine	rom_fertility_mod	this_agent	5.0000
r2_sp_anc_roman_item_god_bacchus	rom_force_unit_mod_morale	this_general_force	2.0000
r2_sp_anc_roman_item_god_bellona	rom_agent_attribute_zeal_mod	this_agent	1.0000
r2_sp_anc_roman_item_god_ceres	rom_building_gdp_mod_agriculture_farming	this_character_local_region_province	5.0000
r2_sp_anc_roman_item_god_jupiter	rom_building_gdp_mod_agriculture_farming	this_character_local_region_province	5.0000
r2_sp_anc_roman_item_god_mars	rom_force_unit_mod_charge_bonus	this_general_force	5.0000
r2_sp_anc_roman_item_god_mithras	rom_force_unit_mod_charge_bonus	this_general_force	5.0000
r2_sp_anc_roman_item_god_neptune	rom_tech_military_tactics_naval_charge_mod	this_general_fleet	5.0000
r2_sp_anc_roman_item_god_vulcan	rom_force_unit_mod_charge_bonus	this_general_force	5.0000
r2_sp_anc_roman_item_judge_fasces	rom_general_local_mod_repression	this_character_local_province	1.0000
r2_sp_anc_roman_item_lead_curse	rom_agent_attribute_zeal_mod	this_agent	1.0000
r2_sp_anc_roman_item_magic_nail	rom_agent_action_success_chance_critical_mod_enemy_hinder_character	this_agent	-5.0000
r2_sp_anc_roman_item_medical_kit	rom_agent_wound_recovery_time_mod	this_agent	-1.0000
r2_sp_anc_roman_item_mess_tin	rom_force_unit_mod_morale	this_general_force	2.0000
r2_sp_anc_roman_item_pelt_wolf	rom_force_unit_mod_morale	this_general_force	2.0000
r2_sp_anc_roman_item_scourge	rom_general_attribute_mod_authority	this_agent	1.0000
r2_sp_anc_roman_item_spade	rom_general_attribute_mod_authority	this_agent	1.0000
r2_sp_anc_roman_item_sword_mars	rom_general_personal_mod_melee_damage	this_general_force	5.0000
r2_sp_anc_roman_item_sword_practice	rom_force_unit_swords_mod_melee_attack	this_general_force	5.0000
r2_sp_anc_roman_item_sword_practice	rom_force_unit_swords_mod_melee_defence	this_general_force	5.0000
r2_sp_anc_roman_justice_procurator	rom_building_tax_level	this_character_local_province	5.0000
r2_sp_anc_roman_lake_benacus_veteran	rom_force_unit_mod_melee_attack_versus_barbarians	this_general_force	10.0000
r2_sp_anc_roman_latin_panegyrist	rom_general_attribute_mod_authority	this_agent	1.0000
r2_sp_anc_roman_leontocephalus	rom_general_attribute_mod_subterfuge	this_general	1.0000
r2_sp_anc_roman_lizard_cultist	rom_general_attribute_mod_subterfuge	this_agent	1.0000
r2_sp_anc_roman_lucius_the_ass	rom_general_attribute_mod_subterfuge	this_general	1.0000
r2_sp_anc_roman_magic_ghost_bad	rom_tech_engineering_construction_temple_cost_mod	this_character_local_region_province	-5.0000
r2_sp_anc_roman_magic_ghost_good	rom_province_initiative_festival_base_happiness_religion	this_character_local_province	1.0000
r2_sp_anc_roman_magic_ghost_neutral	rom_province_initiative_festival_base_happiness_religion	this_character_local_province	1.0000
r2_sp_anc_roman_magic_haruspex	rom_general_attribute_mod_authority	this_agent	1.0000
r2_sp_anc_roman_medic_medicus_1	rom_agent_wound_recovery_time_mod	this_agent	-1.0000
r2_sp_anc_roman_medic_medicus_2	rom_agent_wound_recovery_time_mod	this_agent	-1.0000
r2_sp_anc_roman_military_diploma	rom_general_attribute_mod_authority	this_agent	1.0000
r2_sp_anc_roman_mithraic_initiate	rom_character_food	this_character_local_province	3.0000
r2_sp_anc_roman_naissus_veteran	rom_force_unit_mod_morale_during_ambushes	this_general_army	10.0000
r2_sp_anc_roman_navy_marine	rom_force_unit_mod_assault_ship_melee_attack	this_general_when_at_sea	5.0000
r2_sp_anc_roman_navy_marine	rom_force_unit_mod_assault_ship_melee_defence	this_general_when_at_sea	5.0000
r2_sp_anc_roman_nero_redivivus	rom_building_gdp_mod_culture_entertainment	this_character_local_region_province	5.0000
r2_sp_anc_roman_nero_redivivus	rom_character_province_public_order	this_character_local_province	1.0000
r2_sp_anc_roman_pet_lion	rom_general_local_mod_repression	this_character_local_province	1.0000
r2_sp_anc_roman_pet_tortoise	rom_general_local_mod_repression	this_character_local_province	1.0000
r2_sp_anc_roman_philosopher_teacher	rom_building_research_points	this_character_faction	5.0000
r2_sp_anc_roman_priest_of_sol_invictus	rom_force_unit_mod_morale	this_general_force	5.0000
r2_sp_anc_roman_religion_bacchus	rom_force_campaign_mod_happiness_own_culture	this_character_local_province	5.0000
r2_sp_anc_roman_religion_bellona	rom_force_unit_mod_charge_bonus	this_general_force	5.0000
r2_sp_anc_roman_religion_ceres_rome	rom_building_gdp_mod_agriculture_farming	this_character_local_region_province	5.0000
r2_sp_anc_roman_religion_cybele	rom_province_initiative_festival_base_happiness_religion	this_character_local_province	1.0000
r2_sp_anc_roman_religion_epona_late	rom_force_unit_mod_cavalry_morale	this_general_force	5.0000
r2_sp_anc_roman_religion_hercules	rom_agent_attribute_zeal_mod	this_agent	1.0000
r2_sp_anc_roman_religion_juno	rom_general_attribute_mod_zeal	this_agent	1.0000
r2_sp_anc_roman_religion_jupiter_1	rom_general_attribute_mod_zeal	this_agent	1.0000
r2_sp_anc_roman_religion_jupiter_2	rom_character_gravitas_per_turn_mod	this_agent	1.0000
r2_sp_anc_roman_religion_mars	rom_force_unit_mod_charge_bonus	this_general_force	5.0000
r2_sp_anc_roman_religion_mercury	rom_building_gdp_mod_trade_all	this_character_local_region_province	5.0000
r2_sp_anc_roman_religion_neptune	rom_force_campaign_mod_recruitment_cost_naval	this_agent	5.0000
r2_sp_anc_roman_religion_pontifex	rom_general_attribute_mod_subterfuge	this_agent	1.0000
r2_sp_anc_roman_religion_saturn	rom_force_campaign_mod_happiness_own_culture	this_character_local_province	5.0000
r2_sp_anc_roman_religion_victoria	rom_general_attribute_mod_zeal	this_agent	1.0000
r2_sp_anc_roman_religion_vulcan	rom_force_unit_mod_armour	this_general_force	5.0000
r2_sp_anc_roman_slave_debtor	rom_general_attribute_mod_authority	this_agent	1.0000
r2_sp_anc_roman_snitch	rom_general_attribute_mod_subterfuge	this_agent	1.0000
r2_sp_anc_roman_trade_plebian	rom_general_attribute_mod_subterfuge	this_agent	1.0000
r2_sp_anc_roman_trade_posh	rom_general_attribute_mod_authority	this_agent	1.0000
r2_sp_anc_roman_venator	rom_building_gdp_mod_culture_entertainment	this_character_local_region_province	10.0000
r2_sp_anc_roman_venator	rom_character_province_public_order	this_character_local_province	1.0000
r2_sp_anc_roman_veteran_legionnaire	rom_force_unit_mod_armour	this_general_force	5.0000
r2_sp_anc_roman_wife_conservative	rom_character_gravitas_per_turn_mod	this_general	1.0000
r2_sp_anc_roman_wife_conservative	rom_force_campaign_mod_happiness_own_culture	this_character_local_province	5.0000
r2_sp_anc_roman_wife_decorous	rom_any_corruption_mod_global	this_character_faction	5.0000
r2_sp_anc_roman_wife_decorous	rom_character_gravitas_per_turn_mod	this_general	1.0000
r2_sp_anc_roman_wife_former_vestal	rom_building_culture_conversion_to_state_culture	this_character_faction	2.0000
r2_sp_anc_roman_wife_former_vestal	rom_character_gravitas_per_turn_mod	this_general	1.0000
r2_sp_anc_roman_wife_noble	rom_character_gravitas_per_turn_mod	this_general	2.0000
r2_sp_anc_roman_wife_noble	rom_character_province_public_order	this_character_local_province	-2.0000
r2_sp_anc_roman_wife_pol_conservative	rom_character_gravitas_per_turn_mod	this_general	1.0000
r2_sp_anc_roman_wife_pol_conservative	rom_character_political_marriage_loyalty	this_agent	3.0000
r2_sp_anc_roman_wife_pol_conservative	rom_force_campaign_mod_happiness_own_culture	this_character_local_province	5.0000
r2_sp_anc_roman_wife_pol_decorous	rom_any_corruption_mod_global	this_character_faction	5.0000
r2_sp_anc_roman_wife_pol_decorous	rom_character_gravitas_per_turn_mod	this_general	1.0000
r2_sp_anc_roman_wife_pol_decorous	rom_character_political_marriage_loyalty	this_agent	3.0000
r2_sp_anc_roman_wife_pol_former_vestal	rom_building_culture_conversion_to_state_culture	this_character_faction	2.0000
r2_sp_anc_roman_wife_pol_former_vestal	rom_character_gravitas_per_turn_mod	this_general	1.0000
r2_sp_anc_roman_wife_pol_former_vestal	rom_character_political_marriage_loyalty	this_agent	3.0000
r2_sp_anc_roman_wife_pol_noble	rom_character_gravitas_per_turn_mod	this_general	2.0000
r2_sp_anc_roman_wife_pol_noble	rom_character_political_marriage_loyalty	this_agent	6.0000
r2_sp_anc_roman_wife_pol_noble	rom_character_province_public_order	this_character_local_province	-2.0000
r2_sp_anc_roman_wife_pol_sharp_tongue	rom_character_political_marriage_loyalty	this_agent	3.0000
r2_sp_anc_roman_wife_pol_sharp_tongue	rom_general_attribute_mod_authority	this_agent	-1.0000
r2_sp_anc_roman_wife_pol_sharp_tongue	rom_general_local_mod_repression	this_character_local_province	3.0000
r2_sp_anc_roman_wife_pol_well_connected	rom_character_political_marriage_loyalty	this_agent	3.0000
r2_sp_anc_roman_wife_pol_well_connected	rom_character_power_to_ruling_party_per_turn	this_character_faction	1.0000
r2_sp_anc_roman_wife_pol_well_connected	rom_general_attribute_mod_subterfuge	this_agent	1.0000
r2_sp_anc_roman_wife_sharp_tongue	rom_general_attribute_mod_authority	this_agent	-1.0000
r2_sp_anc_roman_wife_sharp_tongue	rom_general_local_mod_repression	this_character_local_province	3.0000
r2_sp_anc_roman_wife_well_connected	rom_character_power_to_ruling_party_per_turn	this_character_faction	1.0000
r2_sp_anc_roman_wife_well_connected	rom_general_attribute_mod_subterfuge	this_agent	1.0000
r2_sp_anc_roman_winemaker_culturespread_gdpentertainment	rom_building_culture_conversion_to_state_culture	this_character_faction	2.0000
r2_sp_anc_roman_winemaker_culturespread_gdpentertainment	rom_building_gdp_mod_culture_entertainment	this_character_local_region_province	5.0000
r2_sp_anc_roman_winemaker_culturespread_gdpentertainment	rom_character_province_public_order	this_character_local_province	3.0000
r2_sp_anc_roman_winemaker_growth_gdpentertainment	rom_building_gdp_mod_culture_entertainment	this_character_local_region_province	5.0000
r2_sp_anc_roman_winemaker_growth_gdpentertainment	rom_character_province_growth	this_character_local_province	2.0000
r2_sp_anc_roman_winemaker_growth_gdpentertainment	rom_character_province_public_order	this_character_local_province	3.0000
r2_sp_anc_roman_winemaker_slaveunrest_culturespread	rom_building_culture_conversion_to_state_culture	this_character_faction	2.0000
r2_sp_anc_roman_winemaker_slaveunrest_culturespread	rom_building_slave_happiness_mod	this_character_local_province	-20.0000
r2_sp_anc_roman_winemaker_slaveunrest_culturespread	rom_character_province_public_order	this_character_local_province	3.0000
r2_sp_anc_roman_winemaker_slaveunrest_growth	rom_building_slave_happiness_mod	this_character_local_province	-20.0000
r2_sp_anc_roman_winemaker_slaveunrest_growth	rom_character_province_growth	this_character_local_province	2.0000
r2_sp_anc_roman_winemaker_slaveunrest_growth	rom_character_province_public_order	this_character_local_province	3.0000
r2_sp_anc_sassanid_edessa_veteran	rom_force_unit_mod_melee_attack_versus_romans	this_general_force	10.0000
r2_sp_anc_sassanid_stuffed_roman_emperor	rom_force_unit_mod_morale_versus_romans	this_general_force	10.0000
r2_sp_anc_scythian_army_dagger	rom_agent_defence_wound_chance_mod	this_agent	5.0000
r2_sp_anc_scythian_army_lance	rom_force_unit_mod_cavalry_heavy_melee_attack	this_general_force	10.0000
r2_sp_anc_scythian_blacksmith	rom_force_unit_mod_melee_damage	this_general_force	5.0000
r2_sp_anc_scythian_coin_mint	rom_agent_attribute_authority_mod	all_agents	2.0000
r2_sp_anc_scythian_eunuch	rom_province_initiative_festival_base_happiness_religion	this_character_local_province	1.0000
r2_sp_anc_scythian_item_drinking_horn	rom_force_unit_mod_morale	this_general_force	2.0000
r2_sp_anc_scythian_item_gold_amulet	rom_agent_attribute_authority_mod	this_agent	1.0000
r2_sp_anc_scythian_item_gold_brooch	rom_agent_attribute_authority_mod	this_agent	1.0000
r2_sp_anc_scythian_item_gold_buckle	rom_agent_attribute_authority_mod	this_agent	1.0000
r2_sp_anc_scythian_item_severed_head	rom_general_bodyguard_mod_melee_attack	this_general	5.0000
r2_sp_anc_scythian_metallurgist	rom_force_unit_mod_armour	this_general_force	10.0000
r2_sp_anc_scythian_mystic	rom_agent_attribute_authority_mod	this_agent	2.0000
r2_sp_anc_scythian_old_man	rom_force_unit_mod_morale_attacking	this_general_force	2.0000
r2_sp_anc_scythian_trader_cattle	rom_building_gdp_mod_agriculture_animal_husbandry	this_character_local_region_province	10.0000
r2_sp_anc_scythian_trader_grain	rom_building_gdp_mod_agriculture_farming	this_character_local_region_province	5.0000
r2_sp_anc_scythian_trader_skins	rom_building_gdp_mod_agriculture_animal_husbandry	this_character_local_region_province	5.0000
r2_sp_anc_scythian_trader_slaves	rom_province_initiative_trade_base_gdp_slave_mod	this_character_local_province	10.0000
r2_sp_anc_seleucid_eastern_army_elephant_expert	rom_tech_engineering_siege_elephant_morale_mod	this_general_force	5.0000
r2_sp_anc_silly_banacaces	rom_agent_attribute_zeal_mod	this_agent	1.0000
r2_sp_anc_silly_banacaces	rom_agent_defence_wound_chance_mod	this_agent	5.0000
r2_sp_anc_silly_banacix	rom_agent_attribute_zeal_mod	this_agent	1.0000
r2_sp_anc_silly_banacix	rom_agent_defence_wound_chance_mod	this_agent	5.0000
r2_sp_anc_silly_banacus	rom_agent_attribute_zeal_mod	this_agent	1.0000
r2_sp_anc_silly_banacus	rom_agent_defence_wound_chance_mod	this_agent	5.0000
r2_sp_anc_silly_banakon	rom_agent_attribute_zeal_mod	this_agent	1.0000
r2_sp_anc_silly_banakon	rom_agent_defence_wound_chance_mod	this_agent	5.0000
r2_sp_anc_silly_banaqart	rom_agent_attribute_zeal_mod	this_agent	1.0000
r2_sp_anc_silly_banaqart	rom_agent_defence_wound_chance_mod	this_agent	5.0000
r2_sp_anc_silly_time_tunnel_1	rom_building_research_points	this_character_faction	5.0000
r2_sp_anc_silly_time_tunnel_2	rom_building_research_points	this_character_faction	5.0000
r2_sp_anc_thracian_army_club	rom_agent_attribute_zeal_mod	this_agent	5.0000
r2_sp_anc_thracian_army_shield	rom_force_unit_mod_armour	this_general_force	5.0000
r2_sp_anc_thracian_army_spear	rom_general_personal_mod_melee_damage	this_general_force	10.0000
r2_sp_anc_thracian_army_sword	rom_force_unit_mod_infantry_melee_defence	this_general_force	5.0000
r2_sp_anc_thracian_item_cap	rom_agent_attribute_subterfuge_mod	this_agent	1.0000
r2_sp_anc_thracian_item_cloak	rom_force_campaign_mod_ambush_attack_success_chance	this_general_force	5.0000
r2_sp_anc_thracian_religion_bendis	rom_general_attribute_mod_zeal	this_agent	2.0000
r2_sp_anc_thracian_religion_darzalas	rom_agent_defence_wound_chance_mod	this_agent	5.0000
r2_sp_anc_thracian_religion_hebeleysis	rom_province_initiative_festival_base_happiness_religion	this_character_local_province	1.0000
r2_sp_anc_wife_foreign_african_arabian	rom_building_gdp_mod_agriculture_all	this_character_local_region_province	10.0000
r2_sp_anc_wife_foreign_african_arabian	rom_character_diplomatic_marriage_relations	this_agent	10.0000
r2_sp_anc_wife_foreign_barb_east	rom_building_gdp_mod_agriculture_animal_husbandry	this_character_local_region_province	10.0000
r2_sp_anc_wife_foreign_barb_east	rom_character_diplomatic_marriage_relations	this_agent	10.0000
r2_sp_anc_wife_foreign_british	rom_building_gdp_mod_culture_learning	this_character_local_region_province	10.0000
r2_sp_anc_wife_foreign_british	rom_character_diplomatic_marriage_relations	this_agent	10.0000
r2_sp_anc_wife_foreign_carthaginian	rom_building_trade_tariffs_all	this_character_faction	10.0000
r2_sp_anc_wife_foreign_carthaginian	rom_character_diplomatic_marriage_relations	this_agent	10.0000
r2_sp_anc_wife_foreign_celtiberian	rom_building_gdp_mod_culture_learning	this_character_local_region_province	10.0000
r2_sp_anc_wife_foreign_celtiberian	rom_character_diplomatic_marriage_relations	this_agent	10.0000
r2_sp_anc_wife_foreign_celtic	rom_building_gdp_mod_culture_learning	this_character_local_region_province	10.0000
r2_sp_anc_wife_foreign_celtic	rom_character_diplomatic_marriage_relations	this_agent	10.0000
r2_sp_anc_wife_foreign_daco_thracian	rom_character_diplomatic_marriage_relations	this_agent	10.0000
r2_sp_anc_wife_foreign_daco_thracian	rom_force_campaign_mod_raid_income	this_army	10.0000
r2_sp_anc_wife_foreign_eastern	rom_character_diplomatic_marriage_relations	this_agent	10.0000
r2_sp_anc_wife_foreign_eastern	rom_general_attribute_mod_zeal	this_general	3.0000
r2_sp_anc_wife_foreign_egyptian	rom_building_research_cost_mod_civil	this_faction	5.0000
r2_sp_anc_wife_foreign_egyptian	rom_character_diplomatic_marriage_relations	this_agent	10.0000
r2_sp_anc_wife_foreign_gaul	rom_character_diplomatic_marriage_relations	this_agent	10.0000
r2_sp_anc_wife_foreign_gaul	rom_general_attribute_mod_authority	this_general	3.0000
r2_sp_anc_wife_foreign_germanic	rom_character_diplomatic_marriage_relations	this_agent	10.0000
r2_sp_anc_wife_foreign_germanic	rom_general_attribute_mod_authority	this_general	3.0000
r2_sp_anc_wife_foreign_greek	rom_character_culture_conversion_to_state_culture	this_character_faction	5.0000
r2_sp_anc_wife_foreign_greek	rom_character_diplomatic_marriage_relations	this_agent	10.0000
r2_sp_anc_wife_foreign_illyrian	rom_character_diplomatic_marriage_relations	this_agent	10.0000
r2_sp_anc_wife_foreign_illyrian	rom_force_campaign_mod_raid_income	this_army	10.0000
r2_sp_anc_wife_foreign_parthian	rom_character_diplomatic_marriage_relations	this_agent	10.0000
r2_sp_anc_wife_foreign_parthian	rom_general_attribute_mod_zeal	this_general	3.0000
r2_sp_anc_wife_foreign_pontic	rom_character_culture_conversion_to_state_culture	this_character_faction	5.0000
r2_sp_anc_wife_foreign_pontic	rom_character_diplomatic_marriage_relations	this_agent	10.0000
r2_sp_anc_wife_foreign_roman	rom_character_diplomatic_marriage_relations	this_agent	10.0000
r2_sp_anc_wife_foreign_roman	rom_general_attribute_mod_subterfuge	this_general	3.0000
rr2_sp_anc_barbarian_priest	rom_province_initiative_festival_base_happiness_religion	this_character_local_province	1.0000
