key	index	subculture	category	screen_name	screen_adjective	name_group	skin	ui_skin	is_rebel	mp_available	mp_available_naval	icon_path_units	flags_path	republican_flag_path	same_gov_type_revolution_flag_path	primary_colour_r	primary_colour_g	primary_colour_b	alt_primary_colour_r	alt_primary_colour_g	alt_primary_colour_b	secondary_colour_r	secondary_colour_g	secondary_colour_b	alt_secondary_colour_r	alt_secondary_colour_g	alt_secondary_colour_b	uniform_colour_r	uniform_colour_g	uniform_colour_b	alt_uniform_colour_r	alt_uniform_colour_g	alt_uniform_colour_b	military_group	settler_rebellion_faction	rebel_colour_r	rebel_colour_g	rebel_colour_b	movie_death_event	mp_use_republic_early	mp_use_republic_late	unit_regiment_name_group	ship_name_group	attack_desc	defend_desc	mp_stats_name	pre_battle_speech_parameter	can_be_regionless	card_colour_r	card_colour_g	card_colour_b	diplomacy_culture	senator_total	use_legion_names
3c_marcomanni_secession	2041771062	sc_rom_germanic	playable	Marcomanni Secessionists	Marcomanni Secessionists	87	barbarian		false	false	false	data\ui\units\icons\france	data\ui\flags\3c_marcomanni_secession		data\ui\flags\Rome	43.0000	78.0000	132.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	173.0000	255.0000	255.0000	240.0000	255.0000	255.0000	3c_marcomanni		240.0000	173.0000	173.0000	0	false	false	87	87	You are attacking Marcomanni Secessionists!	You are defending against Marcomanni Secessionists!		FACTION_CHOSOKABE	true	43.0000	78.0000	132.0000	rom_Barbarian	0	false
3c_margiana	2041770531	sc_rom_eastern	playable	Margiana	Margiana	64	eastern	3c	false	false	false	data\ui\units\icons\france	data\ui\flags\3c_margiana		data\ui\flags\Carthage	207.0000	104.0000	52.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	3c_persian		0.0000	0.0000	0.0000	0	false	false	64	64	You are attacking Margiana!	You are defending against Margiana!		FACTION_CHOSOKABE	false	207.0000	104.0000	52.0000	rom_Eastern	0	false
3c_mascat	2041770596	sc_rom_african_arabian	playable	Mascat	Mascat	170	eastern	3c	false	false	false	data\ui\units\icons\france	data\ui\flags\Mascat		data\ui\flags\Carthage	221.0000	169.0000	96.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	3c_sabaean		0.0000	0.0000	0.0000	0	false	false	63	63	You are attacking Mascat!	You are defending against Mascat!		FACTION_CHOSOKABE	false	221.0000	169.0000	96.0000	rom_Eastern	0	false
3c_mauretania	2041770463	sc_rom_roman	playable	Mauretania	Mauretania	46	default	3c	false	false	false	data\ui\units\icons\france	data\ui\flags\3c_mauretania		data\ui\flags\Rome	124.0000	60.0000	62.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	3c_numidian		0.0000	0.0000	0.0000	0	false	false	63	63	You are attacking Mauretania!	You are defending against Mauretania!		FACTION_CHOSOKABE	false	124.0000	60.0000	62.0000	rom_Roman	0	true
3c_mauri	2041770462	sc_rom_african_arabian	playable	Mauri	Mauri	63	eastern	3c	false	false	false	data\ui\units\icons\france	data\ui\flags\Mauri		data\ui\flags\Carthage	200.0000	167.0000	126.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	3c_numidian		0.0000	0.0000	0.0000	0	false	false	63	63	You are attacking Mauri!	You are defending against Mauri!		FACTION_CHOSOKABE	false	200.0000	167.0000	126.0000	rom_Eastern	0	false
3c_media	2041770522	sc_rom_eastern	playable	Media	Media	64	eastern	3c	false	false	false	data\ui\units\icons\france	data\ui\flags\Media Atropatene		data\ui\flags\Carthage	229.0000	132.0000	29.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	3c_persian		0.0000	0.0000	0.0000	0	false	false	64	64	You are attacking Media!	You are defending against Media!		FACTION_CHOSOKABE	false	229.0000	132.0000	29.0000	rom_Eastern	0	false
3c_meroe	2041770493	sc_rom_african_arabian	playable	Meroe	Meroe	63	eastern	3c	false	false	false	data\ui\units\icons\france	data\ui\flags\Meroe		data\ui\flags\Carthage	246.0000	210.0000	124.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	3c_sabaean		0.0000	0.0000	0.0000	0	false	false	63	63	You are attacking Meroe!	You are defending against Meroe!		FACTION_CHOSOKABE	false	246.0000	210.0000	124.0000	rom_Eastern	0	false
3c_nabatea	2041770551	sc_rom_african_arabian	playable	Nabataea	Nabataea	170	eastern	3c	false	false	false	data\ui\units\icons\france	data\ui\flags\Nabatea		data\ui\flags\Carthage	160.0000	81.0000	66.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	3c_arabian		0.0000	0.0000	0.0000	0	false	false	63	63	You are attacking Nabataea!	You are defending against Nabataea!		FACTION_CHOSOKABE	false	160.0000	81.0000	66.0000	rom_Eastern	0	false
3c_nahanarvali	2041770648	sc_rom_germanic	playable	Nahanarvali	Nahanarvali	87	barbarian	3c	false	false	false	data\ui\units\icons\france	data\ui\flags\Nahanarvali		data\ui\flags\Carthage	79.0000	58.0000	40.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	3c_germanic		0.0000	0.0000	0.0000	0	false	false	87	87	You are attacking the Nahanarvali!	You are defending against the Nahanarvali!		FACTION_CHOSOKABE	false	79.0000	58.0000	40.0000	rom_Barbarian	0	false
3c_nasamones	2041770478	sc_rom_african_arabian	playable	Nasamones	Nasamones	63	eastern	3c	false	false	false	data\ui\units\icons\france	data\ui\flags\Nasamones		data\ui\flags\Carthage	221.0000	169.0000	96.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	3c_numidian		0.0000	0.0000	0.0000	0	false	false	63	63	You are attacking Nasamones!	You are defending against Nasamones!		FACTION_CHOSOKABE	false	221.0000	169.0000	96.0000	rom_Eastern	0	false
3c_numidia	2041770472	sc_rom_roman	playable	Numidia	Numidia	46	default	3c	false	false	false	data\ui\units\icons\france	data\ui\flags\3c_numidia		data\ui\flags\Rome	236.0000	97.0000	97.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	3c_roman		0.0000	0.0000	0.0000	0	false	false	63	63	You are attacking Numidia!	You are defending against Numidia!		FACTION_CHOSOKABE	false	236.0000	97.0000	97.0000	rom_Roman	0	true
3c_palmyra	2041770374	sc_rom_roman	playable	Palmyra	Palmyrene	46	default	3c	false	true	true	data\ui\units\icons\france	data\ui\flags\3c_palmyrene_empire		data\ui\flags\Rome	251.0000	181.0000	23.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	3c_palmyrene_empire	date_rebels	0.0000	0.0000	0.0000	0	false	false	46	46	You are attacking Palmyrene Forces!	You are defending against Palmyrene Forces!		FACTION_CHOSOKABE	true	251.0000	181.0000	23.0000	rom_Roman	500	false
3c_palmyra_civil_war	2041771022	sc_rom_roman	playable	Palmyrene Pretenders	Palmyrene Pretenders	46	default		false	false	false	data\ui\units\icons\france	data\ui\flags\3c_palmyra_civil_war		data\ui\flags\Rome	43.0000	78.0000	132.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	173.0000	255.0000	255.0000	240.0000	255.0000	255.0000	3c_palmyrene_empire		240.0000	173.0000	173.0000	0	false	false	46	46	You are attacking Palmyrene Pretenders!	You are defending against Palmyrene Pretenders!		FACTION_CHOSOKABE	true	43.0000	78.0000	132.0000	rom_Roman	0	true
3c_palmyra_secession	2041771068	sc_rom_roman	playable	Palmyrene Secessionists	Palmyrene Secessionists	46	default		false	false	false	data\ui\units\icons\france	data\ui\flags\3c_palmyra_secession		data\ui\flags\Rome	43.0000	78.0000	132.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	173.0000	255.0000	255.0000	240.0000	255.0000	255.0000	3c_palmyrene_empire		240.0000	173.0000	173.0000	0	false	false	46	46	You are attacking Palmyrene Secessionists!	You are defending against Palmyrene Secessionists!		FACTION_CHOSOKABE	true	43.0000	78.0000	132.0000	rom_Roman	0	true
3c_quadi	2041770633	sc_rom_germanic	playable	Quadi	Quadi	87	barbarian	3c	false	false	false	data\ui\units\icons\france	data\ui\flags\Quadi		data\ui\flags\Carthage	127.0000	132.0000	136.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	3c_germanic		0.0000	0.0000	0.0000	0	false	false	87	87	You are attacking the Quadi!	You are defending against the Quadi!		FACTION_CHOSOKABE	false	127.0000	132.0000	136.0000	rom_Barbarian	0	false
3c_rebel_african	2041771083	sc_rom_african_arabian	playable	African Rebels	African Rebels	63	eastern		true	false	false	data\ui\units\icons\france	data\ui\flags\Rebels_African		data\ui\flags\Carthage	109.0000	107.0000	95.0000	9.0000	79.0000	150.0000	228.0000	180.0000	9.0000	228.0000	180.0000	9.0000	255.0000	255.0000	240.0000	255.0000	255.0000	240.0000	3c_numidian	date_rebels	173.0000	173.0000	173.0000	71	false	false	63	63	You are attacking African Rebels!	You are defending against African Rebels!		FACTION_CHOSOKABE	true	109.0000	107.0000	95.0000	rom_Eastern	0	false
3c_rebel_arabian	2041771088	sc_rom_african_arabian	playable	Arabian Rebels	Arabian Rebels	170	eastern		true	false	false	data\ui\units\icons\france	data\ui\flags\Rebels_Arabian		data\ui\flags\Carthage	109.0000	107.0000	95.0000	9.0000	79.0000	150.0000	228.0000	180.0000	9.0000	228.0000	180.0000	9.0000	255.0000	255.0000	240.0000	255.0000	255.0000	240.0000	3c_arabian	date_rebels	173.0000	173.0000	173.0000	71	false	false	63	63	You are attacking Arabian Rebels!	You are defending against Arabian Rebels!		FACTION_CHOSOKABE	true	109.0000	107.0000	95.0000	rom_Eastern	0	false
3c_rebel_celtic	2041771098	sc_rom_british	playable	Celtic Rebels	Celtic Rebels	55	barbarian		true	false	false	data\ui\units\icons\france	data\ui\flags\Rebels_Celtic		data\ui\flags\Carthage	109.0000	107.0000	95.0000	9.0000	79.0000	150.0000	228.0000	180.0000	9.0000	228.0000	180.0000	9.0000	255.0000	255.0000	240.0000	255.0000	255.0000	240.0000	3c_celtic	date_rebels	173.0000	173.0000	173.0000	71	false	false	63	63	You are attacking Celtic Rebels!	You are defending against Celtic Rebels!		FACTION_CHOSOKABE	true	109.0000	107.0000	95.0000	rom_Barbarian	0	false
3c_rebel_eastern	2041771120	sc_rom_eastern	playable	Eastern Rebels	Eastern Rebels	64	eastern		true	false	false	data\ui\units\icons\france	data\ui\flags\Rebels_Eastern		data\ui\flags\Carthage	109.0000	107.0000	95.0000	9.0000	79.0000	150.0000	228.0000	180.0000	9.0000	228.0000	180.0000	9.0000	255.0000	255.0000	240.0000	255.0000	255.0000	240.0000	3c_easter	date_rebels	173.0000	173.0000	173.0000	71	false	false	63	63	You are attacking Eastern Rebels!	You are defending against Eastern Rebels!		FACTION_CHOSOKABE	true	109.0000	107.0000	95.0000	rom_Eastern	0	false
3c_rebel_germanic	2041771106	sc_rom_germanic	playable	German Rebels	German Rebels	87	barbarian		true	false	false	data\ui\units\icons\france	data\ui\flags\Rebels_Germanic		data\ui\flags\Carthage	109.0000	107.0000	95.0000	9.0000	79.0000	150.0000	228.0000	180.0000	9.0000	228.0000	180.0000	9.0000	255.0000	255.0000	240.0000	255.0000	255.0000	240.0000	3c_germanic	date_rebels	173.0000	173.0000	173.0000	71	false	false	63	63	You are attacking German Rebels!	You are defending against German Rebels!		FACTION_CHOSOKABE	true	109.0000	107.0000	95.0000	rom_Barbarian	0	false
3c_rebel_latin	2041771113	sc_rom_roman	playable	Latin Rebels	Latin Rebels	46	default		true	false	false	data\ui\units\icons\france	data\ui\flags\Rebels_Italian		data\ui\flags\Carthage	109.0000	107.0000	95.0000	9.0000	79.0000	150.0000	228.0000	180.0000	9.0000	228.0000	180.0000	9.0000	255.0000	255.0000	240.0000	255.0000	255.0000	240.0000	3c_roman	date_rebels	173.0000	173.0000	173.0000	71	false	false	63	63	You are attacking Latin Rebels!	You are defending against Latin Rebels!		FACTION_CHOSOKABE	true	109.0000	107.0000	95.0000	rom_Roman	0	true
3c_rebel_nomadic	2041771116	sc_rom_barb_east	playable	Nomadic Rebels	Nomadic Rebels	73	barbarian		true	false	false	data\ui\units\icons\france	data\ui\flags\Rebels_Steppe		data\ui\flags\Carthage	109.0000	107.0000	95.0000	9.0000	79.0000	150.0000	228.0000	180.0000	9.0000	228.0000	180.0000	9.0000	255.0000	255.0000	240.0000	255.0000	255.0000	240.0000	3c_steppe	date_rebels	173.0000	173.0000	173.0000	71	false	false	63	63	You are attacking Nomadic Rebels!	You are defending against Nomadic Rebels!		FACTION_CHOSOKABE	true	109.0000	107.0000	95.0000	rom_Barbarian	0	false
3c_roman_pretender	2041770683	sc_rom_roman	playable	Roman Pretenders	Roman Pretenders	46	default		false	false	false	data\ui\units\icons\france	data\ui\flags\Rome_Civil_War		data\ui\flags\Rome	107.0000	132.0000	224.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	173.0000	255.0000	255.0000	240.0000	255.0000	255.0000	3c_roman_empire		240.0000	173.0000	173.0000	0	false	false	46	46	You are attacking Roman Pretenders!	You are defending against Roman Pretenders!		FACTION_CHOSOKABE	false	107.0000	132.0000	224.0000	rom_Roman	0	true
3c_roman_secession	2041771072	sc_rom_roman	playable	Roman Secessionists	Roman Secessionists	46	default		false	false	false	data\ui\units\icons\france	data\ui\flags\3c_roman_secession_2		data\ui\flags\Rome	43.0000	78.0000	132.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	173.0000	255.0000	255.0000	240.0000	255.0000	255.0000	3c_roman_empire		240.0000	173.0000	173.0000	0	false	false	46	46	You are attacking Roman Secessionists!	You are defending against Roman Secessionists!		FACTION_CHOSOKABE	true	43.0000	78.0000	132.0000	rom_Roman	0	true
3c_rome	2041770370	sc_rom_roman	playable	Rome	Rome	46	default	3c	false	true	true	data\ui\units\icons\france	data\ui\flags\3c_roman_empire_2		data\ui\flags\Rome	166.0000	36.0000	22.0000	9.0000	79.0000	150.0000	228.0000	180.0000	9.0000	228.0000	180.0000	9.0000	255.0000	255.0000	240.0000	255.0000	255.0000	240.0000	3c_roman_empire	date_rebels	173.0000	173.0000	173.0000	0	false	false	46	46	You are attacking Rome!	You are defending against Rome!		FACTION_CHOSOKABE	true	167.0000	20.0000	2.0000	rom_Roman	500	true
3c_roxolani	2041770599	sc_rom_barb_east	playable	Roxolani	Roxolani	73	barbarian	3c	false	false	false	data\ui\units\icons\france	data\ui\flags\Roxolani		data\ui\flags\Carthage	219.0000	145.0000	36.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	3c_steppe		0.0000	0.0000	0.0000	0	false	false	63	63	You are attacking the Roxolani!	You are defending against the Roxolani!		FACTION_CHOSOKABE	true	219.0000	145.0000	36.0000	rom_Barbarian	0	false
3c_rugii	2041770650	sc_rom_germanic	playable	Rugii	Rugii	87	barbarian	3c	false	false	false	data\ui\units\icons\france	data\ui\flags\Rugii		data\ui\flags\Carthage	134.0000	104.0000	70.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	3c_germanic		0.0000	0.0000	0.0000	0	false	false	87	87	You are attacking the Rugii!	You are defending against the Rugii!		FACTION_CHOSOKABE	false	134.0000	104.0000	70.0000	rom_Barbarian	0	false
3c_saba	2041770587	sc_rom_african_arabian	playable	Saba	Saba	170	eastern	3c	false	false	false	data\ui\units\icons\france	data\ui\flags\Saba		data\ui\flags\Carthage	121.0000	165.0000	104.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	3c_sabaean		0.0000	0.0000	0.0000	0	false	false	63	63	You are attacking Saba!	You are defending against Saba!		FACTION_CHOSOKABE	false	121.0000	165.0000	104.0000	rom_Eastern	0	false
3c_sakastan	2041770540	sc_rom_eastern	playable	Sakastan	Sakastan	64	eastern	3c	false	false	false	data\ui\units\icons\france	data\ui\flags\3c_sakastan		data\ui\flags\Carthage	149.0000	164.0000	187.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	3c_persian		0.0000	0.0000	0.0000	0	false	false	64	64	You are attacking Sakastan!	You are defending against Sakastan!		FACTION_CHOSOKABE	false	149.0000	164.0000	187.0000	rom_Eastern	0	false
3c_sassanid	2041770415	sc_rom_eastern	playable	The Sassanids	Sassanid	141	eastern	3c	false	true	true	data\ui\units\icons\france	data\ui\flags\3c_sassanid		data\ui\flags\Carthage	133.0000	92.0000	106.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	3c_sassanid_empire	date_rebels	0.0000	0.0000	0.0000	0	false	false	63	63	You are attacking the Sassanid Empire!	You are defending against the Sassanid Empire!		FACTION_CHOSOKABE	true	133.0000	92.0000	106.0000	rom_Eastern	500	false
3c_sassanid_civil_war	2041771030	sc_rom_eastern	playable	Sassanid Pretenders	Sassanid Pretenders	141	eastern		false	false	false	data\ui\units\icons\france	data\ui\flags\3c_sassanid_civil_war		data\ui\flags\Rome	43.0000	78.0000	132.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	173.0000	255.0000	255.0000	240.0000	255.0000	255.0000	3c_sassanid_empire		240.0000	173.0000	173.0000	0	false	false	141	141	You are attacking Sassanid Empire Pretenders!	You are defending against Sassanid Empire Pretenders!		FACTION_CHOSOKABE	true	43.0000	78.0000	132.0000	rom_Eastern	0	false
3c_sassanid_secession	2041771075	sc_rom_eastern	playable	Sassanid Secessionists	Sassanid Secessionists	141	eastern		false	false	false	data\ui\units\icons\france	data\ui\flags\3c_sassanid_secession		data\ui\flags\Rome	43.0000	78.0000	132.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	173.0000	255.0000	255.0000	240.0000	255.0000	255.0000	3c_sassanid_empire		240.0000	173.0000	173.0000	0	false	false	141	141	You are attacking Sassanid Empire Secessionists!	You are defending against Sassanid Empire Secessionists!		FACTION_CHOSOKABE	true	43.0000	78.0000	132.0000	rom_Eastern	0	false
3c_saxoni	2041770383	sc_rom_germanic	playable	Saxoni	Saxoni	87	barbarian	3c	false	true	true	data\ui\units\icons\france	data\ui\flags\3c_saxons		data\ui\flags\Carthage	90.0000	113.0000	51.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	3c_saxones	date_rebels	0.0000	0.0000	0.0000	0	false	false	63	63	You are attacking the Saxoni!	You are defending against the Saxoni!		FACTION_CHOSOKABE	true	221.0000	169.0000	96.0000	rom_Barbarian	500	false
3c_saxoni_civil_war	2041771038	sc_rom_germanic	playable	Saxoni Pretenders	Saxoni Pretenders	87	barbarian		false	false	false	data\ui\units\icons\france	data\ui\flags\3c_saxoni_civil_war		data\ui\flags\Rome	43.0000	78.0000	132.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	173.0000	255.0000	255.0000	240.0000	255.0000	255.0000	3c_saxones		240.0000	173.0000	173.0000	0	false	false	87	87	You are attacking Saxoni Pretenders!	You are defending against Saxoni Pretenders!		FACTION_CHOSOKABE	true	43.0000	78.0000	132.0000	rom_Barbarian	0	false
3c_saxoni_secession	2041771078	sc_rom_germanic	playable	Saxoni Secessionists	Saxoni Secessionists	87	barbarian		false	false	false	data\ui\units\icons\france	data\ui\flags\3c_saxoni_secession		data\ui\flags\Rome	43.0000	78.0000	132.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	173.0000	255.0000	255.0000	240.0000	255.0000	255.0000	3c_saxones		240.0000	173.0000	173.0000	0	false	false	87	87	You are attacking Saxoni Secessionists!	You are defending against Saxoni Secessionists!		FACTION_CHOSOKABE	true	43.0000	78.0000	132.0000	rom_Barbarian	0	false
3c_semnones	2041770659	sc_rom_germanic	playable	Semnones	Semnones	87	barbarian	3c	false	false	false	data\ui\units\icons\france	data\ui\flags\Suebi		data\ui\flags\Carthage	96.0000	52.0000	51.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	3c_germanic		0.0000	0.0000	0.0000	0	false	false	87	87	You are attacking the Semnones!	You are defending against the Semnones!		FACTION_CHOSOKABE	false	96.0000	52.0000	51.0000	rom_Barbarian	0	false
3c_vandali	2041770642	sc_rom_germanic	playable	Vandali	Vandali	87	barbarian	3c	false	false	false	data\ui\units\icons\france	data\ui\flags\3c_vandali		data\ui\flags\Carthage	214.0000	135.0000	52.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	3c_germanic		0.0000	0.0000	0.0000	0	false	false	87	87	You are attacking the Vandali!	You are defending against the Vandali!		FACTION_CHOSOKABE	false	214.0000	135.0000	52.0000	rom_Barbarian	0	false
3c_varini	2041770664	sc_rom_germanic	playable	Varini	Varini	87	barbarian	3c	false	false	false	data\ui\units\icons\france	data\ui\flags\3c_varini		data\ui\flags\Carthage	9.0000	79.0000	150.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	3c_germanic		0.0000	0.0000	0.0000	0	false	false	87	87	You are attacking the Varini!	You are defending against the Varini!		FACTION_CHOSOKABE	false	9.0000	79.0000	150.0000	rom_Barbarian	0	false
emp_alani	2041769860	sc_rom_barb_east	playable	Alani	Alani	73	barbarian		false	false	false	data\ui\units\icons\france	data\ui\flags\Massagetae		data\ui\flags\Carthage	183.0000	222.0000	155.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	sarmatian	date_rebels	0.0000	0.0000	0.0000	0	false	false	63	63	You are attacking the Alani!	You are defending against the Alani!		FACTION_CHOSOKABE	true	183.0000	222.0000	155.0000	rom_Barbarian	0	false
emp_antony	2041769662	sc_rom_roman	playable	Antony's Rome	Antony's Rome	46	default		false	true	true	data\ui\units\icons\france	data\ui\flags\Rome_Antony		data\ui\flags\Rome	228.0000	217.0000	199.0000	9.0000	79.0000	150.0000	228.0000	180.0000	9.0000	228.0000	180.0000	9.0000	255.0000	255.0000	240.0000	255.0000	255.0000	240.0000	roman_emperor	date_rebels	173.0000	173.0000	173.0000	71	false	false	63	63	You are attacking Mark Antony's Forces!	You are defending against Mark Antony's Forces!		FACTION_CHOSOKABE	true	212.0000	142.0000	52.0000	rom_Roman	500	true
