event	optional_campaign_key	culture	optional_subculture	text	image	icon	sound_event
agent_their_champion_steal_character_subterfuge_stop		rom_Barbarian		roman_agent_their_any_steal_character_subterfuge_stop	agent_hire.png	rom_event_civil.png	campaign_ui_message_negative
agent_their_champion_steal_character_subterfuge_stop		rom_Eastern		roman_agent_their_any_steal_character_subterfuge_stop	agent_hire.png	rom_event_civil.png	campaign_ui_message_negative
agent_their_champion_steal_character_subterfuge_stop		rom_Hellenistic		roman_agent_their_any_steal_character_subterfuge_stop	agent_hire.png	rom_event_civil.png	campaign_ui_message_negative
agent_their_champion_steal_character_subterfuge_stop		rom_Roman		roman_agent_their_any_steal_character_subterfuge_stop	agent_hire.png	rom_event_civil.png	campaign_ui_message_negative
agent_their_champion_steal_character_subterfuge_success		rom_Barbarian		age_agent_theirs_trap_character_success	agent_hire.png	rom_event_civil.png	campaign_ui_message_negative
agent_their_champion_steal_character_subterfuge_success		rom_Eastern		age_agent_theirs_trap_character_success	agent_hire.png	rom_event_civil.png	campaign_ui_message_negative
agent_their_champion_steal_character_subterfuge_success		rom_Hellenistic		age_agent_theirs_trap_character_success	agent_hire.png	rom_event_civil.png	campaign_ui_message_negative
agent_their_champion_steal_character_subterfuge_success		rom_Roman		age_agent_theirs_trap_character_success	agent_hire.png	rom_event_civil.png	campaign_ui_message_negative
agent_their_champion_steal_character_zeal_stop		rom_Barbarian		roman_agent_their_any_steal_character_zeal_stop	agent_hire.png	rom_event_civil.png	campaign_ui_message_negative
agent_their_champion_steal_character_zeal_stop		rom_Eastern		roman_agent_their_any_steal_character_zeal_stop	agent_hire.png	rom_event_civil.png	campaign_ui_message_negative
agent_their_champion_steal_character_zeal_stop		rom_Hellenistic		roman_agent_their_any_steal_character_zeal_stop	agent_hire.png	rom_event_civil.png	campaign_ui_message_negative
agent_their_champion_steal_character_zeal_stop		rom_Roman		roman_agent_their_any_steal_character_zeal_stop	agent_hire.png	rom_event_civil.png	campaign_ui_message_negative
agent_their_champion_steal_character_zeal_success		rom_Barbarian		roman_agent_their_any_steal_character_zeal_success	agent_hire.png	rom_event_civil.png	campaign_ui_message_negative
agent_their_champion_steal_character_zeal_success		rom_Eastern		roman_agent_their_any_steal_character_zeal_success	agent_hire.png	rom_event_civil.png	campaign_ui_message_negative
agent_their_champion_steal_character_zeal_success		rom_Hellenistic		roman_agent_their_any_steal_character_zeal_success	agent_hire.png	rom_event_civil.png	campaign_ui_message_negative
agent_their_champion_steal_character_zeal_success		rom_Roman		roman_agent_their_any_steal_character_zeal_success	agent_hire.png	rom_event_civil.png	campaign_ui_message_negative
agent_their_dignitary_anti_army_authority_success_critical		rom_Barbarian		roman_agent_their_dignitary_anti_army_authority_success_critical	agent_hire.png	rom_event_civil.png	campaign_ui_message_negative
agent_their_dignitary_anti_army_authority_success_critical		rom_Eastern		roman_agent_their_dignitary_anti_army_authority_success_critical	agent_hire.png	rom_event_civil.png	campaign_ui_message_negative
agent_their_dignitary_anti_army_authority_success_critical		rom_Hellenistic		roman_agent_their_dignitary_anti_army_authority_success_critical	agent_hire.png	rom_event_civil.png	campaign_ui_message_negative
agent_their_dignitary_anti_army_authority_success_critical		rom_Roman		roman_agent_their_dignitary_anti_army_authority_success_critical	agent_hire.png	rom_event_civil.png	campaign_ui_message_negative
agent_their_dignitary_anti_army_authority_success		rom_Barbarian		roman_agent_their_dignitary_anti_army_authority_success	agent_hire.png	rom_event_civil.png	campaign_ui_message_negative
agent_their_dignitary_anti_army_authority_success		rom_Eastern		roman_agent_their_dignitary_anti_army_authority_success	agent_hire.png	rom_event_civil.png	campaign_ui_message_negative
agent_their_dignitary_anti_army_authority_success		rom_Hellenistic		roman_agent_their_dignitary_anti_army_authority_success	agent_hire.png	rom_event_civil.png	campaign_ui_message_negative
agent_their_dignitary_anti_army_authority_success		rom_Roman		roman_agent_their_dignitary_anti_army_authority_success	agent_hire.png	rom_event_civil.png	campaign_ui_message_negative
agent_their_dignitary_anti_army_bribery_fail		rom_Barbarian		roman_agent_their_dignitary_anti_army_bribery_fail	agent_hire.png	rom_event_civil.png	campaign_ui_message_positive
agent_their_dignitary_anti_army_bribery_fail		rom_Eastern		roman_agent_their_dignitary_anti_army_bribery_fail	agent_hire.png	rom_event_civil.png	campaign_ui_message_positive
agent_their_dignitary_anti_army_bribery_fail		rom_Hellenistic		roman_agent_their_dignitary_anti_army_bribery_fail	agent_hire.png	rom_event_civil.png	campaign_ui_message_positive
agent_their_dignitary_anti_army_bribery_fail		rom_Roman		roman_agent_their_dignitary_anti_army_bribery_fail	agent_hire.png	rom_event_civil.png	campaign_ui_message_positive
agent_their_dignitary_anti_army_fail		rom_Barbarian		roman_agent_their_dignitary_anti_army_fail	agent_hire.png	rom_event_civil.png	campaign_ui_message_positive
agent_their_dignitary_anti_army_fail		rom_Eastern		roman_agent_their_dignitary_anti_army_fail	agent_hire.png	rom_event_civil.png	campaign_ui_message_positive
agent_their_dignitary_anti_army_fail		rom_Hellenistic		roman_agent_their_dignitary_anti_army_fail	agent_hire.png	rom_event_civil.png	campaign_ui_message_positive
agent_their_dignitary_anti_army_fail		rom_Roman		roman_agent_their_dignitary_anti_army_fail	agent_hire.png	rom_event_civil.png	campaign_ui_message_positive
agent_their_dignitary_anti_army_subterfuge_success		rom_Barbarian		roman_agent_their_dignitary_anti_army_subterfuge_success	agent_path_blocked.png	rom_event_civil.png	campaign_ui_message_negative
agent_their_dignitary_anti_army_subterfuge_success		rom_Eastern		roman_agent_their_dignitary_anti_army_subterfuge_success	agent_path_blocked.png	rom_event_civil.png	campaign_ui_message_negative
agent_their_dignitary_anti_army_subterfuge_success		rom_Hellenistic		roman_agent_their_dignitary_anti_army_subterfuge_success	agent_path_blocked.png	rom_event_civil.png	campaign_ui_message_negative
agent_their_dignitary_anti_army_subterfuge_success		rom_Roman		roman_agent_their_dignitary_anti_army_subterfuge_success	agent_path_blocked.png	rom_event_civil.png	campaign_ui_message_negative
agent_their_dignitary_anti_army_zeal_success		rom_Barbarian		roman_agent_their_dignitary_anti_army_zeal_success	agent_combat.png	rom_event_civil.png	campaign_ui_message_negative
agent_their_dignitary_anti_army_zeal_success		rom_Eastern		roman_agent_their_dignitary_anti_army_zeal_success	agent_combat.png	rom_event_civil.png	campaign_ui_message_negative
agent_their_dignitary_anti_army_zeal_success		rom_Hellenistic		roman_agent_their_dignitary_anti_army_zeal_success	agent_combat.png	rom_event_civil.png	campaign_ui_message_negative
agent_their_dignitary_anti_army_zeal_success		rom_Roman		roman_agent_their_dignitary_anti_army_zeal_success	agent_combat.png	rom_event_civil.png	campaign_ui_message_negative
agent_their_dignitary_anti_settlement_authority_success		rom_Barbarian		roman_agent_their_dignitary_anti_settlement_authority_success	barb_revolt.png	rom_event_civil.png	campaign_ui_message_negative
agent_their_dignitary_anti_settlement_authority_success		rom_Barbarian	sc_rom_barb_east	roman_agent_their_dignitary_anti_settlement_authority_success	agent_rally_slaves.png	rom_event_civil.png	campaign_ui_message_negative
agent_their_dignitary_anti_settlement_authority_success		rom_Eastern		roman_agent_their_dignitary_anti_settlement_authority_success	east_revolt.png	rom_event_civil.png	campaign_ui_message_negative
agent_their_dignitary_anti_settlement_authority_success		rom_Hellenistic		roman_agent_their_dignitary_anti_settlement_authority_success	rom_revolt.png	rom_event_civil.png	campaign_ui_message_negative
agent_their_dignitary_anti_settlement_authority_success		rom_Roman		roman_agent_their_dignitary_anti_settlement_authority_success	rom_revolt.png	rom_event_civil.png	campaign_ui_message_negative
agent_their_dignitary_anti_settlement_fail		rom_Barbarian		roman_agent_their_dignitary_anti_settlement_fail	agent_hire.png	rom_event_civil.png	campaign_ui_message_positive
agent_their_dignitary_anti_settlement_fail		rom_Eastern		roman_agent_their_dignitary_anti_settlement_fail	agent_hire.png	rom_event_civil.png	campaign_ui_message_positive
agent_their_dignitary_anti_settlement_fail		rom_Hellenistic		roman_agent_their_dignitary_anti_settlement_fail	agent_hire.png	rom_event_civil.png	campaign_ui_message_positive
agent_their_dignitary_anti_settlement_fail		rom_Roman		roman_agent_their_dignitary_anti_settlement_fail	agent_hire.png	rom_event_civil.png	campaign_ui_message_positive
agent_their_dignitary_anti_settlement_subterfuge_success		rom_Barbarian		roman_agent_their_dignitary_anti_settlement_subterfuge_success	agent_hire.png	rom_event_civil.png	campaign_ui_message_negative
agent_their_dignitary_anti_settlement_subterfuge_success		rom_Eastern		roman_agent_their_dignitary_anti_settlement_subterfuge_success	agent_hire.png	rom_event_civil.png	campaign_ui_message_negative
agent_their_dignitary_anti_settlement_subterfuge_success		rom_Hellenistic		roman_agent_their_dignitary_anti_settlement_subterfuge_success	agent_hire.png	rom_event_civil.png	campaign_ui_message_negative
agent_their_dignitary_anti_settlement_subterfuge_success		rom_Roman		roman_agent_their_dignitary_anti_settlement_subterfuge_success	agent_hire.png	rom_event_civil.png	campaign_ui_message_negative
agent_their_dignitary_anti_settlement_zeal_success		rom_Barbarian		roman_agent_their_dignitary_anti_settlement_zeal_success	agent_hire.png	rom_event_civil.png	campaign_ui_message_negative
agent_their_dignitary_anti_settlement_zeal_success		rom_Eastern		roman_agent_their_dignitary_anti_settlement_zeal_success	agent_hire.png	rom_event_civil.png	campaign_ui_message_negative
agent_their_dignitary_anti_settlement_zeal_success		rom_Hellenistic		roman_agent_their_dignitary_anti_settlement_zeal_success	agent_hire.png	rom_event_civil.png	campaign_ui_message_negative
agent_their_dignitary_anti_settlement_zeal_success		rom_Roman		roman_agent_their_dignitary_anti_settlement_zeal_success	agent_hire.png	rom_event_civil.png	campaign_ui_message_negative
agent_their_dignitary_discredit_character_zeal		rom_Barbarian		roman_agent_their_dignitary_discredit_zeal_success	agent_hire.png	rom_event_civil.png	campaign_ui_message_negative
agent_their_dignitary_discredit_character_zeal		rom_Eastern		roman_agent_their_dignitary_discredit_zeal_success	agent_hire.png	rom_event_civil.png	campaign_ui_message_negative
agent_their_dignitary_discredit_character_zeal		rom_Hellenistic		roman_agent_their_dignitary_discredit_zeal_success	agent_hire.png	rom_event_civil.png	campaign_ui_message_negative
agent_their_dignitary_discredit_character_zeal		rom_Roman		roman_agent_their_dignitary_discredit_zeal_success	agent_hire.png	rom_event_civil.png	campaign_ui_message_negative
agent_their_dignitary_discredit_fail		rom_Barbarian		age_agent_theirs_discredit_character_fail	agent_hire.png	rom_event_civil.png	campaign_ui_message_positive
agent_their_dignitary_discredit_fail		rom_Eastern		age_agent_theirs_discredit_character_fail	agent_hire.png	rom_event_civil.png	campaign_ui_message_positive
agent_their_dignitary_discredit_fail		rom_Hellenistic		age_agent_theirs_discredit_character_fail	agent_hire.png	rom_event_civil.png	campaign_ui_message_positive
agent_their_dignitary_discredit_fail		rom_Roman		age_agent_theirs_discredit_character_fail	agent_hire.png	rom_event_civil.png	campaign_ui_message_positive
agent_their_dignitary_kill_character_authority_success		rom_Barbarian		roman_agent_their_dignitary_kill_character_authority_success	barb_male_agent_killed.png	rom_event_death.png	campaign_ui_message_negative
agent_their_dignitary_kill_character_authority_success		rom_Barbarian	sc_rom_barb_east	roman_agent_their_dignitary_kill_character_authority_success	nomad_male_agent_wounded.png	rom_event_death.png	campaign_ui_message_negative
agent_their_dignitary_kill_character_authority_success		rom_Eastern		roman_agent_their_dignitary_kill_character_authority_success	east_male_agent_killed.png	rom_event_death.png	campaign_ui_message_negative
agent_their_dignitary_kill_character_authority_success		rom_Hellenistic		roman_agent_their_dignitary_kill_character_authority_success	greek_male_agent_killed.png	rom_event_death.png	campaign_ui_message_negative
agent_their_dignitary_kill_character_authority_success		rom_Roman		roman_agent_their_dignitary_kill_character_authority_success	rom_male_agent_killed.png	rom_event_death.png	campaign_ui_message_negative
agent_their_dignitary_kill_character_authority_wound		rom_Barbarian		roman_agent_their_dignitary_kill_character_authority_wound	barb_male_agent_wounded.png	rom_event_civil.png	campaign_ui_message_negative
agent_their_dignitary_kill_character_authority_wound		rom_Barbarian	sc_rom_barb_east	roman_agent_their_dignitary_kill_character_authority_wound	nomad_male_agent_wounded.png	rom_event_civil.png	campaign_ui_message_negative
agent_their_dignitary_kill_character_authority_wound		rom_Eastern		roman_agent_their_dignitary_kill_character_authority_wound	east_male_agent_wounded.png	rom_event_civil.png	campaign_ui_message_negative
agent_their_dignitary_kill_character_authority_wound		rom_Hellenistic		roman_agent_their_dignitary_kill_character_authority_wound	greek_male_agent_wounded.png	rom_event_civil.png	campaign_ui_message_negative
agent_their_dignitary_kill_character_authority_wound		rom_Roman		roman_agent_their_dignitary_kill_character_authority_wound	rom_male_agent_wounded.png	rom_event_civil.png	campaign_ui_message_negative
agent_their_dignitary_kill_character_subterfuge_success		rom_Barbarian		roman_agent_their_dignitary_kill_character_subterfuge_sacrifice_success	barb_male_agent_killed.png	rom_event_death.png	campaign_ui_message_negative
agent_their_dignitary_kill_character_subterfuge_success		rom_Barbarian	sc_rom_barb_east	roman_agent_their_dignitary_kill_character_subterfuge_sacrifice_success	nomad_male_agent_wounded.png	rom_event_death.png	campaign_ui_message_negative
agent_their_dignitary_kill_character_subterfuge_success		rom_Eastern		roman_agent_their_dignitary_kill_character_subterfuge_sacrifice_success	east_male_agent_killed.png	rom_event_death.png	campaign_ui_message_negative
