unit_caste	unit_category	unit_class	unit_record	unit_set	exclude
			Rom_Praetorians	melee_units_swords	false
			Rom_Principes	melee_units_swords	false
			Rom_Principes_Four	melee_units_swords	false
			Rom_Vet_Legionaries	melee_units_swords	false
			Rom_War_Dogs	melee_units_swords	false
			Ste_Horse_Skirm	melee_units_swords	false
			Ste_Scythian_Royal_Skirmishers	melee_units_swords	false
			Ste_Young_Axes	melee_units_swords	false
			Thr_Cav	melee_units_swords	false
			Thr_Nobles	melee_units_swords	false
			Thr_Warriors	melee_units_swords	false
			inv_app_swordsmen	melee_units_swords	false
			inv_car_Infantry	melee_units_swords	false
			inv_car_sword_militia	melee_units_swords	false
			inv_etr_city_guard	melee_units_swords	false
			inv_ill_tribesmen	melee_units_swords	false
			inv_ins_gallic_elder_swordsmen	melee_units_swords	false
			inv_ins_longsword_warriors	melee_units_swords	false
			inv_iol_sardi_hillmen	melee_units_swords	false
			inv_iol_sherden_horsemen	melee_units_swords	false
			inv_iol_sherden_swordsmen	melee_units_swords	false
			inv_ita_italic_swordsmen	melee_units_swords	false
			inv_ita_veteran_swordsmen	melee_units_swords	false
			inv_local_aequi_swordsmen	melee_units_swords	false
			inv_local_carthaginian_infantry	melee_units_swords	false
			inv_local_italian_hillmen	melee_units_swords	false
			inv_local_italian_swordsmen	melee_units_swords	false
			inv_local_latin_tribesmen	melee_units_swords	false
			inv_local_ligurian_swordsmen	melee_units_swords	false
			inv_local_lucanian_warriors	melee_units_swords	false
			inv_local_sabine_warriors	melee_units_swords	false
			inv_local_samnite_infantryman	melee_units_swords	false
			inv_local_sardi_hillmen	melee_units_swords	false
			inv_local_sicilian_tribesmen	melee_units_swords	false
			inv_local_tribeless_warriors	melee_units_swords	false
			inv_local_umbrian_hillmen	melee_units_swords	false
			inv_local_volsci_warriors	melee_units_swords	false
			inv_mercenary_aequi_swordsmen	melee_units_swords	false
			inv_mercenary_italian_hillmen	melee_units_swords	false
			inv_mercenary_italian_swordsmen	melee_units_swords	false
			inv_mercenary_ligurian_swordsmen	melee_units_swords	false
			inv_mercenary_lucanian_veterans	melee_units_swords	false
			inv_mercenary_naked_warriors	melee_units_swords	false
			inv_mercenary_sicilian_tribesmen	melee_units_swords	false
			inv_mercenary_umbrian_defenders	melee_units_swords	false
			inv_mercenary_volsci_veterans	melee_units_swords	false
			inv_rom_roman_swordsmen	melee_units_swords	false
			inv_rom_rorarii	melee_units_swords	false
			inv_sam_hirpinian_warriors	melee_units_swords	false
			inv_sam_light_infantryman	melee_units_swords	false
			inv_sam_lucanian_warriors	melee_units_swords	false
			inv_sam_silver_infantryman	melee_units_swords	false
			inv_sen_naked_warriors	melee_units_swords	false
			inv_sen_noble_swordsmen	melee_units_swords	false
			inv_sen_tribeless_warriors	melee_units_swords	false
			inv_sen_young_swords	melee_units_swords	false
		cav_mel		melee_units	false
		cav_shk		melee_units	false
	inf_melee			melee_units	false
		shp_mel		melee_units	false
			3c_Ala_Alani_Amazonian_Archers	missile_units_bows	false
			3c_Ala_Alani_Noblewomen_Archers	missile_units_bows	false
			3c_Ala_Steppe_Cataphract_Archers	missile_units_bows	false
			3c_Ala_Steppe_Cataphract_Archers_commander	missile_units_bows	false
			3c_Ala_Steppe_Horse_Archers	missile_units_bows	false
			3c_Ara_Arabian_Camel_Archers	missile_units_bows	false
			3c_Ara_Arabian_Camel_Archers_commander	missile_units_bows	false
			3c_Arm_Armenian_Archers	missile_units_bows	false
			3c_Arm_Armoured_Armenian_Archers	missile_units_bows	false
			3c_Arm_Armoured_Horse_Archers	missile_units_bows	false
			3c_Arm_Noble_Armenian_Archers	missile_units_bows	false
			3c_Arm_Noble_Armenian_Archers_commander	missile_units_bows	false
			3c_Arm_Noble_Horse_Archers	missile_units_bows	false
			3c_Arm_Noble_Horse_Archers_commander	missile_units_bows	false
			3c_Aux_Arabian_Camel_Archers	missile_units_bows	false
			3c_Aux_Archers	missile_units_bows	false
			3c_Aux_Armenian_Archers	missile_units_bows	false
			3c_Aux_Bactrian_Horse_Archers	missile_units_bows	false
			3c_Aux_Camel_Archers	missile_units_bows	false
			3c_Aux_Celtic_Archers	missile_units_bows	false
			3c_Aux_Cretan_Archers	missile_units_bows	false
			3c_Aux_Egyptian_Archers	missile_units_bows	false
			3c_Aux_Gallic_Bowmen	missile_units_bows	false
			3c_Aux_Germanic_Hunters	missile_units_bows	false
			3c_Aux_Illyrian_Archers	missile_units_bows	false
			3c_Aux_Indian_War_Elephants	missile_units_bows	false
			3c_Aux_Persian_Archers	missile_units_bows	false
			3c_Aux_Sabean_Archers	missile_units_bows	false
			3c_Aux_Sarmatian_Horse_Archers	missile_units_bows	false
			3c_Aux_Syrian_Archers	missile_units_bows	false
			3c_Cal_Elite_Highland_Archers	missile_units_bows	false
			3c_Cal_Highland_Archers	missile_units_bows	false
			3c_Cel_Celtic_Archers	missile_units_bows	false
			3c_Eas_Eastern_Bowmen	missile_units_bows	false
			3c_Eas_Eastern_Horse_Archers	missile_units_bows	false
			3c_Ger_Germanic_Hunters	missile_units_bows	false
			3c_Ger_Test_Infantry	missile_units_bows	false
			3c_Goth_Elite_Gothic_Archers	missile_units_bows	false
			3c_Goth_Gothic_Archers	missile_units_bows	false
			3c_Marc_Germanic_Noblewomen_Archers	missile_units_bows	false
			3c_Marc_Longbow_Hunters	missile_units_bows	false
			3c_Mer_Camel_Archers	missile_units_bows	false
			3c_Mer_Cretan_Archers	missile_units_bows	false
			3c_Mer_Egyptian_Archers	missile_units_bows	false
			3c_Mer_Gallic_Bowmen	missile_units_bows	false
			3c_Mer_Germanic_Hunters	missile_units_bows	false
			3c_Mer_Highland_Archers	missile_units_bows	false
			3c_Mer_Illyrian_Archers	missile_units_bows	false
			3c_Mer_Indian_War_Elephants	missile_units_bows	false
			3c_Mer_Persian_Archers	missile_units_bows	false
			3c_Mer_Sabean_Archers	missile_units_bows	false
			3c_Mer_Sarmatian_Horse_Archers	missile_units_bows	false
			3c_Mer_Syrian_Archers	missile_units_bows	false
			3c_Pal_Armoured_Horse_Archers	missile_units_bows	false
			3c_Pal_Hamian_Archers	missile_units_bows	false
			3c_Per_Persian_Archers	missile_units_bows	false
			3c_Per_Persian_Horse_Archers	missile_units_bows	false
			3c_Rom_Armoured_Archers	missile_units_bows	false
			3c_Rom_Horse_Archers	missile_units_bows	false
			3c_Sab_Sabean_Archers	missile_units_bows	false
			3c_Sas_Armoured_Camel_Archers	missile_units_bows	false
			3c_Sas_Armoured_Indian_War_Elephants	missile_units_bows	false
			3c_Sas_Armoured_Indian_War_Elephants_commander	missile_units_bows	false
			3c_Sas_Camel_Archers	missile_units_bows	false
			3c_Sas_Eastern_Horse_Archers	missile_units_bows	false
			3c_Sas_Indian_War_Elephants	missile_units_bows	false
			3c_Sas_Kurdish_Archers	missile_units_bows	false
			3c_Sas_Persian_Horse_Archers	missile_units_bows	false
			3c_Sas_Royal_Archers	missile_units_bows	false
			3c_Sas_Royal_Sassanian_Archers	missile_units_bows	false
			3c_Sas_Royal_Sassanian_Archers_commander	missile_units_bows	false
			3c_Sax_Germanic_Archers	missile_units_bows	false
			3c_Sax_Saxon_Bows	missile_units_bows	false
			3c_Ste_Sarmatian_Horse_Archers	missile_units_bows	false
			Afr_Archers	missile_units_bows	false
			Ara_Camel_Archers	missile_units_bows	false
			Aux_Afr_Archers	missile_units_bows	false
			Aux_Ara_Camel_Archers	missile_units_bows	false
			Aux_Dac_Bowmen	missile_units_bows	false
			Aux_Egy_Archers	missile_units_bows	false
			Aux_Gal_Gallic_Hunters	missile_units_bows	false
			Aux_Ger_Longbow_Hunters	missile_units_bows	false
			Aux_Gre_Cretan_Archers	missile_units_bows	false
			Aux_Par_Horse_Archers	missile_units_bows	false
			Aux_Per_Archers	missile_units_bows	false
			Aux_Sar_Horse_Archers	missile_units_bows	false
			Aux_Scy_Armour_horse_Archers	missile_units_bows	false
			Aux_Scy_Horse_Archers	missile_units_bows	false
			Aux_Syrian_Archers	missile_units_bows	false
			Bac_Horse_Archers	missile_units_bows	false
			Cel_Bowmen	missile_units_bows	false
			Cel_Gallic_Hunters	missile_units_bows	false
			Dac_Bow_Horsemen	missile_units_bows	false
			Dac_Bowmen	missile_units_bows	false
			Dac_Heavy_Bowmen	missile_units_bows	false
			Eas_Archers	missile_units_bows	false
			Eas_Armour_Horse_Archers	missile_units_bows	false
			Eas_Elite_Persian_Archers	missile_units_bows	false
			Eas_Horse_Archers	missile_units_bows	false
			Eas_Noble_Horse_Archers	missile_units_bows	false
			Eas_Parthian_Foot_Archers	missile_units_bows	false
			Eas_Parthian_Horse_Archers	missile_units_bows	false
			Eas_Persian_Light_Archers	missile_units_bows	false
			Eas_Syrian_Heavy_Archers	missile_units_bows	false
			Egy_Archers	missile_units_bows	false
			Egy_Nubian_Bowmen	missile_units_bows	false
			Ger_Cimbri_Bowwomen	missile_units_bows	false
			Ger_Longbow_Hunters	missile_units_bows	false
			Gre_Archers	missile_units_bows	false
			Gre_Cimmerian_Heavy_Archers	missile_units_bows	false
			Gre_Cretan_Archers	missile_units_bows	false
			Gre_Helot_Archers	missile_units_bows	false
			Mer_Afr_Archers	missile_units_bows	false
			Mer_Ara_Camel_Archers	missile_units_bows	false
			Mer_Dac_Bowmen	missile_units_bows	false
			Mer_Eas_Syrian_Archers	missile_units_bows	false
			Mer_Egy_Archers	missile_units_bows	false
			Mer_Gal_Gallic_Hunters	missile_units_bows	false
			Mer_Ger_Longbow_Hunters	missile_units_bows	false
			Mer_Gre_Cretan_Archers	missile_units_bows	false
			Mer_Par_Horse_Archers	missile_units_bows	false
			Mer_Per_Archers	missile_units_bows	false
			Mer_Sar_Horse_Archers	missile_units_bows	false
			Mer_Scy_Armour_Horse_Archers	missile_units_bows	false
			Mer_Scy_Horse_Archers	missile_units_bows	false
			Mer_Ste_Amazonian_Riders	missile_units_bows	false
			Ste_Amazonian_Riders	missile_units_bows	false
			Ste_Archers	missile_units_bows	false
			Ste_Armour_Horse_Archers	missile_units_bows	false
			Ste_Horse_Archers	missile_units_bows	false
			Ste_Noble_Horse_Archers	missile_units_bows	false
			Ste_Noblewomen	missile_units_bows	false
			Ste_Royal_Horse_Archers	missile_units_bows	false
			Ste_Saka_Cataphract_Horse_Archers	missile_units_bows	false
			Thr_Bowmen	missile_units_bows	false
			dk_kush_kushite_bowwomen	missile_units_bows	false
			dk_kush_royal_kushite_archers	missile_units_bows	false
			inv_app_archers	missile_units_bows	false
			inv_etr_archers	missile_units_bows	false
			inv_gre_hippotoxotes	missile_units_bows	false
			inv_gre_toxotes	missile_units_bows	false
			inv_ins_highland_hunters	missile_units_bows	false
			inv_iol_noble_sardi_archers	missile_units_bows	false
			inv_iol_sardi_bowmen	missile_units_bows	false
			inv_ita_italic_skirmishers	missile_units_bows	false
			inv_ita_italic_slingers	missile_units_bows	false
			inv_local_apulian_archers	missile_units_bows	false
			inv_local_sardi_bowmen	missile_units_bows	false
			inv_mercenary_cretan_archers	missile_units_bows	false
			inv_mercenary_etr_archers	missile_units_bows	false
			inv_mercenary_sardi_bowmen	missile_units_bows	false
			inv_mercenary_toxotes	missile_units_bows	false
			inv_sar_corsic_marksmen	missile_units_bows	false
			inv_sen_gallic_hunters	missile_units_bows	false
			inv_ven_veneti_hunters	missile_units_bows	false
		cav_mis		missile_units	false
	inf_ranged			missile_units	false
		shp_mis		missile_units	false
	heavy_ship			naval_all	false
	light_ship			naval_all	false
	medium_ship			naval_all	false
		shp_art		naval_ranged	false
		shp_mis		naval_ranged	false
		shp_art		naval_units_artillery	false
		shp_mel		naval_units_assault	false
			Egy_Archers_Five	naval_units_egyptian	false
			Egy_Archers_Five_Lft_Bow	naval_units_egyptian	false
			Egy_Ballista_Five	naval_units_egyptian	false
			Egy_Infantry_Eight	naval_units_egyptian	false
			Egy_Infantry_Eight_Dbl_Hft	naval_units_egyptian	false
			Egy_Javelinmen_One_Halfer	naval_units_egyptian	false
			Egy_Javelinmen_Two_Halfer	naval_units_egyptian	false
			Egy_Karian_Six	naval_units_egyptian	false
			Egy_Nubian_Two	naval_units_egyptian	false
			Egy_Nubian_Two_Fire_Pots	naval_units_egyptian	false
			Egy_Onager_Five	naval_units_egyptian	false
			Egy_Slingers_Three	naval_units_egyptian	false
			Egy_Slingers_Three_Scorpio	naval_units_egyptian	false
			Gre_Archers_Five	naval_units_hellenic	false
			Gre_Archers_Five_Dbl_Scorpio	naval_units_hellenic	false
			Gre_Archers_Five_Lft_Bow	naval_units_hellenic	false
			Gre_Archers_Seven	naval_units_hellenic	false
			Gre_Archers_Seven_Scorpio_Hft	naval_units_hellenic	false
			Gre_Axemen_Six	naval_units_hellenic	false
			Gre_Ballista_Five	naval_units_hellenic	false
			Gre_Ballista_Seven	naval_units_hellenic	false
			Gre_Hel_Archers_Five	naval_units_hellenic	false
			Gre_Hel_Archers_Five_Dbl_Scorpio	naval_units_hellenic	false
			Gre_Hel_Archers_Lft_Bow	naval_units_hellenic	false
			Gre_Hel_Javelinmen_One_Halfer	naval_units_hellenic	false
			Gre_Hel_Javelinmen_Two_Halfer	naval_units_hellenic	false
			Gre_Hel_Slingers_Three	naval_units_hellenic	false
			Gre_Hel_Slingers_Three_Scorpio	naval_units_hellenic	false
			Gre_Hoplites_Four	naval_units_hellenic	false
			Gre_Javelinmen_One_Halfer	naval_units_hellenic	false
			Gre_Javelinmen_Two_Halfer	naval_units_hellenic	false
			Gre_Light_Peltasts_One_Halfer	naval_units_hellenic	false
			Gre_Light_Peltasts_Two	naval_units_hellenic	false
			Gre_Light_Peltasts_Two_Fire_Pots	naval_units_hellenic	false
			Gre_Light_Peltasts_Two_Halfer	naval_units_hellenic	false
			Gre_Onager_Five	naval_units_hellenic	false
			Gre_Peltasts_One_Halfer	naval_units_hellenic	false
			Gre_Peltasts_Two	naval_units_hellenic	false
			Gre_Peltasts_Two_Fire_Pots	naval_units_hellenic	false
			Gre_Peltasts_Two_Halfer	naval_units_hellenic	false
			Gre_Per_Hoplites_Four	naval_units_hellenic	false
			Gre_Per_Hoplites_Two	naval_units_hellenic	false
			Gre_Per_Hoplites_Two_Fire_Pots	naval_units_hellenic	false
			Gre_Royal_Pel_Six	naval_units_hellenic	false
			Gre_Slingers_Five	naval_units_hellenic	false
			Gre_Slingers_Five_Dbl_Scorpio	naval_units_hellenic	false
			Gre_Slingers_Five_Lft_Bow	naval_units_hellenic	false
			Gre_Slingers_Three	naval_units_hellenic	false
			Gre_Slingers_Three_Scorpio	naval_units_hellenic	false
			Gre_Spartan_Six	naval_units_hellenic	false
			Gre_Thorax_Six	naval_units_hellenic	false
			Gre_Thureos_Four	naval_units_hellenic	false
			Gre_Thureos_Six	naval_units_hellenic	false
			inv_gre_Ballista_greek_onager_five	naval_units_hellenic	false
			inv_gre_five_tarantine_peltasts	naval_units_hellenic	false
			inv_gre_four_assault_greek_hoplites	naval_units_hellenic	false
			inv_gre_three_assault_greek_toxotes	naval_units_hellenic	false
			inv_gre_two_assault_greek_light_hoplites	naval_units_hellenic	false
			inv_gre_two_halfer_slingers	naval_units_hellenic	false
			inv_greek_four_mercenary_hoplites	naval_units_hellenic	false
			inv_greek_four_mercenary_massilian_hoplites	naval_units_hellenic	false
			inv_greek_four_mercenary_sileraioi_hoplites	naval_units_hellenic	false
			Rom_Ballista_Five	naval_units_roman	false
			Rom_Evocati_Six	naval_units_roman	false
			Rom_Hastati_Two	naval_units_roman	false
			Rom_Hastati_Two_Fire_Pots	naval_units_roman	false
			Rom_Legionaries_Four	naval_units_roman	false
			Rom_Legionaries_Two	naval_units_roman	false
			Rom_Legionaries_Two_Fire_Pots	naval_units_roman	false
			Rom_Legionary_Cohort_Four	naval_units_roman	false
			Rom_Legionary_Cohort_Two	naval_units_roman	false
			Rom_Legionary_Cohort_Two_Fire_Pots	naval_units_roman	false
			Rom_Leves_One_Halfer	naval_units_roman	false
			Rom_Leves_Three	naval_units_roman	false
			Rom_Leves_Three_Scorpio	naval_units_roman	false
			Rom_Leves_Two_Halfer	naval_units_roman	false
			Rom_Onager_Five	naval_units_roman	false
			Rom_Principes_Four	naval_units_roman	false
			Rom_Triarii_Six	naval_units_roman	false
			Rom_Triarii_Six_Lft_Aft	naval_units_roman	false
			Rom_Velites_Five	naval_units_roman	false
			Rom_Vet_Legionaries_Lft_Aft	naval_units_roman	false
			Rom_Vet_Legionaries_Six	naval_units_roman	false
			inv_rom_assault_raider_rorarii	naval_units_roman	false
			inv_rom_assault_raider_swordsmen	naval_units_roman	false
			inv_rom_medium_assault_raider_centuriae	naval_units_roman	false
			inv_rom_medium_assault_raider_principes	naval_units_roman	false
			inv_rom_medium_assault_raider_triarii	naval_units_roman	false
			inv_rom_medium_assault_raider_velites	naval_units_roman	false
			inv_rom_medium_assault_raider_veteran_centuriae	naval_units_roman	false
		shp_mis		naval_units_support	false
			Pel_Hoplites	pel_hoplites	false
			Pel_Light_Hoplites	pel_hoplites	false
			Pel_Militia_Hoplites	pel_hoplites	false
			Pel_Periokoi_Hoplites	pel_hoplites	false
			Pel_Picked_Hoplites	pel_hoplites	false
			Pel_Spartan_Hoplites	pel_hoplites	false
			3c_Ala_Alani_Horse_Skirmishers	ranged_shields	false
			3c_Ara_Arabian_Javelinmen	ranged_shields	false
			3c_Ara_Arabian_Slingers	ranged_shields	false
			3c_Arm_Armenian_Slingers	ranged_shields	false
			3c_Aux_Alae_Skirmishers	ranged_shields	false
			3c_Aux_Briton_Slingers	ranged_shields	false
			3c_Aux_Eastern_Javelinmen	ranged_shields	false
			3c_Aux_Gallic_Skirmishers	ranged_shields	false
			3c_Aux_Germanic_Skirmishers	ranged_shields	false
			3c_Aux_Horse_Skirmishers	ranged_shields	false
			3c_Aux_Iberian_Slingers	ranged_shields	false
			3c_Aux_Illyrian_Slingers	ranged_shields	false
			3c_Aux_Numidian_Cavalry	ranged_shields	false
			3c_Aux_Numidian_Javelinmen	ranged_shields	false
			3c_Aux_Peltasts	ranged_shields	false
			3c_Aux_Persian_Horse_Skirmishers	ranged_shields	false
			3c_Aux_Persian_Skirmishers	ranged_shields	false
			3c_Aux_Rhodian_Slingers	ranged_shields	false
			3c_Aux_Thracian_Horse_Skirmishers	ranged_shields	false
			3c_Aux_Thracian_Slingers	ranged_shields	false
			3c_Cel_Celtic_Horse_Skirmishers	ranged_shields	false
			3c_Cel_Celtic_Skirmishers	ranged_shields	false
			3c_Eas_Eastern_Horse_Skirmishers	ranged_shields	false
			3c_Eas_Eastern_Javelinmen	ranged_shields	false
			3c_Eas_Eastern_Slingers	ranged_shields	false
			3c_Gal_Gallic_Heavy_Skirmishers	ranged_shields	false
			3c_Ger_Germanic_Horse_Skirmishers	ranged_shields	false
			3c_Ger_Germanic_Hurlers	ranged_shields	false
			3c_Ger_Germanic_Skirmishers	ranged_shields	false
			3c_Ger_Test_Cavalry	ranged_shields	false
			3c_Goth_Gothic_Brigands	ranged_shields	false
			3c_Goth_Gothic_Mounted_Brigands	ranged_shields	false
			3c_Goth_Gothic_Night_Riders	ranged_shields	false
			3c_Goth_Gothic_Slingers	ranged_shields	false
			3c_Marc_Horse_Runners	ranged_shields	false
			3c_Mer_Balearic_Slingers	ranged_shields	false
			3c_Mer_Celtic_Skirmishers	ranged_shields	false
			3c_Mer_Horse_Skirmishers	ranged_shields	false
			3c_Mer_Iberian_Slingers	ranged_shields	false
			3c_Mer_Light_Roman_Skirmishers	ranged_shields	false
			3c_Mer_Numidian_Cavalry	ranged_shields	false
			3c_Mer_Numidian_Javelinmen	ranged_shields	false
			3c_Mer_Peltasts	ranged_shields	false
			3c_Mer_Rhodian_Slingers	ranged_shields	false
			3c_Mer_Sabean_Javelinmen	ranged_shields	false
			3c_Mer_Slingers	ranged_shields	false
			3c_Mer_Steppe_Slingers	ranged_shields	false
			3c_Mer_Thracian_Horse_Skirmishers	ranged_shields	false
			3c_Mer_Thracian_Slingers	ranged_shields	false
			3c_Num_Numidian_Cavalry	ranged_shields	false
			3c_Num_Numidian_Javelinmen	ranged_shields	false
			3c_Num_Numidian_Noble_Cavalry	ranged_shields	false
			3c_Num_Numidian_Noble_Cavalry_commander	ranged_shields	false
			3c_Num_Numidian_Slingers	ranged_shields	false
			3c_Pal_Heavy_Palmyrene_Skirmishers	ranged_shields	false
			3c_Pal_Palmyrene_Skirmishers	ranged_shields	false
			3c_Pal_Peltasts	ranged_shields	false
			3c_Pal_Slingers	ranged_shields	false
			3c_Per_Persian_Horse_Skirmishers	ranged_shields	false
			3c_Per_Persian_Skirmishers	ranged_shields	false
			3c_Per_Persian_Slingers	ranged_shields	false
			3c_Rom_Armoured_Horse_Skirmishers	ranged_shields	false
			3c_Rom_Balearic_Slingers	ranged_shields	false
			3c_Rom_Light_Roman_Skirmishers	ranged_shields	false
			3c_Rom_Slingers	ranged_shields	false
			3c_Sab_Sabean_Javelinmen	ranged_shields	false
			3c_Sas_Anatolian_Slingers	ranged_shields	false
			3c_Sas_Eastern_Horse_Skirmishers	ranged_shields	false
			3c_Sas_Persian_Skirmishers	ranged_shields	false
			3c_Sax_Elite_Saxon_Javelinmen	ranged_shields	false
			3c_Ste_Steppe_Slingers	ranged_shields	false
			Afr_Javelinmen	ranged_shields	false
			Afr_Numidian_Cav	ranged_shields	false
			Afr_Numidian_Noble_Cav	ranged_shields	false
			Afr_Skirm_Cav	ranged_shields	false
			Afr_Tribal_Slingers	ranged_shields	false
			Ara_Levy_Skirm	ranged_shields	false
			Ara_Slingers	ranged_shields	false
			Aux_Bri_Slingers	ranged_shields	false
			Aux_Cel_Skirm	ranged_shields	false
			Aux_Dac_Skirm	ranged_shields	false
			Aux_Eas_Horse_Skirm	ranged_shields	false
			Aux_Eas_Javelinmen	ranged_shields	false
			Aux_Ger_Scout_Riders	ranged_shields	false
			Aux_Gre_Peltasts	ranged_shields	false
			Aux_Gre_Rhodian_Slingers	ranged_shields	false
			Aux_Gre_Tarantine_cav	ranged_shields	false
			Aux_Ibe_Balearic_Slingers	ranged_shields	false
			Aux_Ibe_Cantabrian_Cav	ranged_shields	false
			Aux_Ibe_Slingers	ranged_shields	false
			Aux_Num_Cav	ranged_shields	false
			Aux_Num_Javelinmen	ranged_shields	false
			Aux_Thr_Cav	ranged_shields	false
			Aux_Thr_Peltasts	ranged_shields	false
			Bac_Peltasts	ranged_shields	false
			Bri_Skirm	ranged_shields	false
			Bri_Slingers	ranged_shields	false
			Car_Libyan_Javelin	ranged_shields	false
			Car_Libyan_Peltasts	ranged_shields	false
			Cel_Galatian_Raiders	ranged_shields	false
			Cel_Raiding_Horsemen	ranged_shields	false
			Cel_Skirm	ranged_shields	false
			Cel_Slingers	ranged_shields	false
			Cel_Youths	ranged_shields	false
			CiG_Bri_Slingers	ranged_shields	false
			CiG_Cel_Skirm	ranged_shields	false
			CiG_Cel_Slingers	ranged_shields	false
			CiG_Ger_Scout_Riders	ranged_shields	false
			CiG_Gre_Skirm_Cav	ranged_shields	false
			Dac_Heavy_Skirm	ranged_shields	false
			Dac_Skirm	ranged_shields	false
			Eas_Horse_Skirm	ranged_shields	false
			Eas_Javelinmen	ranged_shields	false
			Eas_Pontic_Peltasts	ranged_shields	false
			Eas_Slingers	ranged_shields	false
			Egy_Javelinmen	ranged_shields	false
			Egy_Slingers	ranged_shields	false
			Ger_Horse_Runners	ranged_shields	false
			Ger_Scout_Riders	ranged_shields	false
			Ger_Slingers	ranged_shields	false
			Ger_Youths	ranged_shields	false
			Gre_Agrianian_Axemen	ranged_shields	false
			Gre_Gorgos_Skirmishers	ranged_shields	false
			Gre_Helot_Javelinmen	ranged_shields	false
			Gre_Helot_Slingers	ranged_shields	false
			Gre_Javelinmen	ranged_shields	false
			Gre_Light_Peltasts	ranged_shields	false
			Gre_Peltasts	ranged_shields	false
			Gre_Periokoi_Peltasts	ranged_shields	false
			Gre_Picked_Peltasts	ranged_shields	false
			Gre_Rhodian_Slingers	ranged_shields	false
			Gre_Skirm_Cav	ranged_shields	false
			Gre_Slingers	ranged_shields	false
			Gre_Tarantine_Cav	ranged_shields	false
			Ibe_Balearic_Slingers	ranged_shields	false
			Ibe_Cantabrian_Cav	ranged_shields	false
			Ibe_Skirm	ranged_shields	false
			Ibe_Slingers	ranged_shields	false
			Ill_Slave_Javelinmen	ranged_shields	false
			Ill_Slave_Slingers	ranged_shields	false
			Ita_Levy_Skirm	ranged_shields	false
			Ita_Levy_Slingers	ranged_shields	false
			Mer_Bri_Slingers	ranged_shields	false
			Mer_Cel_Skirm	ranged_shields	false
			Mer_Dac_Skirm	ranged_shields	false
			Mer_Eas_Javelinmen	ranged_shields	false
			Mer_Eas_Skirm_Cav	ranged_shields	false
			Mer_Ger_Scout_Riders	ranged_shields	false
			Mer_Gre_Gorgos_Skirmishers	ranged_shields	false
			Mer_Gre_Peltasts	ranged_shields	false
			Mer_Gre_Rhodian_Slingers	ranged_shields	false
			Mer_Gre_Tarantine_Cav	ranged_shields	false
			Mer_Ibe_Balearic_Slingers	ranged_shields	false
			Mer_Ibe_Cantabrian_Cav	ranged_shields	false
			Mer_Ibe_Slingers	ranged_shields	false
			Mer_Num_Cav	ranged_shields	false
			Mer_Num_Javelinmen	ranged_shields	false
			Mer_Num_Noble_Cav	ranged_shields	false
			Mer_Thr_Cav	ranged_shields	false
			Mer_Thr_Peltasts	ranged_shields	false
			Num_Javelinmen	ranged_shields	false
			Pel_Helot_Javelinmen	ranged_shields	false
			Pel_Helot_Slingers	ranged_shields	false
			Pel_Javelinmen	ranged_shields	false
			Pel_Kilikian_Javelinmen	ranged_shields	false
			Pel_Mer_Agrianian_Axemen	ranged_shields	false
			Pel_Mer_Rodian_Slingers	ranged_shields	false
			Pel_Mer_Thr_Peltasts	ranged_shields	false
			Pel_Slingers	ranged_shields	false
			Pel_Thr_Cav	ranged_shields	false
			Pel_Thr_Peltasts	ranged_shields	false
			Rom_Leves	ranged_shields	false
			Rom_Velites	ranged_shields	false
			Ste_Scythian_Royal_Skirmishers	ranged_shields	false
			Thr_Cav	ranged_shields	false
			Thr_Peltasts	ranged_shields	false
			Thr_Skirm	ranged_shields	false
			Thr_Slingers	ranged_shields	false
			inv_app_peltasts	ranged_shields	false
			inv_car_carthaginian_javelin	ranged_shields	false
			inv_car_carthaginian_peltasts	ranged_shields	false
			inv_etr_skirmishers	ranged_shields	false
			inv_etr_slingers	ranged_shields	false
			inv_gre_sicillian_skirmishers	ranged_shields	false
			inv_gre_slingers	ranged_shields	false
			inv_ill_slave_javelinmen	ranged_shields	false
			inv_ill_slave_slingers	ranged_shields	false
			inv_iol_iolean_javelinmen	ranged_shields	false
			inv_iol_nuragic_ambushers	ranged_shields	false
			inv_iol_sardi_skirmishers	ranged_shields	false
			inv_iol_sardi_slingers	ranged_shields	false
			inv_ita_italic_skirmishers	ranged_shields	false
			inv_ita_italic_slingers	ranged_shields	false
			inv_local_african_cavalry	ranged_shields	false
			inv_local_apulian_javelinmen	ranged_shields	false
			inv_local_italian_skirmishers	ranged_shields	false
			inv_local_italian_slingers	ranged_shields	false
			inv_local_lucanian_ambushers	ranged_shields	false
			inv_local_sabine_skirmishers	ranged_shields	false
			inv_mercenary_african_cavalry	ranged_shields	false
			inv_mercenary_artas'_chosen	ranged_shields	false
			inv_mercenary_balearic_slingers	ranged_shields	false
			inv_mercenary_italic_skirmishers	ranged_shields	false
			inv_mercenary_sabine_skirmishers	ranged_shields	false
			inv_mercenary_sicilian_slingers	ranged_shields	false
			inv_mercenary_sicilian_tribesmen	ranged_shields	false
			inv_mercenary_velites	ranged_shields	false
			inv_mercenary_veneti_raiders	ranged_shields	false
			inv_rom_accensi	ranged_shields	false
			inv_rom_velites	ranged_shields	false
			inv_sen_gallic_skirmishers	ranged_shields	false
			inv_tar_tarantine_cavalry	ranged_shields	false
