ancillary	subculture
r2_sp_anc_all_army_steed	sc_rom_roman
r2_sp_anc_all_barbarian_pirate	sc_rom_african_arabian
r2_sp_anc_all_barbarian_pirate	sc_rom_barb_east
r2_sp_anc_all_barbarian_pirate	sc_rom_british
r2_sp_anc_all_barbarian_pirate	sc_rom_carthaginian
r2_sp_anc_all_barbarian_pirate	sc_rom_celtiberian
r2_sp_anc_all_barbarian_pirate	sc_rom_celtic
r2_sp_anc_all_barbarian_pirate	sc_rom_daco_thracian
r2_sp_anc_all_barbarian_pirate	sc_rom_eastern
r2_sp_anc_all_barbarian_pirate	sc_rom_egyptian
r2_sp_anc_all_barbarian_pirate	sc_rom_etruscan
r2_sp_anc_all_barbarian_pirate	sc_rom_gaul
r2_sp_anc_all_barbarian_pirate	sc_rom_germanic
r2_sp_anc_all_barbarian_pirate	sc_rom_greek
r2_sp_anc_all_barbarian_pirate	sc_rom_illyrian
r2_sp_anc_all_barbarian_pirate	sc_rom_italic
r2_sp_anc_all_barbarian_pirate	sc_rom_numidian
r2_sp_anc_all_barbarian_pirate	sc_rom_nuragic
r2_sp_anc_all_barbarian_pirate	sc_rom_parthian
r2_sp_anc_all_barbarian_pirate	sc_rom_pontic
r2_sp_anc_all_barbarian_pirate	sc_rom_roman
r2_sp_anc_all_booze_companion	sc_rom_african_arabian
r2_sp_anc_all_booze_companion	sc_rom_barb_east
r2_sp_anc_all_booze_companion	sc_rom_british
r2_sp_anc_all_booze_companion	sc_rom_carthaginian
r2_sp_anc_all_booze_companion	sc_rom_celtic
r2_sp_anc_all_booze_companion	sc_rom_eastern
r2_sp_anc_all_booze_companion	sc_rom_egyptian
r2_sp_anc_all_booze_companion	sc_rom_etruscan
r2_sp_anc_all_booze_companion	sc_rom_gaul
r2_sp_anc_all_booze_companion	sc_rom_germanic
r2_sp_anc_all_booze_companion	sc_rom_greek
r2_sp_anc_all_booze_companion	sc_rom_italic
r2_sp_anc_all_booze_companion	sc_rom_numidian
r2_sp_anc_all_booze_companion	sc_rom_nuragic
r2_sp_anc_all_booze_companion	sc_rom_parthian
r2_sp_anc_all_booze_companion	sc_rom_pontic
r2_sp_anc_all_booze_companion	sc_rom_roman
r2_sp_anc_all_christian_priest	sc_rom_african_arabian
r2_sp_anc_all_christian_priest	sc_rom_barb_east
r2_sp_anc_all_christian_priest	sc_rom_british
r2_sp_anc_all_christian_priest	sc_rom_carthaginian
r2_sp_anc_all_christian_priest	sc_rom_celtiberian
r2_sp_anc_all_christian_priest	sc_rom_celtic
r2_sp_anc_all_christian_priest	sc_rom_daco_thracian
r2_sp_anc_all_christian_priest	sc_rom_eastern
r2_sp_anc_all_christian_priest	sc_rom_egyptian
r2_sp_anc_all_christian_priest	sc_rom_etruscan
r2_sp_anc_all_christian_priest	sc_rom_gaul
r2_sp_anc_all_christian_priest	sc_rom_germanic
r2_sp_anc_all_christian_priest	sc_rom_greek
r2_sp_anc_all_christian_priest	sc_rom_illyrian
r2_sp_anc_all_christian_priest	sc_rom_italic
r2_sp_anc_all_christian_priest	sc_rom_numidian
r2_sp_anc_all_christian_priest	sc_rom_nuragic
r2_sp_anc_all_christian_priest	sc_rom_parthian
r2_sp_anc_all_christian_priest	sc_rom_pontic
r2_sp_anc_all_christian_priest	sc_rom_roman
r2_sp_anc_all_crisis_manager	sc_rom_african_arabian
r2_sp_anc_all_crisis_manager	sc_rom_barb_east
r2_sp_anc_all_crisis_manager	sc_rom_british
r2_sp_anc_all_crisis_manager	sc_rom_carthaginian
r2_sp_anc_all_crisis_manager	sc_rom_celtiberian
r2_sp_anc_all_crisis_manager	sc_rom_celtic
r2_sp_anc_all_crisis_manager	sc_rom_daco_thracian
r2_sp_anc_all_crisis_manager	sc_rom_eastern
r2_sp_anc_all_crisis_manager	sc_rom_egyptian
r2_sp_anc_all_crisis_manager	sc_rom_etruscan
r2_sp_anc_all_crisis_manager	sc_rom_gaul
r2_sp_anc_all_crisis_manager	sc_rom_germanic
r2_sp_anc_all_crisis_manager	sc_rom_greek
r2_sp_anc_all_crisis_manager	sc_rom_illyrian
r2_sp_anc_all_crisis_manager	sc_rom_italic
r2_sp_anc_all_crisis_manager	sc_rom_numidian
r2_sp_anc_all_crisis_manager	sc_rom_nuragic
r2_sp_anc_all_crisis_manager	sc_rom_parthian
r2_sp_anc_all_crisis_manager	sc_rom_pontic
r2_sp_anc_all_crisis_manager	sc_rom_roman
r2_sp_anc_all_east_eunuch_authority	sc_rom_eastern
r2_sp_anc_all_east_eunuch_subterfuge	sc_rom_eastern
r2_sp_anc_all_east_eunuch_zeal	sc_rom_eastern
r2_sp_anc_all_ex_slum_lord	sc_rom_african_arabian
r2_sp_anc_all_ex_slum_lord	sc_rom_barb_east
r2_sp_anc_all_ex_slum_lord	sc_rom_british
r2_sp_anc_all_ex_slum_lord	sc_rom_carthaginian
r2_sp_anc_all_ex_slum_lord	sc_rom_celtiberian
r2_sp_anc_all_ex_slum_lord	sc_rom_celtic
r2_sp_anc_all_ex_slum_lord	sc_rom_daco_thracian
r2_sp_anc_all_ex_slum_lord	sc_rom_eastern
r2_sp_anc_all_ex_slum_lord	sc_rom_egyptian
r2_sp_anc_all_ex_slum_lord	sc_rom_etruscan
r2_sp_anc_all_ex_slum_lord	sc_rom_gaul
r2_sp_anc_all_ex_slum_lord	sc_rom_germanic
r2_sp_anc_all_ex_slum_lord	sc_rom_greek
r2_sp_anc_all_ex_slum_lord	sc_rom_illyrian
r2_sp_anc_all_ex_slum_lord	sc_rom_italic
r2_sp_anc_all_ex_slum_lord	sc_rom_numidian
r2_sp_anc_all_ex_slum_lord	sc_rom_nuragic
r2_sp_anc_all_ex_slum_lord	sc_rom_parthian
r2_sp_anc_all_ex_slum_lord	sc_rom_pontic
r2_sp_anc_all_ex_slum_lord	sc_rom_roman
r2_sp_anc_all_family_aunt_bully	sc_rom_african_arabian
r2_sp_anc_all_family_aunt_bully	sc_rom_british
r2_sp_anc_all_family_aunt_bully	sc_rom_carthaginian
r2_sp_anc_all_family_aunt_bully	sc_rom_celtic
r2_sp_anc_all_family_aunt_bully	sc_rom_eastern
r2_sp_anc_all_family_aunt_bully	sc_rom_egyptian
r2_sp_anc_all_family_aunt_bully	sc_rom_etruscan
r2_sp_anc_all_family_aunt_bully	sc_rom_germanic
r2_sp_anc_all_family_aunt_bully	sc_rom_greek
r2_sp_anc_all_family_aunt_bully	sc_rom_numidian
r2_sp_anc_all_family_aunt_bully	sc_rom_parthian
r2_sp_anc_all_family_aunt_bully	sc_rom_pontic
r2_sp_anc_all_family_aunt_bully	sc_rom_roman
r2_sp_anc_all_family_mum_in_law_evil	sc_rom_african_arabian
r2_sp_anc_all_family_mum_in_law_evil	sc_rom_british
r2_sp_anc_all_family_mum_in_law_evil	sc_rom_carthaginian
r2_sp_anc_all_family_mum_in_law_evil	sc_rom_celtic
r2_sp_anc_all_family_mum_in_law_evil	sc_rom_eastern
r2_sp_anc_all_family_mum_in_law_evil	sc_rom_egyptian
r2_sp_anc_all_family_mum_in_law_evil	sc_rom_etruscan
r2_sp_anc_all_family_mum_in_law_evil	sc_rom_germanic
r2_sp_anc_all_family_mum_in_law_evil	sc_rom_greek
r2_sp_anc_all_family_mum_in_law_evil	sc_rom_numidian
r2_sp_anc_all_family_mum_in_law_evil	sc_rom_parthian
r2_sp_anc_all_family_mum_in_law_evil	sc_rom_pontic
r2_sp_anc_all_family_mum_in_law_evil	sc_rom_roman
r2_sp_anc_all_family_mum_mental	sc_rom_african_arabian
r2_sp_anc_all_family_mum_mental	sc_rom_british
r2_sp_anc_all_family_mum_mental	sc_rom_carthaginian
r2_sp_anc_all_family_mum_mental	sc_rom_celtic
r2_sp_anc_all_family_mum_mental	sc_rom_eastern
r2_sp_anc_all_family_mum_mental	sc_rom_egyptian
r2_sp_anc_all_family_mum_mental	sc_rom_etruscan
r2_sp_anc_all_family_mum_mental	sc_rom_germanic
r2_sp_anc_all_family_mum_mental	sc_rom_greek
r2_sp_anc_all_family_mum_mental	sc_rom_numidian
r2_sp_anc_all_family_mum_mental	sc_rom_parthian
r2_sp_anc_all_family_mum_mental	sc_rom_pontic
r2_sp_anc_all_family_mum_mental	sc_rom_roman
r2_sp_anc_all_govt_dealer_horse	sc_rom_african_arabian
r2_sp_anc_all_govt_dealer_horse	sc_rom_british
r2_sp_anc_all_govt_dealer_horse	sc_rom_carthaginian
r2_sp_anc_all_govt_dealer_horse	sc_rom_celtic
r2_sp_anc_all_govt_dealer_horse	sc_rom_eastern
r2_sp_anc_all_govt_dealer_horse	sc_rom_egyptian
r2_sp_anc_all_govt_dealer_horse	sc_rom_etruscan
r2_sp_anc_all_govt_dealer_horse	sc_rom_gaul
r2_sp_anc_all_govt_dealer_horse	sc_rom_germanic
r2_sp_anc_all_govt_dealer_horse	sc_rom_greek
r2_sp_anc_all_govt_dealer_horse	sc_rom_italic
r2_sp_anc_all_govt_dealer_horse	sc_rom_numidian
r2_sp_anc_all_govt_dealer_horse	sc_rom_nuragic
r2_sp_anc_all_govt_dealer_horse	sc_rom_parthian
r2_sp_anc_all_govt_dealer_horse	sc_rom_pontic
r2_sp_anc_all_govt_dealer_horse	sc_rom_roman
r2_sp_anc_all_govt_goldsmith	sc_rom_african_arabian
r2_sp_anc_all_govt_goldsmith	sc_rom_british
r2_sp_anc_all_govt_goldsmith	sc_rom_carthaginian
r2_sp_anc_all_govt_goldsmith	sc_rom_celtiberian
r2_sp_anc_all_govt_goldsmith	sc_rom_celtic
r2_sp_anc_all_govt_goldsmith	sc_rom_daco_thracian
r2_sp_anc_all_govt_goldsmith	sc_rom_eastern
r2_sp_anc_all_govt_goldsmith	sc_rom_egyptian
r2_sp_anc_all_govt_goldsmith	sc_rom_etruscan
r2_sp_anc_all_govt_goldsmith	sc_rom_gaul
r2_sp_anc_all_govt_goldsmith	sc_rom_germanic
r2_sp_anc_all_govt_goldsmith	sc_rom_greek
r2_sp_anc_all_govt_goldsmith	sc_rom_illyrian
r2_sp_anc_all_govt_goldsmith	sc_rom_italic
r2_sp_anc_all_govt_goldsmith	sc_rom_numidian
r2_sp_anc_all_govt_goldsmith	sc_rom_nuragic
r2_sp_anc_all_govt_goldsmith	sc_rom_parthian
r2_sp_anc_all_govt_goldsmith	sc_rom_pontic
r2_sp_anc_all_govt_goldsmith	sc_rom_roman
r2_sp_anc_all_govt_merchant_adventurer	sc_rom_african_arabian
r2_sp_anc_all_govt_merchant_adventurer	sc_rom_british
r2_sp_anc_all_govt_merchant_adventurer	sc_rom_carthaginian
r2_sp_anc_all_govt_merchant_adventurer	sc_rom_celtic
r2_sp_anc_all_govt_merchant_adventurer	sc_rom_eastern
r2_sp_anc_all_govt_merchant_adventurer	sc_rom_egyptian
r2_sp_anc_all_govt_merchant_adventurer	sc_rom_etruscan
r2_sp_anc_all_govt_merchant_adventurer	sc_rom_gaul
r2_sp_anc_all_govt_merchant_adventurer	sc_rom_germanic
r2_sp_anc_all_govt_merchant_adventurer	sc_rom_greek
r2_sp_anc_all_govt_merchant_adventurer	sc_rom_italic
r2_sp_anc_all_govt_merchant_adventurer	sc_rom_numidian
r2_sp_anc_all_govt_merchant_adventurer	sc_rom_nuragic
r2_sp_anc_all_govt_merchant_adventurer	sc_rom_parthian
r2_sp_anc_all_govt_merchant_adventurer	sc_rom_pontic
r2_sp_anc_all_govt_merchant_adventurer	sc_rom_roman
r2_sp_anc_all_govt_money_treasurer	sc_rom_african_arabian
r2_sp_anc_all_govt_money_treasurer	sc_rom_british
r2_sp_anc_all_govt_money_treasurer	sc_rom_carthaginian
r2_sp_anc_all_govt_money_treasurer	sc_rom_celtiberian
r2_sp_anc_all_govt_money_treasurer	sc_rom_celtic
r2_sp_anc_all_govt_money_treasurer	sc_rom_daco_thracian
r2_sp_anc_all_govt_money_treasurer	sc_rom_eastern
r2_sp_anc_all_govt_money_treasurer	sc_rom_egyptian
r2_sp_anc_all_govt_money_treasurer	sc_rom_etruscan
r2_sp_anc_all_govt_money_treasurer	sc_rom_gaul
r2_sp_anc_all_govt_money_treasurer	sc_rom_germanic
r2_sp_anc_all_govt_money_treasurer	sc_rom_greek
r2_sp_anc_all_govt_money_treasurer	sc_rom_illyrian
r2_sp_anc_all_govt_money_treasurer	sc_rom_italic
r2_sp_anc_all_govt_money_treasurer	sc_rom_numidian
r2_sp_anc_all_govt_money_treasurer	sc_rom_nuragic
r2_sp_anc_all_govt_money_treasurer	sc_rom_parthian
r2_sp_anc_all_govt_money_treasurer	sc_rom_pontic
r2_sp_anc_all_govt_money_treasurer	sc_rom_roman
r2_sp_anc_all_govt_trader_parthia	sc_rom_african_arabian
r2_sp_anc_all_govt_trader_parthia	sc_rom_british
r2_sp_anc_all_govt_trader_parthia	sc_rom_carthaginian
r2_sp_anc_all_govt_trader_parthia	sc_rom_celtic
r2_sp_anc_all_govt_trader_parthia	sc_rom_eastern
r2_sp_anc_all_govt_trader_parthia	sc_rom_egyptian
r2_sp_anc_all_govt_trader_parthia	sc_rom_etruscan
r2_sp_anc_all_govt_trader_parthia	sc_rom_gaul
r2_sp_anc_all_govt_trader_parthia	sc_rom_germanic
r2_sp_anc_all_govt_trader_parthia	sc_rom_greek
r2_sp_anc_all_govt_trader_parthia	sc_rom_italic
r2_sp_anc_all_govt_trader_parthia	sc_rom_numidian
r2_sp_anc_all_govt_trader_parthia	sc_rom_nuragic
r2_sp_anc_all_govt_trader_parthia	sc_rom_parthian
r2_sp_anc_all_govt_trader_parthia	sc_rom_pontic
r2_sp_anc_all_govt_trader_parthia	sc_rom_roman
r2_sp_anc_all_govt_translator_polite	sc_rom_african_arabian
r2_sp_anc_all_govt_translator_polite	sc_rom_british
r2_sp_anc_all_govt_translator_polite	sc_rom_carthaginian
r2_sp_anc_all_govt_translator_polite	sc_rom_celtic
r2_sp_anc_all_govt_translator_polite	sc_rom_eastern
r2_sp_anc_all_govt_translator_polite	sc_rom_egyptian
r2_sp_anc_all_govt_translator_polite	sc_rom_etruscan
r2_sp_anc_all_govt_translator_polite	sc_rom_gaul
r2_sp_anc_all_govt_translator_polite	sc_rom_germanic
r2_sp_anc_all_govt_translator_polite	sc_rom_greek
r2_sp_anc_all_govt_translator_polite	sc_rom_italic
r2_sp_anc_all_govt_translator_polite	sc_rom_numidian
r2_sp_anc_all_govt_translator_polite	sc_rom_nuragic
r2_sp_anc_all_govt_translator_polite	sc_rom_parthian
r2_sp_anc_all_govt_translator_polite	sc_rom_pontic
r2_sp_anc_all_govt_translator_polite	sc_rom_roman
r2_sp_anc_all_house_bard_gallic	sc_rom_african_arabian
r2_sp_anc_all_house_bard_gallic	sc_rom_british
r2_sp_anc_all_house_bard_gallic	sc_rom_carthaginian
r2_sp_anc_all_house_bard_gallic	sc_rom_celtic
r2_sp_anc_all_house_bard_gallic	sc_rom_eastern
r2_sp_anc_all_house_bard_gallic	sc_rom_egyptian
r2_sp_anc_all_house_bard_gallic	sc_rom_etruscan
r2_sp_anc_all_house_bard_gallic	sc_rom_gaul
r2_sp_anc_all_house_bard_gallic	sc_rom_germanic
r2_sp_anc_all_house_bard_gallic	sc_rom_greek
r2_sp_anc_all_house_bard_gallic	sc_rom_italic
r2_sp_anc_all_house_bard_gallic	sc_rom_numidian
r2_sp_anc_all_house_bard_gallic	sc_rom_nuragic
r2_sp_anc_all_house_bard_gallic	sc_rom_parthian
r2_sp_anc_all_house_bard_gallic	sc_rom_pontic
r2_sp_anc_all_house_bard_gallic	sc_rom_roman
r2_sp_anc_all_house_healer_quack	sc_rom_african_arabian
r2_sp_anc_all_house_healer_quack	sc_rom_barb_east
r2_sp_anc_all_house_healer_quack	sc_rom_british
r2_sp_anc_all_house_healer_quack	sc_rom_carthaginian
r2_sp_anc_all_house_healer_quack	sc_rom_celtic
r2_sp_anc_all_house_healer_quack	sc_rom_eastern
r2_sp_anc_all_house_healer_quack	sc_rom_egyptian
r2_sp_anc_all_house_healer_quack	sc_rom_etruscan
r2_sp_anc_all_house_healer_quack	sc_rom_gaul
r2_sp_anc_all_house_healer_quack	sc_rom_germanic
r2_sp_anc_all_house_healer_quack	sc_rom_greek
r2_sp_anc_all_house_healer_quack	sc_rom_italic
r2_sp_anc_all_house_healer_quack	sc_rom_numidian
r2_sp_anc_all_house_healer_quack	sc_rom_nuragic
r2_sp_anc_all_house_healer_quack	sc_rom_parthian
r2_sp_anc_all_house_healer_quack	sc_rom_pontic
r2_sp_anc_all_house_healer_quack	sc_rom_roman
r2_sp_anc_all_house_honest_man	sc_rom_african_arabian
r2_sp_anc_all_house_honest_man	sc_rom_barb_east
r2_sp_anc_all_house_honest_man	sc_rom_british
r2_sp_anc_all_house_honest_man	sc_rom_carthaginian
r2_sp_anc_all_house_honest_man	sc_rom_celtic
r2_sp_anc_all_house_honest_man	sc_rom_eastern
r2_sp_anc_all_house_honest_man	sc_rom_egyptian
r2_sp_anc_all_house_honest_man	sc_rom_etruscan
r2_sp_anc_all_house_honest_man	sc_rom_gaul
r2_sp_anc_all_house_honest_man	sc_rom_germanic
r2_sp_anc_all_house_honest_man	sc_rom_greek
r2_sp_anc_all_house_honest_man	sc_rom_italic
r2_sp_anc_all_house_honest_man	sc_rom_numidian
r2_sp_anc_all_house_honest_man	sc_rom_nuragic
r2_sp_anc_all_house_honest_man	sc_rom_parthian
r2_sp_anc_all_house_honest_man	sc_rom_pontic
r2_sp_anc_all_house_honest_man	sc_rom_roman
r2_sp_anc_all_house_old_man_1	sc_rom_african_arabian
r2_sp_anc_all_house_old_man_1	sc_rom_barb_east
r2_sp_anc_all_house_old_man_1	sc_rom_british
r2_sp_anc_all_house_old_man_1	sc_rom_carthaginian
r2_sp_anc_all_house_old_man_1	sc_rom_celtic
r2_sp_anc_all_house_old_man_1	sc_rom_eastern
r2_sp_anc_all_house_old_man_1	sc_rom_egyptian
r2_sp_anc_all_house_old_man_1	sc_rom_etruscan
r2_sp_anc_all_house_old_man_1	sc_rom_gaul
r2_sp_anc_all_house_old_man_1	sc_rom_germanic
r2_sp_anc_all_house_old_man_1	sc_rom_greek
r2_sp_anc_all_house_old_man_1	sc_rom_italic
r2_sp_anc_all_house_old_man_1	sc_rom_numidian
r2_sp_anc_all_house_old_man_1	sc_rom_nuragic
r2_sp_anc_all_house_old_man_1	sc_rom_parthian
r2_sp_anc_all_house_old_man_1	sc_rom_pontic
r2_sp_anc_all_house_old_man_1	sc_rom_roman
r2_sp_anc_all_house_old_man_2	sc_rom_african_arabian
r2_sp_anc_all_house_old_man_2	sc_rom_barb_east
r2_sp_anc_all_house_old_man_2	sc_rom_british
r2_sp_anc_all_house_old_man_2	sc_rom_carthaginian
r2_sp_anc_all_house_old_man_2	sc_rom_celtic
r2_sp_anc_all_house_old_man_2	sc_rom_eastern
r2_sp_anc_all_house_old_man_2	sc_rom_egyptian
r2_sp_anc_all_house_old_man_2	sc_rom_etruscan
r2_sp_anc_all_house_old_man_2	sc_rom_gaul
r2_sp_anc_all_house_old_man_2	sc_rom_germanic
r2_sp_anc_all_house_old_man_2	sc_rom_greek
r2_sp_anc_all_house_old_man_2	sc_rom_italic
r2_sp_anc_all_house_old_man_2	sc_rom_numidian
r2_sp_anc_all_house_old_man_2	sc_rom_nuragic
r2_sp_anc_all_house_old_man_2	sc_rom_parthian
r2_sp_anc_all_house_old_man_2	sc_rom_pontic
r2_sp_anc_all_house_old_man_2	sc_rom_roman
r2_sp_anc_all_house_tutor_latin	sc_rom_celtic
r2_sp_anc_all_house_tutor_latin	sc_rom_eastern
r2_sp_anc_all_house_tutor_latin	sc_rom_egyptian
r2_sp_anc_all_house_tutor_latin	sc_rom_greek
r2_sp_anc_all_house_tutor_latin	sc_rom_parthian
r2_sp_anc_all_house_tutor_latin	sc_rom_pontic
r2_sp_anc_all_house_tutor	sc_rom_carthaginian
r2_sp_anc_all_house_tutor	sc_rom_eastern
r2_sp_anc_all_house_tutor	sc_rom_egyptian
r2_sp_anc_all_house_tutor	sc_rom_etruscan
r2_sp_anc_all_house_tutor	sc_rom_greek
r2_sp_anc_all_house_tutor	sc_rom_parthian
r2_sp_anc_all_house_tutor	sc_rom_pontic
r2_sp_anc_all_house_tutor	sc_rom_roman
r2_sp_anc_all_house_wise_man	sc_rom_african_arabian
r2_sp_anc_all_house_wise_man	sc_rom_barb_east
r2_sp_anc_all_house_wise_man	sc_rom_british
r2_sp_anc_all_house_wise_man	sc_rom_carthaginian
r2_sp_anc_all_house_wise_man	sc_rom_celtiberian
r2_sp_anc_all_house_wise_man	sc_rom_celtic
r2_sp_anc_all_house_wise_man	sc_rom_daco_thracian
r2_sp_anc_all_house_wise_man	sc_rom_eastern
r2_sp_anc_all_house_wise_man	sc_rom_egyptian
r2_sp_anc_all_house_wise_man	sc_rom_etruscan
r2_sp_anc_all_house_wise_man	sc_rom_gaul
r2_sp_anc_all_house_wise_man	sc_rom_germanic
r2_sp_anc_all_house_wise_man	sc_rom_greek
r2_sp_anc_all_house_wise_man	sc_rom_illyrian
r2_sp_anc_all_house_wise_man	sc_rom_italic
r2_sp_anc_all_house_wise_man	sc_rom_numidian
r2_sp_anc_all_house_wise_man	sc_rom_nuragic
r2_sp_anc_all_house_wise_man	sc_rom_parthian
r2_sp_anc_all_house_wise_man	sc_rom_pontic
r2_sp_anc_all_house_wise_man	sc_rom_roman
r2_sp_anc_all_husband_ambitious	sc_rom_african_arabian
r2_sp_anc_all_husband_ambitious	sc_rom_barb_east
r2_sp_anc_all_husband_ambitious	sc_rom_british
r2_sp_anc_all_husband_ambitious	sc_rom_carthaginian
r2_sp_anc_all_husband_ambitious	sc_rom_celtiberian
r2_sp_anc_all_husband_ambitious	sc_rom_celtic
r2_sp_anc_all_husband_ambitious	sc_rom_daco_thracian
r2_sp_anc_all_husband_ambitious	sc_rom_eastern
r2_sp_anc_all_husband_ambitious	sc_rom_egyptian
r2_sp_anc_all_husband_ambitious	sc_rom_gaul
r2_sp_anc_all_husband_ambitious	sc_rom_germanic
r2_sp_anc_all_husband_ambitious	sc_rom_greek
r2_sp_anc_all_husband_ambitious	sc_rom_iapygian
r2_sp_anc_all_husband_ambitious	sc_rom_illyrian
r2_sp_anc_all_husband_ambitious	sc_rom_italic
r2_sp_anc_all_husband_ambitious	sc_rom_numidian
r2_sp_anc_all_husband_ambitious	sc_rom_nuragic
r2_sp_anc_all_husband_ambitious	sc_rom_parthian
r2_sp_anc_all_husband_ambitious	sc_rom_pontic
r2_sp_anc_all_husband_ambitious	sc_rom_roman
r2_sp_anc_all_husband_arrogant	sc_rom_african_arabian
r2_sp_anc_all_husband_arrogant	sc_rom_barb_east
r2_sp_anc_all_husband_arrogant	sc_rom_british
r2_sp_anc_all_husband_arrogant	sc_rom_carthaginian
r2_sp_anc_all_husband_arrogant	sc_rom_celtiberian
r2_sp_anc_all_husband_arrogant	sc_rom_celtic
r2_sp_anc_all_husband_arrogant	sc_rom_daco_thracian
r2_sp_anc_all_husband_arrogant	sc_rom_eastern
r2_sp_anc_all_husband_arrogant	sc_rom_egyptian
r2_sp_anc_all_husband_arrogant	sc_rom_gaul
r2_sp_anc_all_husband_arrogant	sc_rom_germanic
r2_sp_anc_all_husband_arrogant	sc_rom_greek
r2_sp_anc_all_husband_arrogant	sc_rom_iapygian
r2_sp_anc_all_husband_arrogant	sc_rom_illyrian
r2_sp_anc_all_husband_arrogant	sc_rom_italic
r2_sp_anc_all_husband_arrogant	sc_rom_numidian
r2_sp_anc_all_husband_arrogant	sc_rom_nuragic
r2_sp_anc_all_husband_arrogant	sc_rom_parthian
r2_sp_anc_all_husband_arrogant	sc_rom_pontic
r2_sp_anc_all_husband_arrogant	sc_rom_roman
r2_sp_anc_all_husband_clever	sc_rom_african_arabian
r2_sp_anc_all_husband_clever	sc_rom_barb_east
r2_sp_anc_all_husband_clever	sc_rom_british
r2_sp_anc_all_husband_clever	sc_rom_carthaginian
r2_sp_anc_all_husband_clever	sc_rom_celtiberian
r2_sp_anc_all_husband_clever	sc_rom_celtic
r2_sp_anc_all_husband_clever	sc_rom_daco_thracian
r2_sp_anc_all_husband_clever	sc_rom_eastern
r2_sp_anc_all_husband_clever	sc_rom_egyptian
r2_sp_anc_all_husband_clever	sc_rom_gaul
r2_sp_anc_all_husband_clever	sc_rom_germanic
r2_sp_anc_all_husband_clever	sc_rom_greek
r2_sp_anc_all_husband_clever	sc_rom_iapygian
r2_sp_anc_all_husband_clever	sc_rom_illyrian
r2_sp_anc_all_husband_clever	sc_rom_italic
r2_sp_anc_all_husband_clever	sc_rom_numidian
r2_sp_anc_all_husband_clever	sc_rom_nuragic
r2_sp_anc_all_husband_clever	sc_rom_parthian
r2_sp_anc_all_husband_clever	sc_rom_pontic
r2_sp_anc_all_husband_clever	sc_rom_roman
r2_sp_anc_all_husband_drunkard	sc_rom_african_arabian
r2_sp_anc_all_husband_drunkard	sc_rom_barb_east
r2_sp_anc_all_husband_drunkard	sc_rom_british
r2_sp_anc_all_husband_drunkard	sc_rom_carthaginian
r2_sp_anc_all_husband_drunkard	sc_rom_celtiberian
r2_sp_anc_all_husband_drunkard	sc_rom_celtic
r2_sp_anc_all_husband_drunkard	sc_rom_daco_thracian
r2_sp_anc_all_husband_drunkard	sc_rom_eastern
r2_sp_anc_all_husband_drunkard	sc_rom_egyptian
r2_sp_anc_all_husband_drunkard	sc_rom_gaul
r2_sp_anc_all_husband_drunkard	sc_rom_germanic
r2_sp_anc_all_husband_drunkard	sc_rom_greek
r2_sp_anc_all_husband_drunkard	sc_rom_iapygian
r2_sp_anc_all_husband_drunkard	sc_rom_illyrian
r2_sp_anc_all_husband_drunkard	sc_rom_italic
r2_sp_anc_all_husband_drunkard	sc_rom_numidian
r2_sp_anc_all_husband_drunkard	sc_rom_nuragic
r2_sp_anc_all_husband_drunkard	sc_rom_parthian
r2_sp_anc_all_husband_drunkard	sc_rom_pontic
r2_sp_anc_all_husband_drunkard	sc_rom_roman
r2_sp_anc_all_husband_dynastic	sc_rom_african_arabian
r2_sp_anc_all_husband_dynastic	sc_rom_barb_east
r2_sp_anc_all_husband_dynastic	sc_rom_british
r2_sp_anc_all_husband_dynastic	sc_rom_carthaginian
r2_sp_anc_all_husband_dynastic	sc_rom_celtiberian
r2_sp_anc_all_husband_dynastic	sc_rom_celtic
r2_sp_anc_all_husband_dynastic	sc_rom_daco_thracian
r2_sp_anc_all_husband_dynastic	sc_rom_eastern
r2_sp_anc_all_husband_dynastic	sc_rom_egyptian
r2_sp_anc_all_husband_dynastic	sc_rom_gaul
r2_sp_anc_all_husband_dynastic	sc_rom_germanic
r2_sp_anc_all_husband_dynastic	sc_rom_greek
r2_sp_anc_all_husband_dynastic	sc_rom_iapygian
r2_sp_anc_all_husband_dynastic	sc_rom_illyrian
r2_sp_anc_all_husband_dynastic	sc_rom_italic
r2_sp_anc_all_husband_dynastic	sc_rom_numidian
r2_sp_anc_all_husband_dynastic	sc_rom_nuragic
r2_sp_anc_all_husband_dynastic	sc_rom_parthian
