key	generate	localised_description	localised_title	mission_type	ui_icon	ui_image	prioritised
diplomatic_hel_attack_in_defence_army_4	true	"Zeus of all the Hellenes will certainly grant divine blessings upon those who choose to defend his children and their lands!"	Allied Request	ENGAGE_FORCE	rom_event_mission.png	greek_diplomacy.png	false
diplomatic_hel_attack_in_defence_army_5	true	"A treaty was made, and now our people expect you to live up to your word. Protect our lands from invasion!"	Allied Request	ENGAGE_FORCE	rom_event_mission.png	greek_diplomacy.png	false
diplomatic_hel_attack_in_defence_navy_1	true	"Our ports are important. The Assembly beseeches you to send forces to help defend ours from attack."	Allied Request	ENGAGE_FORCE	rom_event_mission.png	greek_diplomacy.png	false
diplomatic_hel_attack_in_defence_navy_2	true	"The Assembly has spoken: our seas must be protected. Your aid is expected, and will be remembered."	Allied Request	ENGAGE_FORCE	rom_event_mission.png	greek_diplomacy.png	false
diplomatic_hel_attack_in_defence_navy_3	true	"This fleet is a threat, but we are in no position to destroy it. Poseidon, god of the sea, will favour you if you can attack them in our stead."	Allied Request	ENGAGE_FORCE	rom_event_mission.png	greek_diplomacy.png	false
diplomatic_hel_attack_in_defence_navy_4	true	"I will speak plainly: our ports need defending. As a friend to all Hellenes, surely you are willing to intercept this enemy fleet?"	Allied Request	ENGAGE_FORCE	rom_event_mission.png	greek_diplomacy.png	false
diplomatic_hel_attack_in_defence_navy_5	true	"Our seas must remain beyond enemy control. Are your admirals ready to assist in this?"	Allied Request	ENGAGE_FORCE	rom_event_mission.png	greek_diplomacy.png	false
diplomatic_hel_attack_navy_1	true	"In the name of Poseidon and all Hellenes, we beseech you to send your mighty navies against this impudent enemy fleet!"	Allied Request	ENGAGE_FORCE	rom_event_mission.png	greek_diplomacy.png	false
diplomatic_hel_attack_navy_2	true	"Ketos, lord of the deep, hungers for the flesh of mortals: destroy this enemy fleet, that he may be appeased!"	Allied Request	ENGAGE_FORCE	rom_event_mission.png	greek_diplomacy.png	false
diplomatic_hel_attack_navy_3	true	"You have, undoubtedly, considered attacking this fleet. When can you give battle?"	Allied Request	ENGAGE_FORCE	rom_event_mission.png	greek_diplomacy.png	false
diplomatic_hel_attack_navy_4	true	"This fleet offends Poseidon. Will your admirals lead their ships against them?"	Allied Request	ENGAGE_FORCE	rom_event_mission.png	greek_diplomacy.png	false
diplomatic_hel_attack_navy_5	true	"The Assembly, having consulted our greatest navarchoi, thinks it prudent that you should attack this fleet."	Allied Request	ENGAGE_FORCE	rom_event_mission.png	greek_diplomacy.png	false
diplomatic_hel_attack_navy_6	true	"It is a sure thing that the destruction of this enemy fleet would serve both our interests. Are your admirals ready to set sail?"	Allied Request	ENGAGE_FORCE	rom_event_mission.png	greek_diplomacy.png	false
diplomatic_hel_attack_settlement_landlocked_1	true	"Our enemies have ruled here for too long. The Assembly is confident that you can remove them."	Allied Request	CAPTURE_REGIONS	rom_event_mission.png	greek_diplomacy.png	false
diplomatic_hel_attack_settlement_landlocked_2	true	"You must attack our enemies here! Seize these lands! Ares himself demands it!"	Allied Request	CAPTURE_REGIONS	rom_event_mission.png	greek_diplomacy.png	false
diplomatic_hel_attack_settlement_landlocked_3	true	"The Oracle has spoken: this land is forfeit. Will you be the one who fulfils its destiny?"	Allied Request	CAPTURE_REGIONS	rom_event_mission.png	greek_diplomacy.png	false
diplomatic_hel_attack_settlement_landlocked_4	true	"In the name of every Hellenic man, woman and child, I implore you to attack these lands and bring misery to our enemy."	Allied Request	CAPTURE_REGIONS	rom_event_mission.png	greek_diplomacy.png	false
diplomatic_hel_attack_settlement_landlocked_5	true	"Would you deny your men a chance to match the glorious exploits of the heroes? Attack the enemy here, my friend!"	Allied Request	CAPTURE_REGIONS	rom_event_mission.png	greek_diplomacy.png	false
diplomatic_hel_attack_settlement_landlocked_6	true	"In the name of Zeus, father of gods and men, we declare that these enemy lands must be conquered!"	Allied Request	CAPTURE_REGIONS	rom_event_mission.png	greek_diplomacy.png	false
diplomatic_hel_attack_settlement_port_1	true	"Poseidon would rightly support your efforts if you attacked this port. So say the Sybyls! Are you willing?"	Allied Request	CAPTURE_REGIONS	rom_event_mission.png	greek_diplomacy.png	false
diplomatic_hel_attack_settlement_port_2	true	"Is there not worth in a port beyond fish and trade? You would profit greatly by seizing this one."	Allied Request	CAPTURE_REGIONS	rom_event_mission.png	greek_diplomacy.png	false
diplomatic_hel_attack_settlement_port_3	true	"The wisdom of the Assembly knows no bounds: they consider that your efforts would be best used in attacking this port."	Allied Request	CAPTURE_REGIONS	rom_event_mission.png	greek_diplomacy.png	false
diplomatic_hel_attack_settlement_port_4	true	"This port would be a great asset. Have you the strength to mount an attack?"	Allied Request	CAPTURE_REGIONS	rom_event_mission.png	greek_diplomacy.png	false
diplomatic_hel_attack_settlement_port_5	true	"The respect of all Hellenic people for you would only grow if you would attack this port."	Allied Request	CAPTURE_REGIONS	rom_event_mission.png	greek_diplomacy.png	false
diplomatic_hel_attack_settlement_port_6	true	"By the gods we ask that you attack this port, for the enemy will be weakened without it!"	Allied Request	CAPTURE_REGIONS	rom_event_mission.png	greek_diplomacy.png	false
diplomatic_hel_attack_trade_route_raider_1	true	"Our enemies are little better than pirates and bandits, preying on honest Hellenic merchants. Will you help us against them?"	Allied Request	ENGAGE_FORCE	rom_event_mission.png	greek_diplomacy.png	false
diplomatic_hel_attack_trade_route_raider_2	true	"Our trade routes must be protected from our voracious enemies. "The Assembly trusts that you will help us in this."	Allied Request	ENGAGE_FORCE	rom_event_mission.png	greek_diplomacy.png	false
diplomatic_hel_attack_trade_route_raider_3	true	"The will of Hermes has been defied by our enemies' despoilment! You must help us to end their rampage!"	Allied Request	ENGAGE_FORCE	rom_event_mission.png	greek_diplomacy.png	false
diplomatic_hel_attack_trade_route_raider_4	true	"Our merchants are worthy of protection, I think you will agree. Can we rely on you to deal with raiders?"	Allied Request	ENGAGE_FORCE	rom_event_mission.png	greek_diplomacy.png	false
diplomatic_hel_kill_character_female_1	true	"This Siren has brought us nothing but grief. We would be grateful if you would see fit to end her corrupt life."	Allied Request	ASSASSINATE_CHARACTER	rom_event_mission.png	greek_diplomacy.png	false
diplomatic_hel_kill_character_female_2	true	"The Assembly wants the head of this harpy, lest she continue to wreak havoc upon the world."	Allied Request	ASSASSINATE_CHARACTER	rom_event_mission.png	greek_diplomacy.png	false
diplomatic_hel_kill_character_male_1	true	"Thanatos, god of death, demands that this man be delivered to him. Will you oblige?"	Allied Request	ASSASSINATE_CHARACTER	rom_event_mission.png	greek_diplomacy.png	false
diplomatic_hel_kill_character_male_2	true	"This man is an enemy of all Hellenes, and cannot be allowed to live. I trust you will see to it that he doesn't."	Allied Request	ASSASSINATE_CHARACTER	rom_event_mission.png	greek_diplomacy.png	false
diplomatic_hel_kill_character_male_3	true	"This man schemes against us all. "It would be wise to arrange for his immediate demise."	Allied Request	ASSASSINATE_CHARACTER	rom_event_mission.png	greek_diplomacy.png	false
diplomatic_hel_raid_trade_route_faction_1	true	"Hermes, god of all trade, also protects thieves: it would surely please him, then, were you to rob enemy merchants of their ill-gotten gains."	Allied Request	RAID_REGION	rom_event_mission.png	greek_diplomacy.png	false
diplomatic_hel_raid_trade_route_faction_2	true	"The Assembly thinks it would be wise if you relieved our enemy from the burden of engorged coffers."	Allied Request	RAID_REGION	rom_event_mission.png	greek_diplomacy.png	false
diplomatic_hel_raid_trade_route_faction_3	true	"Without riches, our enemy is weakened. Can you not interdict their merchants?"	Allied Request	RAID_REGION	rom_event_mission.png	greek_diplomacy.png	false
diplomatic_hel_raid_trade_route_faction_4	true	"Wealth is coveted by our foes, and they profit at our expense. It is our hope that you share a desire to see them robbed of their riches."	Allied Request	RAID_REGION	rom_event_mission.png	greek_diplomacy.png	false
diplomatic_hel_raid_trade_route_province_1	true	"It is the belief of the Assembly that our enemy would be most inconvenienced were you to disrupt their trade in this province."	Allied Request	RAID_REGION	rom_event_mission.png	greek_diplomacy.png	false
diplomatic_hel_raid_trade_route_province_2	true	"It is beneath no man to steal from an enemy grown fat with riches. Can you send forces to interdict trade in this province?"	Allied Request	RAID_REGION	rom_event_mission.png	greek_diplomacy.png	false
diplomatic_rom_attack_army_1	true	"Do you have a force that could be sent to attack this army? "It would please the Senate."	Allied Request	ENGAGE_FORCE	rom_event_mission.png	rom_diplomacy.png	false
diplomatic_rom_attack_army_2	true	"Jupiter himself would surely bless your efforts with glory and victory if you attacked this army!"	Allied Request	ENGAGE_FORCE	rom_event_mission.png	rom_diplomacy.png	false
diplomatic_rom_attack_army_3	true	"This army is dangerous, and should be attacked. When can you give battle?"	Allied Request	ENGAGE_FORCE	rom_event_mission.png	rom_diplomacy.png	false
diplomatic_rom_attack_army_4	true	"The Senate instructs me to ask you a simple question: when will you attack this army?"	Allied Request	ENGAGE_FORCE	rom_event_mission.png	rom_diplomacy.png	false
diplomatic_rom_attack_army_5	true	"This army is undoubtedly a threat to us all. Are your generals ready to march and crush the foe?"	Allied Request	ENGAGE_FORCE	rom_event_mission.png	rom_diplomacy.png	false
diplomatic_rom_attack_army_6	true	"This army is a threat to us all. Our tactical wisdom suggests that you are best placed to attack it."	Allied Request	ENGAGE_FORCE	rom_event_mission.png	rom_diplomacy.png	false
diplomatic_rom_attack_in_defence_army_1	true	"The land needs defenders. Rome would remember friends who marched and fought in such a cause."	Allied Request	ENGAGE_FORCE	rom_event_mission.png	rom_diplomacy.png	false
diplomatic_rom_attack_in_defence_army_2	true	"I am certain that your generals are eager for a share of glory in defending our lands."	Allied Request	ENGAGE_FORCE	rom_event_mission.png	rom_diplomacy.png	false
diplomatic_rom_attack_in_defence_army_3	true	"The will of Rome is quite clear in this matter: you should help defend our lands."	Allied Request	ENGAGE_FORCE	rom_event_mission.png	rom_diplomacy.png	false
diplomatic_rom_attack_in_defence_army_4	true	"While it is beneath Rome's dignity to ask for help, the Senate would be grateful if our lands could be defended."	Allied Request	ENGAGE_FORCE	rom_event_mission.png	rom_diplomacy.png	false
diplomatic_rom_attack_in_defence_army_5	true	"The Senate sees risks to our lands, and suggests that you might do well to look to their immediate defence."	Allied Request	ENGAGE_FORCE	rom_event_mission.png	rom_diplomacy.png	false
diplomatic_rom_attack_in_defence_navy_1	true	"Our ports must remain open, and beyond enemy control. Are any of your forces ready to assist in this?"	Allied Request	ENGAGE_FORCE	rom_event_mission.png	rom_diplomacy.png	false
diplomatic_rom_attack_in_defence_navy_2	true	"Our ports are important. Your aid in defending them is expected, and will be remembered."	Allied Request	ENGAGE_FORCE	rom_event_mission.png	rom_diplomacy.png	false
diplomatic_rom_attack_in_defence_navy_3	true	"The Senators have decided: our ports must be defended. Your help is expected and appreciated."	Allied Request	ENGAGE_FORCE	rom_event_mission.png	rom_diplomacy.png	false
diplomatic_rom_attack_in_defence_navy_4	true	"The people of Rome ask your generous aid only in this matter: our ports need defenders."	Allied Request	ENGAGE_FORCE	rom_event_mission.png	rom_diplomacy.png	false
diplomatic_rom_attack_in_defence_navy_5	true	"Ports are always valuable, and the Senate asks you to send forces in defence of ours."	Allied Request	ENGAGE_FORCE	rom_event_mission.png	rom_diplomacy.png	false
diplomatic_rom_attack_navy_1	true	"Neptune's blessings would be yours in abundance if your magnificent navy were to attack this fleet."	Allied Request	ENGAGE_FORCE	rom_event_mission.png	rom_diplomacy.png	false
diplomatic_rom_attack_navy_2	true	"By Neptune, it would please Rome if your mighty navies could sink this impudent enemy fleet!"	Allied Request	ENGAGE_FORCE	rom_event_mission.png	rom_diplomacy.png	false
diplomatic_rom_attack_navy_3	true	"You have, undoubtedly, considered attacking this fleet. I am certain that lack of battle is a small oversight!"	Allied Request	ENGAGE_FORCE	rom_event_mission.png	rom_diplomacy.png	false
diplomatic_rom_attack_navy_4	true	"I will speak plainly. The Senate expects that this fleet will be attacked, and that the fish will be fed."	Allied Request	ENGAGE_FORCE	rom_event_mission.png	rom_diplomacy.png	false
