group_key	unit_key	quality
Default_naval_ranged	Ita_Levy_Three	1361
Default_naval_ranged	Ita_Levy_Three_Scorpio	2214
Default_naval_ranged	Ita_Skirm_One_Halfer	689
Default_naval_ranged	Ita_Skirm_Two_Halfer	1361
Default_naval_ranged	Ita_Slingers_Five	6334
Default_naval_ranged	Mer_Afr_Raider	1361
Default_naval_ranged	Mer_Arm_Raider	1040
Default_naval_ranged	Mer_Bal_Raider	733
Default_naval_ranged	Mer_Boi_Raider	929
Default_naval_ranged	Mer_Bos_Galley	1926
Default_naval_ranged	Mer_Bri_Raider	1161
Default_naval_ranged	Mer_Cal_Raider	1292
Default_naval_ranged	Mer_Car_One_Halfer	1666
Default_naval_ranged	Mer_Cau_Raider	1040
Default_naval_ranged	Mer_Cel_Raider	733
Default_naval_ranged	Mer_Cil_Galley	2880
Default_naval_ranged	Mer_Cil_Heavy_Galley	8974
Default_naval_ranged	Mer_Dac_Raider	570
Default_naval_ranged	Mer_Egy_Barge	1666
Default_naval_ranged	Mer_Egy_Nile_Barge	779
Default_naval_ranged	Mer_Ger_Raider	929
Default_naval_ranged	Mer_Gre_Raider	1666
Default_naval_ranged	Mer_Hel_Galley	2880
Default_naval_ranged	Mer_Hel_Raider	1666
Default_naval_ranged	Mer_Ibe_Raider	1161
Default_naval_ranged	Mer_Lib_Galley	877
Default_naval_ranged	Mer_Lib_Raider	1361
Default_naval_ranged	Mer_Lus_Raider	1161
Default_naval_ranged	Mer_Mac_Shark	983
Default_naval_ranged	Mer_Num_Medium_Raider	2760
Default_naval_ranged	Mer_Par_Raider	648
Default_naval_ranged	Mer_Per_Galley	1926
Default_naval_ranged	Mer_Pho_Galley	1292
Default_naval_ranged	Mer_Pon_Raider	1040
Default_naval_ranged	Mer_Rho_Two_Halfer	3130
Default_naval_ranged	Mer_Sak_Raider	608
Default_naval_ranged	Mer_Sar_Raider	608
Default_naval_ranged	Mer_Scy_Raider	1040
Default_naval_ranged	Mer_Thr_Galley	877
Default_naval_ranged	Pel_Archer_Marines_Athenai_Two	1000
Default_naval_ranged	Pel_Archer_Marines_Korinthos_Two	1000
Default_naval_ranged	Pel_Archer_Marines_Two	1000
Default_naval_ranged	Pel_Javelin_Marines_Athenai_Two	2000
Default_naval_ranged	Pel_Javelin_Marines_Korinthos_Two	2000
Default_naval_ranged	Pel_Javelin_Marines_Two	2000
Default_naval_ranged	Pel_Persian_Archer_Marines_Two	2000
Default_naval_ranged	Pel_Spartan_Marines_Three	14000
Default_naval_ranged	Pel_Thr_Marines	500
Default_naval_ranged	Rom_Leves_One_Halfer	467
Default_naval_ranged	Rom_Leves_Three	983
Default_naval_ranged	Rom_Leves_Three_Scorpio	1666
Default_naval_ranged	Rom_Leves_Two_Halfer	929
Default_naval_ranged	Rom_Velites_Five	4289
Default_naval_ranged	Ste_Archers_Five	4620
Default_naval_ranged	Ste_Archers_Medium_Raider	1837
Default_naval_ranged	Ste_Archers_Raider	929
Default_naval_ranged	Thr_Bowmen_Five	4969
Default_naval_ranged	Thr_Skirm_Raider	689
Default_naval_ranged	Thr_Slingers_Medium_Raider	2316
Default_naval_ranged	dk_kush_archers_five	6300
Default_naval_ranged	dk_kush_archers_five_tower	10800
Default_naval_ranged	dk_kush_archers_three	2100
Default_naval_ranged	dk_kush_archers_three_scorpio	4300
Default_naval_ranged	dk_kush_slave_slingers_one	550
Default_naval_ranged	dk_kush_slave_slingers_two	680
Default_naval_ranged	dk_nab_heavy_archers_five_scorpio	12800
Default_naval_ranged	dk_nab_heavy_archers_five_tower	14500
Default_naval_ranged	dk_nab_light_peltasts_five	7500
Default_naval_ranged	dk_num_heavy_skirmishers_five	7000
Default_naval_ranged	dk_num_heavy_skirmishers_tower_five	11000
Default_naval_ranged	dk_num_javelinmen_one	500
Default_naval_ranged	dk_num_javelinmen_two	900
Default_naval_ranged	dk_saba_archers_five	6300
Default_naval_ranged	dk_saba_archers_five_scorpio	10000
Default_naval_ranged	dk_saba_archers_five_tower	10800
Default_naval_ranged	inv_app_greek_three_app_archers	983
Default_naval_ranged	inv_app_greek_three_app_peltasts	1161
Default_naval_ranged	inv_car_greek_two_halfer_carthaginian_javelin	1508
Default_naval_ranged	inv_etr_gre_five_etruscan_archers	4969
Default_naval_ranged	inv_etr_three_assault_greek_etruscan_archers	1361
Default_naval_ranged	inv_etr_two_halfer_etruscan_slingers	467
Default_naval_ranged	inv_gre_five_tarantine_peltasts	8974
Default_naval_ranged	inv_gre_three_assault_greek_toxotes	1361
Default_naval_ranged	inv_gre_two_halfer_slingers	467
Default_naval_ranged	inv_greek_three_mercenary_balearic_slingers	2760
Default_naval_ranged	inv_greek_three_mercenary_carthaginian_peltasts	2760
Default_naval_ranged	inv_greek_three_mercenary_etr_archers	1837
Default_naval_ranged	inv_greek_three_mercenary_toxotes	1837
Default_naval_ranged	inv_greek_two_halfer_mercenary_carthaginian_javelin	1837
Default_naval_ranged	inv_ill_barbarian_raider_ranged_slave_javelinmen	467
Default_naval_ranged	inv_ins_raider_ranged_highland_hunters	1837
Default_naval_ranged	inv_iol_medium_missile_raider_noble_sardi_archers	4620
Default_naval_ranged	inv_iol_medium_missile_raider_sardi_bowmen	4130
Default_naval_ranged	inv_iol_raider_ranged_iolean_javelinmen	2760
Default_naval_ranged	inv_iol_raider_ranged_sardi_bowmen	1837
Default_naval_ranged	inv_ita_raider_ranged_italic_skirmishers	779
Default_naval_ranged	inv_rom_medium_assault_raider_velites	1600
Default_naval_ranged	inv_rom_raider_ranged_leves	770
Default_naval_ranged	inv_sam_medium_missile_raider_italian_skirmishers	1700
Default_naval_ranged	inv_sam_raider_ranged_italian_slingers	600
Default_naval_ranged	inv_sen_barbarian_raider_tribeless_slingers	400
Default_naval_ranged	inv_sen_raider_ranged_gallic_hunters	700
Default_naval_ranged	inv_ven_raider_ranged_veneti_hunters	700
Default_naval_special	3c_Arm_Artillery_Penteres	3750
Default_naval_special	3c_Arm_Fire_Pot_Dieres	360
Default_naval_special	3c_Arm_Light_Artillery_Penteres	1890
Default_naval_special	3c_Gal_Artillery_Quenquereme	1890
Default_naval_special	3c_Gal_Fire_Pot_Bireme	1410
Default_naval_special	3c_Gal_Light_Artillery_Quinquereme	1860
Default_naval_special	3c_Pal_Artillery_Penteres	3800
Default_naval_special	3c_Pal_Fire_Pot_Dieres	1290
Default_naval_special	3c_Pal_Light_Artillery_Penteres	1890
Default_naval_special	3c_Rom_Artillery_Quenquereme	1890
Default_naval_special	3c_Rom_Fire_Pot_Bireme	1410
Default_naval_special	3c_Rom_Light_Artillery_Quenquereme	1860
Default_naval_special	3c_Sas_Artillery_Penteres	3750
Default_naval_special	3c_Sas_Fire_Pot_Dieres	380
Default_naval_special	3c_Sas_Light_Artillery_Penteres	1890
Default_naval_special	Afr_Ballista_Five	3261
Default_naval_special	Afr_Onager_Five	5150
Default_naval_special	Afr_Spear_Two_Fire_Pots	827
Default_naval_special	Ara_Spear_Two_Fire_Pots	827
Default_naval_special	Bri_Ballista_Five	3535
Default_naval_special	Bri_Onager_Five	5150
Default_naval_special	Car_Ballista_Five	3261
Default_naval_special	Car_Ballista_Seven	9246
Default_naval_special	Car_Hoplites_Two_Fire_Pots	1586
Default_naval_special	Car_Late_Hoplites_Two_Fire_Pots	1750
Default_naval_special	Car_Onager_Five	5150
Default_naval_special	Cel_Ballista_Five	3261
Default_naval_special	Cel_Onager_Five	5150
Default_naval_special	Cel_Tribesmen_Two_Fire_Pots	648
Default_naval_special	CiG_Rom_Ballista_Five	3003
Default_naval_special	CiG_Rom_Onager_Five	3130
Default_naval_special	Dac_Ballista_Five	3261
Default_naval_special	Dac_Onager_Five	5150
Default_naval_special	Eas_Ballista_Five	3130
Default_naval_special	Eas_Onager_Five	4969
Default_naval_special	Eas_Spear_Two_Fire_Pots	827
Default_naval_special	Egy_Ballista_Five	3261
Default_naval_special	Egy_Nubian_Two_Fire_Pots	1161
Default_naval_special	Egy_Onager_Five	5150
Default_naval_special	Emp_Rom_Legionaries_Two_Fire_Pots	1508
Default_naval_special	Ger_Ballista_Five	3396
Default_naval_special	Ger_Onager_Five	4452
Default_naval_special	Gre_Ballista_Five	3261
Default_naval_special	Gre_Ballista_Seven	9246
Default_naval_special	Gre_Militia_Hop_Two_Fire_Pots	779
Default_naval_special	Gre_Onager_Five	5150
Default_naval_special	Gre_Peltasts_Two_Fire_Pots	2115
Default_naval_special	Gre_Per_Hoplites_Two_Fire_Pots	1099
Default_naval_special	Gre_Thureos_Two_Fire_Pots	1433
Default_naval_special	Ibe_Ballista_Five	3396
Default_naval_special	Ibe_Onager_Five	4452
Default_naval_special	Ill_Tribesmen_Two_Fire_Pots	648
Default_naval_special	Ita_Spear_Two_Fire_Pots	1099
Default_naval_special	Num_Spear_Two_Fire_Pots	779
Default_naval_special	Rom_Ballista_Five	3003
Default_naval_special	Rom_Hastati_Two_Fire_Pots	1586
Default_naval_special	Rom_Legionaries_Two_Fire_Pots	1508
Default_naval_special	Rom_Legionary_Cohort_Two_Fire_Pots	1666
Default_naval_special	Rom_Onager_Five	3130
Default_naval_special	Scy_Ballista_Five	3261
Default_naval_special	Ste_Axes_Two_Fire_Pots	648
Default_naval_special	inv_gre_Ballista_greek_onager_five	3130
