key	advice_thread	advice_thread_level	points_needed	game_area	category	sub_category	max_repeat_count	repeat_interval	pause_battle	priority_level	high_verbosity_only	locatable	parameter	on_display_script	on_click_script	suppressible	uninhibitable	audio_clip	advisor_name	for_loading_screen	movie_link
2139657746	1057_Campaign_Advice_Port_Selected_Thread	1	12	Campaign	Buildings	Slots	1	0	false	1	false	false	none			false	false	n	campaign_advisor	false	/tutorial/r2_videos_buildings_port
2139657841	1136_Campaign_Advice_Warning_Cultural_Unrest_Thread	1	1	Campaign	Warnings	Unrest	0	3	false	1	false	false	province			false	false	n	campaign_advisor	false	
2139657851	1130_Campaign_Advice_Warning_Region_Wealth_Thread	1	1	Campaign	Warnings	Region Wealth	1	0	false	2	false	false	region			false	false	n	campaign_advisor	false	
2139657866	1085_Campaign_Advice_Settlement_Occupied_Thread	2	2	Campaign	Regions	Capture	1	0	false	1	false	false	none			false	false	n	campaign_advisor	false	
2139657902	1086_Campaign_Advice_Coastal_Assault_Thread	1	1	Campaign	Features	Coastal Assaults	1	0	false	1	false	false	none			false	false	n	campaign_advisor	false	
2139657903	1087_Campaign_Advice_Coastal_Assault_Thread	1	1	Campaign	Features	Coastal Assaults	1	0	false	1	false	false	character			false	false	n	campaign_advisor	false	
2139657938	2197_Campaign_Advice_Legendary_Building_Thread	1	1	Campaign	Features	Legendary Buildings	1	0	false	1	false	false	none			false	false	n	campaign_advisor	false	
2139657942	2192_Campaign_Advice_Dilemmas_Thread	1	3	Campaign	Features	Dilemmas	1	0	false	2	false	false	none			false	false	n	campaign_advisor	true	
2139657960	2201_Campaign_Advice_Faction_Management_Thread	1	1	Campaign	Features	Faction Management	1	0	false	1	false	false	none			false	false	n	campaign_advisor	false	
2139657977	2189_Campaign_Advice_Encyclopaedia_Thread	1	1	Campaign	Features	Encyclopaedia	1	0	false	1	false	false	none			false	false	n	campaign_advisor	true	
2139657998	0100_Battle_Advice_UI_Buttons_Thread	1	1	Battle	UI	Buttons	1	0	false	1	false	false	none			false	false	n	battle_advisor	true	
2139658011	2215_Campaign_Advice_Faction_Traits_Thread	1	3	Campaign	Features	Clan Traits	1	0	false	1	false	false	none			false	false	n	campaign_advisor	false	
2139658019	2216_Campaign_Advice_Effects_Bundles_Thread	1	1	Campaign	Features	Effects Bundles	1	0	false	1	false	false	none			false	false	n	campaign_advisor	false	
2139658024	2217_Campaign_Advice_Mission_Objectives_Thread	1	1	Campaign	Features	Missions	1	0	false	1	false	false	none			false	false	n	campaign_advisor	false	
2139658039	2220_Campaign_Advice_Food_Supplies_Thread	1	12	Campaign	Features	Food	1	0	false	1	false	false	none			false	false	n	campaign_advisor	false	
2139658041	1078_Campaign_Advice_Agent_Right_Click_Thread	3	3	Campaign	UI	Agents	1	0	false	1	false	false	none			false	false	n	campaign_advisor	false	
2139658045	1078_Campaign_Advice_Agent_Right_Click_Thread	4	4	Campaign	UI	Agents	1	0	false	1	false	false	none			false	false	n	campaign_advisor	false	
2139658052	2218_Campaign_Advice_Skills_Tree_Thread	1	1	Campaign	UI	Skills	1	0	false	1	false	false	none			false	false	n	campaign_advisor	false	
2139658053	2219_Campaign_Advice_Region_Specialities_Thread	1	1	Campaign	Features	Region Speciality Buildings	1	0	false	1	false	false	none			false	false	n	campaign_advisor	false	
2139658364	0130_Battle_Advice_Unit_Abilities_Thread	1	1	Battle	Features	Abilities	1	0	false	1	false	false	none			false	false	n	battle_advisor	false	/tutorial/r2_videos_abilities_specialabilities
2139658369	2221_Campaign_Advice_Fleets_Reveal_Thread	1	3	Campaign	Features	Fleets	1	0	false	1	false	false	none			false	false	n	campaign_advisor	false	
2139658394	2222_Campaign_Advice_Natural_Disasters_Thread	1	3	Campaign	Features	Natural Disasters	1	0	false	1	false	false	none			false	false	n	campaign_advisor	false	
2139658419	2223_Campaign_Advice_Riots_Thread	1	24	Campaign	Public Order	Riots	1	0	false	1	false	false	none			false	false	n	campaign_advisor	false	
2139658422	2224_Campaign_Advice_Civil_War_Thread	1	5	Campaign	Features	Civil War	1	0	false	1	false	false	none			false	false	n	campaign_advisor	false	/tutorial/r2_videos_management_Civilwar
2139658427	2225_Campaign_Advice_Region_Growth_Thread	1	3	Campaign	UI	Province	1	0	false	1	false	false	none			false	false	n	campaign_advisor	false	
2139658438	2227_Campaign_Advice_Losing_Generals_Thread	1	2	Campaign	Features	Routing	1	0	false	1	false	false	none			false	false	n	campaign_advisor	false	
2139658443	2228_Campaign_Advice_Experience_Sea_Thread	1	2	Campaign	Units	Experience	1	0	false	1	false	false	none			false	false	n	campaign_advisor	false	
2139658456	1103_Campaign_Advice_Ungarrisoned_Settlement_Thread	1	1	Campaign	Warnings	Garrisons	1	0	false	1	false	false	none			false	false	n	campaign_advisor	false	
2139658532	0131_Battle_Advice_Ambush_Attack_Thread	1	1	Battle	Ambush	Attack	1	0	false	1	false	false	none			false	false	n	battle_advisor	false	
2139658540	0132_Battle_Advice_Ambush_Defence_Thread	1	1	Battle	Ambush	Defence	1	0	false	1	false	false	none			false	false	n	battle_advisor	false	
2139658553	0065a_Battle_Tip_Cavalry_Charges_Thread	1	1	Battle	Units	Tactics	1	0	false	1	false	false	none			false	false	n	not applicable	true	
2139658556	1027_Campaign_Advice_UI_Lists_Panel_Thread	1	1	Campaign	UI	Lists	1	0	false	1	false	false	none			false	false	n	campaign_advisor	false	
2139658563	0001_Battle_Tip_Friendly_Fire_Thread	1	1	Battle	Units	Tactics	1	0	false	1	false	false	none			false	false	n	not applicable	false	
2139658569	2200_Campaign_Advice_Finance_Thread	1	1	Campaign	Features	Finance	1	0	false	1	false	false	none			false	false	n	campaign_advisor	false	
2139658590	Rom.HB.TF_Battle_Lost_02	1	1	Scripted	Scripted	Scripted	0	0	false	1	false	false	none			false	false	n	centurion_advisor	false	
2139658597	Rom.HB.TF_Battle_Won_01	1	1	Scripted	Scripted	Scripted	0	0	false	1	false	false	none			false	false	n	centurion_advisor	false	
2139658600	Rom.HB.TF_Gameplay_01	1	1	Scripted	Scripted	Scripted	0	0	false	1	false	false	none			false	false	n	varus_advisor	false	
2139658604	Rom.HB.TF_Gameplay_02	1	1	Scripted	Scripted	Scripted	0	0	false	1	false	false	none			false	false	n	varus_advisor	false	
2139658614	Rom.HB.TF_Gameplay_03	1	1	Scripted	Scripted	Scripted	0	0	false	1	false	false	none			false	false	n	centurion_advisor	false	
2139658624	Rom.HB.TF_Gameplay_04	1	1	Scripted	Scripted	Scripted	0	0	false	1	false	false	none			false	false	n	varus_advisor	false	
2139658632	Rom.HB.TF_Gameplay_05	1	1	Scripted	Scripted	Scripted	0	0	false	1	false	false	none			false	false	n	centurion_advisor	false	
2139658639	Rom.HB.TF_Gameplay_06	1	1	Scripted	Scripted	Scripted	0	0	false	1	false	false	none			false	false	n	centurion_advisor	false	
2139658640	Rom.HB.TF_Gameplay_07	1	1	Scripted	Scripted	Scripted	0	0	false	1	false	false	none			false	false	n	centurion_advisor	false	
2139658645	Rom.HB.TF_Gameplay_08	1	1	Scripted	Scripted	Scripted	0	0	false	1	false	false	none			false	false	n	centurion_advisor	false	
2139658655	Rom.HB.TF_Gameplay_09	1	1	Scripted	Scripted	Scripted	0	0	false	1	false	false	none			false	false	n	centurion_advisor	false	
2139658729	Rom.HB.TF_Battle_Lost_01	1	1	Scripted	Scripted	Scripted	0	0	false	1	false	false	none			false	false	n	varus_advisor	false	
2139658753	Rom.Pro.Capua.AD.001	1	1	Scripted	Scripted	Scripted	0	0	false	1	false	false	none			false	false	n	battle_advisor	false	
2139658755	Rom.Pro.Capua.SI.001	1	1	Scripted	Scripted	Scripted	0	0	false	1	false	false	none			false	false	n	prologue_protagonist	false	
2139658758	Rom.Pro.Capua.SI.002	1	1	Scripted	Scripted	Scripted	0	0	false	1	false	false	none			false	false	n	prologue_protagonist	false	
2139658761	Rom.Pro.Capua.SI.003	1	1	Scripted	Scripted	Scripted	0	0	false	1	false	false	none			false	false	n	prologue_protagonist	false	
2139658765	Rom.Pro.Capua.SI.004	1	1	Scripted	Scripted	Scripted	0	0	false	1	false	false	none			false	false	n	prologue_protagonist	false	
2139658774	Rom.Pro.Capua.AD.002	1	1	Scripted	Scripted	Scripted	0	0	false	1	false	false	none			false	false	n	battle_advisor	false	
2139658780	Rom.Pro.Capua.SI.005	1	1	Scripted	Scripted	Scripted	0	0	false	1	false	false	none			false	false	n	prologue_protagonist	false	
2139658789	Rom.Pro.Capua.AD.003	1	1	Scripted	Scripted	Scripted	0	0	false	1	false	false	none			false	false	n	battle_advisor	false	
2139658799	Rom.Pro.Capua.SI.006	1	1	Scripted	Scripted	Scripted	0	0	false	1	false	false	none			false	false	n	prologue_protagonist	false	
2139658803	Rom.Pro.Capua.SI.007	1	1	Scripted	Scripted	Scripted	0	0	false	1	false	false	none			false	false	n	prologue_protagonist	false	
2139658805	Rom.Pro.Capua.AD.004	1	1	Scripted	Scripted	Scripted	0	0	false	1	false	false	none			false	false	n	battle_advisor	false	
2139658808	Rom.Pro.Capua.AD.005	1	1	Scripted	Scripted	Scripted	0	0	false	1	false	false	none			false	false	n	battle_advisor	false	
2139658810	Rom.Pro.Capua.AD.006	1	1	Scripted	Scripted	Scripted	0	0	false	1	false	false	none			false	false	n	battle_advisor	false	
2139658814	Rom.Pro.Capua.AD.007	1	1	Scripted	Scripted	Scripted	0	0	false	1	false	false	none			false	false	n	battle_advisor	false	
2139658818	Rom.Pro.Capua.AD.008	1	1	Scripted	Scripted	Scripted	0	0	false	1	false	false	none			false	false	n	battle_advisor	false	
2139658825	Rom.Pro.Capua.AD.009	1	1	Scripted	Scripted	Scripted	0	0	false	1	false	false	none			false	false	n	battle_advisor	false	
2139658834	Rom.Pro.Capua.AD.010	1	1	Scripted	Scripted	Scripted	0	0	false	1	false	false	none			false	false	n	battle_advisor	false	
2139658837	Rom.Pro.Capua.AD.011	1	1	Scripted	Scripted	Scripted	0	0	false	1	false	false	none			false	false	n	battle_advisor	false	
2139658845	Rom.Pro.Capua.AD.012	1	1	Scripted	Scripted	Scripted	0	0	false	1	false	false	none			false	false	n	battle_advisor	false	
2139658848	Rom.Pro.Capua.SI.100	1	1	Scripted	Scripted	Scripted	0	0	false	1	false	false	none			false	false	n	prologue_protagonist	false	
2139658856	Rom.Pro.Capua.SI.101	1	1	Scripted	Scripted	Scripted	0	0	false	1	false	false	none			false	false	n	prologue_protagonist	false	
2139658863	Rom.Pro.Capua.SI.102	1	1	Scripted	Scripted	Scripted	0	0	false	1	false	false	none			false	false	n	prologue_protagonist	false	
2139658873	Rom.Pro.Capua.AD.100	1	1	Scripted	Scripted	Scripted	0	0	false	1	false	false	none			false	false	n	battle_advisor	false	
2139658880	Rom.Pro.Capua.SI.103	1	1	Scripted	Scripted	Scripted	0	0	false	1	false	false	none			false	false	n	prologue_protagonist	false	
2139658890	Rom.Pro.Capua.AD.102	1	1	Scripted	Scripted	Scripted	0	0	false	1	false	false	none			false	false	n	battle_advisor	false	
2139658900	Rom.Pro.Capua.AD.101	1	1	Scripted	Scripted	Scripted	0	0	false	1	false	false	none			false	false	n	battle_advisor	false	
2139658903	Rom.Pro.Capua.SI.200	1	1	Scripted	Scripted	Scripted	0	0	false	1	false	false	none			false	false	n	prologue_protagonist	false	
2139658904	Rom.Pro.Capua.AD.200	1	1	Scripted	Scripted	Scripted	0	0	false	1	false	false	none			false	false	n	battle_advisor	false	
2139658914	Rom.Pro.Capua.SI.201	1	1	Scripted	Scripted	Scripted	0	0	false	1	false	false	none			false	false	n	prologue_protagonist	false	
2139658920	Rom.Pro.Capua.AD.201	1	1	Scripted	Scripted	Scripted	0	0	false	1	false	false	none			false	false	n	battle_advisor	false	
2139658928	Rom.Pro.Capua.SI.202	1	1	Scripted	Scripted	Scripted	0	0	false	1	false	false	none			false	false	n	prologue_protagonist	false	
2139658929	Rom.Pro.Capua.AD.202	1	1	Scripted	Scripted	Scripted	0	0	false	1	false	false	none			false	false	n	battle_advisor	false	
2139658931	Rom.Pro.Capua.SI.203	1	1	Scripted	Scripted	Scripted	0	0	false	1	false	false	none			false	false	n	prologue_protagonist	false	
2139658935	Rom.Pro.Capua.AD.203	1	1	Scripted	Scripted	Scripted	0	0	false	1	false	false	none			false	false	n	battle_advisor	false	
2139658942	Rom.Pro.Capua.AD.204	1	1	Scripted	Scripted	Scripted	0	0	false	1	false	false	none			false	false	n	battle_advisor	false	
2139658944	Rom.Pro.Capua.AD.205	1	1	Scripted	Scripted	Scripted	0	0	false	1	false	false	none			false	false	n	battle_advisor	false	
2139658949	Rom.Pro.Capua.AD.206	1	1	Scripted	Scripted	Scripted	0	0	false	1	false	false	none			false	false	n	battle_advisor	false	
2139658959	Rom.Pro.Capua.SI.204	1	1	Scripted	Scripted	Scripted	0	0	false	1	false	false	none			false	false	n	prologue_protagonist	false	
2139658969	Rom.Pro.Capua.AD.207	1	1	Scripted	Scripted	Scripted	0	0	false	1	false	false	none			false	false	n	battle_advisor	false	
2139658979	Rom.Pro.Capua.SI.205	1	1	Scripted	Scripted	Scripted	0	0	false	1	false	false	none			false	false	n	prologue_protagonist	false	
2139658981	Rom.Pro.Capua.SI.206	1	1	Scripted	Scripted	Scripted	0	0	false	1	false	false	none			false	false	n	prologue_protagonist	false	
2139658982	Rom.Pro.Capua.AD.208	1	1	Scripted	Scripted	Scripted	0	0	false	1	false	false	none			false	false	n	battle_advisor	false	
2139658989	Rom.Pro.Camp1.AD.001	1	1	Scripted	Scripted	Scripted	0	0	false	1	false	false	none			false	false	n	battle_advisor	false	
2139658997	Rom.Pro.Camp1.AD.002	1	1	Scripted	Scripted	Scripted	0	0	false	1	false	false	none			false	false	n	battle_advisor	false	
2139659005	Rom.Pro.Camp1.AD.003	1	1	Scripted	Scripted	Scripted	0	0	false	1	false	false	none			false	false	n	battle_advisor	false	
2139659012	Rom.Pro.Camp1.AD.004	1	1	Scripted	Scripted	Scripted	0	0	false	1	false	false	none			false	false	n	battle_advisor	false	
2139659020	Rom.Pro.Camp1.AD.005	1	1	Scripted	Scripted	Scripted	0	0	false	1	false	false	none			false	false	n	battle_advisor	false	
2139659028	Rom.Pro.Camp1.AD.006	1	1	Scripted	Scripted	Scripted	0	0	false	1	false	false	none			false	false	n	battle_advisor	false	
2139659037	Rom.Pro.Camp1.SI.001	1	1	Scripted	Scripted	Scripted	0	0	false	1	false	false	none			false	false	n	prologue_protagonist	false	
2139659040	Rom.Pro.Camp1.SI.002	1	1	Scripted	Scripted	Scripted	0	0	false	1	false	false	none			false	false	n	prologue_protagonist	false	
2139659048	Rom.Pro.Camp1.SI.003	1	1	Scripted	Scripted	Scripted	0	0	false	1	false	false	none			false	false	n	prologue_protagonist	false	
2139659057	Rom.Pro.Camp1.AD.007	1	1	Scripted	Scripted	Scripted	0	0	false	1	false	false	none			false	false	n	battle_advisor	false	
2139659061	Rom.Pro.Camp1.SI.005	1	1	Scripted	Scripted	Scripted	0	0	false	1	false	false	none			false	false	n	prologue_protagonist	false	
2139659069	Rom.Pro.Camp1.AD.100	1	1	Scripted	Scripted	Scripted	0	0	false	1	false	false	none			false	false	n	battle_advisor	false	
2139659074	Rom.Pro.Camp1.SI.102	1	1	Scripted	Scripted	Scripted	0	0	false	1	false	false	none			false	false	n	prologue_protagonist	false	
2139659084	Rom.Pro.Camp1.AD.101	1	1	Scripted	Scripted	Scripted	0	0	false	1	false	false	none			false	false	n	battle_advisor	false	
2139659094	Rom.Pro.Camp1.SI.103	1	1	Scripted	Scripted	Scripted	0	0	false	1	false	false	none			false	false	n	prologue_protagonist	false	
2139659098	Rom.Pro.Camp1.AD.201	1	1	Scripted	Scripted	Scripted	0	0	false	1	false	false	none			false	false	n	battle_advisor	false	
2139659105	Rom.Pro.Camp1.SI.201	1	1	Scripted	Scripted	Scripted	0	0	false	1	false	false	none			false	false	n	prologue_protagonist	false	
2139659113	Rom.Pro.Camp1.AD.204	1	1	Scripted	Scripted	Scripted	0	0	false	1	false	false	none			false	false	n	battle_advisor	false	
2139659115	Rom.Pro.Camp1.AD.202	1	1	Scripted	Scripted	Scripted	0	0	false	1	false	false	none			false	false	n	battle_advisor	false	
2139659123	Rom.Pro.Camp1.AD.203	1	1	Scripted	Scripted	Scripted	0	0	false	1	false	false	none			false	false	n	battle_advisor	false	
2139659132	Rom.Pro.Camp1.SI.301	1	1	Scripted	Scripted	Scripted	0	0	false	1	false	false	none			false	false	n	prologue_protagonist	false	
2139659135	Rom.Pro.Camp1.AD.301	1	1	Scripted	Scripted	Scripted	0	0	false	1	false	false	none			false	false	n	battle_advisor	false	
2139659145	Rom.Pro.Camp1.SI.302	1	1	Scripted	Scripted	Scripted	0	0	false	1	false	false	none			false	false	n	prologue_protagonist	false	
2139659153	Rom.Pro.Camp1.SI.401	1	1	Scripted	Scripted	Scripted	0	0	false	1	false	false	none			false	false	n	prologue_protagonist	false	
2139659158	Rom.Pro.Camp1.SI.402	1	1	Scripted	Scripted	Scripted	0	0	false	1	false	false	none			false	false	n	prologue_protagonist	false	
2139659163	Rom.HB.AL.001	1	1	Scripted	Scripted	Scripted	0	0	false	1	false	false	none			false	false	n	battle_advisor	false	
2139659173	Rom.HB.AL.002	1	1	Scripted	Scripted	Scripted	0	0	false	1	false	false	none			false	false	n	battle_advisor	false	
2139659179	Rom.HB.AL.003	1	1	Scripted	Scripted	Scripted	0	0	false	1	false	false	none			false	false	n	battle_advisor	false	
2139659189	Rom.HB.AL.004	1	1	Scripted	Scripted	Scripted	0	0	false	1	false	false	none			false	false	n	battle_advisor	false	
2139659195	Rom.HB.AL.005	1	1	Scripted	Scripted	Scripted	0	0	false	1	false	false	none			false	false	n	battle_advisor	false	
2139659197	Rom.HB.AL.006	1	1	Scripted	Scripted	Scripted	0	0	false	1	false	false	none			false	false	n	battle_advisor	false	
2139659205	Rom.HB.AL.007	1	1	Scripted	Scripted	Scripted	0	0	false	1	false	false	none			false	false	n	battle_advisor	false	
2139659213	Rom.HB.CN.001	1	1	Scripted	Scripted	Scripted	0	0	false	1	false	false	none			false	false	n	battle_advisor	false	
2139659218	Rom.HB.CN.002	1	1	Scripted	Scripted	Scripted	0	0	false	1	false	false	none			false	false	n	battle_advisor	false	
2139659225	Rom.HB.CN.003	1	1	Scripted	Scripted	Scripted	0	0	false	1	false	false	none			false	false	n	battle_advisor	false	
2139659234	Rom.HB.CN.004	1	1	Scripted	Scripted	Scripted	0	0	false	1	false	false	none			false	false	n	battle_advisor	false	
2139659235	Rom.HB.CN.005	1	1	Scripted	Scripted	Scripted	0	0	false	1	false	false	none			false	false	n	battle_advisor	false	
2139659240	Rom.HB.CN.006	1	1	Scripted	Scripted	Scripted	0	0	false	1	false	false	none			false	false	n	battle_advisor	false	
2139659244	Rom.HB.CN.007	1	1	Scripted	Scripted	Scripted	0	0	false	1	false	false	none			false	false	n	battle_advisor	false	
2139659252	Rom.HB.CN.008	1	1	Scripted	Scripted	Scripted	0	0	false	1	false	false	none			false	false	n	battle_advisor	false	
2139659253	Rom.HB.CN.009	1	1	Scripted	Scripted	Scripted	0	0	false	1	false	false	none			false	false	n	battle_advisor	false	
2139659260	Rom.HB.CR.002	1	1	Scripted	Scripted	Scripted	0	0	false	1	false	false	none			false	false	n	battle_advisor	false	
2139659266	Rom.HB.CR.003	1	1	Scripted	Scripted	Scripted	0	0	false	1	false	false	none			false	false	n	battle_advisor	false	
2139659267	Rom.HB.CR.004	1	1	Scripted	Scripted	Scripted	0	0	false	1	false	false	none			false	false	n	battle_advisor	false	
2139659268	Rom.HB.CR.005	1	1	Scripted	Scripted	Scripted	0	0	false	1	false	false	none			false	false	n	battle_advisor	false	
2139659271	Rom.HB.PY.003	1	1	Scripted	Scripted	Scripted	0	0	false	1	false	false	none			false	false	n	battle_advisor	false	
2139659273	Rom.HB.CR.007	1	1	Scripted	Scripted	Scripted	0	0	false	1	false	false	none			false	false	n	battle_advisor	false	
