attitude	culture	faction	government_type	key	option	string
hostile	rom_Roman	inv_raeti	gov_absolute_monarchy	accept	1	rome_Etr_Gen1_accept_demanding_02
hostile	rom_Roman	inv_raeti	gov_absolute_monarchy	accept	2	rome_Etr_Gen1_accept_demanding_03
friendly	rom_Roman	inv_rebel_etruscan	gov_absolute_monarchy	accept	0	rome_Etr_Gen1_accept_begging_01
friendly	rom_Roman	inv_rebel_etruscan	gov_absolute_monarchy	accept	1	rome_Etr_Gen1_accept_begging_02
friendly	rom_Roman	inv_rebel_etruscan	gov_absolute_monarchy	accept	2	rome_Etr_Gen1_accept_begging_03
friendly	rom_Roman	inv_rebel_etruscan	gov_absolute_monarchy	accept	3	rome_Etr_Gen1_accept_requesting_01
friendly	rom_Roman	inv_rebel_etruscan	gov_absolute_monarchy	accept	4	rome_Etr_Gen1_accept_requesting_02
friendly	rom_Roman	inv_rebel_etruscan	gov_absolute_monarchy	accept	5	rome_Etr_Gen1_accept_requesting_03
hostile	rom_Roman	inv_rebel_etruscan	gov_absolute_monarchy	accept	0	rome_Etr_Gen1_accept_demanding_01
hostile	rom_Roman	inv_rebel_etruscan	gov_absolute_monarchy	accept	1	rome_Etr_Gen1_accept_demanding_02
hostile	rom_Roman	inv_rebel_etruscan	gov_absolute_monarchy	accept	2	rome_Etr_Gen1_accept_demanding_03
friendly	rom_Roman	inv_rebel_iapygian	gov_absolute_monarchy	accept	0	rome_ee_accept_begging_01
friendly	rom_Roman	inv_rebel_iapygian	gov_absolute_monarchy	accept	1	rome_ee_accept_begging_02
friendly	rom_Roman	inv_rebel_iapygian	gov_absolute_monarchy	accept	2	rome_ee_accept_begging_03
friendly	rom_Roman	inv_rebel_iapygian	gov_absolute_monarchy	accept	3	rome_ee_accept_begging_04
friendly	rom_Roman	inv_rebel_iapygian	gov_absolute_monarchy	accept	4	rome_ee_accept_begging_05
friendly	rom_Roman	inv_rebel_iapygian	gov_absolute_monarchy	accept	5	rome_ee_accept_begging_06
hostile	rom_Roman	inv_rebel_iapygian	gov_absolute_monarchy	accept	0	rome_ee_accept_demanding_01
hostile	rom_Roman	inv_rebel_iapygian	gov_absolute_monarchy	accept	1	rome_ee_accept_demanding_02
hostile	rom_Roman	inv_rebel_iapygian	gov_absolute_monarchy	accept	2	rome_ee_accept_demanding_03
hostile	rom_Roman	inv_rebel_iapygian	gov_absolute_monarchy	accept	3	rome_ee_accept_demanding_04
hostile	rom_Roman	inv_rebel_iapygian	gov_absolute_monarchy	accept	4	rome_ee_accept_demanding_05
hostile	rom_Roman	inv_rebel_iapygian	gov_absolute_monarchy	accept	5	rome_ee_accept_demanding_06
friendly	rom_Roman	inv_rebel_italic	gov_absolute_monarchy	accept	0	rome_ee_accept_begging_01
friendly	rom_Roman	inv_rebel_italic	gov_absolute_monarchy	accept	1	rome_ee_accept_begging_02
friendly	rom_Roman	inv_rebel_italic	gov_absolute_monarchy	accept	2	rome_ee_accept_begging_03
friendly	rom_Roman	inv_rebel_italic	gov_absolute_monarchy	accept	3	rome_ee_accept_begging_04
friendly	rom_Roman	inv_rebel_italic	gov_absolute_monarchy	accept	4	rome_ee_accept_begging_05
friendly	rom_Roman	inv_rebel_italic	gov_absolute_monarchy	accept	5	rome_ee_accept_begging_06
hostile	rom_Roman	inv_rebel_italic	gov_absolute_monarchy	accept	0	rome_ee_accept_demanding_01
hostile	rom_Roman	inv_rebel_italic	gov_absolute_monarchy	accept	1	rome_ee_accept_demanding_02
hostile	rom_Roman	inv_rebel_italic	gov_absolute_monarchy	accept	2	rome_ee_accept_demanding_03
hostile	rom_Roman	inv_rebel_italic	gov_absolute_monarchy	accept	3	rome_ee_accept_demanding_04
hostile	rom_Roman	inv_rebel_italic	gov_absolute_monarchy	accept	4	rome_ee_accept_demanding_05
hostile	rom_Roman	inv_rebel_italic	gov_absolute_monarchy	accept	5	rome_ee_accept_demanding_06
friendly	rom_Roman	inv_sabines	gov_absolute_monarchy	accept	0	rome_ee_accept_begging_01
friendly	rom_Roman	inv_sabines	gov_absolute_monarchy	accept	1	rome_ee_accept_begging_02
friendly	rom_Roman	inv_sabines	gov_absolute_monarchy	accept	2	rome_ee_accept_begging_03
friendly	rom_Roman	inv_sabines	gov_absolute_monarchy	accept	3	rome_ee_accept_begging_04
friendly	rom_Roman	inv_sabines	gov_absolute_monarchy	accept	4	rome_ee_accept_begging_05
friendly	rom_Roman	inv_sabines	gov_absolute_monarchy	accept	5	rome_ee_accept_begging_06
hostile	rom_Roman	inv_sabines	gov_absolute_monarchy	accept	0	rome_ee_accept_demanding_01
hostile	rom_Roman	inv_sabines	gov_absolute_monarchy	accept	1	rome_ee_accept_demanding_02
hostile	rom_Roman	inv_sabines	gov_absolute_monarchy	accept	2	rome_ee_accept_demanding_03
hostile	rom_Roman	inv_sabines	gov_absolute_monarchy	accept	3	rome_ee_accept_demanding_04
hostile	rom_Roman	inv_sabines	gov_absolute_monarchy	accept	4	rome_ee_accept_demanding_05
hostile	rom_Roman	inv_sabines	gov_absolute_monarchy	accept	5	rome_ee_accept_demanding_06
friendly	rom_Roman	inv_samnites_civil_war	gov_absolute_monarchy	accept	0	rome_ee_accept_begging_01
friendly	rom_Roman	inv_samnites_civil_war	gov_absolute_monarchy	accept	1	rome_ee_accept_begging_02
friendly	rom_Roman	inv_samnites_civil_war	gov_absolute_monarchy	accept	2	rome_ee_accept_begging_03
friendly	rom_Roman	inv_samnites_civil_war	gov_absolute_monarchy	accept	3	rome_ee_accept_begging_04
friendly	rom_Roman	inv_samnites_civil_war	gov_absolute_monarchy	accept	4	rome_ee_accept_begging_05
friendly	rom_Roman	inv_samnites_civil_war	gov_absolute_monarchy	accept	5	rome_ee_accept_begging_06
hostile	rom_Roman	inv_samnites_civil_war	gov_absolute_monarchy	accept	0	rome_ee_accept_demanding_01
hostile	rom_Roman	inv_samnites_civil_war	gov_absolute_monarchy	accept	1	rome_ee_accept_demanding_02
hostile	rom_Roman	inv_samnites_civil_war	gov_absolute_monarchy	accept	2	rome_ee_accept_demanding_03
hostile	rom_Roman	inv_samnites_civil_war	gov_absolute_monarchy	accept	3	rome_ee_accept_demanding_04
hostile	rom_Roman	inv_samnites_civil_war	gov_absolute_monarchy	accept	4	rome_ee_accept_demanding_05
hostile	rom_Roman	inv_samnites_civil_war	gov_absolute_monarchy	accept	5	rome_ee_accept_demanding_06
friendly	rom_Roman	inv_samnites_secession	gov_absolute_monarchy	accept	0	rome_ee_accept_begging_01
friendly	rom_Roman	inv_samnites_secession	gov_absolute_monarchy	accept	1	rome_ee_accept_begging_02
friendly	rom_Roman	inv_samnites_secession	gov_absolute_monarchy	accept	2	rome_ee_accept_begging_03
friendly	rom_Roman	inv_samnites_secession	gov_absolute_monarchy	accept	3	rome_ee_accept_begging_04
friendly	rom_Roman	inv_samnites_secession	gov_absolute_monarchy	accept	4	rome_ee_accept_begging_05
friendly	rom_Roman	inv_samnites_secession	gov_absolute_monarchy	accept	5	rome_ee_accept_begging_06
hostile	rom_Roman	inv_samnites_secession	gov_absolute_monarchy	accept	0	rome_ee_accept_demanding_01
hostile	rom_Roman	inv_samnites_secession	gov_absolute_monarchy	accept	1	rome_ee_accept_demanding_02
hostile	rom_Roman	inv_samnites_secession	gov_absolute_monarchy	accept	2	rome_ee_accept_demanding_03
hostile	rom_Roman	inv_samnites_secession	gov_absolute_monarchy	accept	3	rome_ee_accept_demanding_04
hostile	rom_Roman	inv_samnites_secession	gov_absolute_monarchy	accept	4	rome_ee_accept_demanding_05
hostile	rom_Roman	inv_samnites_secession	gov_absolute_monarchy	accept	5	rome_ee_accept_demanding_06
friendly	rom_Roman	inv_samnites	gov_absolute_monarchy	accept	0	rome_ee_accept_begging_01
friendly	rom_Roman	inv_samnites	gov_absolute_monarchy	accept	1	rome_ee_accept_begging_02
friendly	rom_Roman	inv_samnites	gov_absolute_monarchy	accept	2	rome_ee_accept_begging_03
friendly	rom_Roman	inv_samnites	gov_absolute_monarchy	accept	3	rome_ee_accept_begging_04
friendly	rom_Roman	inv_samnites	gov_absolute_monarchy	accept	4	rome_ee_accept_begging_05
friendly	rom_Roman	inv_samnites	gov_absolute_monarchy	accept	5	rome_ee_accept_begging_06
hostile	rom_Roman	inv_samnites	gov_absolute_monarchy	accept	0	rome_ee_accept_demanding_01
hostile	rom_Roman	inv_samnites	gov_absolute_monarchy	accept	1	rome_ee_accept_demanding_02
hostile	rom_Roman	inv_samnites	gov_absolute_monarchy	accept	2	rome_ee_accept_demanding_03
hostile	rom_Roman	inv_samnites	gov_absolute_monarchy	accept	3	rome_ee_accept_demanding_04
hostile	rom_Roman	inv_samnites	gov_absolute_monarchy	accept	4	rome_ee_accept_demanding_05
hostile	rom_Roman	inv_samnites	gov_absolute_monarchy	accept	5	rome_ee_accept_demanding_06
friendly	rom_Roman	inv_tarchuna_civil_war	gov_absolute_monarchy	accept	0	rome_Etr_Gen1_accept_begging_01
friendly	rom_Roman	inv_tarchuna_civil_war	gov_absolute_monarchy	accept	1	rome_Etr_Gen1_accept_begging_02
friendly	rom_Roman	inv_tarchuna_civil_war	gov_absolute_monarchy	accept	2	rome_Etr_Gen1_accept_begging_03
friendly	rom_Roman	inv_tarchuna_civil_war	gov_absolute_monarchy	accept	3	rome_Etr_Gen1_accept_requesting_01
friendly	rom_Roman	inv_tarchuna_civil_war	gov_absolute_monarchy	accept	4	rome_Etr_Gen1_accept_requesting_02
friendly	rom_Roman	inv_tarchuna_civil_war	gov_absolute_monarchy	accept	5	rome_Etr_Gen1_accept_requesting_03
hostile	rom_Roman	inv_tarchuna_civil_war	gov_absolute_monarchy	accept	0	rome_Etr_Gen1_accept_demanding_01
hostile	rom_Roman	inv_tarchuna_civil_war	gov_absolute_monarchy	accept	1	rome_Etr_Gen1_accept_demanding_02
hostile	rom_Roman	inv_tarchuna_civil_war	gov_absolute_monarchy	accept	2	rome_Etr_Gen1_accept_demanding_03
friendly	rom_Roman	inv_tarchuna_secession	gov_absolute_monarchy	accept	0	rome_Etr_Gen1_accept_begging_01
friendly	rom_Roman	inv_tarchuna_secession	gov_absolute_monarchy	accept	1	rome_Etr_Gen1_accept_begging_02
friendly	rom_Roman	inv_tarchuna_secession	gov_absolute_monarchy	accept	2	rome_Etr_Gen1_accept_begging_03
friendly	rom_Roman	inv_tarchuna_secession	gov_absolute_monarchy	accept	3	rome_Etr_Gen1_accept_requesting_01
friendly	rom_Roman	inv_tarchuna_secession	gov_absolute_monarchy	accept	4	rome_Etr_Gen1_accept_requesting_02
friendly	rom_Roman	inv_tarchuna_secession	gov_absolute_monarchy	accept	5	rome_Etr_Gen1_accept_requesting_03
hostile	rom_Roman	inv_tarchuna_secession	gov_absolute_monarchy	accept	0	rome_Etr_Gen1_accept_demanding_01
hostile	rom_Roman	inv_tarchuna_secession	gov_absolute_monarchy	accept	1	rome_Etr_Gen1_accept_demanding_02
hostile	rom_Roman	inv_tarchuna_secession	gov_absolute_monarchy	accept	2	rome_Etr_Gen1_accept_demanding_03
friendly	rom_Roman	inv_tarchuna	gov_absolute_monarchy	accept	0	rome_Etr_Gen1_accept_begging_01
friendly	rom_Roman	inv_tarchuna	gov_absolute_monarchy	accept	1	rome_Etr_Gen1_accept_begging_02
friendly	rom_Roman	inv_tarchuna	gov_absolute_monarchy	accept	2	rome_Etr_Gen1_accept_begging_03
friendly	rom_Roman	inv_tarchuna	gov_absolute_monarchy	accept	3	rome_Etr_Gen1_accept_requesting_01
friendly	rom_Roman	inv_tarchuna	gov_absolute_monarchy	accept	4	rome_Etr_Gen1_accept_requesting_02
friendly	rom_Roman	inv_tarchuna	gov_absolute_monarchy	accept	5	rome_Etr_Gen1_accept_requesting_03
hostile	rom_Roman	inv_tarchuna	gov_absolute_monarchy	accept	0	rome_Etr_Gen1_accept_demanding_01
hostile	rom_Roman	inv_tarchuna	gov_absolute_monarchy	accept	1	rome_Etr_Gen1_accept_demanding_02
hostile	rom_Roman	inv_tarchuna	gov_absolute_monarchy	accept	2	rome_Etr_Gen1_accept_demanding_03
friendly	rom_Roman	inv_umbri	gov_absolute_monarchy	accept	0	rome_ee_accept_begging_01
friendly	rom_Roman	inv_umbri	gov_absolute_monarchy	accept	1	rome_ee_accept_begging_02
friendly	rom_Roman	inv_umbri	gov_absolute_monarchy	accept	2	rome_ee_accept_begging_03
friendly	rom_Roman	inv_umbri	gov_absolute_monarchy	accept	3	rome_ee_accept_begging_04
friendly	rom_Roman	inv_umbri	gov_absolute_monarchy	accept	4	rome_ee_accept_begging_05
friendly	rom_Roman	inv_umbri	gov_absolute_monarchy	accept	5	rome_ee_accept_begging_06
hostile	rom_Roman	inv_umbri	gov_absolute_monarchy	accept	0	rome_ee_accept_demanding_01
hostile	rom_Roman	inv_umbri	gov_absolute_monarchy	accept	1	rome_ee_accept_demanding_02
hostile	rom_Roman	inv_umbri	gov_absolute_monarchy	accept	2	rome_ee_accept_demanding_03
hostile	rom_Roman	inv_umbri	gov_absolute_monarchy	accept	3	rome_ee_accept_demanding_04
hostile	rom_Roman	inv_umbri	gov_absolute_monarchy	accept	4	rome_ee_accept_demanding_05
hostile	rom_Roman	inv_umbri	gov_absolute_monarchy	accept	5	rome_ee_accept_demanding_06
friendly	rom_Roman	inv_veii	gov_absolute_monarchy	accept	0	rome_Etr_Gen1_accept_begging_01
friendly	rom_Roman	inv_veii	gov_absolute_monarchy	accept	1	rome_Etr_Gen1_accept_begging_02
friendly	rom_Roman	inv_veii	gov_absolute_monarchy	accept	2	rome_Etr_Gen1_accept_begging_03
friendly	rom_Roman	inv_veii	gov_absolute_monarchy	accept	3	rome_Etr_Gen1_accept_requesting_01
friendly	rom_Roman	inv_veii	gov_absolute_monarchy	accept	4	rome_Etr_Gen1_accept_requesting_02
friendly	rom_Roman	inv_veii	gov_absolute_monarchy	accept	5	rome_Etr_Gen1_accept_requesting_03
hostile	rom_Roman	inv_veii	gov_absolute_monarchy	accept	0	rome_Etr_Gen1_accept_demanding_01
hostile	rom_Roman	inv_veii	gov_absolute_monarchy	accept	1	rome_Etr_Gen1_accept_demanding_02
hostile	rom_Roman	inv_veii	gov_absolute_monarchy	accept	2	rome_Etr_Gen1_accept_demanding_03
friendly	rom_Roman	inv_veneti_civil_war	gov_absolute_monarchy	accept	0	rome_ee_accept_begging_01
friendly	rom_Roman	inv_veneti_civil_war	gov_absolute_monarchy	accept	1	rome_ee_accept_begging_02
friendly	rom_Roman	inv_veneti_civil_war	gov_absolute_monarchy	accept	2	rome_ee_accept_begging_03
friendly	rom_Roman	inv_veneti_civil_war	gov_absolute_monarchy	accept	3	rome_ee_accept_begging_04
friendly	rom_Roman	inv_veneti_civil_war	gov_absolute_monarchy	accept	4	rome_ee_accept_begging_05
friendly	rom_Roman	inv_veneti_civil_war	gov_absolute_monarchy	accept	5	rome_ee_accept_begging_06
hostile	rom_Roman	inv_veneti_civil_war	gov_absolute_monarchy	accept	0	rome_ee_accept_demanding_01
hostile	rom_Roman	inv_veneti_civil_war	gov_absolute_monarchy	accept	1	rome_ee_accept_demanding_02
hostile	rom_Roman	inv_veneti_civil_war	gov_absolute_monarchy	accept	2	rome_ee_accept_demanding_03
hostile	rom_Roman	inv_veneti_civil_war	gov_absolute_monarchy	accept	3	rome_ee_accept_demanding_04
hostile	rom_Roman	inv_veneti_civil_war	gov_absolute_monarchy	accept	4	rome_ee_accept_demanding_05
hostile	rom_Roman	inv_veneti_civil_war	gov_absolute_monarchy	accept	5	rome_ee_accept_demanding_06
friendly	rom_Roman	inv_veneti_secession	gov_absolute_monarchy	accept	0	rome_ee_accept_begging_01
friendly	rom_Roman	inv_veneti_secession	gov_absolute_monarchy	accept	1	rome_ee_accept_begging_02
friendly	rom_Roman	inv_veneti_secession	gov_absolute_monarchy	accept	2	rome_ee_accept_begging_03
friendly	rom_Roman	inv_veneti_secession	gov_absolute_monarchy	accept	3	rome_ee_accept_begging_04
friendly	rom_Roman	inv_veneti_secession	gov_absolute_monarchy	accept	4	rome_ee_accept_begging_05
friendly	rom_Roman	inv_veneti_secession	gov_absolute_monarchy	accept	5	rome_ee_accept_begging_06
hostile	rom_Roman	inv_veneti_secession	gov_absolute_monarchy	accept	0	rome_ee_accept_demanding_01
hostile	rom_Roman	inv_veneti_secession	gov_absolute_monarchy	accept	1	rome_ee_accept_demanding_02
hostile	rom_Roman	inv_veneti_secession	gov_absolute_monarchy	accept	2	rome_ee_accept_demanding_03
hostile	rom_Roman	inv_veneti_secession	gov_absolute_monarchy	accept	3	rome_ee_accept_demanding_04
hostile	rom_Roman	inv_veneti_secession	gov_absolute_monarchy	accept	4	rome_ee_accept_demanding_05
hostile	rom_Roman	inv_veneti_secession	gov_absolute_monarchy	accept	5	rome_ee_accept_demanding_06
friendly	rom_Roman	inv_veneti	gov_absolute_monarchy	accept	0	rome_ee_accept_begging_01
friendly	rom_Roman	inv_veneti	gov_absolute_monarchy	accept	1	rome_ee_accept_begging_02
friendly	rom_Roman	inv_veneti	gov_absolute_monarchy	accept	2	rome_ee_accept_begging_03
friendly	rom_Roman	inv_veneti	gov_absolute_monarchy	accept	3	rome_ee_accept_begging_04
friendly	rom_Roman	inv_veneti	gov_absolute_monarchy	accept	4	rome_ee_accept_begging_05
friendly	rom_Roman	inv_veneti	gov_absolute_monarchy	accept	5	rome_ee_accept_begging_06
hostile	rom_Roman	inv_veneti	gov_absolute_monarchy	accept	0	rome_ee_accept_demanding_01
hostile	rom_Roman	inv_veneti	gov_absolute_monarchy	accept	1	rome_ee_accept_demanding_02
hostile	rom_Roman	inv_veneti	gov_absolute_monarchy	accept	2	rome_ee_accept_demanding_03
hostile	rom_Roman	inv_veneti	gov_absolute_monarchy	accept	3	rome_ee_accept_demanding_04
hostile	rom_Roman	inv_veneti	gov_absolute_monarchy	accept	4	rome_ee_accept_demanding_05
hostile	rom_Roman	inv_veneti	gov_absolute_monarchy	accept	5	rome_ee_accept_demanding_06
friendly	rom_Roman	inv_viesul	gov_absolute_monarchy	accept	0	rome_Etr_Gen1_accept_begging_01
friendly	rom_Roman	inv_viesul	gov_absolute_monarchy	accept	1	rome_Etr_Gen1_accept_begging_02
friendly	rom_Roman	inv_viesul	gov_absolute_monarchy	accept	2	rome_Etr_Gen1_accept_begging_03
friendly	rom_Roman	inv_viesul	gov_absolute_monarchy	accept	3	rome_Etr_Gen1_accept_requesting_01
friendly	rom_Roman	inv_viesul	gov_absolute_monarchy	accept	4	rome_Etr_Gen1_accept_requesting_02
friendly	rom_Roman	inv_viesul	gov_absolute_monarchy	accept	5	rome_Etr_Gen1_accept_requesting_03
hostile	rom_Roman	inv_viesul	gov_absolute_monarchy	accept	0	rome_Etr_Gen1_accept_demanding_01
hostile	rom_Roman	inv_viesul	gov_absolute_monarchy	accept	1	rome_Etr_Gen1_accept_demanding_02
hostile	rom_Roman	inv_viesul	gov_absolute_monarchy	accept	2	rome_Etr_Gen1_accept_demanding_03
friendly	rom_Roman	inv_volsci	gov_absolute_monarchy	accept	0	rome_ee_accept_begging_01
friendly	rom_Roman	inv_volsci	gov_absolute_monarchy	accept	1	rome_ee_accept_begging_02
friendly	rom_Roman	inv_volsci	gov_absolute_monarchy	accept	2	rome_ee_accept_begging_03
friendly	rom_Roman	inv_volsci	gov_absolute_monarchy	accept	3	rome_ee_accept_begging_04
friendly	rom_Roman	inv_volsci	gov_absolute_monarchy	accept	4	rome_ee_accept_begging_05
friendly	rom_Roman	inv_volsci	gov_absolute_monarchy	accept	5	rome_ee_accept_begging_06
hostile	rom_Roman	inv_volsci	gov_absolute_monarchy	accept	0	rome_ee_accept_demanding_01
hostile	rom_Roman	inv_volsci	gov_absolute_monarchy	accept	1	rome_ee_accept_demanding_02
hostile	rom_Roman	inv_volsci	gov_absolute_monarchy	accept	2	rome_ee_accept_demanding_03
hostile	rom_Roman	inv_volsci	gov_absolute_monarchy	accept	3	rome_ee_accept_demanding_04
hostile	rom_Roman	inv_volsci	gov_absolute_monarchy	accept	4	rome_ee_accept_demanding_05
hostile	rom_Roman	inv_volsci	gov_absolute_monarchy	accept	5	rome_ee_accept_demanding_06
hostile	rom_Hellenistic	inv_carthage	gov_absolute_monarchy	acknowledge_accept	0	eastern_carthage_acknowledge_accept_01
hostile	rom_Hellenistic	inv_carthage	gov_absolute_monarchy	acknowledge_accept	1	eastern_carthage_acknowledge_accept_02
hostile	rom_Hellenistic	inv_carthage	gov_absolute_monarchy	acknowledge_accept	2	eastern_carthage_acknowledge_accept_03
hostile	rom_Hellenistic	inv_carthage	gov_absolute_monarchy	acknowledge_accept	3	eastern_carthage_acknowledge_accept_04
hostile	rom_Hellenistic	inv_carthage	gov_absolute_monarchy	acknowledge_accept	4	eastern_carthage_acknowledge_accept_05
hostile	rom_Hellenistic	inv_carthage	gov_absolute_monarchy	acknowledge_accept	5	eastern_carthage_acknowledge_accept_06
hostile	rom_Hellenistic	inv_carthage	gov_absolute_monarchy	acknowledge_accept	6	eastern_carthage_acknowledge_accept_07
hostile	rom_Hellenistic	inv_carthage	gov_absolute_monarchy	acknowledge_accept	7	eastern_carthage_acknowledge_accept_08
hostile	rom_Hellenistic	inv_carthage	gov_absolute_monarchy	acknowledge_accept	8	eastern_carthage_acknowledge_accept_09
hostile	rom_Hellenistic	inv_carthage	gov_absolute_monarchy	acknowledge_accept	9	eastern_carthage_acknowledge_accept_10
hostile	rom_Hellenistic	rom_carthage	gov_absolute_monarchy	acknowledge_accept	0	eastern_carthage_acknowledge_accept_01
hostile	rom_Hellenistic	rom_carthage	gov_absolute_monarchy	acknowledge_accept	1	eastern_carthage_acknowledge_accept_02
hostile	rom_Hellenistic	rom_carthage	gov_absolute_monarchy	acknowledge_accept	2	eastern_carthage_acknowledge_accept_03
hostile	rom_Hellenistic	rom_carthage	gov_absolute_monarchy	acknowledge_accept	3	eastern_carthage_acknowledge_accept_04
hostile	rom_Hellenistic	rom_carthage	gov_absolute_monarchy	acknowledge_accept	4	eastern_carthage_acknowledge_accept_05
hostile	rom_Hellenistic	rom_carthage	gov_absolute_monarchy	acknowledge_accept	5	eastern_carthage_acknowledge_accept_06
hostile	rom_Hellenistic	rom_carthage	gov_absolute_monarchy	acknowledge_accept	6	eastern_carthage_acknowledge_accept_07
hostile	rom_Hellenistic	rom_carthage	gov_absolute_monarchy	acknowledge_accept	7	eastern_carthage_acknowledge_accept_08
