art_set_id	agent_type	culture	subculture	faction	is_custom	is_male	group
inv_sam_general_civilwar_14	general			inv_samnites_civil_war	false	true	main_invasion
inv_sam_general_civilwar_15	general			inv_samnites_civil_war	false	true	main_invasion
inv_sam_general_civilwar_16	general			inv_samnites_civil_war	false	true	main_invasion
inv_sam_general_civilwar_17	general			inv_samnites_civil_war	false	true	main_invasion
inv_sam_general_civilwar_18	general			inv_samnites_civil_war	false	true	main_invasion
inv_sam_general_civilwar_19	general			inv_samnites_civil_war	false	true	main_invasion
inv_sam_general_civilwar_2	general			inv_samnites_civil_war	false	true	main_invasion
inv_sam_general_civilwar_20	general			inv_samnites_civil_war	false	true	main_invasion
inv_sam_general_civilwar_3	general			inv_samnites_civil_war	false	true	main_invasion
inv_sam_general_civilwar_4	general			inv_samnites_civil_war	false	true	main_invasion
inv_sam_general_civilwar_5	general			inv_samnites_civil_war	false	true	main_invasion
inv_sam_general_civilwar_6	general			inv_samnites_civil_war	false	true	main_invasion
inv_sam_general_civilwar_7	general			inv_samnites_civil_war	false	true	main_invasion
inv_sam_general_civilwar_8	general			inv_samnites_civil_war	false	true	main_invasion
inv_sam_general_civilwar_9	general			inv_samnites_civil_war	false	true	main_invasion
inv_sam_general_secession_1	general			inv_samnites_secession	false	true	main_invasion
inv_sam_general_secession_10	general			inv_samnites_secession	false	true	main_invasion
inv_sam_general_secession_11	general			inv_samnites_secession	false	true	main_invasion
inv_sam_general_secession_12	general			inv_samnites_secession	false	true	main_invasion
inv_sam_general_secession_13	general			inv_samnites_secession	false	true	main_invasion
inv_sam_general_secession_14	general			inv_samnites_secession	false	true	main_invasion
inv_sam_general_secession_15	general			inv_samnites_secession	false	true	main_invasion
inv_sam_general_secession_16	general			inv_samnites_secession	false	true	main_invasion
inv_sam_general_secession_17	general			inv_samnites_secession	false	true	main_invasion
inv_sam_general_secession_18	general			inv_samnites_secession	false	true	main_invasion
inv_sam_general_secession_19	general			inv_samnites_secession	false	true	main_invasion
inv_sam_general_secession_2	general			inv_samnites_secession	false	true	main_invasion
inv_sam_general_secession_20	general			inv_samnites_secession	false	true	main_invasion
inv_sam_general_secession_3	general			inv_samnites_secession	false	true	main_invasion
inv_sam_general_secession_4	general			inv_samnites_secession	false	true	main_invasion
inv_sam_general_secession_5	general			inv_samnites_secession	false	true	main_invasion
inv_sam_general_secession_6	general			inv_samnites_secession	false	true	main_invasion
inv_sam_general_secession_7	general			inv_samnites_secession	false	true	main_invasion
inv_sam_general_secession_8	general			inv_samnites_secession	false	true	main_invasion
inv_sam_general_secession_9	general			inv_samnites_secession	false	true	main_invasion
inv_sen_general_1	general		sc_rom_gaul		false	true	main_invasion
inv_sen_general_10	general		sc_rom_gaul		false	true	main_invasion
inv_sen_general_11	general		sc_rom_gaul		false	true	main_invasion
inv_sen_general_12	general		sc_rom_gaul		false	true	main_invasion
inv_sen_general_13	general		sc_rom_gaul		false	true	main_invasion
inv_sen_general_14	general		sc_rom_gaul		false	true	main_invasion
inv_sen_general_15	general		sc_rom_gaul		false	true	main_invasion
inv_sen_general_16	general		sc_rom_gaul		false	true	main_invasion
inv_sen_general_17	general		sc_rom_gaul		false	true	main_invasion
inv_sen_general_18	general		sc_rom_gaul		false	true	main_invasion
inv_sen_general_19	general		sc_rom_gaul		false	true	main_invasion
inv_sen_general_2	general		sc_rom_gaul		false	true	main_invasion
inv_sen_general_20	general		sc_rom_gaul		false	true	main_invasion
inv_sen_general_3	general		sc_rom_gaul		false	true	main_invasion
inv_sen_general_4	general		sc_rom_gaul		false	true	main_invasion
inv_sen_general_5	general		sc_rom_gaul		false	true	main_invasion
inv_sen_general_6	general		sc_rom_gaul		false	true	main_invasion
inv_sen_general_7	general		sc_rom_gaul		false	true	main_invasion
inv_sen_general_8	general		sc_rom_gaul		false	true	main_invasion
inv_sen_general_9	general		sc_rom_gaul		false	true	main_invasion
inv_ven_general_1	general			inv_veneti	false	true	main_invasion
inv_ven_general_10	general			inv_veneti	false	true	main_invasion
inv_ven_general_11	general			inv_veneti	false	true	main_invasion
inv_ven_general_12	general			inv_veneti	false	true	main_invasion
inv_ven_general_13	general			inv_veneti	false	true	main_invasion
inv_ven_general_14	general			inv_veneti	false	true	main_invasion
inv_ven_general_15	general			inv_veneti	false	true	main_invasion
inv_ven_general_16	general			inv_veneti	false	true	main_invasion
inv_ven_general_17	general			inv_veneti	false	true	main_invasion
inv_ven_general_18	general			inv_veneti	false	true	main_invasion
inv_ven_general_19	general			inv_veneti	false	true	main_invasion
inv_ven_general_2	general			inv_veneti	false	true	main_invasion
inv_ven_general_20	general			inv_veneti	false	true	main_invasion
inv_ven_general_3	general			inv_veneti	false	true	main_invasion
inv_ven_general_4	general			inv_veneti	false	true	main_invasion
inv_ven_general_5	general			inv_veneti	false	true	main_invasion
inv_ven_general_6	general			inv_veneti	false	true	main_invasion
inv_ven_general_7	general			inv_veneti	false	true	main_invasion
inv_ven_general_8	general			inv_veneti	false	true	main_invasion
inv_ven_general_9	general			inv_veneti	false	true	main_invasion
inv_xenophon	general				true	true	main_invasion
rom_agent_afro_arabian_champion_male_01	champion		sc_rom_african_arabian		false	true	main_emp_punic
rom_agent_afro_arabian_champion_male_02	champion		sc_rom_african_arabian		false	true	main_emp_punic
rom_agent_afro_arabian_champion_male_03	champion		sc_rom_african_arabian		false	true	main_emp_punic
rom_agent_afro_arabian_champion_male_04	champion		sc_rom_african_arabian		false	true	main_emp_punic
rom_agent_afro_arabian_champion_male_05	champion		sc_rom_african_arabian		false	true	main_emp_punic
rom_agent_afro_arabian_dignitary_male_01	dignitary		sc_rom_african_arabian		false	true	main_emp_punic
rom_agent_afro_arabian_dignitary_male_02	dignitary		sc_rom_african_arabian		false	true	main_emp_punic
rom_agent_afro_arabian_dignitary_male_03	dignitary		sc_rom_african_arabian		false	true	main_emp_punic
rom_agent_afro_arabian_dignitary_male_04	dignitary		sc_rom_african_arabian		false	true	main_emp_punic
rom_agent_afro_arabian_dignitary_male_05	dignitary		sc_rom_african_arabian		false	true	main_emp_punic
rom_agent_afro_arabian_spy_female	spy		sc_rom_african_arabian		false	false	main_emp_punic
rom_agent_afro_arabian_spy_male_01	spy		sc_rom_african_arabian		false	true	main_emp_punic
rom_agent_afro_arabian_spy_male_02	spy		sc_rom_african_arabian		false	true	main_emp_punic
rom_agent_afro_arabian_spy_male_03	spy		sc_rom_african_arabian		false	true	main_emp_punic
rom_agent_afro_arabian_spy_male_04	spy		sc_rom_african_arabian		false	true	main_emp_punic
rom_agent_afro_arabian_spy_male_05	spy		sc_rom_african_arabian		false	true	main_emp_punic
rom_agent_barbarian_champion_female	champion	rom_Barbarian			false	false	all_but_greek
rom_agent_barbarian_champion_female_briton	champion		sc_rom_british		false	false	main_emp_gaul
rom_agent_barbarian_champion_female_gaul	champion		sc_rom_gaul		false	false	all_but_greek
rom_agent_barbarian_champion_female_german	champion		sc_rom_germanic		false	false	germanic
rom_agent_barbarian_champion_male_01	champion	rom_Barbarian			false	true	all_but_greek
rom_agent_barbarian_champion_male_02	champion	rom_Barbarian			false	true	all_but_greek
rom_agent_barbarian_champion_male_03	champion	rom_Barbarian			false	true	all_but_greek
rom_agent_barbarian_champion_male_04	champion	rom_Barbarian			false	true	all_but_greek
rom_agent_barbarian_champion_male_05	champion	rom_Barbarian			false	true	all_but_greek
rom_agent_barbarian_champion_male_briton_01	champion		sc_rom_british		false	true	main_emp_gaul
rom_agent_barbarian_champion_male_briton_02	champion		sc_rom_british		false	true	main_emp_gaul
rom_agent_barbarian_champion_male_briton_03	champion		sc_rom_british		false	true	main_emp_gaul
rom_agent_barbarian_champion_male_briton_04	champion		sc_rom_british		false	true	main_emp_gaul
rom_agent_barbarian_champion_male_briton_05	champion		sc_rom_british		false	true	main_emp_gaul
rom_agent_barbarian_champion_male_eastern_01	champion		sc_rom_barb_east		false	true	main_emperor
rom_agent_barbarian_champion_male_eastern_02	champion		sc_rom_barb_east		false	true	main_emperor
rom_agent_barbarian_champion_male_eastern_03	champion		sc_rom_barb_east		false	true	main_emperor
rom_agent_barbarian_champion_male_eastern_04	champion		sc_rom_barb_east		false	true	main_emperor
rom_agent_barbarian_champion_male_eastern_05	champion		sc_rom_barb_east		false	true	main_emperor
rom_agent_barbarian_champion_male_gaul_01	champion		sc_rom_gaul		false	true	all_but_greek
rom_agent_barbarian_champion_male_gaul_02	champion		sc_rom_gaul		false	true	all_but_greek
rom_agent_barbarian_champion_male_gaul_03	champion		sc_rom_gaul		false	true	all_but_greek
rom_agent_barbarian_champion_male_gaul_04	champion		sc_rom_gaul		false	true	all_but_greek
rom_agent_barbarian_champion_male_gaul_05	champion		sc_rom_gaul		false	true	all_but_greek
rom_agent_barbarian_champion_male_german_01	champion		sc_rom_germanic		false	true	germanic
rom_agent_barbarian_champion_male_german_02	champion		sc_rom_germanic		false	true	germanic
rom_agent_barbarian_champion_male_german_03	champion		sc_rom_germanic		false	true	germanic
rom_agent_barbarian_champion_male_german_04	champion		sc_rom_germanic		false	true	germanic
rom_agent_barbarian_champion_male_german_05	champion		sc_rom_germanic		false	true	germanic
rom_agent_barbarian_dignitary_female	dignitary	rom_Barbarian			false	false	all_but_greek
rom_agent_barbarian_dignitary_female_briton	dignitary		sc_rom_british		false	false	main_emp_gaul
rom_agent_barbarian_dignitary_female_gaul	dignitary		sc_rom_gaul		false	false	all_but_greek
rom_agent_barbarian_dignitary_female_german	dignitary		sc_rom_germanic		false	false	germanic
rom_agent_barbarian_dignitary_male_01	dignitary	rom_Barbarian			false	true	all_but_greek
rom_agent_barbarian_dignitary_male_02	dignitary	rom_Barbarian			false	true	all_but_greek
rom_agent_barbarian_dignitary_male_03	dignitary	rom_Barbarian			false	true	all_but_greek
rom_agent_barbarian_dignitary_male_04	dignitary	rom_Barbarian			false	true	all_but_greek
rom_agent_barbarian_dignitary_male_05	dignitary	rom_Barbarian			false	true	all_but_greek
rom_agent_barbarian_dignitary_male_briton_01	dignitary		sc_rom_british		false	true	main_emp_gaul
rom_agent_barbarian_dignitary_male_briton_02	dignitary		sc_rom_british		false	true	main_emp_gaul
rom_agent_barbarian_dignitary_male_briton_03	dignitary		sc_rom_british		false	true	main_emp_gaul
rom_agent_barbarian_dignitary_male_briton_04	dignitary		sc_rom_british		false	true	main_emp_gaul
rom_agent_barbarian_dignitary_male_briton_05	dignitary		sc_rom_british		false	true	main_emp_gaul
rom_agent_barbarian_dignitary_male_eastern_01	dignitary		sc_rom_barb_east		false	true	main_emperor
rom_agent_barbarian_dignitary_male_eastern_02	dignitary		sc_rom_barb_east		false	true	main_emperor
rom_agent_barbarian_dignitary_male_eastern_03	dignitary		sc_rom_barb_east		false	true	main_emperor
rom_agent_barbarian_dignitary_male_eastern_04	dignitary		sc_rom_barb_east		false	true	main_emperor
rom_agent_barbarian_dignitary_male_eastern_05	dignitary		sc_rom_barb_east		false	true	main_emperor
rom_agent_barbarian_dignitary_male_gaul_01	dignitary		sc_rom_gaul		false	true	all_but_greek
rom_agent_barbarian_dignitary_male_gaul_02	dignitary		sc_rom_gaul		false	true	all_but_greek
rom_agent_barbarian_dignitary_male_gaul_03	dignitary		sc_rom_gaul		false	true	all_but_greek
rom_agent_barbarian_dignitary_male_gaul_04	dignitary		sc_rom_gaul		false	true	all_but_greek
rom_agent_barbarian_dignitary_male_gaul_05	dignitary		sc_rom_gaul		false	true	all_but_greek
rom_agent_barbarian_spy_female	spy	rom_Barbarian			false	false	all_but_greek
rom_agent_barbarian_spy_female_eastern	spy		sc_rom_barb_east		false	false	main_emperor
rom_agent_barbarian_spy_male_01	spy	rom_Barbarian			false	true	all_but_greek
rom_agent_barbarian_spy_male_02	spy	rom_Barbarian			false	true	all_but_greek
rom_agent_barbarian_spy_male_03	spy	rom_Barbarian			false	true	all_but_greek
rom_agent_barbarian_spy_male_04	spy	rom_Barbarian			false	true	all_but_greek
rom_agent_barbarian_spy_male_05	spy	rom_Barbarian			false	true	all_but_greek
rom_agent_barbarian_spy_male_briton_01	spy		sc_rom_british		false	true	main_emp_gaul
rom_agent_barbarian_spy_male_briton_02	spy		sc_rom_british		false	true	main_emp_gaul
rom_agent_barbarian_spy_male_briton_03	spy		sc_rom_british		false	true	main_emp_gaul
rom_agent_barbarian_spy_male_briton_04	spy		sc_rom_british		false	true	main_emp_gaul
rom_agent_barbarian_spy_male_briton_05	spy		sc_rom_british		false	true	main_emp_gaul
rom_agent_barbarian_spy_male_eastern_01	spy		sc_rom_barb_east		false	true	main_emperor
rom_agent_barbarian_spy_male_eastern_02	spy		sc_rom_barb_east		false	true	main_emperor
rom_agent_barbarian_spy_male_eastern_03	spy		sc_rom_barb_east		false	true	main_emperor
rom_agent_barbarian_spy_male_eastern_04	spy		sc_rom_barb_east		false	true	main_emperor
rom_agent_barbarian_spy_male_eastern_05	spy		sc_rom_barb_east		false	true	main_emperor
rom_agent_barbarian_spy_male_gaul_01	spy		sc_rom_gaul		false	true	all_but_greek
rom_agent_barbarian_spy_male_gaul_02	spy		sc_rom_gaul		false	true	all_but_greek
rom_agent_barbarian_spy_male_gaul_03	spy		sc_rom_gaul		false	true	all_but_greek
rom_agent_barbarian_spy_male_gaul_04	spy		sc_rom_gaul		false	true	all_but_greek
rom_agent_barbarian_spy_male_gaul_05	spy		sc_rom_gaul		false	true	all_but_greek
rom_agent_barbarian_spy_male_german_01	spy		sc_rom_germanic		false	true	germanic
rom_agent_barbarian_spy_male_german_02	spy		sc_rom_germanic		false	true	germanic
rom_agent_barbarian_spy_male_german_03	spy		sc_rom_germanic		false	true	germanic
rom_agent_barbarian_spy_male_german_04	spy		sc_rom_germanic		false	true	germanic
rom_agent_barbarian_spy_male_german_05	spy		sc_rom_germanic		false	true	germanic
rom_agent_carthaginian_champion_male_01	champion		sc_rom_carthaginian		false	true	main_punic
rom_agent_carthaginian_champion_male_02	champion		sc_rom_carthaginian		false	true	main_punic
rom_agent_carthaginian_champion_male_03	champion		sc_rom_carthaginian		false	true	main_punic
rom_agent_carthaginian_champion_male_04	champion		sc_rom_carthaginian		false	true	main_punic
rom_agent_carthaginian_champion_male_05	champion		sc_rom_carthaginian		false	true	main_punic
rom_agent_carthaginian_dignitary_male_01	dignitary		sc_rom_carthaginian		false	true	main_punic
rom_agent_carthaginian_dignitary_male_02	dignitary		sc_rom_carthaginian		false	true	main_punic
rom_agent_carthaginian_dignitary_male_03	dignitary		sc_rom_carthaginian		false	true	main_punic
rom_agent_carthaginian_dignitary_male_04	dignitary		sc_rom_carthaginian		false	true	main_punic
rom_agent_carthaginian_dignitary_male_05	dignitary		sc_rom_carthaginian		false	true	main_punic
rom_agent_carthaginian_spy_female	spy		sc_rom_carthaginian		false	false	main_punic
rom_agent_carthaginian_spy_male_01	spy		sc_rom_carthaginian		false	true	main_punic
rom_agent_carthaginian_spy_male_02	spy		sc_rom_carthaginian		false	true	main_punic
rom_agent_carthaginian_spy_male_03	spy		sc_rom_carthaginian		false	true	main_punic
rom_agent_carthaginian_spy_male_04	spy		sc_rom_carthaginian		false	true	main_punic
rom_agent_carthaginian_spy_male_05	spy		sc_rom_carthaginian		false	true	main_punic
rom_agent_eastern_champion_male_01	champion	rom_Eastern			false	true	main_emp_greek
rom_agent_eastern_champion_male_02	champion	rom_Eastern			false	true	main_emp_greek
rom_agent_eastern_champion_male_03	champion	rom_Eastern			false	true	main_emp_greek
rom_agent_eastern_champion_male_04	champion	rom_Eastern			false	true	main_emp_greek
rom_agent_eastern_champion_male_05	champion	rom_Eastern			false	true	main_emp_greek
rom_agent_eastern_dignitary_male_01	dignitary	rom_Eastern			false	true	main_emp_greek
rom_agent_eastern_dignitary_male_02	dignitary	rom_Eastern			false	true	main_emp_greek
rom_agent_eastern_dignitary_male_03	dignitary	rom_Eastern			false	true	main_emp_greek
rom_agent_eastern_dignitary_male_04	dignitary	rom_Eastern			false	true	main_emp_greek
rom_agent_eastern_dignitary_male_05	dignitary	rom_Eastern			false	true	main_emp_greek
rom_agent_eastern_dignitary_male_pontic_01	dignitary		sc_rom_pontic		false	true	main_emperor
rom_agent_eastern_dignitary_male_pontic_02	dignitary		sc_rom_pontic		false	true	main_emperor
rom_agent_eastern_dignitary_male_pontic_03	dignitary		sc_rom_pontic		false	true	main_emperor
rom_agent_eastern_dignitary_male_pontic_04	dignitary		sc_rom_pontic		false	true	main_emperor
rom_agent_eastern_dignitary_male_pontic_05	dignitary		sc_rom_pontic		false	true	main_emperor
rom_agent_eastern_spy_female	spy	rom_Eastern			false	false	main_emp_greek
rom_agent_eastern_spy_female_parthian	spy		sc_rom_pontic		false	false	main_emperor
rom_agent_eastern_spy_male_01	spy	rom_Eastern			false	true	main_emp_greek
rom_agent_eastern_spy_male_02	spy	rom_Eastern			false	true	main_emp_greek
rom_agent_eastern_spy_male_03	spy	rom_Eastern			false	true	main_emp_greek
rom_agent_eastern_spy_male_04	spy	rom_Eastern			false	true	main_emp_greek
rom_agent_eastern_spy_male_05	spy	rom_Eastern			false	true	main_emp_greek
rom_agent_eastern_spy_male_parthian_01	spy		sc_rom_pontic		false	true	main_emperor
rom_agent_eastern_spy_male_parthian_02	spy		sc_rom_pontic		false	true	main_emperor
rom_agent_eastern_spy_male_parthian_03	spy		sc_rom_pontic		false	true	main_emperor
rom_agent_eastern_spy_male_parthian_04	spy		sc_rom_pontic		false	true	main_emperor
rom_agent_eastern_spy_male_parthian_05	spy		sc_rom_pontic		false	true	main_emperor
rom_agent_egyptian_champion_male_01	champion		sc_rom_egyptian		false	true	main_emperor
rom_agent_egyptian_champion_male_02	champion		sc_rom_egyptian		false	true	main_emperor
rom_agent_egyptian_champion_male_03	champion		sc_rom_egyptian		false	true	main_emperor
rom_agent_egyptian_champion_male_04	champion		sc_rom_egyptian		false	true	main_emperor
rom_agent_egyptian_champion_male_05	champion		sc_rom_egyptian		false	true	main_emperor
rom_agent_egyptian_dignitary_female	dignitary		sc_rom_egyptian		false	false	main_emperor
rom_agent_egyptian_spy_female	spy		sc_rom_egyptian		false	false	main_emperor
rom_agent_egyptian_spy_male_01	spy		sc_rom_egyptian		false	true	main_emperor
rom_agent_egyptian_spy_male_02	spy		sc_rom_egyptian		false	true	main_emperor
rom_agent_egyptian_spy_male_03	spy		sc_rom_egyptian		false	true	main_emperor
rom_agent_egyptian_spy_male_04	spy		sc_rom_egyptian		false	true	main_emperor
rom_agent_egyptian_spy_male_05	spy		sc_rom_egyptian		false	true	main_emperor
rom_agent_hellenic_champion_male_01	champion	rom_Hellenistic			false	true	
rom_agent_hellenic_champion_male_02	champion	rom_Hellenistic			false	true	
rom_agent_hellenic_champion_male_03	champion	rom_Hellenistic			false	true	
rom_agent_hellenic_champion_male_04	champion	rom_Hellenistic			false	true	
rom_agent_hellenic_champion_male_05	champion	rom_Hellenistic			false	true	
rom_agent_hellenic_dignitary_female	dignitary	rom_Hellenistic			false	false	
rom_agent_hellenic_dignitary_male_01	dignitary	rom_Hellenistic			false	true	
rom_agent_hellenic_dignitary_male_02	dignitary	rom_Hellenistic			false	true	
rom_agent_hellenic_dignitary_male_03	dignitary	rom_Hellenistic			false	true	
rom_agent_hellenic_dignitary_male_04	dignitary	rom_Hellenistic			false	true	
rom_agent_hellenic_dignitary_male_05	dignitary	rom_Hellenistic			false	true	
rom_agent_hellenic_spy_female	spy	rom_Hellenistic			false	false	
rom_agent_hellenic_spy_male	spy	rom_Hellenistic			false	true	
rom_agent_numidian_champion_male_01	champion		sc_rom_numidian		false	true	main_only
rom_agent_numidian_champion_male_02	champion		sc_rom_numidian		false	true	main_only
rom_agent_numidian_champion_male_03	champion		sc_rom_numidian		false	true	main_only
rom_agent_numidian_champion_male_04	champion		sc_rom_numidian		false	true	main_only
rom_agent_numidian_champion_male_05	champion		sc_rom_numidian		false	true	main_only
rom_agent_numidian_dignitary_male_01	dignitary		sc_rom_numidian		false	true	main_only
rom_agent_numidian_dignitary_male_02	dignitary		sc_rom_numidian		false	true	main_only
rom_agent_numidian_dignitary_male_03	dignitary		sc_rom_numidian		false	true	main_only
rom_agent_numidian_dignitary_male_04	dignitary		sc_rom_numidian		false	true	main_only
rom_agent_numidian_dignitary_male_05	dignitary		sc_rom_numidian		false	true	main_only
rom_agent_numidian_spy_female	spy		sc_rom_numidian		false	false	main_only
rom_agent_numidian_spy_male_01	spy		sc_rom_numidian		false	true	main_only
rom_agent_numidian_spy_male_02	spy		sc_rom_numidian		false	true	main_only
rom_agent_numidian_spy_male_03	spy		sc_rom_numidian		false	true	main_only
rom_agent_numidian_spy_male_04	spy		sc_rom_numidian		false	true	main_only
rom_agent_numidian_spy_male_05	spy		sc_rom_numidian		false	true	main_only
rom_agent_roman_champion_male_01	champion	rom_Roman			false	true	all_but_greek
rom_agent_roman_champion_male_02	champion	rom_Roman			false	true	all_but_greek
rom_agent_roman_champion_male_03	champion	rom_Roman			false	true	all_but_greek
rom_agent_roman_champion_male_04	champion	rom_Roman			false	true	all_but_greek
rom_agent_roman_champion_male_05	champion	rom_Roman			false	true	all_but_greek
rom_agent_roman_dignitary_male_01	dignitary	rom_Roman			false	true	all_but_greek
rom_agent_roman_dignitary_male_02	dignitary	rom_Roman			false	true	all_but_greek
rom_agent_roman_dignitary_male_03	dignitary	rom_Roman			false	true	all_but_greek
rom_agent_roman_dignitary_male_04	dignitary	rom_Roman			false	true	all_but_greek
rom_agent_roman_dignitary_male_05	dignitary	rom_Roman			false	true	all_but_greek
rom_agent_roman_spy_female	spy	rom_Roman			false	false	all_but_greek
rom_agent_roman_spy_male	spy	rom_Roman			false	true	all_but_greek
