attitude	culture	government_type	key	option	string
hostile	rom_Hellenistic	gov_absolute_monarchy	acknowledge_war	6	greek_acknowledge_war_07
hostile	rom_Hellenistic	gov_absolute_monarchy	acknowledge_war	7	greek_acknowledge_war_08
hostile	rom_Hellenistic	gov_absolute_monarchy	acknowledge_war	8	greek_acknowledge_war_09
hostile	rom_Hellenistic	gov_absolute_monarchy	acknowledge_war	9	greek_acknowledge_war_10
hostile	rom_Roman	gov_absolute_monarchy	acknowledge_war	0	rome_acknowledge_war_01
hostile	rom_Roman	gov_absolute_monarchy	acknowledge_war	1	rome_acknowledge_war_02
hostile	rom_Roman	gov_absolute_monarchy	acknowledge_war	10	rome_war_declaration_01
hostile	rom_Roman	gov_absolute_monarchy	acknowledge_war	11	rome_war_declaration_03
hostile	rom_Roman	gov_absolute_monarchy	acknowledge_war	12	rome_war_declaration_06
hostile	rom_Roman	gov_absolute_monarchy	acknowledge_war	13	rome_war_declaration_08
hostile	rom_Roman	gov_absolute_monarchy	acknowledge_war	14	rome_war_declaration_09
hostile	rom_Roman	gov_absolute_monarchy	acknowledge_war	2	rome_acknowledge_war_03
hostile	rom_Roman	gov_absolute_monarchy	acknowledge_war	3	rome_acknowledge_war_04
hostile	rom_Roman	gov_absolute_monarchy	acknowledge_war	4	rome_acknowledge_war_05
hostile	rom_Roman	gov_absolute_monarchy	acknowledge_war	5	rome_acknowledge_war_06
hostile	rom_Roman	gov_absolute_monarchy	acknowledge_war	6	rome_acknowledge_war_07
hostile	rom_Roman	gov_absolute_monarchy	acknowledge_war	7	rome_acknowledge_war_08
hostile	rom_Roman	gov_absolute_monarchy	acknowledge_war	8	rome_acknowledge_war_09
hostile	rom_Roman	gov_absolute_monarchy	acknowledge_war	9	rome_acknowledge_war_10
friendly	rom_Barbarian	gov_absolute_monarchy	approach	0	barbarian_approach_begging_01
friendly	rom_Barbarian	gov_absolute_monarchy	approach	1	barbarian_approach_begging_02
friendly	rom_Barbarian	gov_absolute_monarchy	approach	2	barbarian_approach_begging_03
friendly	rom_Barbarian	gov_absolute_monarchy	approach	20	fem_barbarian_approach_begging
friendly	rom_Barbarian	gov_absolute_monarchy	approach	3	barbarian_approach_begging_04
friendly	rom_Barbarian	gov_absolute_monarchy	approach	4	barbarian_approach_begging_05
friendly	rom_Barbarian	gov_absolute_monarchy	approach	5	barbarian_approach_begging_06
friendly	rom_Barbarian	gov_absolute_monarchy	approach	6	barbarian_approach_begging_07
friendly	rom_Barbarian	gov_absolute_monarchy	approach	7	barbarian_approach_begging_08
friendly	rom_Barbarian	gov_absolute_monarchy	approach	8	barbarian_approach_begging_09
friendly	rom_Barbarian	gov_absolute_monarchy	approach	9	barbarian_approach_begging_10
hostile	rom_Barbarian	gov_absolute_monarchy	approach	0	barbarian_approach_demanding_01
hostile	rom_Barbarian	gov_absolute_monarchy	approach	1	barbarian_approach_demanding_02
hostile	rom_Barbarian	gov_absolute_monarchy	approach	2	barbarian_approach_demanding_03
hostile	rom_Barbarian	gov_absolute_monarchy	approach	20	fem_barbarian_approach_demanding
hostile	rom_Barbarian	gov_absolute_monarchy	approach	3	barbarian_approach_demanding_04
hostile	rom_Barbarian	gov_absolute_monarchy	approach	4	barbarian_approach_demanding_05
hostile	rom_Barbarian	gov_absolute_monarchy	approach	5	barbarian_approach_demanding_06
hostile	rom_Barbarian	gov_absolute_monarchy	approach	6	barbarian_approach_demanding_07
hostile	rom_Barbarian	gov_absolute_monarchy	approach	7	barbarian_approach_demanding_08
hostile	rom_Barbarian	gov_absolute_monarchy	approach	8	barbarian_approach_demanding_09
hostile	rom_Barbarian	gov_absolute_monarchy	approach	9	barbarian_approach_demanding_10
friendly	rom_Eastern	gov_absolute_monarchy	approach	0	eastern_approach_begging_01
friendly	rom_Eastern	gov_absolute_monarchy	approach	1	eastern_approach_begging_02
friendly	rom_Eastern	gov_absolute_monarchy	approach	2	eastern_approach_begging_03
friendly	rom_Eastern	gov_absolute_monarchy	approach	20	fem_eastern_approach_begging
friendly	rom_Eastern	gov_absolute_monarchy	approach	3	eastern_approach_begging_04
friendly	rom_Eastern	gov_absolute_monarchy	approach	4	eastern_approach_begging_05
friendly	rom_Eastern	gov_absolute_monarchy	approach	5	eastern_approach_begging_06
friendly	rom_Eastern	gov_absolute_monarchy	approach	6	eastern_approach_begging_07
friendly	rom_Eastern	gov_absolute_monarchy	approach	7	eastern_approach_begging_08
friendly	rom_Eastern	gov_absolute_monarchy	approach	8	eastern_approach_begging_09
friendly	rom_Eastern	gov_absolute_monarchy	approach	9	eastern_approach_begging_10
hostile	rom_Eastern	gov_absolute_monarchy	approach	0	eastern_approach_demanding_01
hostile	rom_Eastern	gov_absolute_monarchy	approach	1	eastern_approach_demanding_02
hostile	rom_Eastern	gov_absolute_monarchy	approach	2	eastern_approach_demanding_03
hostile	rom_Eastern	gov_absolute_monarchy	approach	20	fem_eastern_approach_demanding
hostile	rom_Eastern	gov_absolute_monarchy	approach	3	eastern_approach_demanding_04
hostile	rom_Eastern	gov_absolute_monarchy	approach	4	eastern_approach_demanding_05
hostile	rom_Eastern	gov_absolute_monarchy	approach	5	eastern_approach_demanding_06
hostile	rom_Eastern	gov_absolute_monarchy	approach	6	eastern_approach_demanding_07
hostile	rom_Eastern	gov_absolute_monarchy	approach	7	eastern_approach_demanding_08
hostile	rom_Eastern	gov_absolute_monarchy	approach	8	eastern_approach_demanding_09
hostile	rom_Eastern	gov_absolute_monarchy	approach	9	eastern_approach_demanding_10
friendly	rom_Hellenistic	gov_absolute_monarchy	approach	0	greek_approach_begging_01
friendly	rom_Hellenistic	gov_absolute_monarchy	approach	1	greek_approach_begging_02
friendly	rom_Hellenistic	gov_absolute_monarchy	approach	2	greek_approach_begging_03
friendly	rom_Hellenistic	gov_absolute_monarchy	approach	20	fem_rome_greek_approach_begging
friendly	rom_Hellenistic	gov_absolute_monarchy	approach	3	greek_approach_begging_04
friendly	rom_Hellenistic	gov_absolute_monarchy	approach	4	greek_approach_begging_05
friendly	rom_Hellenistic	gov_absolute_monarchy	approach	5	greek_approach_begging_06
friendly	rom_Hellenistic	gov_absolute_monarchy	approach	6	greek_approach_begging_07
friendly	rom_Hellenistic	gov_absolute_monarchy	approach	7	greek_approach_begging_08
friendly	rom_Hellenistic	gov_absolute_monarchy	approach	8	greek_approach_begging_09
friendly	rom_Hellenistic	gov_absolute_monarchy	approach	9	greek_approach_begging_10
hostile	rom_Hellenistic	gov_absolute_monarchy	approach	0	greek_approach_demanding_01
hostile	rom_Hellenistic	gov_absolute_monarchy	approach	1	greek_approach_demanding_02
hostile	rom_Hellenistic	gov_absolute_monarchy	approach	2	greek_approach_demanding_03
hostile	rom_Hellenistic	gov_absolute_monarchy	approach	20	fem_rome_greek_approach_demanding
hostile	rom_Hellenistic	gov_absolute_monarchy	approach	3	greek_approach_demanding_04
hostile	rom_Hellenistic	gov_absolute_monarchy	approach	4	greek_approach_demanding_05
hostile	rom_Hellenistic	gov_absolute_monarchy	approach	5	greek_approach_demanding_06
hostile	rom_Hellenistic	gov_absolute_monarchy	approach	6	greek_approach_demanding_07
hostile	rom_Hellenistic	gov_absolute_monarchy	approach	7	greek_approach_demanding_08
hostile	rom_Hellenistic	gov_absolute_monarchy	approach	8	greek_approach_demanding_09
hostile	rom_Hellenistic	gov_absolute_monarchy	approach	9	greek_approach_demanding_10
friendly	rom_Roman	gov_absolute_monarchy	approach	0	rome_approach_begging_01
friendly	rom_Roman	gov_absolute_monarchy	approach	1	rome_approach_begging_02
friendly	rom_Roman	gov_absolute_monarchy	approach	2	rome_approach_begging_03
friendly	rom_Roman	gov_absolute_monarchy	approach	20	fem_rome_greek_approach_begging
friendly	rom_Roman	gov_absolute_monarchy	approach	3	rome_approach_begging_04
friendly	rom_Roman	gov_absolute_monarchy	approach	4	rome_approach_begging_05
friendly	rom_Roman	gov_absolute_monarchy	approach	5	rome_approach_begging_06
friendly	rom_Roman	gov_absolute_monarchy	approach	6	rome_approach_begging_07
friendly	rom_Roman	gov_absolute_monarchy	approach	7	rome_approach_begging_08
friendly	rom_Roman	gov_absolute_monarchy	approach	8	rome_approach_begging_09
friendly	rom_Roman	gov_absolute_monarchy	approach	9	rome_approach_begging_10
hostile	rom_Roman	gov_absolute_monarchy	approach	0	rome_approach_demanding_01
hostile	rom_Roman	gov_absolute_monarchy	approach	1	rome_approach_demanding_02
hostile	rom_Roman	gov_absolute_monarchy	approach	2	rome_approach_demanding_03
hostile	rom_Roman	gov_absolute_monarchy	approach	20	fem_rome_greek_approach_demanding
hostile	rom_Roman	gov_absolute_monarchy	approach	3	rome_approach_demanding_04
hostile	rom_Roman	gov_absolute_monarchy	approach	4	rome_approach_demanding_05
hostile	rom_Roman	gov_absolute_monarchy	approach	5	rome_approach_demanding_06
hostile	rom_Roman	gov_absolute_monarchy	approach	6	rome_approach_demanding_07
hostile	rom_Roman	gov_absolute_monarchy	approach	7	rome_approach_demanding_08
hostile	rom_Roman	gov_absolute_monarchy	approach	8	rome_approach_demanding_09
hostile	rom_Roman	gov_absolute_monarchy	approach	9	rome_approach_demanding_10
hostile	rom_Barbarian	gov_absolute_monarchy	counter_accept	0	barbarian_counter_accept_01
hostile	rom_Barbarian	gov_absolute_monarchy	counter_accept	1	barbarian_counter_accept_02
hostile	rom_Barbarian	gov_absolute_monarchy	counter_accept	2	barbarian_counter_accept_03
hostile	rom_Barbarian	gov_absolute_monarchy	counter_accept	3	barbarian_counter_accept_04
hostile	rom_Barbarian	gov_absolute_monarchy	counter_accept	4	barbarian_counter_accept_05
hostile	rom_Barbarian	gov_absolute_monarchy	counter_accept	5	barbarian_counter_accept_06
hostile	rom_Eastern	gov_absolute_monarchy	counter_accept	0	eastern_counter_accept_01
hostile	rom_Eastern	gov_absolute_monarchy	counter_accept	1	eastern_counter_accept_02
hostile	rom_Eastern	gov_absolute_monarchy	counter_accept	2	eastern_counter_accept_03
hostile	rom_Eastern	gov_absolute_monarchy	counter_accept	3	eastern_counter_accept_04
hostile	rom_Eastern	gov_absolute_monarchy	counter_accept	4	eastern_counter_accept_05
hostile	rom_Eastern	gov_absolute_monarchy	counter_accept	5	eastern_counter_accept_06
hostile	rom_Hellenistic	gov_absolute_monarchy	counter_accept	0	greek_counter_accept_01
hostile	rom_Hellenistic	gov_absolute_monarchy	counter_accept	1	greek_counter_accept_02
hostile	rom_Hellenistic	gov_absolute_monarchy	counter_accept	2	greek_counter_accept_03
hostile	rom_Hellenistic	gov_absolute_monarchy	counter_accept	3	greek_counter_accept_04
hostile	rom_Hellenistic	gov_absolute_monarchy	counter_accept	4	greek_counter_accept_05
hostile	rom_Hellenistic	gov_absolute_monarchy	counter_accept	5	greek_counter_accept_06
hostile	rom_Roman	gov_absolute_monarchy	counter_accept	0	rome_counter_accept_01
hostile	rom_Roman	gov_absolute_monarchy	counter_accept	1	rome_counter_accept_02
hostile	rom_Roman	gov_absolute_monarchy	counter_accept	2	rome_counter_accept_03
hostile	rom_Roman	gov_absolute_monarchy	counter_accept	3	rome_counter_accept_04
hostile	rom_Roman	gov_absolute_monarchy	counter_accept	4	rome_counter_accept_05
hostile	rom_Roman	gov_absolute_monarchy	counter_accept	5	rome_counter_accept_06
hostile	rom_Barbarian	gov_absolute_monarchy	counter_reject	0	barbarian_counter_reject_01
hostile	rom_Barbarian	gov_absolute_monarchy	counter_reject	1	barbarian_counter_reject_02
hostile	rom_Barbarian	gov_absolute_monarchy	counter_reject	2	barbarian_counter_reject_03
hostile	rom_Barbarian	gov_absolute_monarchy	counter_reject	3	barbarian_counter_reject_04
hostile	rom_Barbarian	gov_absolute_monarchy	counter_reject	4	barbarian_counter_reject_05
hostile	rom_Barbarian	gov_absolute_monarchy	counter_reject	5	barbarian_counter_reject_06
hostile	rom_Eastern	gov_absolute_monarchy	counter_reject	0	eastern_counter_reject_01
hostile	rom_Eastern	gov_absolute_monarchy	counter_reject	1	eastern_counter_reject_02
hostile	rom_Eastern	gov_absolute_monarchy	counter_reject	2	eastern_counter_reject_03
hostile	rom_Eastern	gov_absolute_monarchy	counter_reject	3	eastern_counter_reject_04
hostile	rom_Eastern	gov_absolute_monarchy	counter_reject	4	eastern_counter_reject_05
hostile	rom_Eastern	gov_absolute_monarchy	counter_reject	5	eastern_counter_reject_06
hostile	rom_Hellenistic	gov_absolute_monarchy	counter_reject	0	greek_counter_reject_01
hostile	rom_Hellenistic	gov_absolute_monarchy	counter_reject	1	greek_counter_reject_02
hostile	rom_Hellenistic	gov_absolute_monarchy	counter_reject	2	greek_counter_reject_03
hostile	rom_Hellenistic	gov_absolute_monarchy	counter_reject	3	greek_counter_reject_04
hostile	rom_Hellenistic	gov_absolute_monarchy	counter_reject	4	greek_counter_reject_05
hostile	rom_Hellenistic	gov_absolute_monarchy	counter_reject	5	greek_counter_reject_06
hostile	rom_Roman	gov_absolute_monarchy	counter_reject	0	rome_counter_reject_01
hostile	rom_Roman	gov_absolute_monarchy	counter_reject	1	rome_counter_reject_02
hostile	rom_Roman	gov_absolute_monarchy	counter_reject	2	rome_counter_reject_03
hostile	rom_Roman	gov_absolute_monarchy	counter_reject	3	rome_counter_reject_04
hostile	rom_Roman	gov_absolute_monarchy	counter_reject	4	rome_counter_reject_05
hostile	rom_Roman	gov_absolute_monarchy	counter_reject	5	rome_counter_reject_06
hostile	rom_Barbarian	gov_absolute_monarchy	demand_break_client_state	0	barbarian_beg_third_party_break_treaty_01
hostile	rom_Barbarian	gov_absolute_monarchy	demand_break_client_state	1	barbarian_beg_third_party_break_treaty_03
hostile	rom_Barbarian	gov_absolute_monarchy	demand_break_client_state	2	barbarian_generic_offer_demand_06
hostile	rom_Eastern	gov_absolute_monarchy	demand_break_client_state	0	eastern_beg_third_party_break_treaty_01
hostile	rom_Eastern	gov_absolute_monarchy	demand_break_client_state	1	eastern_beg_third_party_break_treaty_02
hostile	rom_Eastern	gov_absolute_monarchy	demand_break_client_state	2	eastern_beg_third_party_break_treaty_03
hostile	rom_Hellenistic	gov_absolute_monarchy	demand_break_client_state	0	greek_beg_third_party_break_treaty_01
hostile	rom_Hellenistic	gov_absolute_monarchy	demand_break_client_state	1	greek_generic_offer_demand_05
hostile	rom_Hellenistic	gov_absolute_monarchy	demand_break_client_state	2	greek_generic_offer_demand_07
hostile	rom_Roman	gov_absolute_monarchy	demand_break_client_state	0	rome_beg_third_party_break_treaty_01
hostile	rom_Roman	gov_absolute_monarchy	demand_break_client_state	1	rome_beg_third_party_break_treaty_02
hostile	rom_Roman	gov_absolute_monarchy	demand_break_client_state	2	rome_beg_third_party_break_treaty_03
hostile	rom_Barbarian	gov_absolute_monarchy	demand_break_defensive_alliance	0	barbarian_beg_third_party_break_treaty_01
hostile	rom_Barbarian	gov_absolute_monarchy	demand_break_defensive_alliance	1	barbarian_beg_third_party_break_treaty_03
hostile	rom_Barbarian	gov_absolute_monarchy	demand_break_defensive_alliance	2	barbarian_generic_offer_demand_06
hostile	rom_Eastern	gov_absolute_monarchy	demand_break_defensive_alliance	0	eastern_beg_third_party_break_treaty_01
hostile	rom_Eastern	gov_absolute_monarchy	demand_break_defensive_alliance	1	eastern_beg_third_party_break_treaty_02
hostile	rom_Eastern	gov_absolute_monarchy	demand_break_defensive_alliance	2	eastern_beg_third_party_break_treaty_03
hostile	rom_Hellenistic	gov_absolute_monarchy	demand_break_defensive_alliance	0	greek_beg_third_party_break_treaty_01
hostile	rom_Hellenistic	gov_absolute_monarchy	demand_break_defensive_alliance	1	greek_generic_offer_demand_05
hostile	rom_Hellenistic	gov_absolute_monarchy	demand_break_defensive_alliance	2	greek_generic_offer_demand_07
hostile	rom_Roman	gov_absolute_monarchy	demand_break_defensive_alliance	0	rome_beg_third_party_break_treaty_01
hostile	rom_Roman	gov_absolute_monarchy	demand_break_defensive_alliance	1	rome_beg_third_party_break_treaty_02
hostile	rom_Roman	gov_absolute_monarchy	demand_break_defensive_alliance	2	rome_beg_third_party_break_treaty_03
hostile	rom_Barbarian	gov_absolute_monarchy	demand_break_military_alliance	0	barbarian_beg_third_party_break_treaty_01
hostile	rom_Barbarian	gov_absolute_monarchy	demand_break_military_alliance	1	barbarian_beg_third_party_break_treaty_03
hostile	rom_Barbarian	gov_absolute_monarchy	demand_break_military_alliance	2	barbarian_generic_offer_demand_06
hostile	rom_Eastern	gov_absolute_monarchy	demand_break_military_alliance	0	eastern_beg_third_party_break_treaty_01
hostile	rom_Eastern	gov_absolute_monarchy	demand_break_military_alliance	1	eastern_beg_third_party_break_treaty_02
hostile	rom_Eastern	gov_absolute_monarchy	demand_break_military_alliance	2	eastern_beg_third_party_break_treaty_03
hostile	rom_Hellenistic	gov_absolute_monarchy	demand_break_military_alliance	0	greek_beg_third_party_break_treaty_01
hostile	rom_Hellenistic	gov_absolute_monarchy	demand_break_military_alliance	1	greek_generic_offer_demand_05
hostile	rom_Hellenistic	gov_absolute_monarchy	demand_break_military_alliance	2	greek_generic_offer_demand_07
hostile	rom_Roman	gov_absolute_monarchy	demand_break_military_alliance	0	rome_beg_third_party_break_treaty_01
hostile	rom_Roman	gov_absolute_monarchy	demand_break_military_alliance	1	rome_beg_third_party_break_treaty_02
hostile	rom_Roman	gov_absolute_monarchy	demand_break_military_alliance	2	rome_beg_third_party_break_treaty_03
hostile	rom_Barbarian	gov_absolute_monarchy	demand_break_non_aggression_pact	0	barbarian_beg_third_party_break_treaty_01
hostile	rom_Barbarian	gov_absolute_monarchy	demand_break_non_aggression_pact	1	barbarian_beg_third_party_break_treaty_03
hostile	rom_Barbarian	gov_absolute_monarchy	demand_break_non_aggression_pact	2	barbarian_generic_offer_demand_06
hostile	rom_Eastern	gov_absolute_monarchy	demand_break_non_aggression_pact	0	eastern_beg_third_party_break_treaty_01
hostile	rom_Eastern	gov_absolute_monarchy	demand_break_non_aggression_pact	1	eastern_beg_third_party_break_treaty_02
hostile	rom_Eastern	gov_absolute_monarchy	demand_break_non_aggression_pact	2	eastern_beg_third_party_break_treaty_03
hostile	rom_Hellenistic	gov_absolute_monarchy	demand_break_non_aggression_pact	0	greek_beg_third_party_break_treaty_01
hostile	rom_Hellenistic	gov_absolute_monarchy	demand_break_non_aggression_pact	1	greek_generic_offer_demand_05
hostile	rom_Hellenistic	gov_absolute_monarchy	demand_break_non_aggression_pact	2	greek_generic_offer_demand_07
hostile	rom_Roman	gov_absolute_monarchy	demand_break_non_aggression_pact	0	rome_beg_third_party_break_treaty_01
hostile	rom_Roman	gov_absolute_monarchy	demand_break_non_aggression_pact	1	rome_beg_third_party_break_treaty_02
hostile	rom_Roman	gov_absolute_monarchy	demand_break_non_aggression_pact	2	rome_beg_third_party_break_treaty_03
hostile	rom_Barbarian	gov_absolute_monarchy	demand_break_soft_military_access	0	barbarian_beg_third_party_break_treaty_01
hostile	rom_Barbarian	gov_absolute_monarchy	demand_break_soft_military_access	1	barbarian_beg_third_party_break_treaty_03
hostile	rom_Barbarian	gov_absolute_monarchy	demand_break_soft_military_access	2	barbarian_generic_offer_demand_06
