key	localised_description	localised_title	ui_icon	bundle_target
rom_payload_religion_rom_mars_wrath	Let the enemies of Rome be devastated on the battlefield!	Wrath of Mars	melee_positive.png	faction
rom_payload_religion_rom_mercury_way	Blessings of expediency from the fleet-footed god.	Mercury's Way	campaign_movement_positive.png	faction
rom_payload_religion_rom_vulcan_hammer	By his hammer and anvil, your armies will be rendered impregnable!	Vulcan's Forge	defence_positive.png	faction
rom_payload_research	The knowledge in these scrolls could prove valuable.	Forbidden Knowledge	technology_positive.png	faction
rom_payload_research_civil_progress	Your administrative and cultural aspirations are inspiring your people to make significant progress in civil matters.	Civil Progress	technology_positive.png	faction
rom_payload_research_martial_ambition	Your martial aspirations are inspiring your people to make significant military breakthroughs.	Martial Ambition	technology_positive.png	faction
rom_payload_research_thirst_for_knowledge	Thirsty for knowledge, hungry for excellence, your people are inspired to excel in every developmental discipline.	Thirst for Knowledge	technology_positive.png	faction
rom_payload_resolution_dummy	The consequences of your choice are yet to be revealed...	Resolution	subterfuge_positive.png	faction
rom_payload_servitude	Slavery is integral to economic stability and cultural dominion. Understanding this allows you to better exploit it.	Servitude	slaves_positive.png	faction
rom_payload_setback_sandstorm	Severe sandstorms have affected military operations and civic developments in this region.	Sandstorm	disaster_negative.png	region
rom_payload_setback_snowstorm	Severe snowstorms have affected military operations and civic developments in this region.	Snowstorm	disaster_negative.png	region
rom_payload_siegecraft	Your mastery of siegecraft is reducing the cost of building siege engines and field artillery.	Siegecraft	artillery_positive.png	faction
rom_payload_slave_economic_negative	The local slave population is lazy.	Lazy Slaves	slaves_negative.png	province
rom_payload_slave_economic_positive	The local slave population is working diligently.	Diligent Slaves	slaves_positive.png	province
rom_payload_slave_happiness	The local slave population is content.	Content Slaves	slaves_positive.png	province
rom_payload_slave_unhappiness	The local slave population is troubled.	Slave Problems	slaves_negative.png	province
rom_payload_slaves_decrease	The number of slaves decreasing.	Slavery Decline	slaves_negative.png	province
rom_payload_slaves_increase	The number of slaves increasing.	Increased Slavery	slaves_positive.png	province
rom_payload_subject_horse	The Scythian has a lot to teach about horsemanship, and the right way to raise and train horses.	Horsemanship	slaves_positive.png	province
rom_payload_subject_research	Thirsty for knowledge, hungry for excellence, your people are inspired to excel in every developmental discipline.	Thirst for Knowledge	slaves_positive.png	province
rom_payload_subject_slaver	Both men had much to teach us and were happy to share their knowledge with their new masters. 	Valuable Slaves	slaves_positive.png	province
rom_payload_thriving_trade	Mercantile efforts are helping to keep your trade relations lucrative and your markets profitable.	Thriving Trade	trade_positive.png	faction
rom_payload_tribute	Every man must pay his dues.	Tribute	tax_growth_1.png	faction
rom_payload_tribute_local	Every man must pay his dues.	Tribute	wealth_positive.png	province
rom_payload_unhappy_populace	Your recent actions made your people unruly.	Annoyed Populace	public_order_negative.png	province
rom_payload_urban_migration_global	Many across your domain are abandoning their rural lives in search of urban fortune.	Urban Migration	public_order_positive.png	faction
rom_payload_urban_migration_local	Many in this province are abandoning their rural lives in search of urban fortune.	Urban Migration	public_order_positive.png	province
rom_payload_wait_and_see	The die is cast…	Wait & See	resource.png	faction
rom_payload_war_fervour	Your military endeavours are imbuing your troops with an unquenchable thirst for battle.	War Fervour	morale_positive.png	faction
rom_payload_weapons	Unmatched craftsmanship, these blades are stronger than anything anyone had ever known.	Craftsmanship	weapon_buff.png	province
rom_political_dilemma_payload_adoption_accepted	Character will join the instigating party and will generate influence for them in the future.	Adoption	champion_negative.png	character
rom_public_order_barbarian_1_outraged	The people of this province are outraged and there is great risk of local uprising! Steps must be taken to improve local public order immediately.	Outraged Populace	tax_public_order_negative_5.png	province
rom_public_order_barbarian_2_unhappy	The people of this province are unhappy with your rule. Public order should be improved if the threat of uprising is to be avoided.	Unhappy Populace	tax_public_order_negative_3.png	province
rom_public_order_barbarian_3_troubled	The people of this province are troubled by your rule.	Troubled Populace	tax_public_order_negative_1.png	province
rom_public_order_barbarian_4_indifferent	The people of this province are indifferent to your rule.	Indifferent Populace	public_order_neutral.png	province
rom_public_order_barbarian_5_content	The people of this province are encouraged by your rule.	Encouraged Populace	tax_public_order_positive_1.png	province
rom_public_order_barbarian_6_happy	The people of this province are motivated by your rule.	Motivated Populace	tax_public_order_positive_2.png	province
rom_public_order_barbarian_7_jubilant	The people of this province are inspired by your rule. Uphold their convictions and you shall reap the fruits of their labour!	Inspired Populace	tax_public_order_positive_4.png	province
rom_public_order_eastern_1_outraged	The people of this province are outraged and there is great risk of local uprising! Steps must be taken to improve local public order immediately.	Outraged Populace	tax_public_order_negative_5.png	province
rom_public_order_eastern_2_unhappy	The people of this province are unhappy with your rule. Public order should be improved if the threat of uprising is to be avoided.	Unhappy Populace	tax_public_order_negative_3.png	province
rom_public_order_eastern_3_troubled	The people of this province are troubled by your rule.	Troubled Populace	tax_public_order_negative_1.png	province
rom_public_order_eastern_4_indifferent	The people of this province are indifferent to your rule.	Indifferent Populace	public_order_neutral.png	province
rom_public_order_eastern_5_content	The people of this province are encouraged by your rule.	Encouraged Populace	tax_public_order_positive_1.png	province
rom_public_order_eastern_6_happy	The people of this province are motivated by your rule.	Motivated Populace	tax_public_order_positive_2.png	province
rom_public_order_eastern_7_jubilant	The people of this province are inspired by your rule. Uphold their convictions and you shall reap the fruits of their labour!	Inspired Populace	tax_public_order_positive_4.png	province
rom_public_order_hellenistic_1_outraged	The people of this province are outraged and there is great risk of local uprising! Steps must be taken to improve local public order immediately.	Outraged Populace	tax_public_order_negative_5.png	province
rom_public_order_hellenistic_2_unhappy	The people of this province are unhappy with your rule. Public order should be improved if the threat of uprising is to be avoided.	Unhappy Populace	tax_public_order_negative_3.png	province
rom_public_order_hellenistic_3_troubled	The people of this province are troubled by your rule.	Troubled Populace	tax_public_order_negative_1.png	province
rom_public_order_hellenistic_4_indifferent	The people of this province are indifferent to your rule.	Indifferent Populace	public_order_neutral.png	province
rom_public_order_hellenistic_5_content	The people of this province are encouraged by your rule.	Encouraged Populace	tax_public_order_positive_1.png	province
rom_public_order_hellenistic_6_happy	The people of this province are motivated by your rule.	Motivated Populace	tax_public_order_positive_2.png	province
rom_public_order_hellenistic_7_jubilant	The people of this province are inspired by your rule. Uphold their convictions and you shall reap the fruits of their labour!	Inspired Populace	tax_public_order_positive_4.png	province
rom_public_order_roman_1_outraged	The people of this province are outraged and there is great risk of local uprising! Steps must be taken to improve local public order immediately.	Outraged Populace	tax_public_order_negative_5.png	province
rom_public_order_roman_2_unhappy	The people of this province are unhappy with your rule. Public order should be improved if the threat of uprising is to be avoided.	Unhappy Populace	tax_public_order_negative_3.png	province
rom_public_order_roman_3_troubled	The people of this province are troubled by your rule.	Troubled Populace	tax_public_order_negative_1.png	province
rom_public_order_roman_4_indifferent	The people of this province are indifferent to your rule.	Indifferent Populace	public_order_neutral.png	province
rom_public_order_roman_5_content	The people of this province are encouraged by your rule.	Encouraged Populace	tax_public_order_positive_1.png	province
rom_public_order_roman_6_happy	The people of this province are motivated by your rule.	Motivated Populace	tax_public_order_positive_2.png	province
rom_public_order_roman_7_jubilant	The people of this province are inspired by your rule. Uphold their convictions and you shall reap the fruits of their labour!	Inspired Populace	tax_public_order_positive_4.png	province
rom_stance_army_ambush	Become concealed from the enemy in a bid to launch a surprise attack against incoming rival armies.	Stance: Ambush	subterfuge_positive.png	force
rom_stance_army_default	Traverse the world without any particular advantages nor penalties.	Stance: None	campaign_movement_positive.png	force
rom_stance_army_forced_march	Greatly increase marching range at the cost of severe offensive penalties.	Stance: Forced March!	campaign_movement_positive.png	force
rom_stance_army_fortification	Establish a fortified encampment in order to improve defensive and support capabilities.	Stance: Fortify	fortification_positive.png	force
rom_stance_army_fortification_barbarian	Establish a fortified position in order to improve defensive and support capabilities.	Stance: Fortify	fortification_positive.png	force
rom_stance_army_fortification_eastern	Establish a fortified encampment in order to improve defensive and support capabilities.	Stance: Fortify	fortification_positive.png	force
rom_stance_army_fortification_rome	Establish a small fort in order to improve defensive and support capabilities.	Stance: Fortify	fortification_positive.png	force
rom_stance_army_garrisoned	Protect a settlement from attackers and help keep the populace under control.	Situation: Garrisoned	army_positive.png	force
rom_stance_army_laying_siege	Deprive a settlement's populace of vital supplies as assault preparations are made.	Situation: Laying Siege	siege_attack_positive.png	force
rom_stance_army_mustering	Recruit new troops to an army and improve replenishment of diminished units.	Situation: Mustering	replenishment_positive.png	force
rom_stance_army_raiding	Raid nearby trade routes and settlements for income and forage supplemental supplies from the area.	Stance: Raiding	loot_raid_positive.png	force
rom_stance_navy_blockading	Deprive a settlement's populace of vital supplies as assault preparations are made.	Situation: Blockading	siege_attack_positive.png	force
rom_stance_navy_default	Traverse the world without any particular advantages nor penalties.	Stance: None	campaign_movement_positive.png	force
rom_stance_navy_docked	Protect a coastal settlement from attackers and help keep the populace under control.	Situation: Docked	navy_positive.png	force
rom_stance_navy_double_time	Greatly increase navigation range at the cost of severe offensive penalties.	Stance: Double Time!	campaign_movement_positive.png	force
rom_stance_navy_mustering	Assemble new ships to a fleet and improve repair of damaged ships.	Situation: Mustering	replenishment_positive.png	force
rom_stance_navy_patrol	Establish a naval patrol in order to improve defensive and support capabilities.	Stance: Patrol	navy_positive.png	force
rom_stance_navy_raiding	Raid nearby sea trade routes and coastal settlements for income and engage in local piracy to help supplement supplies.	Stance: Raiding	loot_raid_positive.png	force
rom_subject_bad_omen	Ill omens of the future are making the people of this province unruly.	Bad Omen	public_order_negative.png	province
rom_subject_bad_omen_all	Ill omens and disturbing portents are making your people unruly.	Bad Omen	public_order_negative.png	faction
rom_subject_bad_omen_troubled_populace	News from the Oracle is causing fear amongst the people.	Bad Omen: Troubled Populace	public_order_negative.png	faction
rom_subject_blessing	Blessed as they are, these men have excellent morale.	Blessing	agent_positive.png	character
rom_subject_curse	These men are accursed; their morale suffers as a result.	Curse	agent_negative.png	character
rom_subject_disgrace	A dispute has arisen.	Dispute	agent_negative.png	character
rom_subject_fame	A chance to further your family's influence.	Fame	agent_positive.png	faction
rom_subject_favoured_by_gods	The favour of the gods provides these people with bountiful harvests.	Favoured by Gods	agent_positive.png	region
rom_subject_foreign_trade	Economic pursuits are helping this province prosper.	Foreign Trader	trade_positive.png	province
rom_subject_glory	A chance for glory has arisen.	Glory	agent_positive.png	character
rom_subject_good_omen	The omens are favourable. The people of this province rejoice!	Good Omen	public_order_positive.png	province
rom_subject_good_omen_all	The omens are good. The people of this nation rejoice!	Good Omen	public_order_positive.png	faction
rom_subject_infamy	A decision must be made.	Infamy	agent_negative.png	faction
rom_subject_local_trade	Economic pursuits are helping this province prosper.	Local Trade	trade_positive.png	province
rom_subject_local_trade_negative	Local trade is dwindling.	Wrecking Reputations	trade_negative.png	province
rom_subject_payload_aventine	A gang has taken control of the ports in Rome.	Turmoil in Rome	wealth_negative.png	province
rom_subject_payload_nisean	The arrival of this trader drew others to our lands and trade flourished.	Horse Trade	trade_positive.png	province
rom_subject_payload_purple	Economic pursuits are helping this province prosper.	Growth	trade_positive.png	province
rom_subject_payload_spice	Economic pursuits are helping this province prosper.	Happiness	trade_positive.png	province
rom_subject_payload_wine	The arrival of this trader drew others to our lands and trade flourished.	Wine Trade	trade_positive.png	region
rom_subject_wrath_of_gods	The wrath of the gods destroys harvests and darkens the skies.	Wrath of Gods	agent_negative.png	province
rom_tech_barbarian_module_druidic_council_1	To unlock the following effect, research the technologies below.	Druidic Council I	religion_positive.png	faction
rom_tech_barbarian_module_druidic_council_2	To unlock the following effect, unlock Druidic Council I and research the technologies below.	Druidic Council II	religion_positive.png	faction
rom_tech_barbarian_module_druidic_council_3	To unlock the following effect, unlock Druidic Council II and research the technologies below.	Druidic Council III	religion_positive.png	faction
rom_tech_barbarian_module_tribal_council_1	To unlock the following effect, research the technologies below.	Tribal Council I	construction_positive.png	faction
rom_tech_barbarian_module_tribal_council_2	To unlock the following effect, unlock Tribal Council I and research the technologies below.	Tribal Council II	construction_positive.png	faction
rom_tech_barbarian_module_tribal_council_3	To unlock the following effect, unlock Tribal Council II and research the technologies below.	Tribal Council III	construction_positive.png	faction
rom_tech_barbarian_module_tribal_economy_1	To unlock the following effect, research the technologies below.	Tribal Economy I	wealth_positive.png	faction
rom_tech_barbarian_module_tribal_economy_2	To unlock the following effect, unlock Tribal Economy I and research the technologies below.	Tribal Economy II	wealth_positive.png	faction
rom_tech_barbarian_module_tribal_economy_3	To unlock the following effect, unlock Tribal Economy II and research the technologies below.	Tribal Economy III	wealth_positive.png	faction
rom_tech_barbarian_module_war_exorcises_1	To unlock the following effect, research the technologies below.	War Exercises I	campaign_movement_positive.png	faction
rom_tech_barbarian_module_war_exorcises_2	To unlock the following effect, unlock War Exorcises I and research the technologies below.	War Exercises II	campaign_movement_positive.png	faction
rom_tech_barbarian_module_war_exorcises_3	To unlock the following effect, unlock War Exorcises II and research the technologies below.	War Exercises III	campaign_movement_positive.png	faction
rom_tech_barbarian_module_warrior_code_1	To unlock the following effect, research the technologies below.	Warrior Code I	general_positive.png	faction
rom_tech_barbarian_module_warrior_code_2	To unlock the following effect, unlock Warrior Code I and research the technologies below.	Warrior Code II	general_positive.png	faction
rom_tech_barbarian_module_warrior_code_3	To unlock the following effect, unlock Warrior Code II and research the technologies below.	Warrior Code III	general_positive.png	faction
rom_tech_module_construction_1	To unlock the following effect, research the technologies below.	Construction I	construction_positive.png	faction
rom_tech_module_construction_2	To unlock the following effect, unlock Construction I and research the technologies below.	Construction II	construction_positive.png	faction
rom_tech_module_construction_3	To unlock the following effect, unlock Construction II and research the technologies below.	Construction III	construction_positive.png	faction
rom_tech_module_economy_1	To unlock the following effect, research the technologies below.	Economy I	wealth_positive.png	faction
rom_tech_module_economy_2	To unlock the following effect, unlock Economy I and research the technologies below.	Economy II	wealth_positive.png	faction
rom_tech_module_economy_3	To unlock the following effect, unlock Economy II and research the technologies below.	Economy III	wealth_positive.png	faction
rom_tech_module_management_1	To unlock the following effect, research the technologies below.	Management I	general_positive.png	faction
rom_tech_module_management_2	To unlock the following effect, unlock Management I and research the technologies below.	Management II	general_positive.png	faction
rom_tech_module_management_3	To unlock the following effect, unlock Management II and research the technologies below.	Management III	general_positive.png	faction
rom_tech_module_philosophy_1	To unlock the following effect, research the technologies below.	Philosophy I	religion_positive.png	faction
rom_tech_module_philosophy_2	To unlock the following effect, unlock Philosophy I and research the technologies below.	Philosophy II	religion_positive.png	faction
rom_tech_module_philosophy_3	To unlock the following effect, unlock Philosophy II and research the technologies below.	Philosophy III	religion_positive.png	faction
rom_tech_module_siege_1	To unlock the following effect, research the technologies below.	Siege I	artillery_positive.png	faction
rom_tech_module_siege_2	To unlock the following effect, unlock Siege I and research the technologies below.	Siege II	artillery_positive.png	faction
rom_tech_module_siege_3	To unlock the following effect, unlock Siege II and research the technologies below.	Siege III	artillery_positive.png	faction
rom_tech_module_tactics_1	To unlock the following effect, research the technologies below.	Tactics I	campaign_movement_positive.png	faction
rom_tech_module_tactics_2	To unlock the following effect, unlock Tactics I and research the technologies below.	Tactics II	campaign_movement_positive.png	faction
rom_tech_module_tactics_3	To unlock the following effect, unlock Tactics II and research the technologies below.	Tactics III	campaign_movement_positive.png	faction
rom_wonder_babylon	[[col:green]]Wonder[[/col]]\n\nA city of breath-taking beauty and wonder.	The Great City of Babylon	wonder_positive.png	region
rom_wonder_bam_citadel	[[col:green]]Wonder[[/col]]\n\nThe greatest citadel ever built. All others pale in comparison. 	The Bam Citadel	wonder_positive.png	region
rom_wonder_colossus_rhodes	[[col:green]]Wonder[[/col]]\n\n"To you, O Sun, the people of Dorian Rhodes set up this bronze statue reaching to Olympus."	The Colossus of Rhodes	wonder_positive.png	region
rom_wonder_karnag	[[col:green]]Wonder[[/col]]\n\nSwirled in mist and mystery, these stones have much to tell.	The Dolmens of Karnag	wonder_positive.png	region
rom_wonder_kogaionon	[[col:green]]Wonder[[/col]]\n\nThe mountain wind still carries the voice of Zalmoxis.	Kogaionon	wonder_positive.png	region
rom_wonder_mausoleum_mausolus	[[col:green]]Wonder[[/col]]\n\n"A memorial of his own fame and of the sculptor's art."	The Mausoleum at Halicarnassus	wonder_positive.png	region
rom_wonder_mount_argaeus	[[col:green]]Wonder[[/col]]\n\nMount Argaeus, the highest mountain of all.	Mount Argaeus	wonder_positive.png	region
rom_wonder_mount_behistun	[[col:green]]Wonder[[/col]]\n\nTemples may burn to the ground but mountains last forever. 	Mount Behistun	wonder_positive.png	region
rom_wonder_mount_damavand	[[col:green]]Wonder[[/col]]\n\nWithin the depths of this mountain lies a terrible monster.	Mount Damavand	wonder_positive.png	region
rom_wonder_mount_etna	[[col:green]]Wonder[[/col]]\n\nHome of Hephaestus' mighty forge and prison of the monster Typhon.	Mount Etna	wonder_positive.png	region
rom_wonder_mount_olympus	[[col:green]]Wonder[[/col]]\n\nHome of the gods and mightiest of mountains.	Mount Olympus	wonder_positive.png	region
rom_wonder_mount_vesuvius	[[col:green]]Wonder[[/col]]\n\nThose living in the shadow of Vesuvius respect its power.	Mount Vesuvius	wonder_positive.png	region
rom_wonder_necropolis_giza	[[col:green]]Wonder[[/col]]\n\nThe swirling sands house the greatest treasures.	The Necropolis of Giza	wonder_positive.png	region
rom_wonder_necropolis_rostam	[[col:green]]Wonder[[/col]]\n\nGreat men should never be lain to rest in the cold ground. 	The Necropolis of Rostam	wonder_positive.png	region
rom_wonder_olympia	[[col:green]]Wonder[[/col]]\n\nIt is a wonder, to look upon the face of a god. 	The Statue of Zeus at Olympia	wonder_positive.png	region
rom_wonder_oracle_amun_re	[[col:green]]Wonder[[/col]]\n\nOnly the worthy may hear the words of the Oracle. 	The Oracle of Amun-Re	wonder_positive.png	region
rom_wonder_pharos_alexandria	[[col:green]]Wonder[[/col]]\n\nMay its light be a beacon when all other lights go out. 	The Pharos of Alexandria	wonder_positive.png	region
rom_wonder_pillars_hercules	[[col:green]]Wonder[[/col]]\n\nGreat pillars created by the might of Hercules.	The Pillars of Hercules	wonder_positive.png	region
rom_wonder_sanctuary_great_gods	[[col:green]]Wonder[[/col]]\n\nIn the heart of the sanctuary the Great Gods wait…	The Sanctuary of the Great Gods	wonder_positive.png	region
rom_wonder_stonehenge	[[col:green]]Wonder[[/col]]\n\n"Their legacy remains, hewn into the living rock of Stonehenge."	Stonehenge	wonder_positive.png	region
settlement_antioch	Happiness abounds in the golden city.	Antioch	settlement_ positive.png	region
settlement_baktra	Behind the walls the citizens know they weather any siege.	Baktra	settlement_ positive.png	region
settlement_carthago	All trade passes through here.	Carthago	settlement_ positive.png	region
settlement_pella	The mines nearby are the reason the Macedonian Kings chose this place as their capital.	Pella	settlement_ positive.png	region
settlement_pergamon	Many artisans benefit from the patronage of this city.	Pergamon	settlement_ positive.png	region
settlement_rome	The large population provides many warm bodies to fill the ranks of the army.	Rome	settlement_ positive.png	region
subject_culture_bad	Your culture suffers after your ill-judged choice.	Culture	religion_negative.png	faction
subject_culture_good	Your culture is spreading thanks to your wise choices.	Culture	religion_positive.png	faction
subject_diplomacy_bad	All nations look down on you in the wake of your decision.	Diplomacy	diplomacy_negative.png	faction
subject_diplomacy_good	All nations respect your actions.	Diplomacy	diplomacy_positive.png	faction
subject_gdp_bad	Hard times have befallen the land as a result of your action.	Wealth	wealth_negative.png	faction
subject_gdp_good	Money flows through your lands after your good decision.	Wealth	wealth_positive.png	faction
subject_happiness_bad	The people regard you with suspicion and mistrust as a result of your choice.	Happiness	public_order_negative.png	faction
subject_happiness_good	Joy is felt throughout the land at the choice you made.	Happiness	public_order_positive.png	faction
test_loyalty_character	This general is inspired by his party being loyal to the rulers.	Loyal General	morale_positive.png	character
test_loyalty_province	This province is inspired by his party being loyal to the rulers.	Loyal Province	public_order_positive.png	region
trait_gained	Some lessons in life change us and we become different people. 	A Trait Developed	dignitary_positive.png	faction
wealth_from_culture_25_plus	High culture is the foundation of commercial success.	Sophisticated and Wealthy	wealth_positive.png	faction
wealth_from_industry_25_minus	Times are hard for industry.	Industry on Hold	construction_negative.png	faction
wealth_from_slaves_20_minus	Wealth lays on the shoulders of multitude of slaves.	Weaker Labour Force	slaves_negative.png	faction
wealth_local_commerce_15_plus	Good times are brought by good trade.	Prosperous Trade	trade_positive.png	faction
wealth_local_commerce_25_minus	We enter a period of economic contraction.	A Drought of Wealth	trade_negative.png	faction
