key	culture	government_type	faction	option	string
acknowledge_accept	rom_Roman	gov_absolute_monarchy	inv_aequi	7	rome_acknowledge_accept_08
acknowledge_accept	rom_Roman	gov_absolute_monarchy	inv_aequi	8	rome_ee_acknowledge_accept_09
acknowledge_accept	rom_Roman	gov_absolute_monarchy	inv_aequi	9	rome_acknowledge_accept_10
acknowledge_accept	rom_Roman	gov_absolute_monarchy	inv_aleria	0	rome_Etr_Gen1_acknowledge_accept_01
acknowledge_accept	rom_Roman	gov_absolute_monarchy	inv_aleria	1	rome_Etr_Gen1_acknowledge_accept_02
acknowledge_accept	rom_Roman	gov_absolute_monarchy	inv_aleria	2	rome_Etr_Gen1_acknowledge_accept_03
acknowledge_accept	rom_Roman	gov_absolute_monarchy	inv_aritim	0	rome_Etr_Gen1_acknowledge_accept_01
acknowledge_accept	rom_Roman	gov_absolute_monarchy	inv_aritim	1	rome_Etr_Gen1_acknowledge_accept_02
acknowledge_accept	rom_Roman	gov_absolute_monarchy	inv_aritim	2	rome_Etr_Gen1_acknowledge_accept_03
acknowledge_accept	rom_Roman	gov_absolute_monarchy	inv_bruttii	0	rome_ee_acknowledge_accept_01
acknowledge_accept	rom_Roman	gov_absolute_monarchy	inv_bruttii	1	rome_ee_acknowledge_accept_02
acknowledge_accept	rom_Roman	gov_absolute_monarchy	inv_bruttii	2	rome_ee_acknowledge_accept_03
acknowledge_accept	rom_Roman	gov_absolute_monarchy	inv_bruttii	3	rome_ee_acknowledge_accept_04
acknowledge_accept	rom_Roman	gov_absolute_monarchy	inv_bruttii	4	rome_acknowledge_accept_05
acknowledge_accept	rom_Roman	gov_absolute_monarchy	inv_bruttii	5	rome_ee_acknowledge_accept_06
acknowledge_accept	rom_Roman	gov_absolute_monarchy	inv_bruttii	6	rome_ee_acknowledge_accept_07
acknowledge_accept	rom_Roman	gov_absolute_monarchy	inv_bruttii	7	rome_acknowledge_accept_08
acknowledge_accept	rom_Roman	gov_absolute_monarchy	inv_bruttii	8	rome_ee_acknowledge_accept_09
acknowledge_accept	rom_Roman	gov_absolute_monarchy	inv_bruttii	9	rome_acknowledge_accept_10
acknowledge_accept	rom_Roman	gov_absolute_monarchy	inv_daunians	0	rome_ee_acknowledge_accept_01
acknowledge_accept	rom_Roman	gov_absolute_monarchy	inv_daunians	1	rome_ee_acknowledge_accept_02
acknowledge_accept	rom_Roman	gov_absolute_monarchy	inv_daunians	2	rome_ee_acknowledge_accept_03
acknowledge_accept	rom_Roman	gov_absolute_monarchy	inv_daunians	3	rome_ee_acknowledge_accept_04
acknowledge_accept	rom_Roman	gov_absolute_monarchy	inv_daunians	4	rome_acknowledge_accept_05
acknowledge_accept	rom_Roman	gov_absolute_monarchy	inv_daunians	5	rome_ee_acknowledge_accept_06
acknowledge_accept	rom_Roman	gov_absolute_monarchy	inv_daunians	6	rome_ee_acknowledge_accept_07
acknowledge_accept	rom_Roman	gov_absolute_monarchy	inv_daunians	7	rome_acknowledge_accept_08
acknowledge_accept	rom_Roman	gov_absolute_monarchy	inv_daunians	8	rome_ee_acknowledge_accept_09
acknowledge_accept	rom_Roman	gov_absolute_monarchy	inv_daunians	9	rome_acknowledge_accept_10
acknowledge_accept	rom_Roman	gov_absolute_monarchy	inv_felathri	0	rome_Etr_Gen1_acknowledge_accept_01
acknowledge_accept	rom_Roman	gov_absolute_monarchy	inv_felathri	1	rome_Etr_Gen1_acknowledge_accept_02
acknowledge_accept	rom_Roman	gov_absolute_monarchy	inv_felathri	2	rome_Etr_Gen1_acknowledge_accept_03
acknowledge_accept	rom_Roman	gov_absolute_monarchy	inv_frentani	0	rome_ee_acknowledge_accept_01
acknowledge_accept	rom_Roman	gov_absolute_monarchy	inv_frentani	1	rome_ee_acknowledge_accept_02
acknowledge_accept	rom_Roman	gov_absolute_monarchy	inv_frentani	2	rome_ee_acknowledge_accept_03
acknowledge_accept	rom_Roman	gov_absolute_monarchy	inv_frentani	3	rome_ee_acknowledge_accept_04
acknowledge_accept	rom_Roman	gov_absolute_monarchy	inv_frentani	4	rome_acknowledge_accept_05
acknowledge_accept	rom_Roman	gov_absolute_monarchy	inv_frentani	5	rome_ee_acknowledge_accept_06
acknowledge_accept	rom_Roman	gov_absolute_monarchy	inv_frentani	6	rome_ee_acknowledge_accept_07
acknowledge_accept	rom_Roman	gov_absolute_monarchy	inv_frentani	7	rome_acknowledge_accept_08
acknowledge_accept	rom_Roman	gov_absolute_monarchy	inv_frentani	8	rome_ee_acknowledge_accept_09
acknowledge_accept	rom_Roman	gov_absolute_monarchy	inv_frentani	9	rome_acknowledge_accept_10
acknowledge_accept	rom_Roman	gov_absolute_monarchy	inv_hernici	0	rome_ee_acknowledge_accept_01
acknowledge_accept	rom_Roman	gov_absolute_monarchy	inv_hernici	1	rome_ee_acknowledge_accept_02
acknowledge_accept	rom_Roman	gov_absolute_monarchy	inv_hernici	2	rome_ee_acknowledge_accept_03
acknowledge_accept	rom_Roman	gov_absolute_monarchy	inv_hernici	3	rome_ee_acknowledge_accept_04
acknowledge_accept	rom_Roman	gov_absolute_monarchy	inv_hernici	4	rome_acknowledge_accept_05
acknowledge_accept	rom_Roman	gov_absolute_monarchy	inv_hernici	5	rome_ee_acknowledge_accept_06
acknowledge_accept	rom_Roman	gov_absolute_monarchy	inv_hernici	6	rome_ee_acknowledge_accept_07
acknowledge_accept	rom_Roman	gov_absolute_monarchy	inv_hernici	7	rome_acknowledge_accept_08
acknowledge_accept	rom_Roman	gov_absolute_monarchy	inv_hernici	8	rome_ee_acknowledge_accept_09
acknowledge_accept	rom_Roman	gov_absolute_monarchy	inv_hernici	9	rome_acknowledge_accept_10
acknowledge_accept	rom_Roman	gov_absolute_monarchy	inv_inc_hirpini	0	rome_ee_acknowledge_accept_01
acknowledge_accept	rom_Roman	gov_absolute_monarchy	inv_inc_hirpini	1	rome_ee_acknowledge_accept_02
acknowledge_accept	rom_Roman	gov_absolute_monarchy	inv_inc_hirpini	2	rome_ee_acknowledge_accept_03
acknowledge_accept	rom_Roman	gov_absolute_monarchy	inv_inc_hirpini	3	rome_ee_acknowledge_accept_04
acknowledge_accept	rom_Roman	gov_absolute_monarchy	inv_inc_hirpini	4	rome_acknowledge_accept_05
acknowledge_accept	rom_Roman	gov_absolute_monarchy	inv_inc_hirpini	5	rome_ee_acknowledge_accept_06
acknowledge_accept	rom_Roman	gov_absolute_monarchy	inv_inc_hirpini	6	rome_ee_acknowledge_accept_07
acknowledge_accept	rom_Roman	gov_absolute_monarchy	inv_inc_hirpini	7	rome_acknowledge_accept_08
acknowledge_accept	rom_Roman	gov_absolute_monarchy	inv_inc_hirpini	8	rome_ee_acknowledge_accept_09
acknowledge_accept	rom_Roman	gov_absolute_monarchy	inv_inc_hirpini	9	rome_acknowledge_accept_10
acknowledge_accept	rom_Roman	gov_absolute_monarchy	inv_lucani	0	rome_ee_acknowledge_accept_01
acknowledge_accept	rom_Roman	gov_absolute_monarchy	inv_lucani	1	rome_ee_acknowledge_accept_02
acknowledge_accept	rom_Roman	gov_absolute_monarchy	inv_lucani	2	rome_ee_acknowledge_accept_03
acknowledge_accept	rom_Roman	gov_absolute_monarchy	inv_lucani	3	rome_ee_acknowledge_accept_04
acknowledge_accept	rom_Roman	gov_absolute_monarchy	inv_lucani	4	rome_acknowledge_accept_05
acknowledge_accept	rom_Roman	gov_absolute_monarchy	inv_lucani	5	rome_ee_acknowledge_accept_06
acknowledge_accept	rom_Roman	gov_absolute_monarchy	inv_lucani	6	rome_ee_acknowledge_accept_07
acknowledge_accept	rom_Roman	gov_absolute_monarchy	inv_lucani	7	rome_acknowledge_accept_08
acknowledge_accept	rom_Roman	gov_absolute_monarchy	inv_lucani	8	rome_ee_acknowledge_accept_09
acknowledge_accept	rom_Roman	gov_absolute_monarchy	inv_lucani	9	rome_acknowledge_accept_10
acknowledge_accept	rom_Roman	gov_absolute_monarchy	inv_marrucini	0	rome_ee_acknowledge_accept_01
acknowledge_accept	rom_Roman	gov_absolute_monarchy	inv_marrucini	1	rome_ee_acknowledge_accept_02
acknowledge_accept	rom_Roman	gov_absolute_monarchy	inv_marrucini	2	rome_ee_acknowledge_accept_03
acknowledge_accept	rom_Roman	gov_absolute_monarchy	inv_marrucini	3	rome_ee_acknowledge_accept_04
acknowledge_accept	rom_Roman	gov_absolute_monarchy	inv_marrucini	4	rome_acknowledge_accept_05
acknowledge_accept	rom_Roman	gov_absolute_monarchy	inv_marrucini	5	rome_ee_acknowledge_accept_06
acknowledge_accept	rom_Roman	gov_absolute_monarchy	inv_marrucini	6	rome_ee_acknowledge_accept_07
acknowledge_accept	rom_Roman	gov_absolute_monarchy	inv_marrucini	7	rome_acknowledge_accept_08
acknowledge_accept	rom_Roman	gov_absolute_monarchy	inv_marrucini	8	rome_ee_acknowledge_accept_09
acknowledge_accept	rom_Roman	gov_absolute_monarchy	inv_marrucini	9	rome_acknowledge_accept_10
acknowledge_accept	rom_Roman	gov_absolute_monarchy	inv_messapians	0	rome_ee_acknowledge_accept_01
acknowledge_accept	rom_Roman	gov_absolute_monarchy	inv_messapians	1	rome_ee_acknowledge_accept_02
acknowledge_accept	rom_Roman	gov_absolute_monarchy	inv_messapians	2	rome_ee_acknowledge_accept_03
acknowledge_accept	rom_Roman	gov_absolute_monarchy	inv_messapians	3	rome_ee_acknowledge_accept_04
acknowledge_accept	rom_Roman	gov_absolute_monarchy	inv_messapians	4	rome_acknowledge_accept_05
acknowledge_accept	rom_Roman	gov_absolute_monarchy	inv_messapians	5	rome_ee_acknowledge_accept_06
acknowledge_accept	rom_Roman	gov_absolute_monarchy	inv_messapians	6	rome_ee_acknowledge_accept_07
acknowledge_accept	rom_Roman	gov_absolute_monarchy	inv_messapians	7	rome_acknowledge_accept_08
acknowledge_accept	rom_Roman	gov_absolute_monarchy	inv_messapians	8	rome_ee_acknowledge_accept_09
acknowledge_accept	rom_Roman	gov_absolute_monarchy	inv_messapians	9	rome_acknowledge_accept_10
acknowledge_accept	rom_Roman	gov_absolute_monarchy	inv_paeligni	0	rome_ee_acknowledge_accept_01
acknowledge_accept	rom_Roman	gov_absolute_monarchy	inv_paeligni	1	rome_ee_acknowledge_accept_02
acknowledge_accept	rom_Roman	gov_absolute_monarchy	inv_paeligni	2	rome_ee_acknowledge_accept_03
acknowledge_accept	rom_Roman	gov_absolute_monarchy	inv_paeligni	3	rome_ee_acknowledge_accept_04
acknowledge_accept	rom_Roman	gov_absolute_monarchy	inv_paeligni	4	rome_acknowledge_accept_05
acknowledge_accept	rom_Roman	gov_absolute_monarchy	inv_paeligni	5	rome_ee_acknowledge_accept_06
acknowledge_accept	rom_Roman	gov_absolute_monarchy	inv_paeligni	6	rome_ee_acknowledge_accept_07
acknowledge_accept	rom_Roman	gov_absolute_monarchy	inv_paeligni	7	rome_acknowledge_accept_08
acknowledge_accept	rom_Roman	gov_absolute_monarchy	inv_paeligni	8	rome_ee_acknowledge_accept_09
acknowledge_accept	rom_Roman	gov_absolute_monarchy	inv_paeligni	9	rome_acknowledge_accept_10
acknowledge_accept	rom_Roman	gov_absolute_monarchy	inv_peucetians	0	rome_ee_acknowledge_accept_01
acknowledge_accept	rom_Roman	gov_absolute_monarchy	inv_peucetians	1	rome_ee_acknowledge_accept_02
acknowledge_accept	rom_Roman	gov_absolute_monarchy	inv_peucetians	2	rome_ee_acknowledge_accept_03
acknowledge_accept	rom_Roman	gov_absolute_monarchy	inv_peucetians	3	rome_ee_acknowledge_accept_04
acknowledge_accept	rom_Roman	gov_absolute_monarchy	inv_peucetians	4	rome_acknowledge_accept_05
acknowledge_accept	rom_Roman	gov_absolute_monarchy	inv_peucetians	5	rome_ee_acknowledge_accept_06
acknowledge_accept	rom_Roman	gov_absolute_monarchy	inv_peucetians	6	rome_ee_acknowledge_accept_07
acknowledge_accept	rom_Roman	gov_absolute_monarchy	inv_peucetians	7	rome_acknowledge_accept_08
acknowledge_accept	rom_Roman	gov_absolute_monarchy	inv_peucetians	8	rome_ee_acknowledge_accept_09
acknowledge_accept	rom_Roman	gov_absolute_monarchy	inv_peucetians	9	rome_acknowledge_accept_10
acknowledge_accept	rom_Roman	gov_absolute_monarchy	inv_picentes	0	rome_ee_acknowledge_accept_01
acknowledge_accept	rom_Roman	gov_absolute_monarchy	inv_picentes	1	rome_ee_acknowledge_accept_02
acknowledge_accept	rom_Roman	gov_absolute_monarchy	inv_picentes	2	rome_ee_acknowledge_accept_03
acknowledge_accept	rom_Roman	gov_absolute_monarchy	inv_picentes	3	rome_ee_acknowledge_accept_04
acknowledge_accept	rom_Roman	gov_absolute_monarchy	inv_picentes	4	rome_acknowledge_accept_05
acknowledge_accept	rom_Roman	gov_absolute_monarchy	inv_picentes	5	rome_ee_acknowledge_accept_06
acknowledge_accept	rom_Roman	gov_absolute_monarchy	inv_picentes	6	rome_ee_acknowledge_accept_07
acknowledge_accept	rom_Roman	gov_absolute_monarchy	inv_picentes	7	rome_acknowledge_accept_08
acknowledge_accept	rom_Roman	gov_absolute_monarchy	inv_picentes	8	rome_ee_acknowledge_accept_09
acknowledge_accept	rom_Roman	gov_absolute_monarchy	inv_picentes	9	rome_acknowledge_accept_10
acknowledge_accept	rom_Roman	gov_absolute_monarchy	inv_raeti	0	rome_Etr_Gen1_acknowledge_accept_01
acknowledge_accept	rom_Roman	gov_absolute_monarchy	inv_raeti	1	rome_Etr_Gen1_acknowledge_accept_02
acknowledge_accept	rom_Roman	gov_absolute_monarchy	inv_raeti	2	rome_Etr_Gen1_acknowledge_accept_03
acknowledge_accept	rom_Roman	gov_absolute_monarchy	inv_rebel_etruscan	0	rome_Etr_Gen1_acknowledge_accept_01
acknowledge_accept	rom_Roman	gov_absolute_monarchy	inv_rebel_etruscan	1	rome_Etr_Gen1_acknowledge_accept_02
acknowledge_accept	rom_Roman	gov_absolute_monarchy	inv_rebel_etruscan	2	rome_Etr_Gen1_acknowledge_accept_03
acknowledge_accept	rom_Roman	gov_absolute_monarchy	inv_rebel_iapygian	0	rome_ee_acknowledge_accept_01
acknowledge_accept	rom_Roman	gov_absolute_monarchy	inv_rebel_iapygian	1	rome_ee_acknowledge_accept_02
acknowledge_accept	rom_Roman	gov_absolute_monarchy	inv_rebel_iapygian	2	rome_ee_acknowledge_accept_03
acknowledge_accept	rom_Roman	gov_absolute_monarchy	inv_rebel_iapygian	3	rome_ee_acknowledge_accept_04
acknowledge_accept	rom_Roman	gov_absolute_monarchy	inv_rebel_iapygian	4	rome_acknowledge_accept_05
acknowledge_accept	rom_Roman	gov_absolute_monarchy	inv_rebel_iapygian	5	rome_ee_acknowledge_accept_06
acknowledge_accept	rom_Roman	gov_absolute_monarchy	inv_rebel_iapygian	6	rome_ee_acknowledge_accept_07
acknowledge_accept	rom_Roman	gov_absolute_monarchy	inv_rebel_iapygian	7	rome_acknowledge_accept_08
acknowledge_accept	rom_Roman	gov_absolute_monarchy	inv_rebel_iapygian	8	rome_ee_acknowledge_accept_09
acknowledge_accept	rom_Roman	gov_absolute_monarchy	inv_rebel_iapygian	9	rome_acknowledge_accept_10
acknowledge_accept	rom_Roman	gov_absolute_monarchy	inv_rebel_italic	0	rome_ee_acknowledge_accept_01
acknowledge_accept	rom_Roman	gov_absolute_monarchy	inv_rebel_italic	1	rome_ee_acknowledge_accept_02
acknowledge_accept	rom_Roman	gov_absolute_monarchy	inv_rebel_italic	2	rome_ee_acknowledge_accept_03
acknowledge_accept	rom_Roman	gov_absolute_monarchy	inv_rebel_italic	3	rome_ee_acknowledge_accept_04
acknowledge_accept	rom_Roman	gov_absolute_monarchy	inv_rebel_italic	4	rome_acknowledge_accept_05
acknowledge_accept	rom_Roman	gov_absolute_monarchy	inv_rebel_italic	5	rome_ee_acknowledge_accept_06
acknowledge_accept	rom_Roman	gov_absolute_monarchy	inv_rebel_italic	6	rome_ee_acknowledge_accept_07
acknowledge_accept	rom_Roman	gov_absolute_monarchy	inv_rebel_italic	7	rome_acknowledge_accept_08
acknowledge_accept	rom_Roman	gov_absolute_monarchy	inv_rebel_italic	8	rome_ee_acknowledge_accept_09
acknowledge_accept	rom_Roman	gov_absolute_monarchy	inv_rebel_italic	9	rome_acknowledge_accept_10
acknowledge_accept	rom_Roman	gov_absolute_monarchy	inv_sabines	0	rome_ee_acknowledge_accept_01
acknowledge_accept	rom_Roman	gov_absolute_monarchy	inv_sabines	1	rome_ee_acknowledge_accept_02
acknowledge_accept	rom_Roman	gov_absolute_monarchy	inv_sabines	2	rome_ee_acknowledge_accept_03
acknowledge_accept	rom_Roman	gov_absolute_monarchy	inv_sabines	3	rome_ee_acknowledge_accept_04
acknowledge_accept	rom_Roman	gov_absolute_monarchy	inv_sabines	4	rome_acknowledge_accept_05
acknowledge_accept	rom_Roman	gov_absolute_monarchy	inv_sabines	5	rome_ee_acknowledge_accept_06
acknowledge_accept	rom_Roman	gov_absolute_monarchy	inv_sabines	6	rome_ee_acknowledge_accept_07
acknowledge_accept	rom_Roman	gov_absolute_monarchy	inv_sabines	7	rome_acknowledge_accept_08
acknowledge_accept	rom_Roman	gov_absolute_monarchy	inv_sabines	8	rome_ee_acknowledge_accept_09
acknowledge_accept	rom_Roman	gov_absolute_monarchy	inv_sabines	9	rome_acknowledge_accept_10
acknowledge_accept	rom_Roman	gov_absolute_monarchy	inv_samnites	0	rome_ee_acknowledge_accept_01
acknowledge_accept	rom_Roman	gov_absolute_monarchy	inv_samnites	1	rome_ee_acknowledge_accept_02
acknowledge_accept	rom_Roman	gov_absolute_monarchy	inv_samnites	2	rome_ee_acknowledge_accept_03
acknowledge_accept	rom_Roman	gov_absolute_monarchy	inv_samnites	3	rome_ee_acknowledge_accept_04
acknowledge_accept	rom_Roman	gov_absolute_monarchy	inv_samnites	4	rome_acknowledge_accept_05
acknowledge_accept	rom_Roman	gov_absolute_monarchy	inv_samnites	5	rome_ee_acknowledge_accept_06
acknowledge_accept	rom_Roman	gov_absolute_monarchy	inv_samnites	6	rome_ee_acknowledge_accept_07
acknowledge_accept	rom_Roman	gov_absolute_monarchy	inv_samnites	7	rome_acknowledge_accept_08
acknowledge_accept	rom_Roman	gov_absolute_monarchy	inv_samnites	8	rome_ee_acknowledge_accept_09
acknowledge_accept	rom_Roman	gov_absolute_monarchy	inv_samnites	9	rome_acknowledge_accept_10
acknowledge_accept	rom_Roman	gov_absolute_monarchy	inv_samnites_civil_war	0	rome_ee_acknowledge_accept_01
acknowledge_accept	rom_Roman	gov_absolute_monarchy	inv_samnites_civil_war	1	rome_ee_acknowledge_accept_02
acknowledge_accept	rom_Roman	gov_absolute_monarchy	inv_samnites_civil_war	2	rome_ee_acknowledge_accept_03
acknowledge_accept	rom_Roman	gov_absolute_monarchy	inv_samnites_civil_war	3	rome_ee_acknowledge_accept_04
acknowledge_accept	rom_Roman	gov_absolute_monarchy	inv_samnites_civil_war	4	rome_acknowledge_accept_05
acknowledge_accept	rom_Roman	gov_absolute_monarchy	inv_samnites_civil_war	5	rome_ee_acknowledge_accept_06
acknowledge_accept	rom_Roman	gov_absolute_monarchy	inv_samnites_civil_war	6	rome_ee_acknowledge_accept_07
acknowledge_accept	rom_Roman	gov_absolute_monarchy	inv_samnites_civil_war	7	rome_acknowledge_accept_08
acknowledge_accept	rom_Roman	gov_absolute_monarchy	inv_samnites_civil_war	8	rome_ee_acknowledge_accept_09
acknowledge_accept	rom_Roman	gov_absolute_monarchy	inv_samnites_civil_war	9	rome_acknowledge_accept_10
acknowledge_accept	rom_Roman	gov_absolute_monarchy	inv_samnites_secession	0	rome_ee_acknowledge_accept_01
acknowledge_accept	rom_Roman	gov_absolute_monarchy	inv_samnites_secession	1	rome_ee_acknowledge_accept_02
acknowledge_accept	rom_Roman	gov_absolute_monarchy	inv_samnites_secession	2	rome_ee_acknowledge_accept_03
acknowledge_accept	rom_Roman	gov_absolute_monarchy	inv_samnites_secession	3	rome_ee_acknowledge_accept_04
acknowledge_accept	rom_Roman	gov_absolute_monarchy	inv_samnites_secession	4	rome_acknowledge_accept_05
acknowledge_accept	rom_Roman	gov_absolute_monarchy	inv_samnites_secession	5	rome_ee_acknowledge_accept_06
acknowledge_accept	rom_Roman	gov_absolute_monarchy	inv_samnites_secession	6	rome_ee_acknowledge_accept_07
acknowledge_accept	rom_Roman	gov_absolute_monarchy	inv_samnites_secession	7	rome_acknowledge_accept_08
acknowledge_accept	rom_Roman	gov_absolute_monarchy	inv_samnites_secession	8	rome_ee_acknowledge_accept_09
acknowledge_accept	rom_Roman	gov_absolute_monarchy	inv_samnites_secession	9	rome_acknowledge_accept_10
acknowledge_accept	rom_Roman	gov_absolute_monarchy	inv_tarchuna	0	rome_Etr_Gen1_acknowledge_accept_01
acknowledge_accept	rom_Roman	gov_absolute_monarchy	inv_tarchuna	1	rome_Etr_Gen1_acknowledge_accept_02
acknowledge_accept	rom_Roman	gov_absolute_monarchy	inv_tarchuna	2	rome_Etr_Gen1_acknowledge_accept_03
acknowledge_accept	rom_Roman	gov_absolute_monarchy	inv_tarchuna_civil_war	0	rome_Etr_Gen1_acknowledge_accept_01
acknowledge_accept	rom_Roman	gov_absolute_monarchy	inv_tarchuna_civil_war	1	rome_Etr_Gen1_acknowledge_accept_02
acknowledge_accept	rom_Roman	gov_absolute_monarchy	inv_tarchuna_civil_war	2	rome_Etr_Gen1_acknowledge_accept_03
acknowledge_accept	rom_Roman	gov_absolute_monarchy	inv_tarchuna_secession	0	rome_Etr_Gen1_acknowledge_accept_01
acknowledge_accept	rom_Roman	gov_absolute_monarchy	inv_tarchuna_secession	1	rome_Etr_Gen1_acknowledge_accept_02
acknowledge_accept	rom_Roman	gov_absolute_monarchy	inv_tarchuna_secession	2	rome_Etr_Gen1_acknowledge_accept_03
acknowledge_accept	rom_Roman	gov_absolute_monarchy	inv_umbri	0	rome_ee_acknowledge_accept_01
acknowledge_accept	rom_Roman	gov_absolute_monarchy	inv_umbri	1	rome_ee_acknowledge_accept_02
acknowledge_accept	rom_Roman	gov_absolute_monarchy	inv_umbri	2	rome_ee_acknowledge_accept_03
acknowledge_accept	rom_Roman	gov_absolute_monarchy	inv_umbri	3	rome_ee_acknowledge_accept_04
acknowledge_accept	rom_Roman	gov_absolute_monarchy	inv_umbri	4	rome_acknowledge_accept_05
acknowledge_accept	rom_Roman	gov_absolute_monarchy	inv_umbri	5	rome_ee_acknowledge_accept_06
acknowledge_accept	rom_Roman	gov_absolute_monarchy	inv_umbri	6	rome_ee_acknowledge_accept_07
acknowledge_accept	rom_Roman	gov_absolute_monarchy	inv_umbri	7	rome_acknowledge_accept_08
