key	campaign_key	character_skill_key	character_skill_node_set_key	faction_key	indent	tier	subculture
3c_general_background_skill_eastern_public_harmony		general_background_non_roman_public_harmony	3c_general_skills		290	0	sc_rom_eastern
3c_general_background_skill_eastern_public_hope		general_background_non_roman_public_hope	3c_general_skills		300	0	sc_rom_eastern
3c_general_background_skill_eastern_public_joy		general_background_non_roman_public_joy	3c_general_skills		310	0	sc_rom_eastern
3c_general_background_skill_eastern_public_justice		general_background_non_roman_public_justice	3c_general_skills		320	0	sc_rom_eastern
3c_general_background_skill_eastern_public_luck		general_background_non_roman_public_luck	3c_general_skills		330	0	sc_rom_eastern
3c_general_background_skill_eastern_public_mirth		general_background_non_roman_public_mirth	3c_general_skills		340	0	sc_rom_eastern
3c_general_background_skill_eastern_public_modesty		general_background_non_roman_public_modesty	3c_general_skills		350	0	sc_rom_eastern
3c_general_background_skill_eastern_public_nobility		general_background_non_roman_public_nobility	3c_general_skills		360	0	sc_rom_eastern
3c_general_background_skill_eastern_public_peace		general_background_non_roman_public_peace	3c_general_skills		370	0	sc_rom_eastern
3c_general_background_skill_eastern_public_plenty		general_background_non_roman_public_plenty	3c_general_skills		380	0	sc_rom_eastern
3c_general_background_skill_eastern_public_prosperity		general_background_non_roman_public_prosperity	3c_general_skills		390	0	sc_rom_eastern
3c_general_background_skill_eastern_public_spirit		general_background_non_roman_public_spirit	3c_general_skills		410	0	sc_rom_eastern
3c_general_background_skill_eastern_public_wealth		general_background_non_roman_public_wealth	3c_general_skills		420	0	sc_rom_eastern
3c_general_background_skill_germanic_personal_dignity		general_background_non_roman_personal_dignity	3c_general_skills		10	0	sc_rom_germanic
3c_general_background_skill_germanic_personal_dutifulness		general_background_non_roman_personal_dutifulness	3c_general_skills		20	0	sc_rom_germanic
3c_general_background_skill_germanic_personal_fortitude		general_background_non_roman_personal_fortitude	3c_general_skills		30	0	sc_rom_germanic
3c_general_background_skill_germanic_personal_frugality		general_background_non_roman_personal_frugality	3c_general_skills		40	0	sc_rom_germanic
3c_general_background_skill_germanic_personal_gravity		general_background_non_roman_personal_gravity	3c_general_skills		50	0	sc_rom_germanic
3c_general_background_skill_germanic_personal_humanity		general_background_non_roman_personal_humanity	3c_general_skills		60	0	sc_rom_germanic
3c_general_background_skill_germanic_personal_humour		general_background_non_roman_personal_humour	3c_general_skills		70	0	sc_rom_germanic
3c_general_background_skill_germanic_personal_industriousness		general_background_non_roman_personal_industriousness	3c_general_skills		80	0	sc_rom_germanic
3c_general_background_skill_germanic_personal_mercy		general_background_non_roman_personal_mercy	3c_general_skills		90	0	sc_rom_germanic
3c_general_background_skill_germanic_personal_prudence		general_background_non_roman_personal_prudence	3c_general_skills		110	0	sc_rom_germanic
3c_general_background_skill_germanic_personal_respectability		general_background_non_roman_personal_respectability	3c_general_skills		120	0	sc_rom_germanic
3c_general_background_skill_germanic_personal_sternness		general_background_non_roman_personal_sternness	3c_general_skills		140	0	sc_rom_germanic
3c_general_background_skill_germanic_personal_tenacity		general_background_non_roman_personal_tenacity	3c_general_skills		150	0	sc_rom_germanic
3c_general_background_skill_germanic_personal_truthfulness		general_background_non_roman_personal_truthfulness	3c_general_skills		160	0	sc_rom_germanic
3c_general_background_skill_germanic_personal_wholesomeness		general_background_non_roman_personal_wholesomeness	3c_general_skills		170	0	sc_rom_germanic
3c_general_background_skill_germanic_public_agriculture		general_background_non_roman_public_agriculture	3c_general_skills		240	0	sc_rom_germanic
3c_general_background_skill_germanic_public_clemency		general_background_non_roman_public_clemency	3c_general_skills		180	0	sc_rom_germanic
3c_general_background_skill_germanic_public_confidence		general_background_non_roman_public_confidence	3c_general_skills		190	0	sc_rom_germanic
3c_general_background_skill_germanic_public_dutifulness		general_background_non_roman_public_dutifulness	3c_general_skills		200	0	sc_rom_germanic
3c_general_background_skill_germanic_public_endurance		general_background_non_roman_public_endurance	3c_general_skills		210	0	sc_rom_germanic
3c_general_background_skill_germanic_public_fair		general_background_non_roman_public_fair	3c_general_skills		220	0	sc_rom_germanic
3c_general_background_skill_germanic_public_faith		general_background_non_roman_public_faith	3c_general_skills		230	0	sc_rom_germanic
3c_general_background_skill_germanic_public_forethought		general_background_non_roman_public_forethought	3c_general_skills		250	0	sc_rom_germanic
3c_general_background_skill_germanic_public_fortune		general_background_non_roman_public_fortune	3c_general_skills		260	0	sc_rom_germanic
3c_general_background_skill_germanic_public_freedom		general_background_non_roman_public_freedom	3c_general_skills		270	0	sc_rom_germanic
3c_general_background_skill_germanic_public_giving		general_background_non_roman_public_giving	3c_general_skills		280	0	sc_rom_germanic
3c_general_background_skill_germanic_public_harmony		general_background_non_roman_public_harmony	3c_general_skills		290	0	sc_rom_germanic
3c_general_background_skill_germanic_public_hope		general_background_non_roman_public_hope	3c_general_skills		300	0	sc_rom_germanic
3c_general_background_skill_germanic_public_joy		general_background_non_roman_public_joy	3c_general_skills		310	0	sc_rom_germanic
3c_general_background_skill_germanic_public_justice		general_background_non_roman_public_justice	3c_general_skills		320	0	sc_rom_germanic
3c_general_background_skill_germanic_public_luck		general_background_non_roman_public_luck	3c_general_skills		330	0	sc_rom_germanic
3c_general_background_skill_germanic_public_mirth		general_background_non_roman_public_mirth	3c_general_skills		340	0	sc_rom_germanic
3c_general_background_skill_germanic_public_modesty		general_background_non_roman_public_modesty	3c_general_skills		350	0	sc_rom_germanic
3c_general_background_skill_germanic_public_nobility		general_background_non_roman_public_nobility	3c_general_skills		360	0	sc_rom_germanic
3c_general_background_skill_germanic_public_peace		general_background_non_roman_public_peace	3c_general_skills		370	0	sc_rom_germanic
3c_general_background_skill_germanic_public_plenty		general_background_non_roman_public_plenty	3c_general_skills		380	0	sc_rom_germanic
3c_general_background_skill_germanic_public_prosperity		general_background_non_roman_public_prosperity	3c_general_skills		390	0	sc_rom_germanic
3c_general_background_skill_germanic_public_spirit		general_background_non_roman_public_spirit	3c_general_skills		410	0	sc_rom_germanic
3c_general_background_skill_germanic_public_wealth		general_background_non_roman_public_wealth	3c_general_skills		420	0	sc_rom_germanic
3c_general_background_skill_roman_personal_authority		general_background_roman_personal_authority	3c_general_skills		130	0	sc_rom_roman
3c_general_background_skill_roman_personal_courage		general_background_roman_personal_courage	3c_general_skills		100	0	sc_rom_roman
3c_general_background_skill_roman_personal_dignity		general_background_roman_personal_dignity	3c_general_skills		10	0	sc_rom_roman
3c_general_background_skill_roman_personal_dutifulness		general_background_roman_personal_dutifulness	3c_general_skills		20	0	sc_rom_roman
3c_general_background_skill_roman_personal_fortitude		general_background_roman_personal_fortitude	3c_general_skills		30	0	sc_rom_roman
3c_general_background_skill_roman_personal_frugality		general_background_roman_personal_frugality	3c_general_skills		40	0	sc_rom_roman
3c_general_background_skill_roman_personal_gravity		general_background_roman_personal_gravity	3c_general_skills		50	0	sc_rom_roman
3c_general_background_skill_roman_personal_humanity		general_background_roman_personal_humanity	3c_general_skills		60	0	sc_rom_roman
3c_general_background_skill_roman_personal_humour		general_background_roman_personal_humour	3c_general_skills		70	0	sc_rom_roman
3c_general_background_skill_roman_personal_industriousness		general_background_roman_personal_industriousness	3c_general_skills		80	0	sc_rom_roman
3c_general_background_skill_roman_personal_mercy		general_background_roman_personal_mercy	3c_general_skills		90	0	sc_rom_roman
3c_general_background_skill_roman_personal_prudence		general_background_roman_personal_prudence	3c_general_skills		110	0	sc_rom_roman
3c_general_background_skill_roman_personal_respectability		general_background_roman_personal_respectability	3c_general_skills		120	0	sc_rom_roman
3c_general_background_skill_roman_personal_sternness		general_background_roman_personal_sternness	3c_general_skills		140	0	sc_rom_roman
3c_general_background_skill_roman_personal_tenacity		general_background_roman_personal_tenacity	3c_general_skills		150	0	sc_rom_roman
3c_general_background_skill_roman_personal_truthfulness		general_background_roman_personal_truthfulness	3c_general_skills		160	0	sc_rom_roman
3c_general_background_skill_roman_personal_wholesomeness		general_background_roman_personal_wholesomeness	3c_general_skills		170	0	sc_rom_roman
3c_general_background_skill_roman_public_agriculture		general_background_roman_public_agriculture	3c_general_skills		240	0	sc_rom_roman
3c_general_background_skill_roman_public_clemency		general_background_roman_public_clemency	3c_general_skills		180	0	sc_rom_roman
3c_general_background_skill_roman_public_confidence		general_background_roman_public_confidence	3c_general_skills		190	0	sc_rom_roman
3c_general_background_skill_roman_public_dutifulness		general_background_roman_public_dutifulness	3c_general_skills		200	0	sc_rom_roman
3c_general_background_skill_roman_public_endurance		general_background_roman_public_endurance	3c_general_skills		210	0	sc_rom_roman
3c_general_background_skill_roman_public_fair		general_background_roman_public_fair	3c_general_skills		220	0	sc_rom_roman
3c_general_background_skill_roman_public_faith		general_background_roman_public_faith	3c_general_skills		230	0	sc_rom_roman
3c_general_background_skill_roman_public_forethought		general_background_roman_public_forethought	3c_general_skills		250	0	sc_rom_roman
3c_general_background_skill_roman_public_fortune		general_background_roman_public_fortune	3c_general_skills		260	0	sc_rom_roman
3c_general_background_skill_roman_public_freedom		general_background_roman_public_freedom	3c_general_skills		270	0	sc_rom_roman
3c_general_background_skill_roman_public_giving		general_background_roman_public_giving	3c_general_skills		280	0	sc_rom_roman
3c_general_background_skill_roman_public_harmony		general_background_roman_public_harmony	3c_general_skills		290	0	sc_rom_roman
3c_general_background_skill_roman_public_health		general_background_roman_public_health	3c_general_skills		400	0	sc_rom_roman
3c_general_background_skill_roman_public_hope		general_background_roman_public_hope	3c_general_skills		300	0	sc_rom_roman
3c_general_background_skill_roman_public_joy		general_background_roman_public_joy	3c_general_skills		310	0	sc_rom_roman
3c_general_background_skill_roman_public_justice		general_background_roman_public_justice	3c_general_skills		320	0	sc_rom_roman
3c_general_background_skill_roman_public_luck		general_background_roman_public_luck	3c_general_skills		330	0	sc_rom_roman
3c_general_background_skill_roman_public_mirth		general_background_roman_public_mirth	3c_general_skills		340	0	sc_rom_roman
3c_general_background_skill_roman_public_modesty		general_background_roman_public_modesty	3c_general_skills		350	0	sc_rom_roman
3c_general_background_skill_roman_public_nobility		general_background_roman_public_nobility	3c_general_skills		360	0	sc_rom_roman
3c_general_background_skill_roman_public_peace		general_background_roman_public_peace	3c_general_skills		370	0	sc_rom_roman
3c_general_background_skill_roman_public_plenty		general_background_roman_public_plenty	3c_general_skills		380	0	sc_rom_roman
3c_general_background_skill_roman_public_prosperity		general_background_roman_public_prosperity	3c_general_skills		390	0	sc_rom_roman
3c_general_background_skill_roman_public_roman_spirit		general_background_roman_public_roman_spirit	3c_general_skills		410	0	sc_rom_roman
3c_general_background_skill_roman_public_wealth		general_background_roman_public_wealth	3c_general_skills		420	0	sc_rom_roman
3c_general_bureaucrat_1_law_keeper		3c_general_bureaucrat_1_law_keeper	3c_general_skills		53	1	
3c_general_bureaucrat_2_agricultural_expert		3c_general_bureaucrat_2_agricultural_expert	3c_general_skills		56	2	
3c_general_bureaucrat_2_talented_architect		3c_general_bureaucrat_2_talented_architect	3c_general_skills		49	2	
3c_general_bureaucrat_3_industrial_manager		3c_general_bureaucrat_3_industrial_manager	3c_general_skills		56	3	
3c_general_bureaucrat_3_patron_of_arts		3c_general_bureaucrat_3_patron_of_arts	3c_general_skills		49	3	
3c_general_bureaucrat_4_economic_administrator		3c_general_bureaucrat_4_economic_administrator	3c_general_skills		53	4	
3c_general_general_1_efficient_recruiter		3c_general_general_1_efficient_recruiter	3c_general_skills		15	1	
3c_general_general_2_infantry_commander		3c_general_general_2_infantry_commander	3c_general_skills		12	2	
3c_general_general_2_inspiring_general		3c_general_general_2_inspiring_general	3c_general_skills		17	2	
3c_general_general_3_cavalry_commander		3c_general_general_3_cavalry_commander	3c_general_skills		12	3	
3c_general_general_3_marching_instructor		3c_general_general_3_marching_instructor	3c_general_skills		17	3	
3c_general_general_4_military_administrator		3c_general_general_4_military_administrator	3c_general_skills		15	4	
3c_general_mastermind_1_strategist		3c_general_mastermind_1_strategist	3c_general_skills		25	1	
3c_general_mastermind_2_covert_expert		3c_general_mastermind_2_covert_expert	3c_general_skills		22	2	
3c_general_mastermind_2_mercenary_recruiter		3c_general_mastermind_2_mercenary_recruiter	3c_general_skills		30	2	
3c_general_mastermind_3_artillery_master		3c_general_mastermind_3_artillery_master	3c_general_skills		30	3	
3c_general_mastermind_3_skilled_logistician		3c_general_mastermind_3_skilled_logistician	3c_general_skills		22	3	
3c_general_mastermind_4_siege_master		3c_general_mastermind_4_siege_master	3c_general_skills		25	4	
3c_general_soldier_1_master_attacker		3c_general_soldier_1_master_attacker	3c_general_skills		39	1	
3c_general_soldier_2_master_defender		3c_general_soldier_2_master_defender	3c_general_skills		42	2	
3c_general_soldier_2_master_of_onslaught		3c_general_soldier_2_master_of_onslaught	3c_general_skills		36	2	
3c_general_soldier_3_leader_of_marskmen		3c_general_soldier_3_leader_of_marskmen	3c_general_skills		42	3	
3c_general_soldier_3_vicious_despoiler		3c_general_soldier_3_vicious_despoiler	3c_general_skills		36	3	
3c_general_soldier_4_incarnation_of_dread		3c_general_soldier_4_incarnation_of_dread	3c_general_skills		39	4	
3c_gothi_army_1_Accomplished_Skirmishers	main_3c	3c_army_1_Accomplished_Skirmishers	3c_gothi_army_legacy	3c_gothi	10	1	sc_rom_germanic
3c_gothi_army_1_Dread_Ambushers	main_3c	3c_army_1_Dread_Ambushers_gallic	3c_gothi_army_legacy	3c_gothi	40	1	sc_rom_germanic
3c_gothi_army_1_Formidable_Fighters	main_3c	3c_army_1_Formidable_Fighters	3c_gothi_army_legacy	3c_gothi	30	1	sc_rom_germanic
3c_gothi_army_1_Keepers_of_the_Peace	main_3c	3c_army_1_Keepers_of_the_Peace	3c_gothi_army_legacy	3c_gothi	10	2	sc_rom_germanic
3c_gothi_army_1_Siege_Experts	main_3c	3c_army_1_Siege_Experts	3c_gothi_army_legacy	3c_gothi	20	1	sc_rom_germanic
3c_gothi_army_1_Stalwart_Defenders	main_3c	3c_army_1_Stalwart_Defenders	3c_gothi_army_legacy	3c_gothi	20	2	sc_rom_germanic
3c_gothi_army_2_Inexorable_Conquerors	main_3c	3c_army_2_Inexorable_Conquerors	3c_gothi_army_legacy	3c_gothi	30	2	sc_rom_germanic
3c_gothi_army_2_Unrelenting_Force	main_3c	3c_army_2_Unrelenting_Force	3c_gothi_army_legacy	3c_gothi	40	2	sc_rom_germanic
3c_gothi_army_3_Cavalry_Masters	main_3c	3c_army_3_Cavalry_Masters	3c_gothi_army_legacy	3c_gothi	30	3	sc_rom_germanic
3c_gothi_army_3_Dread_Marauders	main_3c	3c_army_3_Dread_Marauders	3c_gothi_army_legacy	3c_gothi	20	3	sc_rom_germanic
3c_gothi_army_3_Grand_Camp_Following	main_3c	3c_army_3_Grand_Camp_Following	3c_gothi_army_legacy	3c_gothi	10	3	sc_rom_germanic
3c_gothi_army_4_Dread_Invaders	main_3c	3c_army_4_Dread_Invaders	3c_gothi_army_legacy	3c_gothi	10	4	sc_rom_germanic
3c_gothi_army_4_Veteran_Army	main_3c	3c_army_4_Veteran_Army	3c_gothi_army_legacy	3c_gothi	20	4	sc_rom_germanic
3c_gothi_navy_1_Dread_Pirates	main_3c	3c_navy_1_Dread_Pirates	3c_gothi_navy_legacy	3c_gothi	10	1	sc_rom_germanic
3c_gothi_navy_1_Formidable_Marines	main_3c	3c_navy_1_Formidable_Marines	3c_gothi_navy_legacy	3c_gothi	20	1	sc_rom_germanic
3c_gothi_navy_1_Naval_Marksmen	main_3c	3c_navy_1_Naval_Marksmen	3c_gothi_navy_legacy	3c_gothi	30	1	sc_rom_germanic
3c_gothi_navy_2_Intrepid_Escorts	main_3c	3c_navy_2_Intrepid_Escorts	3c_gothi_navy_legacy	3c_gothi	10	2	sc_rom_germanic
