id	mission_key	option_key	value
11641	diplomatic_bar_attack_settlement_port_1	VAR_MISSION_LENGTH_MAX	6
11648	diplomatic_bar_attack_settlement_port_1	VAR_MISSION_LENGTH_ADDITIONAL_MIN	0
11651	diplomatic_bar_attack_settlement_port_1	VAR_MISSION_LENGTH_ADDITIONAL_MAX	4
11660	diplomatic_bar_attack_settlement_port_1	VAR_MISSION_LENGTH_MOD_EASY	2.0
11661	diplomatic_bar_attack_settlement_port_1	VAR_MISSION_LENGTH_MOD_NORMAL	1.5
11662	diplomatic_bar_attack_settlement_port_1	VAR_MISSION_LENGTH_MOD_HARD	1.2
11668	diplomatic_bar_attack_settlement_port_1	VAR_MISSION_LENGTH_MOD_VERY_HARD	1.0
1167	senate_eas_research_military_siege	CND_MIN_ENGINEERING_TECHNOLOGY_RATIO	5
11678	diplomatic_bar_attack_settlement_port_1	CND_CAMPAIGN	main_rome
11686	diplomatic_bar_attack_settlement_port_1	CND_FIRST_ROUND	4
11695	diplomatic_bar_attack_settlement_port_1	CND_MISSION_TYPE_ROUNDS_UNTIL_NEXT	8
1170	senate_eas_research_military_siege	CND_NOT_RESEARCHING_TECHNOLOGY_ENGINEERING	
11701	diplomatic_bar_attack_settlement_port_1	CND_ROUNDS_UNTIL_NEXT	24
11703	diplomatic_bar_attack_settlement_port_1	CND_MIN_ALLIED	1
11712	diplomatic_bar_attack_settlement_port_1	GEN_TARGET_REGION	
11720	diplomatic_bar_attack_settlement_port_1	GEN_CND_WAR_WITH_ALLY	
11723	diplomatic_bar_attack_settlement_port_1	GEN_CND_MIN_REGION_DISTANCE	0
11732	diplomatic_bar_attack_settlement_port_1	GEN_CND_MAX_REGION_DISTANCE	2
11740	diplomatic_bar_attack_settlement_port_1	GEN_CND_REGION_COASTAL	
11750	diplomatic_bar_attack_settlement_port_2	VAR_CHANCE	50
11755	diplomatic_bar_attack_settlement_port_2	VAR_MISSION_LENGTH_MIN	3
11756	diplomatic_bar_attack_settlement_port_2	VAR_MISSION_LENGTH_MAX	6
11765	diplomatic_bar_attack_settlement_port_2	VAR_MISSION_LENGTH_ADDITIONAL_MIN	0
11766	diplomatic_bar_attack_settlement_port_2	VAR_MISSION_LENGTH_ADDITIONAL_MAX	4
11772	diplomatic_bar_attack_settlement_port_2	VAR_MISSION_LENGTH_MOD_EASY	2.0
11779	diplomatic_bar_attack_settlement_port_2	VAR_MISSION_LENGTH_MOD_NORMAL	1.5
11789	diplomatic_bar_attack_settlement_port_2	VAR_MISSION_LENGTH_MOD_HARD	1.2
11795	diplomatic_bar_attack_settlement_port_2	VAR_MISSION_LENGTH_MOD_VERY_HARD	1.0
11797	diplomatic_bar_attack_settlement_port_2	CND_CAMPAIGN	main_rome
1180	senate_eas_research_military_siege	GEN_TARGET_NONE	
11806	diplomatic_bar_attack_settlement_port_2	CND_FIRST_ROUND	4
11809	diplomatic_bar_attack_settlement_port_2	CND_MISSION_TYPE_ROUNDS_UNTIL_NEXT	8
11811	diplomatic_bar_attack_settlement_port_2	CND_ROUNDS_UNTIL_NEXT	24
11814	diplomatic_bar_attack_settlement_port_2	CND_MIN_ALLIED	1
11816	diplomatic_bar_attack_settlement_port_2	GEN_TARGET_REGION	
11823	diplomatic_bar_attack_settlement_port_2	GEN_CND_WAR_WITH_ALLY	
11832	diplomatic_bar_attack_settlement_port_2	GEN_CND_MIN_REGION_DISTANCE	0
11837	diplomatic_bar_attack_settlement_port_2	GEN_CND_MAX_REGION_DISTANCE	2
1184	senate_eas_research_military_siege	CND_FACTION	rom_pontus
11843	diplomatic_bar_attack_settlement_port_2	GEN_CND_REGION_COASTAL	
11844	diplomatic_bar_attack_trade_route_raider_1	VAR_CHANCE	50
11851	diplomatic_bar_attack_trade_route_raider_1	VAR_MISSION_LENGTH_MIN	3
11857	diplomatic_bar_attack_trade_route_raider_1	VAR_MISSION_LENGTH_MAX	6
11865	diplomatic_bar_attack_trade_route_raider_1	VAR_MISSION_LENGTH_ADDITIONAL_MIN	0
11873	diplomatic_bar_attack_trade_route_raider_1	VAR_MISSION_LENGTH_ADDITIONAL_MAX	4
11879	diplomatic_bar_attack_trade_route_raider_1	VAR_MISSION_LENGTH_MOD_EASY	2.0
11886	diplomatic_bar_attack_trade_route_raider_1	VAR_MISSION_LENGTH_MOD_NORMAL	1.5
11892	diplomatic_bar_attack_trade_route_raider_1	VAR_MISSION_LENGTH_MOD_HARD	1.2
11898	diplomatic_bar_attack_trade_route_raider_1	VAR_MISSION_LENGTH_MOD_VERY_HARD	1.0
11903	diplomatic_bar_attack_trade_route_raider_1	CND_CAMPAIGN	main_rome
11910	diplomatic_bar_attack_trade_route_raider_1	CND_FIRST_ROUND	4
11919	diplomatic_bar_attack_trade_route_raider_1	CND_MISSION_TYPE_ROUNDS_UNTIL_NEXT	8
1192	senate_eas_research_military_siege	CND_FACTION	rom_parthia
11925	diplomatic_bar_attack_trade_route_raider_1	CND_ROUNDS_UNTIL_NEXT	24
11934	diplomatic_bar_attack_trade_route_raider_1	CND_MIN_ALLIED	1
11944	diplomatic_bar_attack_trade_route_raider_1	GEN_TARGET_MILITARY_FORCE	
1195	senate_eas_research_military_siege	CND_FACTION	rom_ptolemaics
11952	diplomatic_bar_attack_trade_route_raider_1	GEN_CND_WAR_WITH_ALLY	
11958	diplomatic_bar_attack_trade_route_raider_1	GEN_CND_MIN_REGION_DISTANCE	0
11959	diplomatic_bar_attack_trade_route_raider_1	GEN_CND_MAX_REGION_DISTANCE	2
11962	diplomatic_bar_attack_trade_route_raider_1	GEN_CND_STANCE	MILITARY_FORCE_ACTIVE_STANCE_TYPE_LAND_RAID
11966	diplomatic_bar_attack_trade_route_raider_2	VAR_CHANCE	50
11976	diplomatic_bar_attack_trade_route_raider_2	VAR_MISSION_LENGTH_MIN	3
11982	diplomatic_bar_attack_trade_route_raider_2	VAR_MISSION_LENGTH_MAX	6
11986	diplomatic_bar_attack_trade_route_raider_2	VAR_MISSION_LENGTH_ADDITIONAL_MIN	0
11990	diplomatic_bar_attack_trade_route_raider_2	VAR_MISSION_LENGTH_ADDITIONAL_MAX	4
12000	diplomatic_bar_attack_trade_route_raider_2	VAR_MISSION_LENGTH_MOD_EASY	2.0
12007	diplomatic_bar_attack_trade_route_raider_2	VAR_MISSION_LENGTH_MOD_NORMAL	1.5
12015	diplomatic_bar_attack_trade_route_raider_2	VAR_MISSION_LENGTH_MOD_HARD	1.2
12017	diplomatic_bar_attack_trade_route_raider_2	VAR_MISSION_LENGTH_MOD_VERY_HARD	1.0
1202	senate_eas_research_military_tactics	VAR_CHANCE	50
12020	diplomatic_bar_attack_trade_route_raider_2	CND_CAMPAIGN	main_rome
12024	diplomatic_bar_attack_trade_route_raider_2	CND_FIRST_ROUND	4
12026	diplomatic_bar_attack_trade_route_raider_2	CND_MISSION_TYPE_ROUNDS_UNTIL_NEXT	8
12029	diplomatic_bar_attack_trade_route_raider_2	CND_ROUNDS_UNTIL_NEXT	24
12032	diplomatic_bar_attack_trade_route_raider_2	CND_MIN_ALLIED	1
12040	diplomatic_bar_attack_trade_route_raider_2	GEN_TARGET_MILITARY_FORCE	
12042	diplomatic_bar_attack_trade_route_raider_2	GEN_CND_WAR_WITH_ALLY	
12049	diplomatic_bar_attack_trade_route_raider_2	GEN_CND_MIN_REGION_DISTANCE	0
12054	diplomatic_bar_attack_trade_route_raider_2	GEN_CND_MAX_REGION_DISTANCE	2
12055	diplomatic_bar_attack_trade_route_raider_2	GEN_CND_STANCE	MILITARY_FORCE_ACTIVE_STANCE_TYPE_LAND_RAID
12063	diplomatic_bar_kill_character_female_1	VAR_CHANCE	50
12071	diplomatic_bar_kill_character_female_1	VAR_MISSION_LENGTH_MIN	3
12078	diplomatic_bar_kill_character_female_1	VAR_MISSION_LENGTH_MAX	6
12083	diplomatic_bar_kill_character_female_1	VAR_MISSION_LENGTH_ADDITIONAL_MIN	0
12084	diplomatic_bar_kill_character_female_1	VAR_MISSION_LENGTH_ADDITIONAL_MAX	4
12086	diplomatic_bar_kill_character_female_1	VAR_MISSION_LENGTH_MOD_EASY	2.0
1209	senate_eas_research_military_tactics	VAR_MISSION_LENGTH_MIN	4
12090	diplomatic_bar_kill_character_female_1	VAR_MISSION_LENGTH_MOD_NORMAL	1.5
12098	diplomatic_bar_kill_character_female_1	VAR_MISSION_LENGTH_MOD_HARD	1.2
12104	diplomatic_bar_kill_character_female_1	VAR_MISSION_LENGTH_MOD_VERY_HARD	1.0
12105	diplomatic_bar_kill_character_female_1	CND_CAMPAIGN	main_rome
12108	diplomatic_bar_kill_character_female_1	CND_FIRST_ROUND	4
12115	diplomatic_bar_kill_character_female_1	CND_MISSION_TYPE_ROUNDS_UNTIL_NEXT	8
12120	diplomatic_bar_kill_character_female_1	CND_ROUNDS_UNTIL_NEXT	24
12121	diplomatic_bar_kill_character_female_1	CND_MIN_ALLIED	1
12126	diplomatic_bar_kill_character_female_1	GEN_TARGET_CHARACTER	
12131	diplomatic_bar_kill_character_female_1	GEN_CND_WAR_WITH_ALLY	
12145	diplomatic_bar_kill_character_female_2	VAR_CHANCE	50
1215	senate_eas_research_military_tactics	VAR_MISSION_LENGTH_MAX	6
12152	diplomatic_bar_kill_character_female_2	VAR_MISSION_LENGTH_MIN	3
12161	diplomatic_bar_kill_character_female_2	VAR_MISSION_LENGTH_MAX	6
12164	diplomatic_bar_kill_character_female_2	VAR_MISSION_LENGTH_ADDITIONAL_MIN	0
12169	diplomatic_bar_kill_character_female_2	VAR_MISSION_LENGTH_ADDITIONAL_MAX	4
12178	diplomatic_bar_kill_character_female_2	VAR_MISSION_LENGTH_MOD_EASY	2.0
12183	diplomatic_bar_kill_character_female_2	VAR_MISSION_LENGTH_MOD_NORMAL	1.5
12188	diplomatic_bar_kill_character_female_2	VAR_MISSION_LENGTH_MOD_HARD	1.2
12193	diplomatic_bar_kill_character_female_2	VAR_MISSION_LENGTH_MOD_VERY_HARD	1.0
12201	diplomatic_bar_kill_character_female_2	CND_CAMPAIGN	main_rome
12205	diplomatic_bar_kill_character_female_2	CND_FIRST_ROUND	4
12212	diplomatic_bar_kill_character_female_2	CND_MISSION_TYPE_ROUNDS_UNTIL_NEXT	8
12213	diplomatic_bar_kill_character_female_2	CND_ROUNDS_UNTIL_NEXT	24
12219	diplomatic_bar_kill_character_female_2	CND_MIN_ALLIED	1
12224	diplomatic_bar_kill_character_female_2	GEN_TARGET_CHARACTER	
12232	diplomatic_bar_kill_character_female_2	GEN_CND_WAR_WITH_ALLY	
1224	senate_eas_research_military_tactics	VAR_MISSION_LENGTH_ADDITIONAL_MIN	0
12241	diplomatic_bar_kill_character_female_2	GEN_CND_FEMALE	
12243	diplomatic_bar_kill_character_male_1	VAR_CHANCE	50
12252	diplomatic_bar_kill_character_male_1	VAR_MISSION_LENGTH_MIN	3
12254	diplomatic_bar_kill_character_male_1	VAR_MISSION_LENGTH_MAX	6
1226	senate_eas_research_military_tactics	VAR_MISSION_LENGTH_ADDITIONAL_MAX	4
12262	diplomatic_bar_kill_character_male_1	VAR_MISSION_LENGTH_ADDITIONAL_MIN	0
12268	diplomatic_bar_kill_character_male_1	VAR_MISSION_LENGTH_ADDITIONAL_MAX	4
12278	diplomatic_bar_kill_character_male_1	VAR_MISSION_LENGTH_MOD_EASY	2.0
12285	diplomatic_bar_kill_character_male_1	VAR_MISSION_LENGTH_MOD_NORMAL	1.5
12293	diplomatic_bar_kill_character_male_1	VAR_MISSION_LENGTH_MOD_HARD	1.2
12296	diplomatic_bar_kill_character_male_1	VAR_MISSION_LENGTH_MOD_VERY_HARD	1.0
12306	diplomatic_bar_kill_character_male_1	CND_CAMPAIGN	main_rome
12316	diplomatic_bar_kill_character_male_1	CND_FIRST_ROUND	4
1232	senate_eas_research_military_tactics	VAR_MISSION_LENGTH_MOD_EASY	2.0
12324	diplomatic_bar_kill_character_male_1	CND_MISSION_TYPE_ROUNDS_UNTIL_NEXT	8
12332	diplomatic_bar_kill_character_male_1	CND_ROUNDS_UNTIL_NEXT	24
12340	diplomatic_bar_kill_character_male_1	CND_MIN_ALLIED	1
1235	senate_eas_research_military_tactics	VAR_MISSION_LENGTH_MOD_NORMAL	1.5
12350	diplomatic_bar_kill_character_male_1	GEN_TARGET_CHARACTER	
12354	diplomatic_bar_kill_character_male_1	GEN_CND_WAR_WITH_ALLY	
12358	diplomatic_bar_kill_character_male_1	GEN_CND_MALE	
12364	diplomatic_bar_kill_character_male_2	VAR_CHANCE	50
12365	diplomatic_bar_kill_character_male_2	VAR_MISSION_LENGTH_MIN	3
12369	diplomatic_bar_kill_character_male_2	VAR_MISSION_LENGTH_MAX	6
12379	diplomatic_bar_kill_character_male_2	VAR_MISSION_LENGTH_ADDITIONAL_MIN	0
12383	diplomatic_bar_kill_character_male_2	VAR_MISSION_LENGTH_ADDITIONAL_MAX	4
12393	diplomatic_bar_kill_character_male_2	VAR_MISSION_LENGTH_MOD_EASY	2.0
12400	diplomatic_bar_kill_character_male_2	VAR_MISSION_LENGTH_MOD_NORMAL	1.5
12401	diplomatic_bar_kill_character_male_2	VAR_MISSION_LENGTH_MOD_HARD	1.2
12408	diplomatic_bar_kill_character_male_2	VAR_MISSION_LENGTH_MOD_VERY_HARD	1.0
1241	senate_eas_research_military_tactics	VAR_MISSION_LENGTH_MOD_HARD	1.2
12410	diplomatic_bar_kill_character_male_2	CND_CAMPAIGN	main_rome
12417	diplomatic_bar_kill_character_male_2	CND_FIRST_ROUND	4
12425	diplomatic_bar_kill_character_male_2	CND_MISSION_TYPE_ROUNDS_UNTIL_NEXT	8
12434	diplomatic_bar_kill_character_male_2	CND_ROUNDS_UNTIL_NEXT	24
12439	diplomatic_bar_kill_character_male_2	CND_MIN_ALLIED	1
1244	senate_eas_research_military_tactics	VAR_MISSION_LENGTH_MOD_VERY_HARD	1.0
12441	diplomatic_bar_kill_character_male_2	GEN_TARGET_CHARACTER	
12449	diplomatic_bar_kill_character_male_2	GEN_CND_WAR_WITH_ALLY	
1245	senate_eas_research_military_tactics	VAR_OBJECTIVE_TECH_CATEGORY	rom_roman_mil_tac
12457	diplomatic_bar_kill_character_male_2	GEN_CND_MALE	
12467	diplomatic_bar_raid_trade_route_faction_1	VAR_CHANCE	50
12470	diplomatic_bar_raid_trade_route_faction_1	VAR_MISSION_LENGTH_MIN	3
12476	diplomatic_bar_raid_trade_route_faction_1	VAR_MISSION_LENGTH_MAX	6
12485	diplomatic_bar_raid_trade_route_faction_1	VAR_MISSION_LENGTH_ADDITIONAL_MIN	0
12486	diplomatic_bar_raid_trade_route_faction_1	VAR_MISSION_LENGTH_ADDITIONAL_MAX	4
12496	diplomatic_bar_raid_trade_route_faction_1	VAR_MISSION_LENGTH_MOD_EASY	2.0
125	senate_bar_research_civil_economy	VAR_CHANCE	50
12503	diplomatic_bar_raid_trade_route_faction_1	VAR_MISSION_LENGTH_MOD_NORMAL	1.5
12509	diplomatic_bar_raid_trade_route_faction_1	VAR_MISSION_LENGTH_MOD_HARD	1.2
12511	diplomatic_bar_raid_trade_route_faction_1	VAR_MISSION_LENGTH_MOD_VERY_HARD	1.0
12512	diplomatic_bar_raid_trade_route_faction_1	CND_CAMPAIGN	main_rome
12513	diplomatic_bar_raid_trade_route_faction_1	CND_FIRST_ROUND	4
12515	diplomatic_bar_raid_trade_route_faction_1	CND_MISSION_TYPE_ROUNDS_UNTIL_NEXT	8
12519	diplomatic_bar_raid_trade_route_faction_1	CND_ROUNDS_UNTIL_NEXT	24
12522	diplomatic_bar_raid_trade_route_faction_1	CND_MIN_ALLIED	1
12525	diplomatic_bar_raid_trade_route_faction_1	GEN_TARGET_FACTION	
1253	senate_eas_research_military_tactics	CND_CAMPAIGN	main_rome
12532	diplomatic_bar_raid_trade_route_faction_1	GEN_CND_WAR_WITH_ALLY	
12535	diplomatic_bar_raid_trade_route_faction_2	VAR_CHANCE	50
12545	diplomatic_bar_raid_trade_route_faction_2	VAR_MISSION_LENGTH_MIN	3
12553	diplomatic_bar_raid_trade_route_faction_2	VAR_MISSION_LENGTH_MAX	6
12556	diplomatic_bar_raid_trade_route_faction_2	VAR_MISSION_LENGTH_ADDITIONAL_MIN	0
1256	senate_eas_research_military_tactics	CND_FIRST_ROUND	3
12563	diplomatic_bar_raid_trade_route_faction_2	VAR_MISSION_LENGTH_ADDITIONAL_MAX	4
12569	diplomatic_bar_raid_trade_route_faction_2	VAR_MISSION_LENGTH_MOD_EASY	2.0
12574	diplomatic_bar_raid_trade_route_faction_2	VAR_MISSION_LENGTH_MOD_NORMAL	1.5
12581	diplomatic_bar_raid_trade_route_faction_2	VAR_MISSION_LENGTH_MOD_HARD	1.2
12588	diplomatic_bar_raid_trade_route_faction_2	VAR_MISSION_LENGTH_MOD_VERY_HARD	1.0
12589	diplomatic_bar_raid_trade_route_faction_2	CND_CAMPAIGN	main_rome
12598	diplomatic_bar_raid_trade_route_faction_2	CND_FIRST_ROUND	4
1260	senate_eas_research_military_tactics	CND_ROUNDS_UNTIL_NEXT	32
12601	diplomatic_bar_raid_trade_route_faction_2	CND_MISSION_TYPE_ROUNDS_UNTIL_NEXT	8
12605	diplomatic_bar_raid_trade_route_faction_2	CND_ROUNDS_UNTIL_NEXT	24
12614	diplomatic_bar_raid_trade_route_faction_2	CND_MIN_ALLIED	1
12620	diplomatic_bar_raid_trade_route_faction_2	GEN_TARGET_FACTION	
12621	diplomatic_bar_raid_trade_route_faction_2	GEN_CND_WAR_WITH_ALLY	
12627	diplomatic_bar_raid_trade_route_province_1	VAR_CHANCE	50
12637	diplomatic_bar_raid_trade_route_province_1	VAR_MISSION_LENGTH_MIN	3
12643	diplomatic_bar_raid_trade_route_province_1	VAR_MISSION_LENGTH_MAX	6
12646	diplomatic_bar_raid_trade_route_province_1	VAR_MISSION_LENGTH_ADDITIONAL_MIN	0
12653	diplomatic_bar_raid_trade_route_province_1	VAR_MISSION_LENGTH_ADDITIONAL_MAX	4
12654	diplomatic_bar_raid_trade_route_province_1	VAR_MISSION_LENGTH_MOD_EASY	2.0
12661	diplomatic_bar_raid_trade_route_province_1	VAR_MISSION_LENGTH_MOD_NORMAL	1.5
12666	diplomatic_bar_raid_trade_route_province_1	VAR_MISSION_LENGTH_MOD_HARD	1.2
12671	diplomatic_bar_raid_trade_route_province_1	VAR_MISSION_LENGTH_MOD_VERY_HARD	1.0
12676	diplomatic_bar_raid_trade_route_province_1	CND_CAMPAIGN	main_rome
1268	senate_eas_research_military_tactics	CND_MAX_MILITARY_TECHNOLOGY_RATIO	30
12683	diplomatic_bar_raid_trade_route_province_1	CND_FIRST_ROUND	4
12693	diplomatic_bar_raid_trade_route_province_1	CND_MISSION_TYPE_ROUNDS_UNTIL_NEXT	8
12699	diplomatic_bar_raid_trade_route_province_1	CND_ROUNDS_UNTIL_NEXT	24
1270	senate_eas_research_military_tactics	CND_MIN_MILITARY_TECHNOLOGY_RATIO	5
12700	diplomatic_bar_raid_trade_route_province_1	CND_MIN_ALLIED	1
12706	diplomatic_bar_raid_trade_route_province_1	GEN_TARGET_REGION	
1271	senate_eas_research_military_tactics	CND_NOT_RESEARCHING_TECHNOLOGY_MILITARY	
12712	diplomatic_bar_raid_trade_route_province_1	GEN_CND_WAR_WITH_ALLY	
1272	senate_eas_research_military_tactics	GEN_TARGET_NONE	
12720	diplomatic_bar_raid_trade_route_province_2	VAR_CHANCE	50
12727	diplomatic_bar_raid_trade_route_province_2	VAR_MISSION_LENGTH_MIN	3
12736	diplomatic_bar_raid_trade_route_province_2	VAR_MISSION_LENGTH_MAX	6
12738	diplomatic_bar_raid_trade_route_province_2	VAR_MISSION_LENGTH_ADDITIONAL_MIN	0
12744	diplomatic_bar_raid_trade_route_province_2	VAR_MISSION_LENGTH_ADDITIONAL_MAX	4
1275	senate_eas_research_military_tactics	CND_FACTION	rom_pontus
12753	diplomatic_bar_raid_trade_route_province_2	VAR_MISSION_LENGTH_MOD_EASY	2.0
12759	diplomatic_bar_raid_trade_route_province_2	VAR_MISSION_LENGTH_MOD_NORMAL	1.5
12764	diplomatic_bar_raid_trade_route_province_2	VAR_MISSION_LENGTH_MOD_HARD	1.2
1277	senate_eas_research_military_tactics	CND_FACTION	rom_parthia
12772	diplomatic_bar_raid_trade_route_province_2	VAR_MISSION_LENGTH_MOD_VERY_HARD	1.0
12775	diplomatic_bar_raid_trade_route_province_2	CND_CAMPAIGN	main_rome
12782	diplomatic_bar_raid_trade_route_province_2	CND_FIRST_ROUND	4
12788	diplomatic_bar_raid_trade_route_province_2	CND_MISSION_TYPE_ROUNDS_UNTIL_NEXT	8
12797	diplomatic_bar_raid_trade_route_province_2	CND_ROUNDS_UNTIL_NEXT	24
12803	diplomatic_bar_raid_trade_route_province_2	CND_MIN_ALLIED	1
12806	diplomatic_bar_raid_trade_route_province_2	GEN_TARGET_REGION	
1281	senate_eas_research_military_tactics	CND_FACTION	rom_ptolemaics
12815	diplomatic_bar_raid_trade_route_province_2	GEN_CND_WAR_WITH_ALLY	
12821	diplomatic_bar_attack_army_1	CND_ALLIED_WITH_SUBCULTURE	sc_rom_barb_east
12829	diplomatic_bar_attack_army_1	CND_ALLIED_WITH_SUBCULTURE	sc_rom_british
12831	diplomatic_bar_attack_army_1	CND_ALLIED_WITH_SUBCULTURE	sc_rom_celtiberian
12835	diplomatic_bar_attack_army_1	CND_ALLIED_WITH_SUBCULTURE	sc_rom_celtic
12844	diplomatic_bar_attack_army_1	CND_ALLIED_WITH_SUBCULTURE	sc_rom_gaul
12849	diplomatic_bar_attack_army_1	CND_ALLIED_WITH_SUBCULTURE	sc_rom_germanic
12863	diplomatic_bar_attack_army_2	CND_ALLIED_WITH_SUBCULTURE	sc_rom_barb_east
12873	diplomatic_bar_attack_army_2	CND_ALLIED_WITH_SUBCULTURE	sc_rom_british
1288	senate_med_research_civil_construction	VAR_CHANCE	50
12881	diplomatic_bar_attack_army_2	CND_ALLIED_WITH_SUBCULTURE	sc_rom_celtiberian
12889	diplomatic_bar_attack_army_2	CND_ALLIED_WITH_SUBCULTURE	sc_rom_celtic
12895	diplomatic_bar_attack_army_2	CND_ALLIED_WITH_SUBCULTURE	sc_rom_gaul
12903	diplomatic_bar_attack_army_2	CND_ALLIED_WITH_SUBCULTURE	sc_rom_germanic
12912	diplomatic_bar_attack_army_3	CND_ALLIED_WITH_SUBCULTURE	sc_rom_barb_east
12916	diplomatic_bar_attack_army_3	CND_ALLIED_WITH_SUBCULTURE	sc_rom_british
12919	diplomatic_bar_attack_army_3	CND_ALLIED_WITH_SUBCULTURE	sc_rom_celtiberian
1292	senate_med_research_civil_construction	VAR_MISSION_LENGTH_MIN	4
12928	diplomatic_bar_attack_army_3	CND_ALLIED_WITH_SUBCULTURE	sc_rom_celtic
12933	diplomatic_bar_attack_army_3	CND_ALLIED_WITH_SUBCULTURE	sc_rom_gaul
12934	diplomatic_bar_attack_army_3	CND_ALLIED_WITH_SUBCULTURE	sc_rom_germanic
12944	diplomatic_bar_attack_in_defence_army_1	CND_ALLIED_WITH_SUBCULTURE	sc_rom_barb_east
12951	diplomatic_bar_attack_in_defence_army_1	CND_ALLIED_WITH_SUBCULTURE	sc_rom_british
12958	diplomatic_bar_attack_in_defence_army_1	CND_ALLIED_WITH_SUBCULTURE	sc_rom_celtiberian
12959	diplomatic_bar_attack_in_defence_army_1	CND_ALLIED_WITH_SUBCULTURE	sc_rom_celtic
12962	diplomatic_bar_attack_in_defence_army_1	CND_ALLIED_WITH_SUBCULTURE	sc_rom_gaul
12972	diplomatic_bar_attack_in_defence_army_1	CND_ALLIED_WITH_SUBCULTURE	sc_rom_germanic
12987	diplomatic_bar_attack_in_defence_army_2	CND_ALLIED_WITH_SUBCULTURE	sc_rom_barb_east
12997	diplomatic_bar_attack_in_defence_army_2	CND_ALLIED_WITH_SUBCULTURE	sc_rom_british
12999	diplomatic_bar_attack_in_defence_army_2	CND_ALLIED_WITH_SUBCULTURE	sc_rom_celtiberian
13007	diplomatic_bar_attack_in_defence_army_2	CND_ALLIED_WITH_SUBCULTURE	sc_rom_celtic
13015	diplomatic_bar_attack_in_defence_army_2	CND_ALLIED_WITH_SUBCULTURE	sc_rom_gaul
13018	diplomatic_bar_attack_in_defence_army_2	CND_ALLIED_WITH_SUBCULTURE	sc_rom_germanic
1302	senate_med_research_civil_construction	VAR_MISSION_LENGTH_MAX	6
13035	diplomatic_bar_attack_in_defence_army_3	CND_ALLIED_WITH_SUBCULTURE	sc_rom_barb_east
13036	diplomatic_bar_attack_in_defence_army_3	CND_ALLIED_WITH_SUBCULTURE	sc_rom_british
13043	diplomatic_bar_attack_in_defence_army_3	CND_ALLIED_WITH_SUBCULTURE	sc_rom_celtiberian
13046	diplomatic_bar_attack_in_defence_army_3	CND_ALLIED_WITH_SUBCULTURE	sc_rom_celtic
13056	diplomatic_bar_attack_in_defence_army_3	CND_ALLIED_WITH_SUBCULTURE	sc_rom_gaul
13062	diplomatic_bar_attack_in_defence_army_3	CND_ALLIED_WITH_SUBCULTURE	sc_rom_germanic
1307	senate_med_research_civil_construction	VAR_MISSION_LENGTH_ADDITIONAL_MIN	0
13078	diplomatic_bar_attack_in_defence_army_4	CND_ALLIED_WITH_SUBCULTURE	sc_rom_barb_east
13081	diplomatic_bar_attack_in_defence_army_4	CND_ALLIED_WITH_SUBCULTURE	sc_rom_british
13088	diplomatic_bar_attack_in_defence_army_4	CND_ALLIED_WITH_SUBCULTURE	sc_rom_celtiberian
13096	diplomatic_bar_attack_in_defence_army_4	CND_ALLIED_WITH_SUBCULTURE	sc_rom_celtic
13098	diplomatic_bar_attack_in_defence_army_4	CND_ALLIED_WITH_SUBCULTURE	sc_rom_gaul
131	senate_bar_research_civil_economy	VAR_MISSION_LENGTH_MIN	4
13100	diplomatic_bar_attack_in_defence_army_4	CND_ALLIED_WITH_SUBCULTURE	sc_rom_germanic
13106	diplomatic_bar_attack_in_defence_navy_1	CND_ALLIED_WITH_SUBCULTURE	sc_rom_barb_east
13109	diplomatic_bar_attack_in_defence_navy_1	CND_ALLIED_WITH_SUBCULTURE	sc_rom_british
13117	diplomatic_bar_attack_in_defence_navy_1	CND_ALLIED_WITH_SUBCULTURE	sc_rom_celtiberian
13126	diplomatic_bar_attack_in_defence_navy_1	CND_ALLIED_WITH_SUBCULTURE	sc_rom_celtic
13131	diplomatic_bar_attack_in_defence_navy_1	CND_ALLIED_WITH_SUBCULTURE	sc_rom_gaul
13136	diplomatic_bar_attack_in_defence_navy_1	CND_ALLIED_WITH_SUBCULTURE	sc_rom_germanic
13146	diplomatic_bar_attack_in_defence_navy_2	CND_ALLIED_WITH_SUBCULTURE	sc_rom_barb_east
13150	diplomatic_bar_attack_in_defence_navy_2	CND_ALLIED_WITH_SUBCULTURE	sc_rom_british
13156	diplomatic_bar_attack_in_defence_navy_2	CND_ALLIED_WITH_SUBCULTURE	sc_rom_celtiberian
1316	senate_med_research_civil_construction	VAR_MISSION_LENGTH_ADDITIONAL_MAX	4
13165	diplomatic_bar_attack_in_defence_navy_2	CND_ALLIED_WITH_SUBCULTURE	sc_rom_celtic
13172	diplomatic_bar_attack_in_defence_navy_2	CND_ALLIED_WITH_SUBCULTURE	sc_rom_gaul
13181	diplomatic_bar_attack_in_defence_navy_2	CND_ALLIED_WITH_SUBCULTURE	sc_rom_germanic
1319	senate_med_research_civil_construction	VAR_MISSION_LENGTH_MOD_EASY	2.0
13198	diplomatic_bar_attack_navy_1	CND_ALLIED_WITH_SUBCULTURE	sc_rom_barb_east
1320	senate_med_research_civil_construction	VAR_MISSION_LENGTH_MOD_NORMAL	1.5
13201	diplomatic_bar_attack_navy_1	CND_ALLIED_WITH_SUBCULTURE	sc_rom_british
