culture_key	faction_key	subculture_key	unit_key
	pun_rome_secession		Rom_General
	rom_rome		Rom_General
	rom_rome_civil_war		Rom_General
	rom_rome_secession		Rom_General
	rom_slave		Rom_General
	pro_rome		Rom_Legatus
	rom_rome		Rom_Legatus
	rom_rome_civil_war		Rom_Legatus
	rom_rome_secession		Rom_Legatus
	rom_rome		Rom_Legionaries_Four
	rom_rome_civil_war		Rom_Legionaries_Four
	rom_rome_secession		Rom_Legionaries_Four
	rom_rome		Rom_Legionary_Cohort_Four
	rom_rome_civil_war		Rom_Legionary_Cohort_Four
	rom_rome_secession		Rom_Legionary_Cohort_Four
	pro_rome		Rom_Leves_Two_Halfer
	pro_rome		Rom_Principes_Four
	pun_rome		Rom_Principes_Four
	pun_rome_civil_war		Rom_Principes_Four
	pun_rome_secession		Rom_Principes_Four
	rom_rome		Rom_Principes_Four
	rom_rome_civil_war		Rom_Principes_Four
	rom_rome_secession		Rom_Principes_Four
	pun_rome		Rom_Triarii_Six_Lft_Aft
	pun_rome_civil_war		Rom_Triarii_Six_Lft_Aft
	pun_rome_secession		Rom_Triarii_Six_Lft_Aft
	rom_rome		Rom_Triarii_Six_Lft_Aft
	rom_rome_civil_war		Rom_Triarii_Six_Lft_Aft
	rom_rome_secession		Rom_Triarii_Six_Lft_Aft
	pun_rome		Rom_Triarii
	pun_rome_civil_war		Rom_Triarii
	pun_rome_secession		Rom_Triarii
	rom_rome		Rom_Triarii
	rom_rome_civil_war		Rom_Triarii
	rom_rome_secession		Rom_Triarii
	rom_rome		Rom_Vet_Legionaries_Lft_Aft
	rom_rome_civil_war		Rom_Vet_Legionaries_Lft_Aft
	rom_rome_secession		Rom_Vet_Legionaries_Lft_Aft
	rom_rome		Rom_Vet_Legionaries
	rom_rome_civil_war		Rom_Vet_Legionaries
	rom_rome_secession		Rom_Vet_Legionaries
	emp_alani		Ste_Archers_Medium_Raider
	emp_aorsoi		Ste_Archers_Medium_Raider
	emp_dahae		Ste_Archers_Medium_Raider
	emp_iastae		Ste_Archers_Medium_Raider
	emp_lazyges		Ste_Archers_Medium_Raider
	emp_rebel_nomadic		Ste_Archers_Medium_Raider
	emp_roxolani		Ste_Archers_Medium_Raider
	emp_siraces		Ste_Archers_Medium_Raider
	rom_aorsoi		Ste_Archers_Medium_Raider
	rom_budini		Ste_Archers_Medium_Raider
	rom_catiaroi		Ste_Archers_Medium_Raider
	rom_dahae		Ste_Archers_Medium_Raider
	rom_khorasmii		Ste_Archers_Medium_Raider
	rom_massagetae		Ste_Archers_Medium_Raider
	rom_massagetae_civil_war		Ste_Archers_Medium_Raider
	rom_massagetae_secession		Ste_Archers_Medium_Raider
	rom_rebel_nomadic		Ste_Archers_Medium_Raider
	rom_roxolani		Ste_Archers_Medium_Raider
	rom_roxolani_civil_war		Ste_Archers_Medium_Raider
	rom_roxolani_secession		Ste_Archers_Medium_Raider
	rom_scythia		Ste_Archers_Medium_Raider
	rom_scythia_civil_war		Ste_Archers_Medium_Raider
	rom_scythia_secession		Ste_Archers_Medium_Raider
	rom_siraces		Ste_Archers_Medium_Raider
	rom_thyssagetae		Ste_Archers_Medium_Raider
	emp_alani		Ste_Noble_Horse_Archers
	emp_aorsoi		Ste_Noble_Horse_Archers
	emp_dahae		Ste_Noble_Horse_Archers
	emp_iastae		Ste_Noble_Horse_Archers
	emp_lazyges		Ste_Noble_Horse_Archers
	emp_rebel_nomadic		Ste_Noble_Horse_Archers
	emp_roxolani		Ste_Noble_Horse_Archers
	emp_siraces		Ste_Noble_Horse_Archers
	rom_aorsoi		Ste_Noble_Horse_Archers
	rom_budini		Ste_Noble_Horse_Archers
	rom_catiaroi		Ste_Noble_Horse_Archers
	rom_cimmeria		Ste_Noble_Horse_Archers
	rom_cimmeria_civil_war		Ste_Noble_Horse_Archers
	rom_cimmeria_secession		Ste_Noble_Horse_Archers
	rom_dahae		Ste_Noble_Horse_Archers
	rom_khorasmii		Ste_Noble_Horse_Archers
	rom_massagetae		Ste_Noble_Horse_Archers
	rom_massagetae_civil_war		Ste_Noble_Horse_Archers
	rom_massagetae_secession		Ste_Noble_Horse_Archers
	rom_rebel_nomadic		Ste_Noble_Horse_Archers
	rom_roxolani		Ste_Noble_Horse_Archers
	rom_roxolani_civil_war		Ste_Noble_Horse_Archers
	rom_roxolani_secession		Ste_Noble_Horse_Archers
	rom_scythia		Ste_Noble_Horse_Archers
	rom_scythia_civil_war		Ste_Noble_Horse_Archers
	rom_scythia_secession		Ste_Noble_Horse_Archers
	rom_siraces		Ste_Noble_Horse_Archers
	rom_thyssagetae		Ste_Noble_Horse_Archers
	emp_alani		Ste_Noble_Lancers
	emp_aorsoi		Ste_Noble_Lancers
	emp_dahae		Ste_Noble_Lancers
	emp_iastae		Ste_Noble_Lancers
	emp_lazyges		Ste_Noble_Lancers
	emp_rebel_nomadic		Ste_Noble_Lancers
	emp_roxolani		Ste_Noble_Lancers
	emp_siraces		Ste_Noble_Lancers
	rom_aorsoi		Ste_Noble_Lancers
	rom_dahae		Ste_Noble_Lancers
	rom_khorasmii		Ste_Noble_Lancers
	rom_massagetae		Ste_Noble_Lancers
	rom_massagetae_civil_war		Ste_Noble_Lancers
	rom_massagetae_secession		Ste_Noble_Lancers
	rom_rebel_nomadic		Ste_Noble_Lancers
	rom_roxolani		Ste_Noble_Lancers
	rom_roxolani_civil_war		Ste_Noble_Lancers
	rom_roxolani_secession		Ste_Noble_Lancers
	rom_siraces		Ste_Noble_Lancers
	rom_thyssagetae		Ste_Noble_Lancers
	rom_scythia		Ste_Royal_Horse_Archers
	rom_scythia_civil_war		Ste_Royal_Horse_Archers
	rom_scythia_secession		Ste_Royal_Horse_Archers
	rom_massagetae		Ste_Saka_Cataphracts
	rom_massagetae_civil_war		Ste_Saka_Cataphracts
	rom_massagetae_secession		Ste_Saka_Cataphracts
	emp_roxolani		Ste_Sarmatian_Royal_Lancers
	rom_roxolani		Ste_Sarmatian_Royal_Lancers
	rom_roxolani_civil_war		Ste_Sarmatian_Royal_Lancers
	rom_roxolani_secession		Ste_Sarmatian_Royal_Lancers
	rom_budini		Ste_Scythian_Royal_Horse
	rom_catiaroi		Ste_Scythian_Royal_Horse
	rom_scythia		Ste_Scythian_Royal_Horse
	rom_scythia_civil_war		Ste_Scythian_Royal_Horse
	rom_scythia_secession		Ste_Scythian_Royal_Horse
	emp_alani		Ste_Spear_Heavy_Raider
	emp_aorsoi		Ste_Spear_Heavy_Raider
	emp_dahae		Ste_Spear_Heavy_Raider
	emp_iastae		Ste_Spear_Heavy_Raider
	emp_lazyges		Ste_Spear_Heavy_Raider
	emp_rebel_nomadic		Ste_Spear_Heavy_Raider
	emp_roxolani		Ste_Spear_Heavy_Raider
	emp_siraces		Ste_Spear_Heavy_Raider
	rom_aorsoi		Ste_Spear_Heavy_Raider
	rom_budini		Ste_Spear_Heavy_Raider
	rom_catiaroi		Ste_Spear_Heavy_Raider
	rom_dahae		Ste_Spear_Heavy_Raider
	rom_khorasmii		Ste_Spear_Heavy_Raider
	rom_massagetae		Ste_Spear_Heavy_Raider
	rom_massagetae_civil_war		Ste_Spear_Heavy_Raider
	rom_massagetae_secession		Ste_Spear_Heavy_Raider
	rom_rebel_nomadic		Ste_Spear_Heavy_Raider
	rom_roxolani		Ste_Spear_Heavy_Raider
	rom_roxolani_civil_war		Ste_Spear_Heavy_Raider
	rom_roxolani_secession		Ste_Spear_Heavy_Raider
	rom_scythia		Ste_Spear_Heavy_Raider
	rom_scythia_civil_war		Ste_Spear_Heavy_Raider
	rom_scythia_secession		Ste_Spear_Heavy_Raider
	rom_siraces		Ste_Spear_Heavy_Raider
	rom_thyssagetae		Ste_Spear_Heavy_Raider
	emp_rebel_thracian		Thr_Nobles_Heavy_Raider
	emp_thrace		Thr_Nobles_Heavy_Raider
	rom_odryssia		Thr_Nobles_Heavy_Raider
	rom_odryssia_civil_war		Thr_Nobles_Heavy_Raider
	rom_odryssia_secession		Thr_Nobles_Heavy_Raider
	rom_rebel_thracian		Thr_Nobles_Heavy_Raider
	emp_rebel_thracian		Thr_Nobles
	emp_thrace		Thr_Nobles
	rom_odryssia		Thr_Nobles
	rom_odryssia_civil_war		Thr_Nobles
	rom_odryssia_secession		Thr_Nobles
	rom_rebel_thracian		Thr_Nobles
	emp_rebel_thracian		Thr_Royal_Cav
	emp_thrace		Thr_Royal_Cav
	rom_odryssia		Thr_Royal_Cav
	rom_odryssia_civil_war		Thr_Royal_Cav
	rom_odryssia_secession		Thr_Royal_Cav
	rom_rebel_thracian		Thr_Royal_Cav
	emp_rebel_thracian		Thr_Slingers_Medium_Raider
	emp_thrace		Thr_Slingers_Medium_Raider
	rom_odryssia		Thr_Slingers_Medium_Raider
	rom_odryssia_civil_war		Thr_Slingers_Medium_Raider
	rom_odryssia_secession		Thr_Slingers_Medium_Raider
	rom_rebel_thracian		Thr_Slingers_Medium_Raider
	rom_kush		dk_kush_african_war_elephants
	rom_kush_civil_war		dk_kush_african_war_elephants
	rom_kush_secession		dk_kush_african_war_elephants
	rom_kush		dk_kush_archers_five_tower
	rom_kush_civil_war		dk_kush_archers_five_tower
	rom_kush_secession		dk_kush_archers_five_tower
	rom_kush		dk_kush_archers_three_scorpio
	rom_kush_civil_war		dk_kush_archers_three_scorpio
	rom_kush_secession		dk_kush_archers_three_scorpio
	rom_kush		dk_kush_kushite_royal_guard
	rom_kush_civil_war		dk_kush_kushite_royal_guard
	rom_kush_secession		dk_kush_kushite_royal_guard
	rom_kush		dk_kush_royal_kushite_archers
	rom_kush_civil_war		dk_kush_royal_kushite_archers
	rom_kush_secession		dk_kush_royal_kushite_archers
	rom_kush		dk_kush_scythed_chariots
	rom_kush_civil_war		dk_kush_scythed_chariots
	rom_kush_secession		dk_kush_scythed_chariots
	rom_nabatea		dk_nab_heavy_archers_five_tower
	rom_nabatea_civil_war		dk_nab_heavy_archers_five_tower
	rom_nabatea_secession		dk_nab_heavy_archers_five_tower
	rom_nabatea		dk_nab_nabatean_noble_cavalry
	rom_nabatea_civil_war		dk_nab_nabatean_noble_cavalry
	rom_nabatea_secession		dk_nab_nabatean_noble_cavalry
	rom_nabatea		dk_nab_noble_sword_six
	rom_nabatea_civil_war		dk_nab_noble_sword_six
	rom_nabatea_secession		dk_nab_noble_sword_six
	rom_saba		dk_nab_noble_sword_six
	rom_saba_civil_war		dk_nab_noble_sword_six
	rom_saba_secession		dk_nab_noble_sword_six
	rom_nabatea		dk_nab_rekem_palace_guard
	rom_nabatea_civil_war		dk_nab_rekem_palace_guard
	rom_nabatea_secession		dk_nab_rekem_palace_guard
	rom_nabatea		dk_nab_scythed_chariots
	rom_nabatea_civil_war		dk_nab_scythed_chariots
	rom_nabatea_secession		dk_nab_scythed_chariots
	rom_masaesyli		dk_num_african_elephants
	rom_masaesyli_civil_war		dk_num_african_elephants
	rom_masaesyli_secession		dk_num_african_elephants
	rom_masaesyli		dk_num_armoured_desert_chariots
	rom_masaesyli_civil_war		dk_num_armoured_desert_chariots
	rom_masaesyli_secession		dk_num_armoured_desert_chariots
	rom_masaesyli		dk_num_armoured_numidian_riders
	rom_masaesyli_civil_war		dk_num_armoured_numidian_riders
	rom_masaesyli_secession		dk_num_armoured_numidian_riders
	rom_masaesyli		dk_num_heavy_numidian_skirmishers
	rom_masaesyli_civil_war		dk_num_heavy_numidian_skirmishers
	rom_masaesyli_secession		dk_num_heavy_numidian_skirmishers
	rom_masaesyli		dk_num_heavy_skirmishers_tower_five
	rom_masaesyli_civil_war		dk_num_heavy_skirmishers_tower_five
	rom_masaesyli_secession		dk_num_heavy_skirmishers_tower_five
	rom_saba		dk_saba_archers_five_tower
	rom_saba_civil_war		dk_saba_archers_five_tower
	rom_saba_secession		dk_saba_archers_five_tower
	rom_saba		dk_saba_marib_camel_cataphracts
	rom_saba_civil_war		dk_saba_marib_camel_cataphracts
	rom_saba_secession		dk_saba_marib_camel_cataphracts
	rom_saba		dk_saba_marib_royal_guard
	rom_saba_civil_war		dk_saba_marib_royal_guard
	rom_saba_secession		dk_saba_marib_royal_guard
	rom_saba		dk_saba_royal_camel_archers
	rom_saba_civil_war		dk_saba_royal_camel_archers
	rom_saba_secession		dk_saba_royal_camel_archers
	rom_saba		dk_saba_royal_marib_cavalry
	rom_saba_civil_war		dk_saba_royal_marib_cavalry
	rom_saba_secession		dk_saba_royal_marib_cavalry
	inv_daunians		inv_app_cavalry
	inv_messapians		inv_app_cavalry
	inv_peucetians		inv_app_cavalry
	inv_rebel_iapygian		inv_app_cavalry
	inv_daunians		inv_app_greek_two_app_hoplites
	inv_messapians		inv_app_greek_two_app_hoplites
	inv_peucetians		inv_app_greek_two_app_hoplites
	inv_rebel_iapygian		inv_app_greek_two_app_hoplites
	inv_daunians		inv_app_noble_hoplites
	inv_messapians		inv_app_noble_hoplites
	inv_peucetians		inv_app_noble_hoplites
	inv_rebel_iapygian		inv_app_noble_hoplites
	inv_inc_massylii		inv_car_african_cavalry
	inv_carthage		inv_car_carthaginian_peltasts
	inv_rebel_carthage		inv_car_carthaginian_peltasts
	inv_carthage		inv_car_greek_four_sacred_band
	inv_rebel_carthage		inv_car_greek_four_sacred_band
	inv_carthage		inv_car_sacred_band
	inv_rebel_carthage		inv_car_sacred_band
	inv_aleria		inv_etr_etruscan_cavalry
	inv_aritim		inv_etr_etruscan_cavalry
	inv_felathri		inv_etr_etruscan_cavalry
	inv_raeti		inv_etr_etruscan_cavalry
	inv_rebel_etruscan		inv_etr_etruscan_cavalry
	inv_tarchuna		inv_etr_etruscan_cavalry
	inv_tarchuna_civil_war		inv_etr_etruscan_cavalry
	inv_tarchuna_secession		inv_etr_etruscan_cavalry
	inv_veii		inv_etr_etruscan_cavalry
	inv_viesul		inv_etr_etruscan_cavalry
	inv_aleria		inv_etr_four_assault_greek_etruscan_heavy_hoplites
	inv_aritim		inv_etr_four_assault_greek_etruscan_heavy_hoplites
	inv_felathri		inv_etr_four_assault_greek_etruscan_heavy_hoplites
	inv_raeti		inv_etr_four_assault_greek_etruscan_heavy_hoplites
	inv_rebel_etruscan		inv_etr_four_assault_greek_etruscan_heavy_hoplites
	inv_tarchuna		inv_etr_four_assault_greek_etruscan_heavy_hoplites
	inv_tarchuna_civil_war		inv_etr_four_assault_greek_etruscan_heavy_hoplites
	inv_tarchuna_secession		inv_etr_four_assault_greek_etruscan_heavy_hoplites
	inv_veii		inv_etr_four_assault_greek_etruscan_heavy_hoplites
	inv_viesul		inv_etr_four_assault_greek_etruscan_heavy_hoplites
	inv_aleria		inv_etr_gre_five_etruscan_archers
	inv_aritim		inv_etr_gre_five_etruscan_archers
	inv_felathri		inv_etr_gre_five_etruscan_archers
	inv_raeti		inv_etr_gre_five_etruscan_archers
	inv_rebel_etruscan		inv_etr_gre_five_etruscan_archers
	inv_tarchuna		inv_etr_gre_five_etruscan_archers
	inv_tarchuna_civil_war		inv_etr_gre_five_etruscan_archers
	inv_tarchuna_secession		inv_etr_gre_five_etruscan_archers
	inv_veii		inv_etr_gre_five_etruscan_archers
	inv_viesul		inv_etr_gre_five_etruscan_archers
	inv_aleria		inv_etr_heavy_hoplites
	inv_aritim		inv_etr_heavy_hoplites
	inv_felathri		inv_etr_heavy_hoplites
	inv_raeti		inv_etr_heavy_hoplites
	inv_rebel_etruscan		inv_etr_heavy_hoplites
	inv_tarchuna		inv_etr_heavy_hoplites
	inv_tarchuna_civil_war		inv_etr_heavy_hoplites
	inv_tarchuna_secession		inv_etr_heavy_hoplites
	inv_veii		inv_etr_heavy_hoplites
	inv_viesul		inv_etr_heavy_hoplites
	inv_syracuse		inv_gre_Ballista_greek_onager_five
	inv_syracuse_civil_war		inv_gre_Ballista_greek_onager_five
	inv_syracuse_secession		inv_gre_Ballista_greek_onager_five
	inv_taranto		inv_gre_five_tarantine_peltasts
	inv_taranto_civil_war		inv_gre_five_tarantine_peltasts
	inv_taranto_secession		inv_gre_five_tarantine_peltasts
	inv_agrigento		inv_gre_four_assault_greek_hoplites
	inv_agyrion		inv_gre_four_assault_greek_hoplites
	inv_croton		inv_gre_four_assault_greek_hoplites
	inv_neapolis		inv_gre_four_assault_greek_hoplites
	inv_rebel_greek		inv_gre_four_assault_greek_hoplites
	inv_rebels_greek		inv_gre_four_assault_greek_hoplites
	inv_rhegion		inv_gre_four_assault_greek_hoplites
	inv_slaves_greek		inv_gre_four_assault_greek_hoplites
	inv_agrigento		inv_gre_hippeus
	inv_agyrion		inv_gre_hippeus
	inv_croton		inv_gre_hippeus
	inv_inc_sikelians		inv_gre_hippeus
	inv_neapolis		inv_gre_hippeus
	inv_rebel_greek		inv_gre_hippeus
	inv_rebels_greek		inv_gre_hippeus
	inv_rhegion		inv_gre_hippeus
	inv_slaves_greek		inv_gre_hippeus
	inv_syracuse		inv_gre_hippeus
	inv_syracuse_civil_war		inv_gre_hippeus
	inv_syracuse_secession		inv_gre_hippeus
	inv_taranto		inv_gre_hippeus
	inv_taranto_civil_war		inv_gre_hippeus
	inv_taranto_secession		inv_gre_hippeus
	inv_syracuse		inv_gre_hippotoxotes
	inv_agrigento		inv_gre_hoplites
	inv_agyrion		inv_gre_hoplites
	inv_croton		inv_gre_hoplites
	inv_neapolis		inv_gre_hoplites
	inv_rebel_greek		inv_gre_hoplites
	inv_rebels_greek		inv_gre_hoplites
	inv_rhegion		inv_gre_hoplites
	inv_slaves_greek		inv_gre_hoplites
	inv_pirate_illyrian		inv_ill_barbarian_raider_melee_nobles
	inv_insubres		inv_ins_gallic_elder_swordsmen
	inv_insubres_civil_war		inv_ins_gallic_elder_swordsmen
	inv_insubres_secession		inv_ins_gallic_elder_swordsmen
	inv_insubres		inv_ins_gallic_heavy_spearmen
	inv_insubres_civil_war		inv_ins_gallic_heavy_spearmen
	inv_insubres_secession		inv_ins_gallic_heavy_spearmen
	inv_inc_helvetii		inv_ins_longsword_warriors
	inv_inc_histri		inv_ins_longsword_warriors
	inv_inc_nurrensi		inv_iol_medium_assault_raider_sherden_swordsmen
	inv_iolei		inv_iol_medium_assault_raider_sherden_swordsmen
	inv_iolei_civil_war		inv_iol_medium_assault_raider_sherden_swordsmen
	inv_iolei_secession		inv_iol_medium_assault_raider_sherden_swordsmen
	inv_iolei		inv_iol_medium_missile_raider_noble_sardi_archers
	inv_iolei_civil_war		inv_iol_medium_missile_raider_noble_sardi_archers
	inv_iolei_secession		inv_iol_medium_missile_raider_noble_sardi_archers
	inv_iolei		inv_iol_noble_sardi_archers
	inv_iolei_civil_war		inv_iol_noble_sardi_archers
	inv_iolei_secession		inv_iol_noble_sardi_archers
	inv_balari		inv_iol_raider_melee_sardi_axemen
	inv_corsi		inv_iol_raider_melee_sardi_axemen
	inv_rebel_nuragic		inv_iol_raider_melee_sardi_axemen
	inv_balari		inv_iol_sardi_cavalry
	inv_corsi		inv_iol_sardi_cavalry
	inv_rebel_nuragic		inv_iol_sardi_cavalry
	inv_inc_nurrensi		inv_iol_sherden_horsemen
	inv_iolei		inv_iol_sherden_horsemen
	inv_iolei_civil_war		inv_iol_sherden_horsemen
	inv_iolei_secession		inv_iol_sherden_horsemen
	inv_iolei		inv_iol_sherden_swordsmen
	inv_iolei_civil_war		inv_iol_sherden_swordsmen
	inv_iolei_secession		inv_iol_sherden_swordsmen
	inv_aequi		inv_ita_assault_raider_swordsmen
	inv_bruttii		inv_ita_assault_raider_swordsmen
	inv_frentani		inv_ita_assault_raider_swordsmen
	inv_hernici		inv_ita_assault_raider_swordsmen
	inv_lucani		inv_ita_assault_raider_swordsmen
	inv_marrucini		inv_ita_assault_raider_swordsmen
	inv_paeligni		inv_ita_assault_raider_swordsmen
	inv_picentes		inv_ita_assault_raider_swordsmen
	inv_rebel_italic		inv_ita_assault_raider_swordsmen
	inv_sabines		inv_ita_assault_raider_swordsmen
	inv_volsci		inv_ita_assault_raider_swordsmen
	inv_umbri		inv_ita_medium_raider_veteran_swordsmen
	inv_umbri		inv_ita_umbrian_defenders
	inv_aequi		inv_ita_veteran_spearmen
	inv_bruttii		inv_ita_veteran_spearmen
	inv_frentani		inv_ita_veteran_spearmen
	inv_hernici		inv_ita_veteran_spearmen
	inv_lucani		inv_ita_veteran_spearmen
	inv_marrucini		inv_ita_veteran_spearmen
	inv_paeligni		inv_ita_veteran_spearmen
	inv_picentes		inv_ita_veteran_spearmen
	inv_rebel_italic		inv_ita_veteran_spearmen
	inv_sabines		inv_ita_veteran_spearmen
	inv_volsci		inv_ita_veteran_spearmen
	inv_aequi		inv_ita_veteran_swordsmen
	inv_bruttii		inv_ita_veteran_swordsmen
	inv_frentani		inv_ita_veteran_swordsmen
	inv_hernici		inv_ita_veteran_swordsmen
	inv_inc_hirpini		inv_ita_veteran_swordsmen
	inv_lucani		inv_ita_veteran_swordsmen
	inv_marrucini		inv_ita_veteran_swordsmen
	inv_paeligni		inv_ita_veteran_swordsmen
	inv_picentes		inv_ita_veteran_swordsmen
	inv_rebel_italic		inv_ita_veteran_swordsmen
	inv_sabines		inv_ita_veteran_swordsmen
	inv_volsci		inv_ita_veteran_swordsmen
	inv_rome		inv_rom_elite_equites
	inv_rome_civil_war		inv_rom_elite_equites
	inv_rome_secession		inv_rom_elite_equites
	inv_rome		inv_rom_medium_assault_raider_triarii
	inv_rome_civil_war		inv_rom_medium_assault_raider_triarii
	inv_rome_secession		inv_rom_medium_assault_raider_triarii
	inv_rome		inv_rom_medium_assault_raider_veteran_centuriae
	inv_rome_civil_war		inv_rom_medium_assault_raider_veteran_centuriae
	inv_rome_secession		inv_rom_medium_assault_raider_veteran_centuriae
	inv_rome		inv_rom_triarii
	inv_rome_civil_war		inv_rom_triarii
	inv_rome_secession		inv_rom_triarii
	inv_rome		inv_rom_veteran_centuriae
	inv_rome_civil_war		inv_rom_veteran_centuriae
	inv_rome_secession		inv_rom_veteran_centuriae
	inv_inc_hirpini		inv_sam_hirpinian_warriors
	inv_samnites		inv_sam_linen_legion
	inv_samnites_civil_war		inv_sam_linen_legion
	inv_samnites_secession		inv_sam_linen_legion
	inv_samnites		inv_sam_medium_assault_raider_silver_infantryman
	inv_samnites_civil_war		inv_sam_medium_assault_raider_silver_infantryman
	inv_samnites_secession		inv_sam_medium_assault_raider_silver_infantryman
	inv_inc_hirpini		inv_sam_medium_missile_raider_italian_skirmishers
	inv_samnites		inv_sam_medium_missile_raider_italian_skirmishers
	inv_samnites_civil_war		inv_sam_medium_missile_raider_italian_skirmishers
	inv_samnites_secession		inv_sam_medium_missile_raider_italian_skirmishers
	inv_samnites		inv_sam_silver_infantryman
	inv_samnites_civil_war		inv_sam_silver_infantryman
	inv_samnites_secession		inv_sam_silver_infantryman
	inv_balari		inv_sar_corsic_marksmen
	inv_corsi		inv_sar_corsic_marksmen
	inv_rebel_nuragic		inv_sar_corsic_marksmen
	inv_inc_helvetii		inv_sen_medium_assault_raider_gallic_elder_swordsmen
	inv_inc_histri		inv_sen_medium_assault_raider_gallic_elder_swordsmen
	inv_insubres		inv_sen_medium_assault_raider_gallic_elder_swordsmen
	inv_insubres_civil_war		inv_sen_medium_assault_raider_gallic_elder_swordsmen
	inv_insubres_secession		inv_sen_medium_assault_raider_gallic_elder_swordsmen
	inv_bituriges		inv_sen_medium_assault_raider_noble_swordsmen
	inv_boii		inv_sen_medium_assault_raider_noble_swordsmen
	inv_carni		inv_sen_medium_assault_raider_noble_swordsmen
	inv_carnutes		inv_sen_medium_assault_raider_noble_swordsmen
	inv_cenomani		inv_sen_medium_assault_raider_noble_swordsmen
	inv_lepontii		inv_sen_medium_assault_raider_noble_swordsmen
	inv_ligures		inv_sen_medium_assault_raider_noble_swordsmen
	inv_rebel_gaul		inv_sen_medium_assault_raider_noble_swordsmen
	inv_senones		inv_sen_medium_assault_raider_noble_swordsmen
	inv_senones_civil_war		inv_sen_medium_assault_raider_noble_swordsmen
	inv_senones_secession		inv_sen_medium_assault_raider_noble_swordsmen
	inv_bituriges		inv_sen_noble_horsemen
	inv_boii		inv_sen_noble_horsemen
	inv_carni		inv_sen_noble_horsemen
	inv_carnutes		inv_sen_noble_horsemen
	inv_cenomani		inv_sen_noble_horsemen
	inv_insubres		inv_sen_noble_horsemen
	inv_insubres_civil_war		inv_sen_noble_horsemen
	inv_insubres_secession		inv_sen_noble_horsemen
	inv_lepontii		inv_sen_noble_horsemen
	inv_ligures		inv_sen_noble_horsemen
	inv_rebel_gaul		inv_sen_noble_horsemen
	inv_senones		inv_sen_noble_horsemen
	inv_senones_civil_war		inv_sen_noble_horsemen
	inv_senones_secession		inv_sen_noble_horsemen
	inv_bituriges		inv_sen_noble_swordsmen
	inv_boii		inv_sen_noble_swordsmen
	inv_carni		inv_sen_noble_swordsmen
	inv_carnutes		inv_sen_noble_swordsmen
	inv_cenomani		inv_sen_noble_swordsmen
	inv_inc_helvetii		inv_sen_noble_swordsmen
	inv_inc_histri		inv_sen_noble_swordsmen
	inv_lepontii		inv_sen_noble_swordsmen
	inv_ligures		inv_sen_noble_swordsmen
	inv_rebel_gaul		inv_sen_noble_swordsmen
	inv_senones		inv_sen_noble_swordsmen
	inv_senones_civil_war		inv_sen_noble_swordsmen
	inv_senones_secession		inv_sen_noble_swordsmen
	inv_inc_sikelians		inv_syr_elite_hoplites
	inv_syracuse		inv_syr_elite_hoplites
	inv_syracuse_civil_war		inv_syr_elite_hoplites
	inv_syracuse_secession		inv_syr_elite_hoplites
	inv_inc_sikelians		inv_syr_four_assault_greek_elite_hoplites
	inv_syracuse		inv_syr_four_assault_greek_elite_hoplites
	inv_syracuse_civil_war		inv_syr_four_assault_greek_elite_hoplites
	inv_syracuse_secession		inv_syr_four_assault_greek_elite_hoplites
	inv_taranto		inv_tar_four_assault_greek_tarantine_hoplites
	inv_taranto_civil_war		inv_tar_four_assault_greek_tarantine_hoplites
	inv_taranto_secession		inv_tar_four_assault_greek_tarantine_hoplites
	inv_taranto		inv_tar_tarantine_cavalry
	inv_taranto_civil_war		inv_tar_tarantine_cavalry
	inv_taranto_secession		inv_tar_tarantine_cavalry
	inv_taranto		inv_tar_tarantine_hoplites
	inv_taranto_civil_war		inv_tar_tarantine_hoplites
	inv_taranto_secession		inv_tar_tarantine_hoplites
	inv_taranto		inv_tar_tarantine_peltasts
	inv_taranto_civil_war		inv_tar_tarantine_peltasts
	inv_taranto_secession		inv_tar_tarantine_peltasts
	inv_veneti		inv_ven_medium_assault_raider_noble_veneti_swordsmen
	inv_veneti_civil_war		inv_ven_medium_assault_raider_noble_veneti_swordsmen
	inv_veneti_secession		inv_ven_medium_assault_raider_noble_veneti_swordsmen
	inv_veneti		inv_ven_noble_veneti_swordsmen
	inv_veneti_civil_war		inv_ven_noble_veneti_swordsmen
	inv_veneti_secession		inv_ven_noble_veneti_swordsmen
	inv_veneti		inv_ven_veneti_heroic_riders
	inv_veneti_civil_war		inv_ven_veneti_heroic_riders
	inv_veneti_secession		inv_ven_veneti_heroic_riders
	inv_veneti		inv_ven_veneti_outriders
	inv_veneti_civil_war		inv_ven_veneti_outriders
	inv_veneti_secession		inv_ven_veneti_outriders
