art_set_id	level	age	season	portrait	uniform	card	info	sea_uniform	navy_uniform	land_animation	sea_animation	navy_animation
3c_Ala_General_14	0	0	none	UI\Portraits\portrait_PH.png	3c_Ala_General_14	UI\Portraits\portrait_PH.png	UI\Portraits\portrait_PH.png	campaign_ship_civ_army	campaign_ship_civ_fleet	general	ship_general	ship_navy
3c_Ala_General_15	0	0	none	UI\Portraits\portrait_PH.png	3c_Ala_General_15	UI\Portraits\portrait_PH.png	UI\Portraits\portrait_PH.png	campaign_ship_civ_army	campaign_ship_civ_fleet	general	ship_general	ship_navy
3c_Ala_General_16	0	0	none	UI\Portraits\portrait_PH.png	3c_Ala_General_16	UI\Portraits\portrait_PH.png	UI\Portraits\portrait_PH.png	campaign_ship_civ_army	campaign_ship_civ_fleet	general	ship_general	ship_navy
3c_Ala_General_17	0	0	none	UI\Portraits\portrait_PH.png	3c_Ala_General_17	UI\Portraits\portrait_PH.png	UI\Portraits\portrait_PH.png	campaign_ship_civ_army	campaign_ship_civ_fleet	general	ship_general	ship_navy
3c_Ala_General_18	0	0	none	UI\Portraits\portrait_PH.png	3c_Ala_General_18	UI\Portraits\portrait_PH.png	UI\Portraits\portrait_PH.png	campaign_ship_civ_army	campaign_ship_civ_fleet	general	ship_general	ship_navy
3c_Ala_General_19	0	0	none	UI\Portraits\portrait_PH.png	3c_Ala_General_19	UI\Portraits\portrait_PH.png	UI\Portraits\portrait_PH.png	campaign_ship_civ_army	campaign_ship_civ_fleet	general	ship_general	ship_navy
3c_Ala_General_20	0	0	none	UI\Portraits\portrait_PH.png	3c_Ala_General_20	UI\Portraits\portrait_PH.png	UI\Portraits\portrait_PH.png	campaign_ship_civ_army	campaign_ship_civ_fleet	general	ship_general	ship_navy
3c_Arm_General_01	0	0	none	UI\Portraits\portrait_PH.png	3c_Arm_General_01	UI\Portraits\portrait_PH.png	UI\Portraits\portrait_PH.png	campaign_ship_civ_army	campaign_ship_civ_fleet	general	ship_general	ship_navy
3c_Arm_General_02	0	0	none	UI\Portraits\portrait_PH.png	3c_Arm_General_02	UI\Portraits\portrait_PH.png	UI\Portraits\portrait_PH.png	campaign_ship_civ_army	campaign_ship_civ_fleet	general	ship_general	ship_navy
3c_Arm_General_03	0	0	none	UI\Portraits\portrait_PH.png	3c_Arm_General_03	UI\Portraits\portrait_PH.png	UI\Portraits\portrait_PH.png	campaign_ship_civ_army	campaign_ship_civ_fleet	general	ship_general	ship_navy
3c_Arm_General_04	0	0	none	UI\Portraits\portrait_PH.png	3c_Arm_General_04	UI\Portraits\portrait_PH.png	UI\Portraits\portrait_PH.png	campaign_ship_civ_army	campaign_ship_civ_fleet	general	ship_general	ship_navy
3c_Arm_General_05	0	0	none	UI\Portraits\portrait_PH.png	3c_Arm_General_05	UI\Portraits\portrait_PH.png	UI\Portraits\portrait_PH.png	campaign_ship_civ_army	campaign_ship_civ_fleet	general	ship_general	ship_navy
3c_Arm_General_06	0	0	none	UI\Portraits\portrait_PH.png	3c_Arm_General_06	UI\Portraits\portrait_PH.png	UI\Portraits\portrait_PH.png	campaign_ship_civ_army	campaign_ship_civ_fleet	general	ship_general	ship_navy
3c_Arm_General_07	0	0	none	UI\Portraits\portrait_PH.png	3c_Arm_General_07	UI\Portraits\portrait_PH.png	UI\Portraits\portrait_PH.png	campaign_ship_civ_army	campaign_ship_civ_fleet	general	ship_general	ship_navy
3c_Arm_General_08	0	0	none	UI\Portraits\portrait_PH.png	3c_Arm_General_08	UI\Portraits\portrait_PH.png	UI\Portraits\portrait_PH.png	campaign_ship_civ_army	campaign_ship_civ_fleet	general	ship_general	ship_navy
3c_Arm_General_09	0	0	none	UI\Portraits\portrait_PH.png	3c_Arm_General_09	UI\Portraits\portrait_PH.png	UI\Portraits\portrait_PH.png	campaign_ship_civ_army	campaign_ship_civ_fleet	general	ship_general	ship_navy
3c_Arm_General_10	0	0	none	UI\Portraits\portrait_PH.png	3c_Arm_General_10	UI\Portraits\portrait_PH.png	UI\Portraits\portrait_PH.png	campaign_ship_civ_army	campaign_ship_civ_fleet	general	ship_general	ship_navy
3c_Arm_General_11	0	0	none	UI\Portraits\portrait_PH.png	3c_Arm_General_11	UI\Portraits\portrait_PH.png	UI\Portraits\portrait_PH.png	campaign_ship_civ_army	campaign_ship_civ_fleet	general	ship_general	ship_navy
3c_Arm_General_12	0	0	none	UI\Portraits\portrait_PH.png	3c_Arm_General_12	UI\Portraits\portrait_PH.png	UI\Portraits\portrait_PH.png	campaign_ship_civ_army	campaign_ship_civ_fleet	general	ship_general	ship_navy
3c_Arm_General_13	0	0	none	UI\Portraits\portrait_PH.png	3c_Arm_General_13	UI\Portraits\portrait_PH.png	UI\Portraits\portrait_PH.png	campaign_ship_civ_army	campaign_ship_civ_fleet	general	ship_general	ship_navy
3c_Arm_General_14	0	0	none	UI\Portraits\portrait_PH.png	3c_Arm_General_14	UI\Portraits\portrait_PH.png	UI\Portraits\portrait_PH.png	campaign_ship_civ_army	campaign_ship_civ_fleet	general	ship_general	ship_navy
3c_Arm_General_15	0	0	none	UI\Portraits\portrait_PH.png	3c_Arm_General_15	UI\Portraits\portrait_PH.png	UI\Portraits\portrait_PH.png	campaign_ship_civ_army	campaign_ship_civ_fleet	general	ship_general	ship_navy
3c_Arm_General_16	0	0	none	UI\Portraits\portrait_PH.png	3c_Arm_General_16	UI\Portraits\portrait_PH.png	UI\Portraits\portrait_PH.png	campaign_ship_civ_army	campaign_ship_civ_fleet	general	ship_general	ship_navy
3c_Arm_General_17	0	0	none	UI\Portraits\portrait_PH.png	3c_Arm_General_17	UI\Portraits\portrait_PH.png	UI\Portraits\portrait_PH.png	campaign_ship_civ_army	campaign_ship_civ_fleet	general	ship_general	ship_navy
3c_Arm_General_18	0	0	none	UI\Portraits\portrait_PH.png	3c_Arm_General_18	UI\Portraits\portrait_PH.png	UI\Portraits\portrait_PH.png	campaign_ship_civ_army	campaign_ship_civ_fleet	general	ship_general	ship_navy
3c_Arm_General_19	0	0	none	UI\Portraits\portrait_PH.png	3c_Arm_General_19	UI\Portraits\portrait_PH.png	UI\Portraits\portrait_PH.png	campaign_ship_civ_army	campaign_ship_civ_fleet	general	ship_general	ship_navy
3c_Arm_General_20	0	0	none	UI\Portraits\portrait_PH.png	3c_Arm_General_20	UI\Portraits\portrait_PH.png	UI\Portraits\portrait_PH.png	campaign_ship_civ_army	campaign_ship_civ_fleet	general	ship_general	ship_navy
3c_Cal_General_01	0	0	none	UI\Portraits\portrait_PH.png	3c_Cal_General_01	UI\Portraits\portrait_PH.png	UI\Portraits\portrait_PH.png	campaign_ship_civ_army	campaign_ship_civ_fleet	general	ship_general	ship_navy
3c_Cal_General_02	0	0	none	UI\Portraits\portrait_PH.png	3c_Cal_General_02	UI\Portraits\portrait_PH.png	UI\Portraits\portrait_PH.png	campaign_ship_civ_army	campaign_ship_civ_fleet	general	ship_general	ship_navy
3c_Cal_General_03	0	0	none	UI\Portraits\portrait_PH.png	3c_Cal_General_03	UI\Portraits\portrait_PH.png	UI\Portraits\portrait_PH.png	campaign_ship_civ_army	campaign_ship_civ_fleet	general	ship_general	ship_navy
3c_Cal_General_04	0	0	none	UI\Portraits\portrait_PH.png	3c_Cal_General_04	UI\Portraits\portrait_PH.png	UI\Portraits\portrait_PH.png	campaign_ship_civ_army	campaign_ship_civ_fleet	general	ship_general	ship_navy
3c_Cal_General_05	0	0	none	UI\Portraits\portrait_PH.png	3c_Cal_General_05	UI\Portraits\portrait_PH.png	UI\Portraits\portrait_PH.png	campaign_ship_civ_army	campaign_ship_civ_fleet	general	ship_general	ship_navy
3c_Cal_General_06	0	0	none	UI\Portraits\portrait_PH.png	3c_Cal_General_06	UI\Portraits\portrait_PH.png	UI\Portraits\portrait_PH.png	campaign_ship_civ_army	campaign_ship_civ_fleet	general	ship_general	ship_navy
3c_Cal_General_07	0	0	none	UI\Portraits\portrait_PH.png	3c_Cal_General_07	UI\Portraits\portrait_PH.png	UI\Portraits\portrait_PH.png	campaign_ship_civ_army	campaign_ship_civ_fleet	general	ship_general	ship_navy
3c_Cal_General_08	0	0	none	UI\Portraits\portrait_PH.png	3c_Cal_General_08	UI\Portraits\portrait_PH.png	UI\Portraits\portrait_PH.png	campaign_ship_civ_army	campaign_ship_civ_fleet	general	ship_general	ship_navy
3c_Cal_General_09	0	0	none	UI\Portraits\portrait_PH.png	3c_Cal_General_09	UI\Portraits\portrait_PH.png	UI\Portraits\portrait_PH.png	campaign_ship_civ_army	campaign_ship_civ_fleet	general	ship_general	ship_navy
3c_Cal_General_10	0	0	none	UI\Portraits\portrait_PH.png	3c_Cal_General_10	UI\Portraits\portrait_PH.png	UI\Portraits\portrait_PH.png	campaign_ship_civ_army	campaign_ship_civ_fleet	general	ship_general	ship_navy
3c_Cal_General_11	0	0	none	UI\Portraits\portrait_PH.png	3c_Cal_General_11	UI\Portraits\portrait_PH.png	UI\Portraits\portrait_PH.png	campaign_ship_civ_army	campaign_ship_civ_fleet	general	ship_general	ship_navy
3c_Cal_General_12	0	0	none	UI\Portraits\portrait_PH.png	3c_Cal_General_12	UI\Portraits\portrait_PH.png	UI\Portraits\portrait_PH.png	campaign_ship_civ_army	campaign_ship_civ_fleet	general	ship_general	ship_navy
3c_Cal_General_13	0	0	none	UI\Portraits\portrait_PH.png	3c_Cal_General_13	UI\Portraits\portrait_PH.png	UI\Portraits\portrait_PH.png	campaign_ship_civ_army	campaign_ship_civ_fleet	general	ship_general	ship_navy
3c_Cal_General_14	0	0	none	UI\Portraits\portrait_PH.png	3c_Cal_General_14	UI\Portraits\portrait_PH.png	UI\Portraits\portrait_PH.png	campaign_ship_civ_army	campaign_ship_civ_fleet	general	ship_general	ship_navy
3c_Cal_General_15	0	0	none	UI\Portraits\portrait_PH.png	3c_Cal_General_15	UI\Portraits\portrait_PH.png	UI\Portraits\portrait_PH.png	campaign_ship_civ_army	campaign_ship_civ_fleet	general	ship_general	ship_navy
3c_Cal_General_16	0	0	none	UI\Portraits\portrait_PH.png	3c_Cal_General_16	UI\Portraits\portrait_PH.png	UI\Portraits\portrait_PH.png	campaign_ship_civ_army	campaign_ship_civ_fleet	general	ship_general	ship_navy
3c_Cal_General_17	0	0	none	UI\Portraits\portrait_PH.png	3c_Cal_General_17	UI\Portraits\portrait_PH.png	UI\Portraits\portrait_PH.png	campaign_ship_civ_army	campaign_ship_civ_fleet	general	ship_general	ship_navy
3c_Cal_General_18	0	0	none	UI\Portraits\portrait_PH.png	3c_Cal_General_18	UI\Portraits\portrait_PH.png	UI\Portraits\portrait_PH.png	campaign_ship_civ_army	campaign_ship_civ_fleet	general	ship_general	ship_navy
3c_Cal_General_19	0	0	none	UI\Portraits\portrait_PH.png	3c_Cal_General_19	UI\Portraits\portrait_PH.png	UI\Portraits\portrait_PH.png	campaign_ship_civ_army	campaign_ship_civ_fleet	general	ship_general	ship_navy
3c_Cal_General_20	0	0	none	UI\Portraits\portrait_PH.png	3c_Cal_General_20	UI\Portraits\portrait_PH.png	UI\Portraits\portrait_PH.png	campaign_ship_civ_army	campaign_ship_civ_fleet	general	ship_general	ship_navy
3c_Gal_General_01	0	0	none	UI\Portraits\portrait_PH.png	3c_Gal_General_01	UI\Portraits\portrait_PH.png	UI\Portraits\portrait_PH.png	campaign_ship_civ_army	campaign_ship_civ_fleet	general	ship_general	ship_navy
3c_Gal_General_01_britannia	0	0	none	UI\Portraits\portrait_PH.png	3c_Gal_General_01	UI\Portraits\portrait_PH.png	UI\Portraits\portrait_PH.png	campaign_ship_civ_army	campaign_ship_civ_fleet	general	ship_general	ship_navy
3c_Gal_General_01_gallicempcivilwar	0	0	none	UI\Portraits\portrait_PH.png	3c_Gal_General_01	UI\Portraits\portrait_PH.png	UI\Portraits\portrait_PH.png	campaign_ship_civ_army	campaign_ship_civ_fleet	general	ship_general	ship_navy
3c_Gal_General_01_gallicempsecession	0	0	none	UI\Portraits\portrait_PH.png	3c_Gal_General_01	UI\Portraits\portrait_PH.png	UI\Portraits\portrait_PH.png	campaign_ship_civ_army	campaign_ship_civ_fleet	general	ship_general	ship_navy
3c_Gal_General_01_hispania	0	0	none	UI\Portraits\portrait_PH.png	3c_Gal_General_01	UI\Portraits\portrait_PH.png	UI\Portraits\portrait_PH.png	campaign_ship_civ_army	campaign_ship_civ_fleet	general	ship_general	ship_navy
3c_Gal_General_01_lusitania	0	0	none	UI\Portraits\portrait_PH.png	3c_Gal_General_01	UI\Portraits\portrait_PH.png	UI\Portraits\portrait_PH.png	campaign_ship_civ_army	campaign_ship_civ_fleet	general	ship_general	ship_navy
3c_Gal_General_02	0	0	none	UI\Portraits\portrait_PH.png	3c_Gal_General_02	UI\Portraits\portrait_PH.png	UI\Portraits\portrait_PH.png	campaign_ship_civ_army	campaign_ship_civ_fleet	general	ship_general	ship_navy
3c_Gal_General_02_britannia	0	0	none	UI\Portraits\portrait_PH.png	3c_Gal_General_02	UI\Portraits\portrait_PH.png	UI\Portraits\portrait_PH.png	campaign_ship_civ_army	campaign_ship_civ_fleet	general	ship_general	ship_navy
3c_Gal_General_02_gallicempcivilwar	0	0	none	UI\Portraits\portrait_PH.png	3c_Gal_General_02	UI\Portraits\portrait_PH.png	UI\Portraits\portrait_PH.png	campaign_ship_civ_army	campaign_ship_civ_fleet	general	ship_general	ship_navy
3c_Gal_General_02_gallicempsecession	0	0	none	UI\Portraits\portrait_PH.png	3c_Gal_General_02	UI\Portraits\portrait_PH.png	UI\Portraits\portrait_PH.png	campaign_ship_civ_army	campaign_ship_civ_fleet	general	ship_general	ship_navy
3c_Gal_General_02_hispania	0	0	none	UI\Portraits\portrait_PH.png	3c_Gal_General_02	UI\Portraits\portrait_PH.png	UI\Portraits\portrait_PH.png	campaign_ship_civ_army	campaign_ship_civ_fleet	general	ship_general	ship_navy
3c_Gal_General_02_lusitania	0	0	none	UI\Portraits\portrait_PH.png	3c_Gal_General_02	UI\Portraits\portrait_PH.png	UI\Portraits\portrait_PH.png	campaign_ship_civ_army	campaign_ship_civ_fleet	general	ship_general	ship_navy
3c_Gal_General_03	0	0	none	UI\Portraits\portrait_PH.png	3c_Gal_General_03	UI\Portraits\portrait_PH.png	UI\Portraits\portrait_PH.png	campaign_ship_civ_army	campaign_ship_civ_fleet	general	ship_general	ship_navy
3c_Gal_General_03_britannia	0	0	none	UI\Portraits\portrait_PH.png	3c_Gal_General_03	UI\Portraits\portrait_PH.png	UI\Portraits\portrait_PH.png	campaign_ship_civ_army	campaign_ship_civ_fleet	general	ship_general	ship_navy
3c_Gal_General_03_gallicempcivilwar	0	0	none	UI\Portraits\portrait_PH.png	3c_Gal_General_03	UI\Portraits\portrait_PH.png	UI\Portraits\portrait_PH.png	campaign_ship_civ_army	campaign_ship_civ_fleet	general	ship_general	ship_navy
3c_Gal_General_03_gallicempsecession	0	0	none	UI\Portraits\portrait_PH.png	3c_Gal_General_03	UI\Portraits\portrait_PH.png	UI\Portraits\portrait_PH.png	campaign_ship_civ_army	campaign_ship_civ_fleet	general	ship_general	ship_navy
3c_Gal_General_03_hispania	0	0	none	UI\Portraits\portrait_PH.png	3c_Gal_General_03	UI\Portraits\portrait_PH.png	UI\Portraits\portrait_PH.png	campaign_ship_civ_army	campaign_ship_civ_fleet	general	ship_general	ship_navy
3c_Gal_General_03_lusitania	0	0	none	UI\Portraits\portrait_PH.png	3c_Gal_General_03	UI\Portraits\portrait_PH.png	UI\Portraits\portrait_PH.png	campaign_ship_civ_army	campaign_ship_civ_fleet	general	ship_general	ship_navy
3c_Gal_General_04	0	0	none	UI\Portraits\portrait_PH.png	3c_Gal_General_04	UI\Portraits\portrait_PH.png	UI\Portraits\portrait_PH.png	campaign_ship_civ_army	campaign_ship_civ_fleet	general	ship_general	ship_navy
3c_Gal_General_04_britannia	0	0	none	UI\Portraits\portrait_PH.png	3c_Gal_General_04	UI\Portraits\portrait_PH.png	UI\Portraits\portrait_PH.png	campaign_ship_civ_army	campaign_ship_civ_fleet	general	ship_general	ship_navy
3c_Gal_General_04_gallicempcivilwar	0	0	none	UI\Portraits\portrait_PH.png	3c_Gal_General_04	UI\Portraits\portrait_PH.png	UI\Portraits\portrait_PH.png	campaign_ship_civ_army	campaign_ship_civ_fleet	general	ship_general	ship_navy
3c_Gal_General_04_gallicempsecession	0	0	none	UI\Portraits\portrait_PH.png	3c_Gal_General_04	UI\Portraits\portrait_PH.png	UI\Portraits\portrait_PH.png	campaign_ship_civ_army	campaign_ship_civ_fleet	general	ship_general	ship_navy
3c_Gal_General_04_hispania	0	0	none	UI\Portraits\portrait_PH.png	3c_Gal_General_04	UI\Portraits\portrait_PH.png	UI\Portraits\portrait_PH.png	campaign_ship_civ_army	campaign_ship_civ_fleet	general	ship_general	ship_navy
3c_Gal_General_04_lusitania	0	0	none	UI\Portraits\portrait_PH.png	3c_Gal_General_04	UI\Portraits\portrait_PH.png	UI\Portraits\portrait_PH.png	campaign_ship_civ_army	campaign_ship_civ_fleet	general	ship_general	ship_navy
3c_Gal_General_05	0	0	none	UI\Portraits\portrait_PH.png	3c_Gal_General_05	UI\Portraits\portrait_PH.png	UI\Portraits\portrait_PH.png	campaign_ship_civ_army	campaign_ship_civ_fleet	general	ship_general	ship_navy
3c_Gal_General_05_britannia	0	0	none	UI\Portraits\portrait_PH.png	3c_Gal_General_05	UI\Portraits\portrait_PH.png	UI\Portraits\portrait_PH.png	campaign_ship_civ_army	campaign_ship_civ_fleet	general	ship_general	ship_navy
3c_Gal_General_05_gallicempcivilwar	0	0	none	UI\Portraits\portrait_PH.png	3c_Gal_General_05	UI\Portraits\portrait_PH.png	UI\Portraits\portrait_PH.png	campaign_ship_civ_army	campaign_ship_civ_fleet	general	ship_general	ship_navy
3c_Gal_General_05_gallicempsecession	0	0	none	UI\Portraits\portrait_PH.png	3c_Gal_General_05	UI\Portraits\portrait_PH.png	UI\Portraits\portrait_PH.png	campaign_ship_civ_army	campaign_ship_civ_fleet	general	ship_general	ship_navy
3c_Gal_General_05_hispania	0	0	none	UI\Portraits\portrait_PH.png	3c_Gal_General_05	UI\Portraits\portrait_PH.png	UI\Portraits\portrait_PH.png	campaign_ship_civ_army	campaign_ship_civ_fleet	general	ship_general	ship_navy
3c_Gal_General_05_lusitania	0	0	none	UI\Portraits\portrait_PH.png	3c_Gal_General_05	UI\Portraits\portrait_PH.png	UI\Portraits\portrait_PH.png	campaign_ship_civ_army	campaign_ship_civ_fleet	general	ship_general	ship_navy
3c_Gal_General_06	0	0	none	UI\Portraits\portrait_PH.png	3c_Gal_General_06	UI\Portraits\portrait_PH.png	UI\Portraits\portrait_PH.png	campaign_ship_civ_army	campaign_ship_civ_fleet	general	ship_general	ship_navy
3c_Gal_General_06_britannia	0	0	none	UI\Portraits\portrait_PH.png	3c_Gal_General_06	UI\Portraits\portrait_PH.png	UI\Portraits\portrait_PH.png	campaign_ship_civ_army	campaign_ship_civ_fleet	general	ship_general	ship_navy
3c_Gal_General_06_gallicempcivilwar	0	0	none	UI\Portraits\portrait_PH.png	3c_Gal_General_06	UI\Portraits\portrait_PH.png	UI\Portraits\portrait_PH.png	campaign_ship_civ_army	campaign_ship_civ_fleet	general	ship_general	ship_navy
3c_Gal_General_06_gallicempsecession	0	0	none	UI\Portraits\portrait_PH.png	3c_Gal_General_06	UI\Portraits\portrait_PH.png	UI\Portraits\portrait_PH.png	campaign_ship_civ_army	campaign_ship_civ_fleet	general	ship_general	ship_navy
3c_Gal_General_06_hispania	0	0	none	UI\Portraits\portrait_PH.png	3c_Gal_General_06	UI\Portraits\portrait_PH.png	UI\Portraits\portrait_PH.png	campaign_ship_civ_army	campaign_ship_civ_fleet	general	ship_general	ship_navy
3c_Gal_General_06_lusitania	0	0	none	UI\Portraits\portrait_PH.png	3c_Gal_General_06	UI\Portraits\portrait_PH.png	UI\Portraits\portrait_PH.png	campaign_ship_civ_army	campaign_ship_civ_fleet	general	ship_general	ship_navy
3c_Gal_General_07	0	0	none	UI\Portraits\portrait_PH.png	3c_Gal_General_07	UI\Portraits\portrait_PH.png	UI\Portraits\portrait_PH.png	campaign_ship_civ_army	campaign_ship_civ_fleet	general	ship_general	ship_navy
3c_Gal_General_07_britannia	0	0	none	UI\Portraits\portrait_PH.png	3c_Gal_General_07	UI\Portraits\portrait_PH.png	UI\Portraits\portrait_PH.png	campaign_ship_civ_army	campaign_ship_civ_fleet	general	ship_general	ship_navy
3c_Gal_General_07_gallicempcivilwar	0	0	none	UI\Portraits\portrait_PH.png	3c_Gal_General_07	UI\Portraits\portrait_PH.png	UI\Portraits\portrait_PH.png	campaign_ship_civ_army	campaign_ship_civ_fleet	general	ship_general	ship_navy
3c_Gal_General_07_gallicempsecession	0	0	none	UI\Portraits\portrait_PH.png	3c_Gal_General_07	UI\Portraits\portrait_PH.png	UI\Portraits\portrait_PH.png	campaign_ship_civ_army	campaign_ship_civ_fleet	general	ship_general	ship_navy
3c_Gal_General_07_hispania	0	0	none	UI\Portraits\portrait_PH.png	3c_Gal_General_07	UI\Portraits\portrait_PH.png	UI\Portraits\portrait_PH.png	campaign_ship_civ_army	campaign_ship_civ_fleet	general	ship_general	ship_navy
3c_Gal_General_07_lusitania	0	0	none	UI\Portraits\portrait_PH.png	3c_Gal_General_07	UI\Portraits\portrait_PH.png	UI\Portraits\portrait_PH.png	campaign_ship_civ_army	campaign_ship_civ_fleet	general	ship_general	ship_navy
3c_Gal_General_08	0	0	none	UI\Portraits\portrait_PH.png	3c_Gal_General_08	UI\Portraits\portrait_PH.png	UI\Portraits\portrait_PH.png	campaign_ship_civ_army	campaign_ship_civ_fleet	general	ship_general	ship_navy
3c_Gal_General_08_britannia	0	0	none	UI\Portraits\portrait_PH.png	3c_Gal_General_08	UI\Portraits\portrait_PH.png	UI\Portraits\portrait_PH.png	campaign_ship_civ_army	campaign_ship_civ_fleet	general	ship_general	ship_navy
3c_Gal_General_08_gallicempcivilwar	0	0	none	UI\Portraits\portrait_PH.png	3c_Gal_General_08	UI\Portraits\portrait_PH.png	UI\Portraits\portrait_PH.png	campaign_ship_civ_army	campaign_ship_civ_fleet	general	ship_general	ship_navy
3c_Gal_General_08_gallicempsecession	0	0	none	UI\Portraits\portrait_PH.png	3c_Gal_General_08	UI\Portraits\portrait_PH.png	UI\Portraits\portrait_PH.png	campaign_ship_civ_army	campaign_ship_civ_fleet	general	ship_general	ship_navy
3c_Gal_General_08_hispania	0	0	none	UI\Portraits\portrait_PH.png	3c_Gal_General_08	UI\Portraits\portrait_PH.png	UI\Portraits\portrait_PH.png	campaign_ship_civ_army	campaign_ship_civ_fleet	general	ship_general	ship_navy
3c_Gal_General_08_lusitania	0	0	none	UI\Portraits\portrait_PH.png	3c_Gal_General_08	UI\Portraits\portrait_PH.png	UI\Portraits\portrait_PH.png	campaign_ship_civ_army	campaign_ship_civ_fleet	general	ship_general	ship_navy
