id	incident_key	payload_key	value
4104	rom_subject_roman_legate_1_Poisoner_followup_i_B	rom_payload_slave_unhappiness	DURATION[4]
4122	rom_subject_roman_legate_1_Poisoner_followup_i_A	TARGET	EVENT
4125	rom_subject_roman_legate_1_Poisoner_followup_i_B	TARGET	EVENT
4126	rom_subject_roman_legate_1_Poisoner_followup_i_C	TARGET	EVENT
4137	rom_subject_family_member_6_pirates_followup_i_A	TARGET	EVENT
414	rom_subject_hellenic_profession_4_Priestess_i_C	rom_payload_unhappy_populace	DURATION[4]
4145	rom_subject_family_member_6_pirates_followup_i_B	TARGET	EVENT
4165	rom_subject_roman_guardian_1_followup_i_A	CHANGE_POLITICAL_POWER	AMOUNT[2]
4172	rom_subject_roman_guardian_1_followup_i_B	CHANGE_POLITICAL_POWER	AMOUNT[1]
4177	rom_subject_roman_guardian_1_followup_i_C	CHANGE_POLITICAL_POWER	AMOUNT[-2]
4195	rom_subject_barb_religious_7_the_hunt_i_B	rom_subject_payload_good_omen	DURATION[2]
4208	rom_subject_barb_religious_5_the_hunt_i_A	rom_subject_payload_good_omen	DURATION[2]
4213	rom_subject_barb_religious_5_the_hunt_i_B	rom_subject_payload_good_omen	DURATION[2]
4229	rom_subject_barb_religious_7_the_hunt_i_A	TARGET	EVENT
4232	rom_subject_barb_religious_7_the_hunt_i_B	TARGET	EVENT
4235	rom_subject_barb_religious_7_the_hunt_i_C	TARGET	EVENT
4238	rom_subject_barb_religious_5_the_hunt_i_A	TARGET	EVENT
4244	rom_subject_barb_religious_5_the_hunt_i_B	TARGET	EVENT
4246	rom_subject_barb_religious_5_the_hunt_i_C	TARGET	EVENT
4253	rom_subject_barb_family_member_3_kidnapped_followup_i_A	TARGET	EVENT
4257	rom_subject_barb_family_member_3_kidnapped_followup_i_B	TARGET	EVENT
426	rom_subject_profession_5_Librarian_i_B	rom_payload_research	DURATION[4]
4265	rom_subject_barb_family_member_3_kidnapped_followup_i_C	TARGET	EVENT
4276	rom_subject_barb_family_member_3_kidnapped_followup_i_B	CHANGE_GRAVITAS	AMOUNT[5]
4284	rom_subject_barb_family_member_3_kidnapped_followup_i_A	CHANGE_GRAVITAS	AMOUNT[-5]
4293	rom_subject_eastern_creature_2_djinn_followup_i_A	CHANGE_GRAVITAS	AMOUNT[-20]
4296	rom_subject_eastern_creature_2_djinn_followup_i_B	CHANGE_POLITICAL_POWER	AMOUNT[1]
43	incident_hellenic_resistance_to_hegemony	rom_payload_diplomatic_contempt_hellenic	DURATION[4];GLOBAL
4301	rom_subject_eastern_creature_2_djinn_followup_i_A	TARGET	EVENT
4306	rom_subject_eastern_family_member_2_debauched_followup_i_A	TARGET	EVENT
4320	rom_subject_eastern_family_member_2_debauched_followup_i_C	TARGET	EVENT
4322	rom_subject_eastern_family_member_2_debauched_followup_i_D	TARGET	EVENT
4325	rom_subject_eastern_family_member_2_debauched_followup_i_A	SPAWN_AGENT	AGENT[general];HISTORICAL_CHARACTER[1002]
4333	rom_subject_eastern_family_member_2_debauched_followup_i_B	CHANGE_POLITICAL_POWER	AMOUNT[-1]
434	rom_subject_profession_5_Librarian_i_C	rom_payload_research	DURATION[2]
4371	rom_subject_eastern_family_member_3_greek_lover_followup_i_A	TARGET	EVENT
4377	rom_subject_eastern_family_member_3_greek_lover_followup_i_B	TARGET	EVENT
4380	rom_subject_eastern_family_member_3_greek_lover_followup_i_C	TARGET	EVENT
4383	rom_subject_eastern_family_member_3_greek_lover_followup_i_D	TARGET	EVENT
4390	rom_subject_eastern_concubine_1_foreign_beauty_followup_i_A	TARGET	EVENT
4391	rom_subject_eastern_concubine_1_foreign_beauty_followup_i_B	TARGET	EVENT
44	disaster_plague_starts_region	TARGET	EVENT
4401	rom_subject_eastern_concubine_1_foreign_beauty_followup_i_C	TARGET	EVENT
4402	rom_subject_eastern_concubine_1_foreign_beauty_followup_i_D	TARGET	EVENT
4403	rom_subject_eastern_concubine_1_foreign_beauty_followup_i_A	SPAWN_AGENT	AGENT[general];HISTORICAL_CHARACTER[1002]
442	rom_subject_profession_6_Slaver_i_A	rom_payload_subject_research	DURATION[4]
4420	rom_subject_eastern_concubine_1_foreign_beauty_followup_i_D	CHANGE_GRAVITAS	AMOUNT[-10]
4430	rom_subject_eastern_concubine_3_plots_followup_i_A	CHANGE_GRAVITAS	AMOUNT[2]
4437	rom_subject_eastern_concubine_3_plots_followup_i_B	CHANGE_POLITICAL_POWER	AMOUNT[-1]
4444	rom_subject_eastern_concubine_3_plots_followup_i_C	CHANGE_POLITICAL_POWER	AMOUNT[-1]
4452	rom_subject_eastern_concubine_3_plots_followup_i_A	TARGET	EVENT
4473	rom_subject_eastern_religious_2_dark_dreams_followup_i_A	TARGET	EVENT
4483	rom_subject_eastern_religious_2_dark_dreams_followup_i_B	TARGET	EVENT
4489	rom_subject_eastern_religious_2_dark_dreams_followup_i_C	TARGET	EVENT
4498	rom_subject_eastern_religious_2_dark_dreams_followup_i_A	rom_payload_plague_settlement	DURATION[4]
4503	rom_subject_eastern_religious_2_dark_dreams_followup_i_B	rom_subject_local_trade_negative	DURATION[6]
451	rom_subject_profession_6_Slaver_i_B	rom_payload_subject_horse	DURATION[2]
4516	rom_subject_eastern_religious_4_star_baby_followup_i_A	TARGET	EVENT
4524	rom_subject_eastern_religious_4_star_baby_followup_i_B	TARGET	EVENT
4532	rom_subject_eastern_religious_4_star_baby_followup_i_C	TARGET	EVENT
4537	rom_subject_eastern_religious_4_star_baby_followup_i_D	TARGET	EVENT
4545	rom_subject_eastern_religious_4_star_baby_followup_i_A	rom_subject_payload_good_omen	DURATION[2]
4557	rom_subject_eastern_religious_4_star_baby_followup_i_C	rom_subject_wrath_of_gods	DURATION[6]
4562	rom_subject_eastern_religious_4_star_baby_followup_i_D	rom_payload_disaster_fire	DURATION[2]
4580	rom_subject_hellenic_religious_1_Oracle_i_B	DAMAGE_BUILDING	MIN[0];MAX[25]
4585	rom_subject_hellenic_religious_1_Oracle_i_D	rom_subject_favoured_by_gods	DURATION[4]
460	rom_subject_profession_6_Slaver_i_C	rom_payload_subject_slaver	DURATION[2]
469	rom_subject_hellenic_profession_7_Miner_i_A	rom_payload_prosperity_local	DURATION[4]
487	rom_subject_hellenic_magistrate_1_Barren_land_i_A	rom_subject_favoured_by_gods	DURATION[2]
489	rom_subject_hellenic_magistrate_1_Barren_land_i_B	rom_subject_payload_good_omen	DURATION[2]
492	rom_subject_hellenic_magistrate_1_Barren_land_i_C	rom_subject_favoured_by_gods	DURATION[2]
5028	rom_subject_hellenic_family_member_3_promising_i_A	SPAWN_AGENT	AGENT[general];HISTORICAL_CHARACTER[1001]
508	rom_subject_hellenic_magistrate_2_Wine_i_A	rom_payload_subject_local_trade	DURATION[8]
51	setback_plague_starts	TARGET	EVENT
513	rom_subject_hellenic_magistrate_2_Wine_i_B	rom_payload_unhappy_populace	DURATION[4]
516	rom_subject_hellenic_magistrate_3_lack_slaves_i_A	rom_payload_slaves_increase	DURATION[4]
525	rom_subject_hellenic_magistrate_3_lack_slaves_i_B	rom_payload_slave_economic_positive	DURATION[4]
533	rom_subject_hellenic_magistrate_4_plenty_slaves_i_A	rom_payload_slave_economic_negative	DURATION[4]
535	rom_subject_hellenic_magistrate_4_plenty_slaves_i_B	rom_payload_slave_unhappiness	DURATION[4]
542	rom_subject_hellenic_magistrate_4_plenty_slaves_i_C	rom_payload_unhappy_populace	DURATION[4]
548	rom_subject_hellenic_slaves_1_secrets_i_A	CHANGE_POLITICAL_POWER	AMOUNT[1]
557	rom_subject_hellenic_slaves_1_secrets_i_B	CHANGE_POLITICAL_POWER	AMOUNT[-1]
558	rom_subject_hellenic_family_member_1_debt_i_A	TREASURY	AMOUNT[4000]
567	rom_subject_hellenic_family_member_1_debt_i_B	CHANGE_POLITICAL_POWER	AMOUNT[2]
5741	rom_subject_hellenic_religious_1_Oracle_i_A	TARGET	PARENT
5748	rom_subject_hellenic_religious_1_Oracle_i_B	TARGET	PARENT
5752	rom_subject_hellenic_religious_1_Oracle_i_C	TARGET	PARENT
576	rom_subject_hellenic_slaves_2_Thracian_i_A	CHANGE_POLITICAL_POWER	AMOUNT[1]
5760	rom_subject_hellenic_religious_1_Oracle_i_D	TARGET	PARENT
5801	rom_subject_barb_trade_1_Spices_i_A	TARGET	EVENT
5806	rom_subject_barb_trade_1_Spices_i_B	TARGET	EVENT
5816	rom_subject_barb_trade_1_Spices_i_C	TARGET	EVENT
582	rom_subject_hellenic_slaves_2_Thracian_i_B	CHANGE_POLITICAL_POWER	AMOUNT[-1]
5825	rom_subject_barb_trade_2_Nisean_i_A	TARGET	EVENT
5830	rom_subject_barb_trade_2_Nisean_i_B	TARGET	EVENT
5835	rom_subject_barb_trade_2_Nisean_i_C	TARGET	EVENT
5849	rom_subject_barb_trade_3_Wine_i_A	TARGET	EVENT
5852	rom_subject_barb_trade_3_Wine_i_B	TARGET	EVENT
5855	rom_subject_barb_trade_3_Wine_i_C	TARGET	EVENT
5872	rom_subject_barb_trade_4_Silk_i_A	TARGET	PARENT
5873	rom_subject_barb_trade_4_Silk_i_B	TARGET	EVENT
5874	rom_subject_barb_trade_4_Silk_i_C	TARGET	EVENT
5888	rom_subject_barb_trade_5_tyrian_purple_i_A	TARGET	EVENT
5893	rom_subject_barb_trade_5_tyrian_purple_i_B	TARGET	EVENT
5908	rom_subject_barb_trade_1_Spices_i_A	rom_subject_payload_spice	DURATION[4]
5909	rom_subject_barb_trade_2_Nisean_i_A	rom_subject_payload_nisean	DURATION[2]
5918	rom_subject_barb_trade_3_Wine_i_A	rom_subject_payload_wine	DURATION[4]
5919	rom_subject_barb_trade_4_Silk_i_A	rom_subject_payload_good_omen	DURATION[4]
5927	rom_subject_barb_trade_5_tyrian_purple_i_A	rom_subject_payload_purple	DURATION[4]
5936	rom_subject_barb_trade_1_Spices_i_B	rom_subject_payload_good_omen	DURATION[4]
5940	rom_subject_barb_trade_2_Nisean_i_B	rom_subject_payload_nisean	DURATION[4]
5946	rom_subject_barb_trade_3_Wine_i_B	rom_subject_payload_good_omen	DURATION[4]
5948	rom_subject_barb_trade_4_Silk_i_B	rom_subject_payload_purple	DURATION[4]
5956	rom_subject_barb_trade_5_tyrian_purple_i_B	rom_subject_payload_good_omen	DURATION[4]
5957	rom_subject_barb_trade_1_Spices_i_C	rom_subject_payload_foreign_trade	DURATION[4]
5963	rom_subject_barb_trade_2_Nisean_i_C	rom_subject_payload_foreign_trade	DURATION[4]
5971	rom_subject_barb_trade_3_Wine_i_C	rom_subject_payload_foreign_trade	DURATION[4]
5981	rom_subject_barb_trade_4_Silk_i_C	rom_subject_payload_foreign_trade	DURATION[4]
5990	rom_subject_barb_trade_1_Spices_i_D	TREASURY	AMOUNT[1000]
5995	rom_subject_barb_trade_2_Nisean_i_D	TREASURY	AMOUNT[1000]
5998	rom_subject_barb_trade_3_Wine_i_D	TREASURY	AMOUNT[1000]
60	disaster_earthquake	TARGET	EVENT
6006	rom_subject_barb_trade_4_Silk_i_D	TREASURY	AMOUNT[1000]
6015	rom_subject_barb_trade_5_tyrian_purple_i_C	TREASURY	AMOUNT[1000]
6023	disaster_plague_spreads_army	rom_payload_plague_settlement	DURATION[2]
6024	disaster_plague_spreads_army	TARGET	EVENT
6025	disaster_plague_spreads_army_foreign	rom_payload_plague_settlement	DURATION[2]
6028	disaster_plague_spreads_army_foreign	TARGET	EVENT
6037	disaster_plague_spreads_region	rom_payload_plague_settlement	DURATION[2]
6044	disaster_plague_spreads_region	TARGET	EVENT
6051	disaster_plague_spreads_region_foreign	rom_payload_plague_settlement	DURATION[2]
6059	disaster_plague_spreads_region_foreign	TARGET	EVENT
6069	disaster_plague_starts_region_foreign	rom_payload_plague_settlement	DURATION[2]
6079	disaster_plague_starts_region_foreign	TARGET	EVENT
6082	setback_plague_spreads	rom_payload_plague_army	DURATION[2]
6083	setback_plague_spreads	TARGET	EVENT
6093	setback_plague_spreads_foreign	rom_payload_plague_army	DURATION[2]
6100	setback_plague_spreads_foreign	TARGET	EVENT
6104	setback_plague_starts_foreign	rom_payload_plague_army	DURATION[2]
6114	setback_plague_starts_foreign	TARGET	EVENT
6115	rom_subject_roman_trade_aventine_gang_1_i_C	rom_payload_agriculture_gdp_mod_negative	DURATION[3]
6123	rom_subject_roman_trade_aventine_gang_followup_i_A	rom_payload_agriculture_gdp_mod_negative	DURATION[4]
613	rom_subject_hellenic_family_member_3_promising_i_B	CHANGE_POLITICAL_POWER	AMOUNT[1]
6133	rom_subject_roman_trade_aventine_gang_followup_i_C	rom_subject_payload_aventine	DURATION[6]
6164	rom_subject_roman_trade_aventine_gang_1_i_B	TREASURY	AMOUNT[1000]
6173	rom_subject_barb_profession_1_chariot_i_B	TARGET	EVENT
6183	rom_subject_eastern_profession_2_rhyton_i_B	TARGET	EVENT
6193	rom_subject_eastern_profession_3_caravans_i_A	TARGET	EVENT
6198	rom_subject_hellenic_profession_2_Blacksmith_i_B	TARGET	EVENT
6207	rom_subject_roman_trade_aventine_gang_followup_i_B	TARGET	EVENT
6218	rom_subject_hellenic_religious_1_Oracle_i_B	rom_subject_bad_omen	DURATION[4]
6223	rom_subject_roman_religious_1_haruspay_i_B	DAMAGE_BUILDING	MIN[0];MAX[25]
6231	rom_subject_eastern_religious_1_star_flood_i_B	rom_payload_disaster_floods	DURATION[4]
624	rom_subject_hellenic_slaves_3_slavedriver_i_A	rom_payload_slave_economic_positive	DURATION[4]
6243	rom_subject_eastern_archon_1_bribes_i_A	rom_payload_unhappy_populace	DURATION[4]
6247	rom_subject_eastern_archon_2_plenty_slaves_i_A	rom_payload_slaves_decrease	DURATION[3]
6248	rom_subject_eastern_archon_2_plenty_slaves_i_B	rom_payload_slaves_decrease	DURATION[3]
626	rom_subject_hellenic_slaves_3_slavedriver_i_B	rom_payload_slave_happiness	DURATION[4]
6262	rom_subject_hellenic_magistrate_4_plenty_slaves_i_A	rom_payload_slaves_decrease	DURATION[3]
6266	rom_subject_roman_legate_4_Plenty_slaves_i_A	rom_payload_slaves_decrease	DURATION[3]
627	rom_subject_hellenic_slaves_3_slavedriver_i_C	rom_payload_slave_unhappiness	DURATION[3]
6274	rom_subject_roman_legate_4_Plenty_slaves_i_B	rom_payload_slaves_decrease	DURATION[3]
6279	rom_subject_roman_legate_4_Plenty_slaves_i_C	rom_payload_slaves_decrease	DURATION[3]
6286	rom_subject_hellenic_hetaira_3_i_A	SPAWN_AGENT	AGENT[general];HISTORICAL_CHARACTER[1001]
6287	rom_subject_hellenic_slaves_3_slavedriver_i_A	rom_payload_slave_unhappiness	DURATION[4]
6290	rom_subject_eastern_concubine_1_foreign_beauty_followup_i_A	CHANGE_GRAVITAS	AMOUNT[-10]
6296	rom_subject_barb_vanquished_leader_i_A	CHANGE_POLITICAL_POWER	AMOUNT[-1]
6308	rom_subject_barb_family_member_6_unfaithful_woman_i_C	TARGET	EVENT
631	rom_subject_hellenic_family_member_4_Agamemnon_i_A	rom_subject_local_trade_negative	DURATION[4]
6316	rom_subject_barb_family_member_6_unfaithful_woman_i_A	CHANGE_POLITICAL_POWER	AMOUNT[1]
6322	rom_subject_barb_family_member_6_unfaithful_woman_i_B	CHANGE_POLITICAL_POWER	AMOUNT[-1]
6346	rom_subject_barb_family_member_7_hares_i_C	TARGET	EVENT
6350	rom_subject_barb_family_member_7_hares_i_A	rom_subject_payload_good_omen	DURATION[4]
6359	rom_subject_barb_family_member_7_hares_i_B	rom_subject_bad_omen	DURATION[4]
637	rom_subject_hellenic_family_member_4_Agamemnon_i_B	rom_payload_subject_local_trade	DURATION[4]
6370	rom_subject_gaul_family_member_blessed_by_the_gods_1_i_A	TARGET	EVENT
6379	rom_subject_gaul_family_member_blessed_by_the_gods_1_i_C	TARGET	EVENT
6386	rom_subject_gaul_family_member_blessed_by_the_gods_1_i_A	SPAWN_AGENT	AGENT[general];HISTORICAL_CHARACTER[1000]
6396	rom_subject_gaul_family_member_blessed_by_the_gods_1_i_B	CHANGE_POLITICAL_POWER	AMOUNT[1]
6400	rom_subject_family_member_5_Child_mars_i_A	TARGET	EVENT
6425	rom_subject_family_member_4_Vicious_words_i_C	TARGET	EVENT
6433	rom_subject_family_member_6_pirates_i_A	TARGET	EVENT
6445	rom_subject_family_member_6_pirates_i_C	TARGET	EVENT
6448	rom_subject_family_member_5_Child_mars_i_A	SPAWN_AGENT	AGENT[general];HISTORICAL_CHARACTER[1003]
6455	rom_subject_family_member_5_Child_mars_i_B	CHANGE_POLITICAL_POWER	AMOUNT[1]
6456	rom_subject_family_member_5_Child_mars_i_C	CHANGE_POLITICAL_POWER	AMOUNT[-1]
6463	rom_subject_family_member_4_Vicious_words_i_A	CHANGE_POLITICAL_POWER	AMOUNT[-1]
6467	rom_subject_family_member_4_Vicious_words_i_B	CHANGE_POLITICAL_POWER	AMOUNT[1]
6477	rom_subject_family_member_6_pirates_i_A	SPAWN_AGENT	AGENT[general]
6484	rom_subject_family_member_6_pirates_i_B	CHANGE_POLITICAL_POWER	AMOUNT[-1]
6485	rom_subject_roman_creature_dolphin_1_i_C	rom_payload_subject_local_trade	DURATION[4]
6488	rom_subject_general_cloaka_maxima_i_A	TARGET	EVENT
6496	rom_subject_general_cloaka_maxima_i_A	CHANGE_POLITICAL_POWER	AMOUNT[-2]
6500	rom_subject_general_cloaka_maxima_i_B	TARGET	EVENT
6506	rom_subject_general_cloaka_maxima_i_B	rom_payload_local_happiness	DURATION[4]
6520	rom_subject_family_member_7_guardian_i_C	CHANGE_POLITICAL_POWER	AMOUNT[-1]
6527	rom_subject_family_member_7_guardian_i_B	CHANGE_POLITICAL_POWER	AMOUNT[1]
6533	rom_subject_family_member_7_guardian_i_A	TARGET	EVENT
6539	setback_snowstorm	rom_payload_setback_snowstorm	DURATION[1]
6540	setback_sandstorm	rom_payload_setback_sandstorm	DURATION[1]
6546	setback_sandstorm	TARGET	EVENT
6547	setback_snowstorm	TARGET	EVENT
6549	rom_subject_roman_guardian_1_followup_i_C	TREASURY	AMOUNT[2000]
6555	gaul_adopt_marc_antony	SPAWN_AGENT	AGENT[general];HISTORICAL_CHARACTER[100]
658	rom_subject_hellenic_magistrate_5_bad_wife_i_B	CHANGE_POLITICAL_POWER	AMOUNT[1]
6601	festival_ludi_romani	festival_ludi_romani	DURATION[4];GLOBAL
6602	festival_ludi_plebeii	festival_ludi_plebeii	DURATION[4];GLOBAL
6607	festive_votive_offering	festive_votive_offering	DURATION[4];GLOBAL
6613	festive_feast	festive_feast	DURATION[4];GLOBAL
6614	festive_thesmophoria	festive_thesmophoria	DURATION[4];GLOBAL
6620	festive_delphi	festive_delphi	DURATION[4];GLOBAL
6629	festive_eleusis	festive_eleusis	DURATION[4];GLOBAL
6635	festive_waters	festive_waters	DURATION[4];GLOBAL
6640	festive_fire	festive_fire	DURATION[4];GLOBAL
6649	rom_subject_barb_family_member_4_dead_leader_i_A	rom_payload_local_happiness	DURATION[4]
6650	rom_subject_barb_family_member_4_dead_leader_i_B	rom_subject_payload_good_omen	DURATION[4]
6652	rom_subject_barb_family_member_4_dead_leader_i_C	CHANGE_POLITICAL_POWER	AMOUNT[1]
6654	rom_subject_barb_family_member_4_dead_leader_i_A	TARGET	EVENT
6659	rom_subject_barb_family_member_4_dead_leader_i_B	TARGET	EVENT
6665	rom_subject_barb_family_member_7_hares_i_A	TARGET	EVENT
6666	rom_subject_barb_family_member_7_hares_i_B	TARGET	EVENT
667	rom_subject_hellenic_magistrate_5_bad_wife_i_C	SPAWN_AGENT	AGENT[general];HISTORICAL_CHARACTER[1001]
6676	rom_subject_gaul_family_member_blessed_by_the_gods_1_i_C	rom_payload_local_happiness	DURATION[4]
6683	rom_subject_barb_religious_2_talking_head_i_B	rom_subject_payload_good_omen	DURATION[4]
6690	rom_subject_eastern_archon_4_evil_eye_i_A	rom_subject_payload_good_omen	DURATION[2]
6691	rom_subject_eastern_family_member_2_debauched_i_A	CHANGE_POLITICAL_POWER	AMOUNT[2]
6695	rom_subject_eastern_family_member_2_debauched_i_C	CHANGE_POLITICAL_POWER	AMOUNT[1]
6696	rom_subject_eastern_family_member_2_debauched_i_D	CHANGE_GRAVITAS	AMOUNT[10]
6699	rom_subject_eastern_profession_3_caravans_i_A	rom_payload_subject_local_trade	DURATION[4]
6703	rom_subject_eastern_religious_1_star_flood_i_A	CHANGE_POLITICAL_POWER	AMOUNT[1]
6710	rom_subject_barb_trade_2_Nisean_i_A	TREASURY	AMOUNT[1000]
6711	rom_subject_hellenic_family_member_1_debt_i_D	TARGET	EVENT
6720	rom_subject_hellenic_family_member_debt_own_i_A	TREASURY	AMOUNT[-2000]
6726	rom_subject_hellenic_family_member_3_promising_i_C	SPAWN_AGENT	AGENT[general];HISTORICAL_CHARACTER[1001]
6727	rom_subject_hellenic_magistrate_3_lack_slaves_i_B	rom_payload_slave_unhappiness	DURATION[4]
6734	rom_subject_hellenic_religious_1_Oracle_i_C	rom_subject_favoured_by_gods	DURATION[7]
6744	rom_subject_hellenic_trade_3_Nisean_i_A	rom_subject_payload_nisean	DURATION[4]
6745	rom_subject_hellenic_trade_3_Nisean_i_B	rom_payload_local_happiness	DURATION[4]
6754	rom_subject_hellenic_trade_3_Nisean_i_C	rom_subject_payload_foreign_trade	DURATION[4]
6763	rom_subject_roman_profession_3_Gladiator_i_D	rom_payload_local_happiness	DURATION[4]
6770	rom_subject_roman_religious_2_chickens_i_D	rom_subject_favoured_by_gods	DURATION[4]
6779	rom_subject_hellenic_religious_7_Bura_i_B	TARGET	EVENT
68	disaster_fire	TARGET	EVENT
697	rom_subject_hellenic_religious_2_Dodona_i_A	TARGET	EVENT
7	setback_plague_starts	rom_payload_plague_army	DURATION[2]
701	rom_subject_hellenic_religious_2_Dodona_i_B	TARGET	EVENT
702	rom_subject_hellenic_religious_2_Dodona_i_C	TARGET	EVENT
706	rom_subject_hellenic_religious_2_Dodona_i_D	TARGET	EVENT
707	rom_subject_hellenic_religious_3_Chalcon_i_A	TARGET	EVENT
708	rom_subject_hellenic_religious_3_Chalcon_i_B	TARGET	EVENT
718	rom_subject_hellenic_religious_3_Chalcon_i_C	TARGET	EVENT
719	rom_subject_hellenic_religious_3_Chalcon_i_D	TARGET	EVENT
7209	bar_cursed_leader	payload_cursed_leader	DURATION[4]
7218	eas_cursed_leader	payload_cursed_leader	DURATION[4]
7222	gre_cursed_leader	payload_cursed_leader	DURATION[4]
7232	nom_cursed_leader	payload_cursed_leader	DURATION[4]
7234	rom_cursed_leader	payload_cursed_leader	DURATION[4]
7240	bar_ravaged_land	payload_ravaged_land	DURATION[4]
7241	eas_ravaged_land	payload_ravaged_land	DURATION[4]
7249	gre_ravaged_land	payload_ravaged_land	DURATION[4]
7253	nom_ravaged_land	payload_ravaged_land	DURATION[4]
7254	rom_ravaged_land	payload_ravaged_land	DURATION[4]
7261	bar_banditry	payload_banditry	DURATION[4]
7262	eas_banditry	payload_banditry	DURATION[4]
7265	gre_banditry	payload_banditry	DURATION[4]
7269	nom_banditry	payload_banditry	DURATION[4]
7279	rom_banditry	payload_banditry	DURATION[4]
728	rom_subject_hellenic_religious_4_Delphoi_i_A	TARGET	EVENT
7282	bar_slave_riots	payload_slave_riots	DURATION[4]
7283	eas_slave_riots	payload_slave_riots	DURATION[4]
7285	gre_slave_riots	payload_slave_riots	DURATION[4]
7289	nom_slave_riots	payload_slave_riots	DURATION[4]
7291	rom_slave_riots	payload_slave_riots	DURATION[4]
7299	bar_slaves_escaped	payload_slaves_escaped	DURATION[4]
7300	eas_slaves_escaped	payload_slaves_escaped	DURATION[4]
7304	gre_slaves_escaped	payload_slaves_escaped	DURATION[4]
7308	nom_slaves_escaped	payload_slaves_escaped	DURATION[4]
7311	rom_slaves_escaped	payload_slaves_escaped	DURATION[4]
7313	bar_trade_master	payload_trade_master	DURATION[4];GLOBAL
732	rom_subject_hellenic_religious_4_Delphoi_i_B	TARGET	EVENT
7320	eas_trade_master	payload_trade_master	DURATION[4];GLOBAL
7322	gre_trade_master	payload_trade_master	DURATION[4];GLOBAL
7327	nom_trade_master	payload_trade_master	DURATION[4];GLOBAL
7330	rom_trade_master	payload_trade_master	DURATION[4];GLOBAL
7333	bar_warmongers	payload_warmongers	DURATION[4];GLOBAL
7336	eas_warmongers	payload_warmongers	DURATION[4];GLOBAL
734	rom_subject_hellenic_religious_4_Delphoi_i_C	TARGET	EVENT
7340	gre_warmongers	payload_warmongers	DURATION[4];GLOBAL
7343	nom_warmongers	payload_warmongers	DURATION[4];GLOBAL
7352	rom_warmongers	payload_warmongers	DURATION[4];GLOBAL
7360	bar_great_peace	payload_great_peace	DURATION[4];GLOBAL
7369	eas_great_peace	payload_great_peace	DURATION[4];GLOBAL
7372	gre_great_peace	payload_great_peace	DURATION[4];GLOBAL
7380	nom_great_peace	payload_great_peace	DURATION[4];GLOBAL
7389	rom_great_peace	payload_great_peace	DURATION[4];GLOBAL
7398	bar_growing_bureaucracy	payload_growing_bureaucracy	DURATION[4];GLOBAL
7405	eas_growing_bureaucracy	payload_growing_bureaucracy	DURATION[4];GLOBAL
7407	gre_growing_bureaucracy	payload_growing_bureaucracy	DURATION[4];GLOBAL
7414	nom_growing_bureaucracy	payload_growing_bureaucracy	DURATION[4];GLOBAL
7418	rom_growing_bureaucracy	payload_growing_bureaucracy	DURATION[4];GLOBAL
7427	bar_benevolent_ruler	TREASURY	AMOUNT[1000]
7436	eas_benevolent_ruler	TREASURY	AMOUNT[1000]
744	rom_subject_hellenic_religious_4_Delphoi_i_D	TARGET	EVENT
7440	gre_benevolent_ruler	TREASURY	AMOUNT[1000]
7444	nom_benevolent_ruler	TREASURY	AMOUNT[1000]
7445	rom_benevolent_ruler	TREASURY	AMOUNT[1000]
7448	bar_political_scandal	CHANGE_GRAVITAS	AMOUNT[-10]
7457	eas_political_scandal	CHANGE_GRAVITAS	AMOUNT[-10]
7464	gre_political_scandal	CHANGE_GRAVITAS	AMOUNT[-10]
7467	nom_political_scandal	CHANGE_GRAVITAS	AMOUNT[-10]
7473	rom_political_scandal	CHANGE_GRAVITAS	AMOUNT[-10]
7476	bar_enemy_at_gates	CHANGE_POLITICAL_POWER	AMOUNT[-3]
7477	eas_enemy_at_gates	CHANGE_POLITICAL_POWER	AMOUNT[-3]
748	rom_subject_hellenic_religious_5_Epidaurus_i_A	TARGET	EVENT
7480	gre_enemy_at_gates	CHANGE_POLITICAL_POWER	AMOUNT[-3]
7490	nom_enemy_at_gates	CHANGE_POLITICAL_POWER	AMOUNT[-3]
7494	rom_enemy_at_gates	CHANGE_POLITICAL_POWER	AMOUNT[-3]
7504	bar_lands_open_enemy	CHANGE_POLITICAL_POWER	AMOUNT[-1]
7505	eas_lands_open_enemy	CHANGE_POLITICAL_POWER	AMOUNT[-1]
7506	gre_lands_open_enemy	CHANGE_POLITICAL_POWER	AMOUNT[-1]
7515	nom_lands_open_enemy	CHANGE_POLITICAL_POWER	AMOUNT[-1]
7519	rom_lands_open_enemy	CHANGE_POLITICAL_POWER	AMOUNT[-1]
7523	bar_rival_killed	CHANGE_POLITICAL_POWER	AMOUNT[-1]
7525	eas_rival_killed	CHANGE_POLITICAL_POWER	AMOUNT[-1]
7535	gre_rival_killed	CHANGE_POLITICAL_POWER	AMOUNT[-1]
7540	nom_rival_killed	CHANGE_POLITICAL_POWER	AMOUNT[-1]
7548	rom_rival_killed	CHANGE_POLITICAL_POWER	AMOUNT[-1]
7555	bar_settled_dispute	CHANGE_AMBITION	AMOUNT[2]
7560	eas_settled_dispute	CHANGE_AMBITION	AMOUNT[2]
757	rom_subject_hellenic_religious_5_Epidaurus_i_B	TARGET	EVENT
7570	gre_settled_dispute	CHANGE_AMBITION	AMOUNT[2]
7576	nom_settled_dispute	CHANGE_AMBITION	AMOUNT[2]
