child_key	parent_key	initial_descent_tiers	parent_link_position	child_link_position
3c_gallicemp_military_battle_007_issue_centurion_training	3c_gallicemp_military_battle_004_conscript_elite_alae	0	2	4
3c_gallicemp_military_battle_008_research_siege_equipment	3c_gallicemp_military_battle_007_issue_centurion_training	0	3	4
3c_gallicemp_military_battle_009_reforge_legion_aquillae	3c_gallicemp_military_battle_007_issue_centurion_training	0	1	4
3c_gallicemp_military_campaign_005_reinstate_comitatenses_system	3c_gallicemp_military_campaign_001_organize_armatura_drill	0	1	4
3c_gallicemp_military_campaign_006_coordinate_military_effort	3c_gallicemp_military_campaign_001_organize_armatura_drill	0	2	4
3c_gallicemp_military_campaign_008_reorganize_siege_provisions	3c_gallicemp_military_campaign_001_organize_armatura_drill	0	3	4
3c_gallicemp_military_campaign_001_organize_armatura_drill	3c_gallicemp_military_campaign_004_set_up_fabricae	0	2	4
3c_gallicemp_military_campaign_002_improve_mercenary_administration	3c_gallicemp_military_campaign_004_set_up_fabricae	0	3	4
3c_gallicemp_military_campaign_003_employ_barbarian_auxiliaries	3c_gallicemp_military_campaign_004_set_up_fabricae	0	1	4
3c_gallicemp_military_campaign_007_enforce_conscription	3c_gallicemp_military_campaign_006_coordinate_military_effort	0	3	4
3c_gallicemp_military_campaign_009_adopt_defenseindepth_strategy	3c_gallicemp_military_campaign_006_coordinate_military_effort	0	1	4
3c_gallicemp_military_recruitment_004_reorganize_the_cohorts	3c_gallicemp_military_recruitment_001_apply_renumeration_reforms	0	2	4
3c_gallicemp_military_recruitment_005_improve_harbour_infrastructure	3c_gallicemp_military_recruitment_002_hire_skilled_engineers	0	2	4
3c_gallicemp_military_recruitment_006_expand_tactical_exercises	3c_gallicemp_military_recruitment_003_intensify_physical_conditioning	0	2	4
3c_gallicemp_military_recruitment_007_form_vehillationes	3c_gallicemp_military_recruitment_004_reorganize_the_cohorts	0	2	4
3c_gallicemp_military_recruitment_008_restore_imperial_navalia	3c_gallicemp_military_recruitment_005_improve_harbour_infrastructure	0	2	4
3c_gallicemp_military_recruitment_009_practise_strategic_maneouvres	3c_gallicemp_military_recruitment_006_expand_tactical_exercises	0	2	4
3c_germanic_civil_culture_002_expand_elder_futhark	3c_germanic_civil_culture_001_organize_feasts	0	3	4
3c_germanic_civil_culture_004_organize_fairs	3c_germanic_civil_culture_001_organize_feasts	0	2	4
3c_germanic_civil_culture_005_incite_the_tribes	3c_germanic_civil_culture_001_organize_feasts	0	1	4
3c_germanic_civil_culture_008_sanction_religious_processions	3c_germanic_civil_culture_002_expand_elder_futhark	0	2	4
3c_germanic_civil_culture_006_send_out_traveling_bards	3c_germanic_civil_culture_003_revive_bardic_traditions	0	2	4
3c_germanic_civil_culture_007_uphold_the_old_ways	3c_germanic_civil_culture_004_organize_fairs	0	2	4
3c_germanic_civil_culture_003_revive_bardic_traditions	3c_germanic_civil_culture_005_incite_the_tribes	0	2	4
3c_germanic_civil_culture_009_worship_wodanaz	3c_germanic_civil_culture_008_sanction_religious_processions	0	2	4
3c_germanic_civil_economy_003_focus_on_agriculture	3c_germanic_civil_economy_001_allocate_land	0	3	4
3c_germanic_civil_economy_004_organize_labour	3c_germanic_civil_economy_001_allocate_land	0	2	4
3c_germanic_civil_economy_005_set_up_markets	3c_germanic_civil_economy_002_oversee_natural_economy	0	2	4
3c_germanic_civil_economy_006_exploit_natural_resources	3c_germanic_civil_economy_004_organize_labour	0	3	4
3c_germanic_civil_economy_007_improve_infrastructure	3c_germanic_civil_economy_004_organize_labour	0	3	4
3c_germanic_civil_economy_008_introduce_king_currency	3c_germanic_civil_economy_005_set_up_markets	0	2	4
3c_germanic_civil_economy_009_gift_slaves_to_nobility	3c_germanic_civil_economy_008_introduce_king_currency	0	2	3
3c_germanic_civil_governance_002_adopt_city_planning_practices	3c_germanic_civil_governance_001_gain_recognition	0	3	1
3c_germanic_civil_governance_003_promise_glory	3c_germanic_civil_governance_001_gain_recognition	0	2	1
3c_germanic_civil_governance_004_gather_retinue	3c_germanic_civil_governance_001_gain_recognition	0	2	4
3c_germanic_civil_governance_005_intimidate_the_opposition	3c_germanic_civil_governance_004_gather_retinue	0	3	1
3c_germanic_civil_governance_006_demand_oaths_of_fealty	3c_germanic_civil_governance_004_gather_retinue	0	2	1
3c_germanic_civil_governance_007_appoint_lawgivers	3c_germanic_civil_governance_004_gather_retinue	0	2	4
3c_germanic_civil_governance_008_command_hygiene	3c_germanic_civil_governance_007_appoint_lawgivers	0	3	1
3c_germanic_civil_governance_009_proclaim_legendary_kingdom	3c_germanic_civil_governance_007_appoint_lawgivers	0	2	1
3c_germanic_military_battle_002_issue_infantry_chainmail	3c_germanic_military_battle_001_practice_boar_head_formation	0	1	4
3c_germanic_military_battle_006_issue_oaken_ship_hulls	3c_germanic_military_battle_001_practice_boar_head_formation	0	3	4
3c_germanic_military_battle_008_practice_war_dances	3c_germanic_military_battle_001_practice_boar_head_formation	0	2	4
3c_germanic_military_battle_001_practice_boar_head_formation	3c_germanic_military_battle_005_assemble_the_footmen	0	2	4
3c_germanic_military_battle_003_train_crews	3c_germanic_military_battle_005_assemble_the_footmen	0	3	4
3c_germanic_military_battle_004_scout_settlements	3c_germanic_military_battle_005_assemble_the_footmen	0	1	4
3c_germanic_military_battle_007_train_with_longbows	3c_germanic_military_battle_008_practice_war_dances	0	1	4
3c_germanic_military_battle_009_embrace_mother_night	3c_germanic_military_battle_008_practice_war_dances	0	3	4
3c_germanic_military_campaign_002_motivate_hirelings	3c_germanic_military_campaign_001_encourage_oneonone_training	0	1	4
3c_germanic_military_campaign_005_copy_roman_arms_manufacturing	3c_germanic_military_campaign_001_encourage_oneonone_training	0	3	4
3c_germanic_military_campaign_006_live_off_the_land	3c_germanic_military_campaign_001_encourage_oneonone_training	0	2	4
3c_germanic_military_campaign_003_authorize_pillaging	3c_germanic_military_campaign_006_live_off_the_land	0	3	4
3c_germanic_military_campaign_004_organize_forage_parties	3c_germanic_military_campaign_006_live_off_the_land	0	1	4
3c_germanic_military_campaign_007_expand_warleader_retinue	3c_germanic_military_campaign_006_live_off_the_land	0	2	4
3c_germanic_military_campaign_008_kidnap_foreign_siege_specialists	3c_germanic_military_campaign_007_expand_warleader_retinue	0	3	4
3c_germanic_military_campaign_009_strip_them_bare	3c_germanic_military_campaign_007_expand_warleader_retinue	0	1	4
3c_germanic_military_recruitment_004_lead_by_example	3c_germanic_military_recruitment_001_gather_brave_souls	0	2	4
3c_germanic_military_recruitment_005_implement_iron_anchors	3c_germanic_military_recruitment_002_enchance_boat_construction	0	2	4
3c_germanic_military_recruitment_006_improve_cavalry_tactics	3c_germanic_military_recruitment_003_intensify_physical_conditioning	0	2	4
3c_germanic_military_recruitment_007_instill_military_discipline	3c_germanic_military_recruitment_004_lead_by_example	0	2	4
3c_germanic_military_recruitment_008_adopt_clinkerbuilt_ships	3c_germanic_military_recruitment_005_implement_iron_anchors	0	2	4
3c_germanic_military_recruitment_009_oversee_young_bloods	3c_germanic_military_recruitment_006_improve_cavalry_tactics	0	2	4
3c_gothi_civil_culture_002_expand_elder_futhark	3c_gothi_civil_culture_001_organize_feasts	0	3	4
3c_gothi_civil_culture_004_organize_fairs	3c_gothi_civil_culture_001_organize_feasts	0	2	4
3c_gothi_civil_culture_005_incite_the_tribes	3c_gothi_civil_culture_001_organize_feasts	0	1	4
3c_gothi_civil_culture_008_sanction_religious_processions	3c_gothi_civil_culture_002_expand_elder_futhark	0	2	4
3c_gothi_civil_culture_006_send_out_traveling_bards	3c_gothi_civil_culture_003_revive_bardic_traditions	0	2	4
3c_gothi_civil_culture_007_uphold_the_old_ways	3c_gothi_civil_culture_004_organize_fairs	0	2	4
3c_gothi_civil_culture_003_revive_bardic_traditions	3c_gothi_civil_culture_005_incite_the_tribes	0	2	4
3c_gothi_civil_culture_009_expand_the_cult_of_gaut	3c_gothi_civil_culture_008_sanction_religious_processions	0	2	4
3c_gothi_civil_economy_003_focus_on_agriculture	3c_gothi_civil_economy_001_allocate_land	0	3	4
3c_gothi_civil_economy_004_organize_labour	3c_gothi_civil_economy_001_allocate_land	0	2	4
3c_gothi_civil_economy_005_set_up_markets	3c_gothi_civil_economy_002_oversee_natural_economy	0	2	4
3c_gothi_civil_economy_007_improve_infrastructure	3c_gothi_civil_economy_004_organize_labour	0	3	4
3c_gothi_civil_economy_006_employ_gemcutters	3c_gothi_civil_economy_005_set_up_markets	0	1	4
3c_gothi_civil_economy_008_introduce_king_currency	3c_gothi_civil_economy_005_set_up_markets	0	2	4
3c_gothi_civil_economy_009_encourage_crafts_specialization	3c_gothi_civil_economy_007_improve_infrastructure	0	2	1
3c_gothi_civil_governance_002_adopt_city_planning_practices	3c_gothi_civil_governance_001_gain_recognition	0	3	1
3c_gothi_civil_governance_003_promise_glory	3c_gothi_civil_governance_001_gain_recognition	0	2	1
3c_gothi_civil_governance_004_gather_retinue	3c_gothi_civil_governance_001_gain_recognition	0	2	4
3c_gothi_civil_governance_005_intimidate_the_opposition	3c_gothi_civil_governance_004_gather_retinue	0	3	1
3c_gothi_civil_governance_006_demand_oaths_of_fealty	3c_gothi_civil_governance_004_gather_retinue	0	2	1
3c_gothi_civil_governance_007_appoint_lawgivers	3c_gothi_civil_governance_004_gather_retinue	0	2	4
3c_gothi_civil_governance_008_command_hygiene	3c_gothi_civil_governance_007_appoint_lawgivers	0	3	1
3c_gothi_civil_governance_009_proclaim_legendary_reikdom	3c_gothi_civil_governance_007_appoint_lawgivers	0	2	1
3c_gothi_military_battle_002_issue_infantry_chainmail	3c_gothi_military_battle_001_practice_boar_head_formation	0	1	4
3c_gothi_military_battle_006_issue_oaken_ship_hulls	3c_gothi_military_battle_001_practice_boar_head_formation	0	3	4
3c_gothi_military_battle_009_spread_stories_black_sea_raiders	3c_gothi_military_battle_001_practice_boar_head_formation	0	2	4
3c_gothi_military_battle_001_practice_boar_head_formation	3c_gothi_military_battle_005_assemble_the_footmen	0	2	4
3c_gothi_military_battle_003_train_crews	3c_gothi_military_battle_005_assemble_the_footmen	0	3	4
3c_gothi_military_battle_004_assemble_the_horsemen	3c_gothi_military_battle_005_assemble_the_footmen	0	1	4
3c_gothi_military_battle_007_favor_the_tervingi	3c_gothi_military_battle_009_spread_stories_black_sea_raiders	0	1	4
3c_gothi_military_battle_008_favor_the_greuthungi	3c_gothi_military_battle_009_spread_stories_black_sea_raiders	0	3	4
3c_gothi_military_campaign_002_motivate_hirelings	3c_gothi_military_campaign_001_encourage_oneonone_training	0	1	4
3c_gothi_military_campaign_005_copy_roman_arms_manufacturing	3c_gothi_military_campaign_001_encourage_oneonone_training	0	3	4
3c_gothi_military_campaign_006_live_off_the_land	3c_gothi_military_campaign_001_encourage_oneonone_training	0	2	4
3c_gothi_military_campaign_003_authorize_pillaging	3c_gothi_military_campaign_006_live_off_the_land	0	3	4
3c_gothi_military_campaign_004_organize_forage_parties	3c_gothi_military_campaign_006_live_off_the_land	0	1	4
3c_gothi_military_campaign_007_expand_warleader_retinue	3c_gothi_military_campaign_006_live_off_the_land	0	2	4
3c_gothi_military_campaign_008_kidnap_foreign_siege_specialists	3c_gothi_military_campaign_007_expand_warleader_retinue	0	3	4
3c_gothi_military_campaign_009_fortify_wagon_laager	3c_gothi_military_campaign_007_expand_warleader_retinue	0	1	4
3c_gothi_military_recruitment_004_lead_by_example	3c_gothi_military_recruitment_001_gather_brave_souls	0	2	4
3c_gothi_military_recruitment_005_implement_iron_anchors	3c_gothi_military_recruitment_002_enchance_boat_construction	0	2	4
3c_gothi_military_recruitment_006_improve_cavalry_tactics	3c_gothi_military_recruitment_003_intensify_physical_conditioning	0	2	4
3c_gothi_military_recruitment_007_instill_military_discipline	3c_gothi_military_recruitment_004_lead_by_example	0	2	4
3c_gothi_military_recruitment_008_adopt_clinkerbuilt_ships	3c_gothi_military_recruitment_005_implement_iron_anchors	0	2	4
3c_gothi_military_recruitment_009_oversee_young_bloods	3c_gothi_military_recruitment_006_improve_cavalry_tactics	0	2	4
3c_marcomanni_civil_culture_002_expand_elder_futhark	3c_marcomanni_civil_culture_001_organize_feasts	0	3	4
3c_marcomanni_civil_culture_004_organize_fairs	3c_marcomanni_civil_culture_001_organize_feasts	0	2	4
3c_marcomanni_civil_culture_005_incite_the_tribes	3c_marcomanni_civil_culture_001_organize_feasts	0	1	4
3c_marcomanni_civil_culture_008_sanction_religious_processions	3c_marcomanni_civil_culture_002_expand_elder_futhark	0	2	4
3c_marcomanni_civil_culture_006_send_out_traveling_bards	3c_marcomanni_civil_culture_003_revive_bardic_traditions	0	2	4
3c_marcomanni_civil_culture_007_uphold_the_old_ways	3c_marcomanni_civil_culture_004_organize_fairs	0	2	4
3c_marcomanni_civil_culture_003_revive_bardic_traditions	3c_marcomanni_civil_culture_005_incite_the_tribes	0	2	4
3c_marcomanni_civil_culture_009_worship_wodanaz	3c_marcomanni_civil_culture_008_sanction_religious_processions	0	2	4
3c_marcomanni_civil_economy_003_focus_on_agriculture	3c_marcomanni_civil_economy_001_allocate_land	0	3	4
3c_marcomanni_civil_economy_004_organize_labour	3c_marcomanni_civil_economy_001_allocate_land	0	2	4
3c_marcomanni_civil_economy_005_set_up_markets	3c_marcomanni_civil_economy_002_oversee_natural_economy	0	2	4
3c_marcomanni_civil_economy_006_exploit_natural_resources	3c_marcomanni_civil_economy_004_organize_labour	0	3	4
3c_marcomanni_civil_economy_007_improve_infrastructure	3c_marcomanni_civil_economy_004_organize_labour	0	3	4
3c_marcomanni_civil_economy_008_introduce_king_currency	3c_marcomanni_civil_economy_005_set_up_markets	0	2	4
3c_marcomanni_civil_economy_009_gift_slaves_to_nobility	3c_marcomanni_civil_economy_008_introduce_king_currency	0	2	3
3c_marcomanni_civil_governance_002_adopt_city_planning_practices	3c_marcomanni_civil_governance_001_gain_recognition	0	3	1
3c_marcomanni_civil_governance_003_promise_glory	3c_marcomanni_civil_governance_001_gain_recognition	0	2	1
3c_marcomanni_civil_governance_004_gather_retinue	3c_marcomanni_civil_governance_001_gain_recognition	0	2	4
3c_marcomanni_civil_governance_005_intimidate_the_opposition	3c_marcomanni_civil_governance_004_gather_retinue	0	3	1
3c_marcomanni_civil_governance_006_demand_oaths_of_fealty	3c_marcomanni_civil_governance_004_gather_retinue	0	2	1
3c_marcomanni_civil_governance_007_appoint_lawgivers	3c_marcomanni_civil_governance_004_gather_retinue	0	2	4
3c_marcomanni_civil_governance_008_command_hygiene	3c_marcomanni_civil_governance_007_appoint_lawgivers	0	3	1
3c_marcomanni_civil_governance_009_proclaim_legendary_kingdom	3c_marcomanni_civil_governance_007_appoint_lawgivers	0	2	1
3c_marcomanni_military_battle_002_issue_infantry_chainmail	3c_marcomanni_military_battle_001_practice_boar_head_formation	0	1	4
3c_marcomanni_military_battle_006_issue_oaken_ship_hulls	3c_marcomanni_military_battle_001_practice_boar_head_formation	0	3	4
3c_marcomanni_military_battle_008_practice_war_dances	3c_marcomanni_military_battle_001_practice_boar_head_formation	0	2	4
3c_marcomanni_military_battle_001_practice_boar_head_formation	3c_marcomanni_military_battle_005_assemble_the_footmen	0	2	4
3c_marcomanni_military_battle_003_train_crews	3c_marcomanni_military_battle_005_assemble_the_footmen	0	3	4
3c_marcomanni_military_battle_004_scout_settlements	3c_marcomanni_military_battle_005_assemble_the_footmen	0	1	4
3c_marcomanni_military_battle_007_train_with_longbows	3c_marcomanni_military_battle_008_practice_war_dances	0	1	4
3c_marcomanni_military_battle_009_embrace_mother_night	3c_marcomanni_military_battle_008_practice_war_dances	0	3	4
3c_marcomanni_military_campaign_002_motivate_hirelings	3c_marcomanni_military_campaign_001_encourage_oneonone_training	0	1	4
3c_marcomanni_military_campaign_005_copy_roman_arms_manufacturing	3c_marcomanni_military_campaign_001_encourage_oneonone_training	0	3	4
3c_marcomanni_military_campaign_006_live_off_the_land	3c_marcomanni_military_campaign_001_encourage_oneonone_training	0	2	4
3c_marcomanni_military_campaign_003_authorize_pillaging	3c_marcomanni_military_campaign_006_live_off_the_land	0	3	4
