effect_bundle_key	effect_key	effect_scope	value	advancement_stage
dk_dig_B	rom_building_gdp_mod_agriculture_all	regions_in_this_province	15.0000	start_turn_completed
dk_dig_B	rom_payload_food	this_province	2.0000	start_turn_completed
dk_dyes_A	dk_event_all_buildings_build_time_mod	in_all_your_regions	-1.0000	start_turn_completed
dk_dyes_A	subject_happiness	this_province	-2.0000	start_turn_completed
dk_dyes_B	dk_event_all_buildings_build_time_mod	in_all_your_regions	-1.0000	start_turn_completed
dk_dyes_B	rom_building_trade_tariffs_all	this_faction	-5.0000	start_turn_completed
dk_dyes_C	dk_event_all_buildings_build_time_mod	in_all_your_regions	1.0000	start_turn_completed
dk_fish_catch_A	rom_payload_food	this_province	6.0000	start_turn_completed
dk_fish_catch_B	subject_happiness	this_province	1.0000	start_turn_completed
dk_fish_catch_C	rom_building_gdp_mod_trade_all	regions_in_this_province	25.0000	start_turn_completed
dk_foreign_intrigue_B	dk_diplomacy_african_arabian	this_faction	12.0000	start_turn_completed
dk_foreign_intrigue_B	rom_building_gdp_mod_all	in_all_your_regions	-4.0000	start_turn_completed
dk_foreign_intrigue_D	dk_diplomacy_african_arabian	this_faction	6.0000	start_turn_completed
dk_foreign_ship_A	rom_building_gdp_mod_trade_sea	this_region_regions_in_this_province	300.0000	start_turn_completed
dk_gift_B	rom_building_gdp_mod_trade_all	in_all_your_regions	6.0000	start_turn_completed
dk_gift_C	rom_event_political_party_loyalty	this_faction	8.0000	start_turn_completed
dk_gift_D	rom_force_unit_mod_morale	in_all_your_forces	6.0000	start_turn_completed
dk_glorious_past_A	rom_event_political_party_loyalty	this_faction	-3.0000	start_turn_completed
dk_glorious_past_A	rom_force_unit_mod_morale	in_all_your_forces	6.0000	start_turn_completed
dk_glorious_past_A	subject_happiness	in_all_your_provinces	1.0000	start_turn_completed
dk_glorious_past_B	rom_event_political_party_loyalty	this_faction	5.0000	start_turn_completed
dk_glorious_past_B	subject_happiness	in_all_your_provinces	-1.0000	start_turn_completed
dk_glorious_past_C	rom_event_political_party_loyalty	this_faction	-5.0000	start_turn_completed
dk_glorious_past_C	subject_happiness	in_all_your_provinces	-1.0000	start_turn_completed
dk_gods_Amun	rom_building_gdp_mod_all	in_all_your_regions	4.0000	start_turn_completed
dk_gods_Amun	subject_diplomacy	this_faction	5.0000	start_turn_completed
dk_gods_Apademak	dk_diplomacy_african_arabian	this_faction	7.0000	start_turn_completed
dk_gods_Apademak	rom_force_unit_mod_morale	in_all_your_forces	6.0000	start_turn_completed
dk_gods_Arensnuphis	rom_building_culture_conversion_to_state_culture	in_all_your_regions	5.0000	start_turn_completed
dk_gods_Arensnuphis	rom_force_unit_mod_morale_own_territory	in_all_your_forces	15.0000	start_turn_completed
dk_gods_Horus	rom_event_political_party_loyalty	this_faction	8.0000	start_turn_completed
dk_gods_Isis	rom_building_slave_decrease_mod	in_all_your_provinces	50.0000	start_turn_completed
dk_gods_Isis	subject_happiness	in_all_your_provinces	1.0000	start_turn_completed
dk_gods_Khonsu	3c_event_faction_replenishment	in_all_your_forces	7.0000	start_turn_completed
dk_gods_Maat	rom_any_corruption_mod_global	this_faction	-4.0000	start_turn_completed
dk_gods_Maat	subject_happiness	in_all_your_provinces	1.0000	start_turn_completed
dk_gods_Osiris	rom_building_gdp_mod_agriculture_all	in_all_your_regions	5.0000	start_turn_completed
dk_gods_Osiris	subject_happiness	in_all_your_provinces	1.0000	start_turn_completed
dk_gods_Sebiumeker	rom_building_gdp_mod_culture_all	in_all_your_regions	10.0000	start_turn_completed
dk_gods_Sebiumeker	rom_province_growth_province_effects	in_all_your_provinces	4.0000	start_turn_completed
dk_gods_Seth	rom_force_unit_mod_melee_damage	in_all_your_provinces	8.0000	start_turn_completed
dk_gods_Seth	subject_happiness	in_all_your_provinces	-1.0000	start_turn_completed
dk_gods_Thoth	rom_building_research_points_mod_civil	this_faction	10.0000	start_turn_completed
dk_kush_nile_A_draught	3c_event_food_consumption	in_all_your_provinces	1.0000	start_turn_completed
dk_kush_nile_A_draught	rom_province_growth_province_effects	in_all_your_provinces	-4.0000	start_turn_completed
dk_kush_nile_A_flood	rom_building_gdp_mod_agriculture_all	in_all_your_regions	15.0000	start_turn_completed
dk_kush_nile_A_flood	rom_payload_food	in_all_your_provinces	3.0000	start_turn_completed
dk_kush_nile_B_draught	3c_event_food_consumption	in_all_your_provinces	1.0000	start_turn_completed
dk_kush_nile_B_flood	rom_building_gdp_mod_agriculture_all	in_all_your_regions	5.0000	start_turn_completed
dk_kush_nile_B_flood	rom_payload_food	in_all_your_provinces	1.0000	start_turn_completed
dk_kush_priests_suicide_A	subject_happiness	in_all_your_provinces	3.0000	start_turn_completed
dk_kush_priests_suicide_B	rom_event_political_party_loyalty	this_faction	-8.0000	start_turn_completed
dk_kush_priests_suicide_B	subject_happiness	in_all_your_provinces	2.0000	start_turn_completed
dk_kush_pyramid_noble_A	rom_building_building_cost_mod	in_all_your_regions	15.0000	start_turn_completed
dk_kush_pyramid_noble_A	rom_event_political_party_loyalty	this_faction	10.0000	start_turn_completed
dk_kush_pyramid_noble_A	rom_province_growth_province_effects	in_all_your_provinces	-2.0000	start_turn_completed
dk_kush_pyramid_noble_B	rom_building_building_cost_mod	in_all_your_regions	10.0000	start_turn_completed
dk_kush_pyramid_noble_B	rom_event_political_party_loyalty	this_faction	5.0000	start_turn_completed
dk_kush_pyramid_noble_C	rom_event_political_party_loyalty	this_faction	-5.0000	start_turn_completed
dk_kush_pyramid_warrior_A	rom_building_building_cost_mod	in_all_your_regions	15.0000	start_turn_completed
dk_kush_pyramid_warrior_A	rom_force_unit_mod_morale	in_all_your_forces	7.0000	start_turn_completed
dk_kush_pyramid_warrior_A	rom_province_growth_province_effects	in_all_your_provinces	-2.0000	start_turn_completed
dk_kush_pyramid_warrior_B	rom_building_building_cost_mod	in_all_your_regions	10.0000	start_turn_completed
dk_kush_pyramid_warrior_B	rom_force_unit_mod_morale	in_all_your_forces	4.0000	start_turn_completed
dk_kush_pyramid_warrior_C	rom_force_unit_mod_morale	in_all_your_forces	-5.0000	start_turn_completed
dk_locusts_A	rom_building_gdp_mod_agriculture_all	regions_in_this_province	40.0000	start_turn_completed
dk_locusts_A	rom_building_trade_tariffs_all	this_province_faction	-5.0000	start_turn_completed
dk_locusts_B	rom_building_gdp_mod_agriculture_all	regions_in_this_province	-40.0000	start_turn_completed
dk_locusts_B	rom_payload_food	this_province	6.0000	start_turn_completed
dk_lost_caravan_fail	3c_event_faction_replenishment	in_all_your_forces	-5.0000	start_turn_completed
dk_lost_caravan_fail	rom_building_gdp_mod_trade_all	in_all_your_regions	12.0000	start_turn_completed
dk_lost_caravan_success	3c_event_faction_replenishment	in_all_your_forces	-5.0000	start_turn_completed
dk_lost_caravan_success	rom_building_gdp_mod_trade_all	in_all_your_regions	12.0000	start_turn_completed
dk_mercernaries_i	rom_building_research_points_mod_military	this_faction	25.0000	start_turn_completed
dk_mercernaries_i	rom_force_campaign_mod_movement_range	in_all_your_forces	10.0000	start_turn_completed
dk_merchants_plea_B	rom_event_political_party_loyalty	this_faction	-5.0000	start_turn_completed
dk_merchants_plea_B	subject_diplomacy	this_faction	6.0000	start_turn_completed
dk_merchants_plea_C	rom_event_political_party_loyalty	this_faction	6.0000	start_turn_completed
dk_merchants_plea_C	subject_diplomacy	this_faction	-5.0000	start_turn_completed
dk_monster_A	rom_building_gdp_mod_agriculture_all	in_all_your_regions	5.0000	start_turn_completed
dk_monster_A	rom_event_political_party_loyalty	this_faction	6.0000	start_turn_completed
dk_monster_B	rom_force_unit_mod_morale	in_all_your_forces	6.0000	start_turn_completed
dk_monster_C	subject_happiness	in_all_your_provinces	2.0000	start_turn_completed
dk_monster_D	rom_building_gdp_mod_agriculture_all	in_all_your_regions	-4.0000	start_turn_completed
dk_numidia_migration_A	rom_force_campaign_mod_replenishment_rate	in_all_your_armies	8.0000	start_turn_completed
dk_numidia_migration_B	rom_event_political_party_loyalty	this_faction	5.0000	start_turn_completed
dk_numidia_migration_C	rom_building_research_points_mod	this_faction	12.0000	start_turn_completed
dk_numidia_migration_D	rom_event_political_party_loyalty	this_faction	-5.0000	start_turn_completed
dk_numidia_migration_D	subject_happiness	in_all_your_provinces	2.0000	start_turn_completed
dk_numidia_raid_A1	dk_diplomacy_punic	this_faction	-8.0000	start_turn_completed
dk_numidia_raid_A1	rom_building_gdp_mod_trade_all	in_all_your_regions	10.0000	start_turn_completed
dk_numidia_raid_A2	dk_diplomacy_punic	this_faction	-13.0000	start_turn_completed
dk_numidia_raid_A2	rom_building_gdp_mod_trade_all	in_all_your_regions	5.0000	start_turn_completed
dk_numidia_raid_B1	rom_force_unit_mod_morale	in_all_your_forces	-5.0000	start_turn_completed
dk_numidia_raid_B2	dk_diplomacy_punic	this_faction	-15.0000	start_turn_completed
dk_numidia_tribute_carthage	dk_diplomacy_african_arabian	this_faction	15.0000	start_turn_completed
dk_numidia_tribute_carthage	dk_diplomacy_punic	this_faction	-15.0000	start_turn_completed
dk_numidia_tribute_rome	dk_diplomacy_african_arabian	this_faction	10.0000	start_turn_completed
dk_numidia_tribute_rome	dk_diplomacy_latin	this_faction	-15.0000	start_turn_completed
dk_numidia_tribute_rome	dk_diplomacy_punic	this_faction	15.0000	start_turn_completed
dk_prosperity_A	rom_building_culture_conversion_to_state_culture	this_faction	3.0000	start_turn_completed
dk_prosperity_A	rom_event_political_party_loyalty	this_faction	6.0000	start_turn_completed
dk_prosperity_B	dk_diplomacy_african_arabian	this_faction	10.0000	start_turn_completed
dk_prosperity_B	rom_building_trade_tariffs_all	this_faction	15.0000	start_turn_completed
dk_prosperity_C	dk_diplomacy_hellenic	this_faction	8.0000	start_turn_completed
dk_prosperity_C	rom_building_research_points_mod_civil	this_faction	25.0000	start_turn_completed
dk_prosperity_D	dk_diplomacy_eastern	this_faction	7.0000	start_turn_completed
dk_prosperity_D	subject_happiness	in_all_your_provinces	2.0000	start_turn_completed
dk_refugees_A	rom_building_research_points_mod	this_faction	15.0000	start_turn_completed
dk_refugees_A	subject_happiness	this_region_province	-3.0000	start_turn_completed
dk_refugees_B	rom_building_culture_conversion_to_state_culture	this_faction	3.0000	start_turn_completed
dk_refugees_B	subject_happiness	this_region_province	3.0000	start_turn_completed
dk_sand_storm_A	rom_building_gdp_mod_trade_all	regions_in_this_province	15.0000	start_turn_completed
dk_sand_storm_A	subject_happiness	this_province	1.0000	start_turn_completed
dk_shipwreck_B	rom_building_gdp_mod_subsistence	in_all_your_regions	50.0000	start_turn_completed
dk_shipwreck_B	subject_happiness	in_all_your_provinces	-1.0000	start_turn_completed
dk_shipwreck_C	subject_happiness	in_all_your_provinces	2.0000	start_turn_completed
dk_slavers_ship_A	subject_happiness	this_province	5.0000	start_turn_completed
dk_slavers_ship_B	subject_diplomacy	this_faction	5.0000	start_turn_completed
dk_slavers_ship_C	rom_building_gdp_mod_trade_sea	this_region_regions_in_this_province	100.0000	start_turn_completed
dk_survivors_A	3c_event_food_consumption	this_province	2.0000	start_turn_completed
dk_survivors_A	subject_happiness	this_province	-1.0000	start_turn_completed
dk_survivors_B	rom_building_recruitment_cost_mod_land	this_province	8.0000	start_turn_completed
dk_survivors_i_A	rom_building_recruitment_cost_mod_land	this_province	-10.0000	start_turn_completed
dk_survivors_i_A	rom_province_growth_province_effects	this_province	6.0000	start_turn_completed
dk_survivors_i_B	rom_building_slave_gpd_mod	this_province	40.0000	start_turn_completed
dk_survivors_i_D	rom_province_growth_province_effects	this_province	3.0000	start_turn_completed
dk_suspicious_merchant_A1	rom_building_gdp_mod_trade_all	regions_in_this_province	25.0000	start_turn_completed
dk_suspicious_merchant_A1	rom_building_trade_tariffs_all	this_province_faction	-10.0000	start_turn_completed
dk_suspicious_merchant_A1	subject_happiness	this_province	1.0000	start_turn_completed
dk_suspicious_merchant_A2	rom_building_gdp_mod_trade_all	regions_in_this_province	25.0000	start_turn_completed
dk_suspicious_merchant_A2	subject_happiness	this_province	1.0000	start_turn_completed
dk_suspicious_merchant_B	rom_building_trade_tariffs_all	this_province_faction	5.0000	start_turn_completed
dk_suspicious_merchant_B	subject_happiness	this_province	-1.0000	start_turn_completed
dk_tools_A	rom_building_gdp_mod_all	regions_in_this_province	-15.0000	start_turn_completed
dk_tools_A	subject_happiness	this_province	3.0000	start_turn_completed
dk_tools_B	subject_happiness	this_province	-4.0000	start_turn_completed
dk_unhappy_workers_A	rom_building_building_cost_mod	in_all_your_regions	-20.0000	start_turn_completed
dk_unhappy_workers_A	rom_building_gdp_mod_all	in_all_your_regions	-6.0000	start_turn_completed
dk_unhappy_workers_B	rom_building_building_cost_mod	in_all_your_regions	5.0000	start_turn_completed
dk_unhappy_workers_B	subject_happiness	in_all_your_provinces	-2.0000	start_turn_completed
emp_faction_trait_britannic_iceni	rom_building_gdp_subsistence_faction_capital_hidden	this_faction	500.0000	start_turn_completed
emp_faction_trait_britannic_iceni	rom_faction_trait_britannic_iceni_cultured_aspirations	this_faction	20.0000	start_turn_completed
emp_faction_trait_britannic_iceni	rom_faction_trait_britannic_iceni_pastoral_ways	in_all_your_regions_unseen	20.0000	start_turn_completed
emp_faction_trait_britannic	rom_faction_province_attribute_authority_unseen	in_all_your_provinces_unseen	3.0000	start_turn_completed
emp_faction_trait_britannic	rom_faction_province_attribute_subterfuge_unseen	in_all_your_provinces_unseen	2.0000	start_turn_completed
emp_faction_trait_britannic	rom_faction_province_attribute_zeal_unseen	in_all_your_provinces_unseen	4.0000	start_turn_completed
emp_faction_trait_britannic	rom_faction_trait_britannic_core_heroic_culture	in_all_your_forces	20.0000	start_turn_completed
emp_faction_trait_britannic	rom_faction_trait_britannic_core_warrior_society	in_all_your_provinces_unseen	2.0000	start_turn_completed
emp_faction_trait_daco_thracian_dacia	rom_building_gdp_subsistence_faction_capital_hidden	this_faction	500.0000	start_turn_completed
emp_faction_trait_daco_thracian_dacia	rom_faction_trait_getae_fierce_independence_new	in_all_your_forces	20.0000	start_turn_completed
emp_faction_trait_daco_thracian_dacia	rom_faction_trait_getae_our_gods	in_all_your_provinces_unseen	8.0000	start_turn_completed
emp_faction_trait_daco_thracian	rom_faction_province_attribute_authority_unseen	in_all_your_provinces_unseen	2.0000	start_turn_completed
emp_faction_trait_daco_thracian	rom_faction_province_attribute_subterfuge_unseen	in_all_your_provinces_unseen	3.0000	start_turn_completed
emp_faction_trait_daco_thracian	rom_faction_province_attribute_zeal_unseen	in_all_your_provinces_unseen	4.0000	start_turn_completed
emp_faction_trait_daco_thracian	rom_faction_trait_daco_thracian_core_peregrine_conquest	all_your_generals	-50.0000	start_turn_completed
emp_faction_trait_daco_thracian	rom_faction_trait_daco_thracian_core_warrior_society	in_all_your_forces	50.0000	start_turn_completed
emp_faction_trait_eastern_armenia	rom_building_gdp_subsistence_faction_capital_hidden	this_faction	750.0000	start_turn_completed
emp_faction_trait_eastern_armenia	rom_faction_trait_eastern_armenia_bridge_builders	this_faction	15.0000	start_turn_completed
emp_faction_trait_eastern_armenia	rom_faction_trait_eastern_armenia_mountain_people	in_all_your_armies	20.0000	start_turn_completed
emp_faction_trait_eastern_parthia	rom_faction_trait_eastern_parthia_cavalry_new	in_all_your_provinces_unseen	-25.0000	start_turn_completed
emp_faction_trait_eastern_parthia	rom_faction_trait_eastern_parthia_multiculturalism	in_all_your_provinces_unseen	-25.0000	start_turn_completed
emp_faction_trait_eastern	rom_faction_province_attribute_authority_unseen	in_all_your_provinces_unseen	3.0000	start_turn_completed
emp_faction_trait_eastern	rom_faction_province_attribute_subterfuge_unseen	in_all_your_provinces_unseen	3.0000	start_turn_completed
