key	building_level_key	culture	faction	sprawl_piece_level	sprawl_piece_type	sub_culture
3c_gallicemp_religious_jupiter_4	3c_gallicemp_religious_jupiter_4			0		
3c_gallicemp_religious_jupiter_5	3c_gallicemp_religious_jupiter_5			0		
3c_gallicemp_religious_mars_2	3c_gallicemp_religious_mars_2			0		
3c_gallicemp_religious_mars_3	3c_gallicemp_religious_mars_3			0		
3c_gallicemp_religious_mars_4	3c_gallicemp_religious_mars_4			0		
3c_gallicemp_religious_minerva_2	3c_gallicemp_religious_minerva_2			0		
3c_gallicemp_religious_minerva_3	3c_gallicemp_religious_minerva_3			0		
3c_gallicemp_religious_minerva_4	3c_gallicemp_religious_minerva_4			0		
3c_palmyra_city_1	3c_palmyra_city_1			0		
3c_palmyra_city_2	3c_palmyra_city_2			0		
3c_palmyra_city_3	3c_palmyra_city_3			0		
3c_palmyra_city_4	3c_palmyra_city_4			0		
3c_palmyra_religious_1	3c_palmyra_religious_1			0		
3c_palmyra_religious_aglibol_2	3c_palmyra_religious_aglibol_2			0		
3c_palmyra_religious_aglibol_3	3c_palmyra_religious_aglibol_3			0		
3c_palmyra_religious_aglibol_4	3c_palmyra_religious_aglibol_4			0		
3c_palmyra_religious_baalshamin_2	3c_palmyra_religious_baalshamin_2			0		
3c_palmyra_religious_baalshamin_3	3c_palmyra_religious_baalshamin_3			0		
3c_palmyra_religious_baalshamin_4	3c_palmyra_religious_baalshamin_4			0		
3c_palmyra_religious_baalshamin_5	3c_palmyra_religious_baalshamin_5			0		
3c_palmyra_religious_malakbel_2	3c_palmyra_religious_malakbel_2			0		
3c_palmyra_religious_malakbel_3	3c_palmyra_religious_malakbel_3			0		
3c_palmyra_religious_malakbel_4	3c_palmyra_religious_malakbel_4			0		
3c_palmyra_religious_nabu_2	3c_palmyra_religious_nabu_2			0		
3c_palmyra_religious_nabu_3	3c_palmyra_religious_nabu_3			0		
3c_palmyra_religious_nabu_4	3c_palmyra_religious_nabu_4			0		
3c_palmyra_religious_yarhibol_2	3c_palmyra_religious_yarhibol_2			0		
3c_palmyra_religious_yarhibol_3	3c_palmyra_religious_yarhibol_3			0		
3c_palmyra_religious_yarhibol_4	3c_palmyra_religious_yarhibol_4			0		
3c_rom_administration_1	3c_rome_administration_1			0		
3c_rom_administration_security_2	3c_rome_administration_security_2			0		
3c_rom_administration_security_3	3c_rome_administration_security_3			0		
3c_rom_administration_spies_2	3c_rome_administration_spies_2			0		
3c_rom_administration_spies_3	3c_rome_administration_spies_3			0		
3c_rom_administration_taxes_2	3c_rome_administration_taxes_2			0		
3c_rom_administration_taxes_3	3c_rome_administration_taxes_3			0		
3c_rom_agriculture_1	3c_rome_agriculture_1			0		
3c_rom_agriculture_farm_2	3c_rome_agriculture_farm_2			0		
3c_rom_agriculture_farm_3	3c_rome_agriculture_farm_3			0		
3c_rom_agriculture_farm_4	3c_rome_agriculture_farm_4			0		
3c_rom_agriculture_granary_2	3c_rome_agriculture_granary_2			0		
3c_rom_agriculture_granary_3	3c_rome_agriculture_granary_3			0		
3c_rom_agriculture_granary_4	3c_rome_agriculture_granary_4			0		
3c_rom_agriculture_herd_2	3c_rome_agriculture_herd_2			0		
3c_rom_agriculture_herd_3	3c_rome_agriculture_herd_3			0		
3c_rom_agriculture_herd_4	3c_rome_agriculture_herd_4			0		
3c_rom_city_1	3c_rome_city_1			0		
3c_rom_city_aurelian_walls_5	3c_rome_city_aurelian_walls_5			0		
3c_rom_city_centre_1	3c_rome_city_centre_1			0		
3c_rom_city_centre_cattle_2	3c_rome_city_centre_cattle_2			0		
3c_rom_city_centre_cattle_3	3c_rome_city_centre_cattle_3			0		
3c_rom_city_centre_cattle_4	3c_rome_city_centre_cattle_4			0		
3c_rom_city_centre_circus_5	3c_rome_city_centre_circus_5			0		
3c_rom_city_centre_food_2	3c_rome_city_centre_food_2			0		
3c_rom_city_centre_food_3	3c_rome_city_centre_food_3			0		
3c_rom_city_centre_food_4	3c_rome_city_centre_food_4			0		
3c_rom_city_centre_gladiator_2	3c_rome_city_centre_gladiator_2			0		
3c_rom_city_centre_gladiator_3	3c_rome_city_centre_gladiator_3			0		
3c_rom_city_centre_gladiator_4	3c_rome_city_centre_gladiator_4			0		
3c_rom_city_centre_gladiator_5	3c_rome_city_centre_gladiator_5			0		
3c_rom_city_centre_library_2	3c_rome_city_centre_library_2			0		
3c_rom_city_centre_library_3	3c_rome_city_centre_library_3			0		
3c_rom_city_centre_library_4	3c_rome_city_centre_library_4			0		
3c_rom_city_centre_slave_2	3c_rome_city_centre_slave_2			0		
3c_rom_city_centre_slave_3	3c_rome_city_centre_slave_3			0		
3c_rom_city_centre_spice_2	3c_rome_city_centre_spice_2			0		
3c_rom_city_centre_spice_3	3c_rome_city_centre_spice_3			0		
3c_rom_city_centre_spice_4	3c_rome_city_centre_spice_4			0		
3c_rom_city_centre_spice_5	3c_rome_city_centre_spice_5			0		
3c_rom_city_centre_wine_2	3c_rome_city_centre_wine_2			0		
3c_rom_city_centre_wine_3	3c_rome_city_centre_wine_3			0		
3c_rom_city_centre_wine_4	3c_rome_city_centre_wine_4			0		
3c_rom_city_civil_2	3c_rome_city_civil_2			0		
3c_rom_city_civil_3	3c_rome_city_civil_3			0		
3c_rom_city_civil_4	3c_rome_city_civil_4			0		
3c_rom_city_garrison_2	3c_rome_city_garrison_2			0		
3c_rom_city_garrison_3	3c_rome_city_garrison_3			0		
3c_rom_city_garrison_4	3c_rome_city_garrison_4			0		
3c_rom_cult_1	3c_rome_cult_1			0		
3c_rom_cult_christ_2	3c_rome_cult_christ_2			0		
3c_rom_cult_christ_3	3c_rome_cult_christ_3			0		
3c_rom_cult_christ_4	3c_rome_cult_christ_4			0		
3c_rom_cult_manich_2	3c_rome_cult_manich_2			0		
3c_rom_cult_manich_3	3c_rome_cult_manich_3			0		
3c_rom_cult_manich_4	3c_rome_cult_manich_4			0		
3c_rom_cult_mithra_2	3c_rome_cult_mithra_2			0		
3c_rom_cult_mithra_3	3c_rome_cult_mithra_3			0		
3c_rom_cult_mithra_4	3c_rome_cult_mithra_4			0		
3c_rom_military_1	3c_rome_military_1			0		
3c_rom_military_2	3c_rome_military_2			0		
3c_rom_military_3	3c_rome_military_3			0		
3c_rom_military_aux_1	3c_rome_military_aux_1			0		
3c_rom_military_aux_2	3c_rome_military_aux_2			0		
3c_rom_military_aux_3	3c_rome_military_aux_3			0		
3c_rom_military_cavalry_4	3c_rome_military_cavalry_4			0		
3c_rom_military_infantry_4	3c_rome_military_infantry_4			0		
3c_rom_port_1	3c_rome_port_1			0		
3c_rom_port_fish_2	3c_rome_port_fish_2			0		
3c_rom_port_fish_3	3c_rome_port_fish_3			0		
3c_rom_port_fish_4	3c_rome_port_fish_4			0		
3c_rom_port_military_2	3c_rome_port_military_2			0		
3c_rom_port_military_3	3c_rome_port_military_3			0		
3c_rom_port_military_4	3c_rome_port_military_4			0		
3c_rom_port_patrol_2	3c_rome_port_patrol_2			0		
3c_rom_port_patrol_3	3c_rome_port_patrol_3			0		
3c_rom_port_patrol_4	3c_rome_port_patrol_4			0		
3c_rom_port_trade_2	3c_rome_port_trade_2			0		
3c_rom_port_trade_3	3c_rome_port_trade_3			0		
3c_rom_port_trade_4	3c_rome_port_trade_4			0		
3c_rom_religious_1	3c_rome_religious_1			0		
3c_rom_religious_jupiter_2	3c_rome_religious_jupiter_2			0		
3c_rom_religious_jupiter_3	3c_rome_religious_jupiter_3			0		
3c_rom_religious_jupiter_4	3c_rome_religious_jupiter_4			0		
3c_rom_religious_mars_2	3c_rome_religious_mars_2			0		
3c_rom_religious_mars_3	3c_rome_religious_mars_3			0		
3c_rom_religious_mars_4	3c_rome_religious_mars_4			0		
3c_rom_religious_minerva_2	3c_rome_religious_minerva_2			0		
3c_rom_religious_minerva_3	3c_rome_religious_minerva_3			0		
3c_rom_religious_minerva_4	3c_rome_religious_minerva_4			0		
3c_rom_religious_neptune_2	3c_rome_religious_neptune_2			0		
3c_rom_religious_neptune_3	3c_rome_religious_neptune_3			0		
3c_rom_religious_neptune_4	3c_rome_religious_neptune_4			0		
3c_rom_religious_sol_invictus_2	3c_rome_religious_sol_invictus_2			0		
3c_rom_religious_sol_invictus_3	3c_rome_religious_sol_invictus_3			0		
3c_rom_religious_sol_invictus_4	3c_rome_religious_sol_invictus_4			0		
3c_rom_religious_sol_invictus_5	3c_rome_religious_sol_invictus_5			0		
3c_rom_religious_vulcan_2	3c_rome_religious_vulcan_2			0		
3c_rom_religious_vulcan_3	3c_rome_religious_vulcan_3			0		
3c_rom_religious_vulcan_4	3c_rome_religious_vulcan_4			0		
3c_rom_resource_dummy_2	3c_rom_resource_dummy_2			0		
3c_rom_resource_dummy_3	3c_rom_resource_dummy_3			0		
3c_rom_resource_dummy_4	3c_rom_resource_dummy_4			0		
3c_rom_sanitation_1	3c_rome_sanitation_1			0		
3c_rom_sanitation_baths_2	3c_rome_sanitation_baths_2			0		
3c_rom_sanitation_baths_3	3c_rome_sanitation_baths_3			0		
3c_rom_sanitation_baths_4	3c_rome_sanitation_baths_4			0		
3c_rom_sanitation_sewer_2	3c_rome_sanitation_sewer_2			0		
3c_rom_sanitation_sewer_3	3c_rome_sanitation_sewer_3			0		
3c_rom_sanitation_sewer_4	3c_rome_sanitation_sewer_4			0		
3c_rom_sanitation_sewer_5	3c_rome_sanitation_sewer_5			0		
3c_rom_sanitation_tank_2	3c_rome_sanitation_tank_2			0		
3c_rom_sanitation_tank_3	3c_rome_sanitation_tank_3			0		
3c_rom_sanitation_tank_4	3c_rome_sanitation_tank_4			0		
3c_rom_sanitation_tank_5	3c_rome_sanitation_tank_5			0		
3c_rome_amber_1	3c_rome_amber_1			0		
3c_rome_amber_2	3c_rome_amber_2			0		
3c_rome_amber_3	3c_rome_amber_3			0		
3c_rome_amber_4	3c_rome_amber_4			0		
3c_rome_glass_1	3c_rome_glass_1			0		
3c_rome_glass_2	3c_rome_glass_2			0		
3c_rome_glass_3	3c_rome_glass_3			0		
3c_rome_glass_4	3c_rome_glass_4			0		
3c_rome_gold_1	3c_rome_gold_1			0		
3c_rome_gold_2	3c_rome_gold_2			0		
3c_rome_gold_3	3c_rome_gold_3			0		
3c_rome_gold_4	3c_rome_gold_4			0		
3c_rome_grain_1	3c_rome_grain_1			0		
3c_rome_grain_2	3c_rome_grain_2			0		
3c_rome_grain_3	3c_rome_grain_3			0		
3c_rome_grain_4	3c_rome_grain_4			0		
3c_rome_horse_1	3c_rome_horse_1			0		
3c_rome_horse_2	3c_rome_horse_2			0		
3c_rome_horse_3	3c_rome_horse_3			0		
3c_rome_industry_1	3c_rome_industry_1			0		
3c_rome_industry_amphora_2	3c_rome_industry_amphora_2			0		
3c_rome_industry_amphora_3	3c_rome_industry_amphora_3			0		
3c_rome_industry_amphora_4	3c_rome_industry_amphora_4			0		
3c_rome_industry_coin_2	3c_rome_industry_coin_2			0		
3c_rome_industry_coin_3	3c_rome_industry_coin_3			0		
3c_rome_industry_coin_4	3c_rome_industry_coin_4			0		
3c_rome_industry_jeweller_2	3c_rome_industry_jeweller_2			0		
3c_rome_industry_jeweller_3	3c_rome_industry_jeweller_3			0		
3c_rome_industry_jeweller_4	3c_rome_industry_jeweller_4			0		
3c_rome_iron_1	3c_rome_iron_1			0		
3c_rome_iron_armour_2	3c_rome_iron_armour_2			0		
3c_rome_iron_armour_3	3c_rome_iron_armour_3			0		
3c_rome_iron_weapon_2	3c_rome_iron_weapon_2			0		
3c_rome_iron_weapon_3	3c_rome_iron_weapon_3			0		
3c_rome_lead_1	3c_rome_lead_1			0		
3c_rome_lead_2	3c_rome_lead_2			0		
3c_rome_lead_3	3c_rome_lead_3			0		
3c_rome_lead_4	3c_rome_lead_4			0		
3c_rome_leather_1	3c_rome_leather_1			0		
3c_rome_leather_2	3c_rome_leather_2			0		
3c_rome_leather_3	3c_rome_leather_3			0		
3c_rome_leather_4	3c_rome_leather_4			0		
3c_rome_lumber_1	3c_rome_lumber_1			0		
3c_rome_lumber_2	3c_rome_lumber_2			0		
3c_rome_lumber_3	3c_rome_lumber_3			0		
3c_rome_lumber_4	3c_rome_lumber_4			0		
3c_rome_marble_1	3c_rome_marble_1			0		
3c_rome_marble_2	3c_rome_marble_2			0		
3c_rome_marble_3	3c_rome_marble_3			0		
3c_rome_marble_4	3c_rome_marble_4			0		
3c_rome_military_buff_1	3c_rome_military_buff_1			0		
3c_rome_military_buff_attack_2	3c_rome_military_buff_attack_2			0		
3c_rome_military_buff_attack_3	3c_rome_military_buff_attack_3			0		
3c_rome_military_buff_defence_2	3c_rome_military_buff_defence_2			0		
3c_rome_military_buff_defence_3	3c_rome_military_buff_defence_3			0		
3c_rome_military_buff_horse_2	3c_rome_military_buff_horse_2			0		
3c_rome_military_buff_horse_3	3c_rome_military_buff_horse_3			0		
3c_rome_military_buff_range_2	3c_rome_military_buff_range_2			0		
3c_rome_military_buff_range_3	3c_rome_military_buff_range_3			0		
3c_rome_military_siege_1	3c_rome_military_siege_1			0		
3c_rome_military_siege_2	3c_rome_military_siege_2			0		
3c_rome_military_siege_3	3c_rome_military_siege_3			0		
3c_rome_navalbuff_1	3c_rome_navalbuff_1			0		
3c_rome_navalbuff_2	3c_rome_navalbuff_2			0		
3c_rome_navalbuff_3	3c_rome_navalbuff_3			0		
3c_rome_navalbuff_4	3c_rome_navalbuff_4			0		
3c_rome_olive_1	3c_rome_olive_1			0		
3c_rome_olive_2	3c_rome_olive_2			0		
3c_rome_olive_3	3c_rome_olive_3			0		
3c_rome_olive_4	3c_rome_olive_4			0		
3c_rome_purple_dye_1	3c_rome_purple_dye_1			0		
3c_rome_purple_dye_2	3c_rome_purple_dye_2			0		
3c_rome_purple_dye_3	3c_rome_purple_dye_3			0		
3c_rome_purple_dye_4	3c_rome_purple_dye_4			0		
3c_rome_silk_1	3c_rome_silk_1			0		
3c_rome_silk_2	3c_rome_silk_2			0		
3c_rome_silk_3	3c_rome_silk_3			0		
3c_rome_silk_4	3c_rome_silk_4			0		
3c_rome_town_1	3c_rome_town_1			0		
3c_rome_town_centre_1	3c_rome_town_centre_1			0		
3c_rome_town_centre_theatre_2	3c_rome_town_centre_theatre_2			0		
3c_rome_town_centre_theatre_3	3c_rome_town_centre_theatre_3			0		
3c_rome_town_centre_theatre_4	3c_rome_town_centre_theatre_4			0		
3c_rome_town_centre_trade_2	3c_rome_town_centre_trade_2			0		
3c_rome_town_centre_trade_3	3c_rome_town_centre_trade_3			0		
3c_rome_town_centre_trade_4	3c_rome_town_centre_trade_4			0		
3c_rome_town_civil_2	3c_rome_town_civil_2			0		
3c_rome_town_civil_3	3c_rome_town_civil_3			0		
3c_rome_town_civil_4	3c_rome_town_civil_4			0		
3c_rome_town_farm_2	3c_rome_town_farm_2			0		
3c_rome_town_farm_3	3c_rome_town_farm_3			0		
3c_rome_town_farm_4	3c_rome_town_farm_4			0		
3c_rome_town_trade_2	3c_rome_town_trade_2			0		
3c_rome_town_trade_3	3c_rome_town_trade_3			0		
3c_rome_town_trade_4	3c_rome_town_trade_4			0		
3c_rome_wine_1	3c_rome_wine_1			0		
3c_rome_wine_2	3c_rome_wine_2			0		
3c_rome_wine_3	3c_rome_wine_3			0		
3c_rome_wine_4	3c_rome_wine_4			0		
3c_sassanid_military_infantry_1	3c_sassanid_military_infantry_1			0		
3c_sassanid_military_infantry_2	3c_sassanid_military_infantry_2			0		
3c_sassanid_military_infantry_3	3c_sassanid_military_infantry_3			0		
3c_sassanid_military_infantry_4	3c_sassanid_military_infantry_4			0		
3c_sassanid_navalbuff_1	3c_sassanid_navalbuff_1			0		
3c_sassanid_navalbuff_2	3c_sassanid_navalbuff_2			0		
3c_sassanid_navalbuff_3	3c_sassanid_navalbuff_3			0		
3c_sassanid_navalbuff_4	3c_sassanid_navalbuff_4			0		
3c_sassanid_religious_1	3c_sassanid_religious_1			0		
3c_sassanid_religious_christ_2	3c_sassanid_religious_christ_2			0		
3c_sassanid_religious_christ_3	3c_sassanid_religious_christ_3			0		
3c_sassanid_religious_christ_4	3c_sassanid_religious_christ_4			0		
3c_sassanid_religious_christ_5	3c_sassanid_religious_christ_5			0		
3c_sassanid_religious_fire_2	3c_sassanid_religious_fire_2			0		
3c_sassanid_religious_fire_3	3c_sassanid_religious_fire_3			0		
3c_sassanid_religious_fire_4	3c_sassanid_religious_fire_4			0		
3c_sassanid_religious_royal_2	3c_sassanid_religious_royal_2			0		
3c_sassanid_religious_royal_3	3c_sassanid_religious_royal_3			0		
3c_sassanid_religious_royal_4	3c_sassanid_religious_royal_4			0		
3c_sassanid_religious_royal_5	3c_sassanid_religious_royal_5			0		
3c_sassanid_religious_tower_2	3c_sassanid_religious_tower_2			0		
3c_sassanid_religious_tower_3	3c_sassanid_religious_tower_3			0		
3c_sassanid_religious_tower_4	3c_sassanid_religious_tower_4			0		
aurelian_blockade	3c_rome_city_aurelian_walls_5	rom_Roman		1	blockade	
aurelian_empty_slot_lvl1	3c_rome_city_aurelian_walls_5	rom_Roman		1	empty_slot	
aurelian_empty_slot_lvl2	3c_rome_city_aurelian_walls_5	rom_Roman		2	empty_slot	
aurelian_empty_slot_lvl3	3c_rome_city_aurelian_walls_5	rom_Roman		3	empty_slot	
aurelian_end_tower_lvl1	3c_rome_city_aurelian_walls_5	rom_Roman		1	end_tower	
aurelian_end_tower_lvl2	3c_rome_city_aurelian_walls_5	rom_Roman		2	end_tower	
aurelian_end_tower_lvl3	3c_rome_city_aurelian_walls_5	rom_Roman		3	end_tower	
aurelian_gatehouse_13_inverse_lvl1	3c_rome_city_aurelian_walls_5	rom_Roman		1	gatehouse_13_inverse	
aurelian_gatehouse_13_inverse_lvl2	3c_rome_city_aurelian_walls_5	rom_Roman		2	gatehouse_13_inverse	
aurelian_gatehouse_13_inverse_lvl3	3c_rome_city_aurelian_walls_5	rom_Roman		3	gatehouse_13_inverse	
aurelian_gatehouse_13_lvl1	3c_rome_city_aurelian_walls_5	rom_Roman		1	gatehouse_13	
aurelian_gatehouse_13_lvl2	3c_rome_city_aurelian_walls_5	rom_Roman		2	gatehouse_13	
aurelian_gatehouse_13_lvl3	3c_rome_city_aurelian_walls_5	rom_Roman		3	gatehouse_13	
aurelian_gatehouse_14_lvl1	3c_rome_city_aurelian_walls_5	rom_Roman		1	gatehouse_14	
aurelian_gatehouse_14_lvl2	3c_rome_city_aurelian_walls_5	rom_Roman		2	gatehouse_14	
aurelian_gatehouse_14_lvl3	3c_rome_city_aurelian_walls_5	rom_Roman		3	gatehouse_14	
aurelian_river_gatehouse_13_inverse_lvl1	3c_rome_city_aurelian_walls_5	rom_Roman		1	river_gatehouse_13_inverse	
aurelian_river_gatehouse_13_inverse_lvl2	3c_rome_city_aurelian_walls_5	rom_Roman		2	river_gatehouse_13_inverse	
aurelian_river_gatehouse_13_inverse_lvl3	3c_rome_city_aurelian_walls_5	rom_Roman		3	river_gatehouse_13_inverse	
aurelian_river_gatehouse_13_lvl1	3c_rome_city_aurelian_walls_5	rom_Roman		1	river_gatehouse_13	
aurelian_river_gatehouse_13_lvl2	3c_rome_city_aurelian_walls_5	rom_Roman		2	river_gatehouse_13	
aurelian_river_gatehouse_13_lvl3	3c_rome_city_aurelian_walls_5	rom_Roman		3	river_gatehouse_13	
aurelian_river_gatehouse_14_lvl1	3c_rome_city_aurelian_walls_5	rom_Roman		1	river_gatehouse_14	
aurelian_river_gatehouse_14_lvl2	3c_rome_city_aurelian_walls_5	rom_Roman		2	river_gatehouse_14	
aurelian_river_gatehouse_14_lvl3	3c_rome_city_aurelian_walls_5	rom_Roman		3	river_gatehouse_14	
aurelian_sea_sprawl_default_lvl1	3c_rome_city_aurelian_walls_5	rom_Roman		1	sea_sprawl_default	
aurelian_sea_sprawl_default_lvl2	3c_rome_city_aurelian_walls_5	rom_Roman		2	sea_sprawl_default	
aurelian_sea_sprawl_default_lvl3	3c_rome_city_aurelian_walls_5	rom_Roman		3	sea_sprawl_default	
aurelian_sea_sprawl_edge_12345_lvl1	3c_rome_city_aurelian_walls_5	rom_Roman		1	sea_sprawl_edge_12345	
aurelian_sea_sprawl_edge_12345_lvl2	3c_rome_city_aurelian_walls_5	rom_Roman		2	sea_sprawl_edge_12345	
aurelian_sea_sprawl_edge_12345_lvl3	3c_rome_city_aurelian_walls_5	rom_Roman		3	sea_sprawl_edge_12345	
aurelian_sea_sprawl_edge_1234_lvl1	3c_rome_city_aurelian_walls_5	rom_Roman		1	sea_sprawl_edge_1234	
aurelian_sea_sprawl_edge_1234_lvl2	3c_rome_city_aurelian_walls_5	rom_Roman		2	sea_sprawl_edge_1234	
aurelian_sea_sprawl_edge_1234_lvl3	3c_rome_city_aurelian_walls_5	rom_Roman		3	sea_sprawl_edge_1234	
aurelian_sea_sprawl_edge_123_lvl1	3c_rome_city_aurelian_walls_5	rom_Roman		1	sea_sprawl_edge_123	
aurelian_sea_sprawl_edge_123_lvl2	3c_rome_city_aurelian_walls_5	rom_Roman		2	sea_sprawl_edge_123	
aurelian_sea_sprawl_edge_123_lvl3	3c_rome_city_aurelian_walls_5	rom_Roman		3	sea_sprawl_edge_123	
aurelian_sea_sprawl_edge_12_lvl1	3c_rome_city_aurelian_walls_5	rom_Roman		1	sea_sprawl_edge_12	
aurelian_sea_sprawl_edge_12_lvl2	3c_rome_city_aurelian_walls_5	rom_Roman		2	sea_sprawl_edge_12	
aurelian_sea_sprawl_edge_12_lvl3	3c_rome_city_aurelian_walls_5	rom_Roman		3	sea_sprawl_edge_12	
aurelian_sea_sprawl_navy_dock_lvl1	3c_rome_city_aurelian_walls_5	rom_Roman		1	sea_sprawl_navy_dock	
aurelian_sea_sprawl_navy_dock_lvl2	3c_rome_city_aurelian_walls_5	rom_Roman		2	sea_sprawl_navy_dock	
aurelian_sea_sprawl_navy_dock_lvl3	3c_rome_city_aurelian_walls_5	rom_Roman		3	sea_sprawl_navy_dock	
aurelian_sprawl_edge_0_lvl1	3c_rome_city_aurelian_walls_5	rom_Roman		1	sprawl_edge_0	
aurelian_sprawl_edge_0_lvl2	3c_rome_city_aurelian_walls_5	rom_Roman		2	sprawl_edge_0	
aurelian_sprawl_edge_0_lvl3	3c_rome_city_aurelian_walls_5	rom_Roman		3	sprawl_edge_0	
aurelian_sprawl_edge_123456_lvl1	3c_rome_city_aurelian_walls_5	rom_Roman		1	sprawl_edge_123456	
aurelian_sprawl_edge_123456_lvl2	3c_rome_city_aurelian_walls_5	rom_Roman		2	sprawl_edge_123456	
aurelian_sprawl_edge_123456_lvl3	3c_rome_city_aurelian_walls_5	rom_Roman		3	sprawl_edge_123456	
aurelian_sprawl_edge_12345_lvl1	3c_rome_city_aurelian_walls_5	rom_Roman		1	sprawl_edge_12345	
aurelian_sprawl_edge_12345_lvl2	3c_rome_city_aurelian_walls_5	rom_Roman		2	sprawl_edge_12345	
aurelian_sprawl_edge_12345_lvl3	3c_rome_city_aurelian_walls_5	rom_Roman		3	sprawl_edge_12345	
aurelian_sprawl_edge_1234_lvl1	3c_rome_city_aurelian_walls_5	rom_Roman		1	sprawl_edge_1234	
aurelian_sprawl_edge_1234_lvl2	3c_rome_city_aurelian_walls_5	rom_Roman		2	sprawl_edge_1234	
aurelian_sprawl_edge_1234_lvl3	3c_rome_city_aurelian_walls_5	rom_Roman		3	sprawl_edge_1234	
aurelian_sprawl_edge_1235_lvl1	3c_rome_city_aurelian_walls_5	rom_Roman		1	sprawl_edge_1235	
aurelian_sprawl_edge_1235_lvl2	3c_rome_city_aurelian_walls_5	rom_Roman		2	sprawl_edge_1235	
aurelian_sprawl_edge_1235_lvl3	3c_rome_city_aurelian_walls_5	rom_Roman		3	sprawl_edge_1235	
aurelian_sprawl_edge_123_lvl1	3c_rome_city_aurelian_walls_5	rom_Roman		1	sprawl_edge_123	
aurelian_sprawl_edge_123_lvl2	3c_rome_city_aurelian_walls_5	rom_Roman		2	sprawl_edge_123	
aurelian_sprawl_edge_123_lvl3	3c_rome_city_aurelian_walls_5	rom_Roman		3	sprawl_edge_123	
aurelian_sprawl_edge_1245_lvl1	3c_rome_city_aurelian_walls_5	rom_Roman		1	sprawl_edge_1245	
aurelian_sprawl_edge_1245_lvl2	3c_rome_city_aurelian_walls_5	rom_Roman		2	sprawl_edge_1245	
aurelian_sprawl_edge_1245_lvl3	3c_rome_city_aurelian_walls_5	rom_Roman		3	sprawl_edge_1245	
