id	set_id	culture	faction	sub_culture	campaign
22768	inv_new_etr_main_industry			sc_rom_etruscan	main_invasion
2277	rom_HELLENIC_city_minor_olives	rom_Hellenistic	rom_macedon		
22778	inv_new_etr_minor_industry			sc_rom_etruscan	main_invasion
22784	greek_city	rom_Hellenistic			main_punic
22788	greek_town	rom_Hellenistic			main_punic
22790	greek_amber	rom_Hellenistic			main_punic
22798	greek_glass	rom_Hellenistic			main_punic
22802	greek_gold	rom_Hellenistic			main_punic
22812	greek_grain	rom_Hellenistic			main_punic
22820	greek_horse	rom_Hellenistic			main_punic
22830	greek_iron	rom_Hellenistic			main_punic
22833	greek_lead	rom_Hellenistic			main_punic
22834	greek_leather	rom_Hellenistic			main_punic
22835	greek_lumber	rom_Hellenistic			main_punic
22843	greek_marble	rom_Hellenistic			main_punic
22850	greek_olive	rom_Hellenistic			main_punic
22855	greek_purple_dye	rom_Hellenistic			main_punic
22858	greek_silk	rom_Hellenistic			main_punic
22862	greek_wine	rom_Hellenistic			main_punic
22867	greek_port	rom_Hellenistic			main_punic
2287	rom_HELLENIC_city_minor_fish	rom_Hellenistic	rom_macedon		
22875	greek_city_centre	rom_Hellenistic			main_punic
22885	greek_military	rom_Hellenistic			main_punic
22893	greek_military_siege	rom_Hellenistic			main_punic
22899	greek_military_buff	rom_Hellenistic			main_punic
22902	greek_industrial	rom_Hellenistic			main_punic
22910	greek_water	rom_Hellenistic			main_punic
22916	pun_greek_town_centre	rom_Hellenistic			main_punic
22923	greek_agriculture	rom_Hellenistic			main_punic
22926	greek_religious	rom_Hellenistic			main_punic
2293	rom_HELLENIC_city_minor_glass	rom_Hellenistic	rom_macedon		
22936	greek_city	rom_Hellenistic		sc_rom_carthaginian	main_punic
22938	greek_town	rom_Hellenistic		sc_rom_carthaginian	main_punic
22941	greek_amber	rom_Hellenistic		sc_rom_carthaginian	main_punic
22946	greek_glass	rom_Hellenistic		sc_rom_carthaginian	main_punic
22948	greek_gold	rom_Hellenistic		sc_rom_carthaginian	main_punic
22950	greek_grain	rom_Hellenistic		sc_rom_carthaginian	main_punic
22952	greek_horse	rom_Hellenistic		sc_rom_carthaginian	main_punic
22955	greek_iron	rom_Hellenistic		sc_rom_carthaginian	main_punic
22960	greek_lead	rom_Hellenistic		sc_rom_carthaginian	main_punic
22970	greek_leather	rom_Hellenistic		sc_rom_carthaginian	main_punic
22977	greek_lumber	rom_Hellenistic		sc_rom_carthaginian	main_punic
22978	greek_marble	rom_Hellenistic		sc_rom_carthaginian	main_punic
22980	greek_olive	rom_Hellenistic		sc_rom_carthaginian	main_punic
22990	greek_purple_dye	rom_Hellenistic		sc_rom_carthaginian	main_punic
23000	greek_silk	rom_Hellenistic		sc_rom_carthaginian	main_punic
23006	greek_wine	rom_Hellenistic		sc_rom_carthaginian	main_punic
23009	greek_port	rom_Hellenistic		sc_rom_carthaginian	main_punic
23015	greek_city_centre	rom_Hellenistic		sc_rom_carthaginian	main_punic
23016	greek_military	rom_Hellenistic		sc_rom_carthaginian	main_punic
23018	greek_military_siege	rom_Hellenistic		sc_rom_carthaginian	main_punic
2302	rom_HELLENIC_city_minor_gold	rom_Hellenistic	rom_macedon		
23028	greek_military_buff	rom_Hellenistic		sc_rom_carthaginian	main_punic
23036	greek_industrial	rom_Hellenistic		sc_rom_carthaginian	main_punic
23039	greek_water	rom_Hellenistic		sc_rom_carthaginian	main_punic
2304	rom_HELLENIC_city_minor_grain	rom_Hellenistic	rom_macedon		
23043	pun_greek_town_centre	rom_Hellenistic		sc_rom_carthaginian	main_punic
23050	greek_agriculture	rom_Hellenistic		sc_rom_carthaginian	main_punic
23059	greek_religious_punic	rom_Hellenistic		sc_rom_carthaginian	main_punic
2307	rom_HELLENIC_city_minor_hides	rom_Hellenistic	rom_macedon		
2309	rom_HELLENIC_city_minor_iron	rom_Hellenistic	rom_macedon		
2313	rom_HELLENIC_city_minor_limestone	rom_Hellenistic	rom_macedon		
2320	rom_HELLENIC_city_minor_marble	rom_Hellenistic	rom_macedon		
2321	rom_HELLENIC_city_minor_purple_dye	rom_Hellenistic	rom_macedon		
2323	rom_HELLENIC_city_minor_silk	rom_Hellenistic	rom_macedon		
2325	rom_HELLENIC_city_minor_silver	rom_Hellenistic	rom_macedon		
2326	rom_HELLENIC_city_minor_timber	rom_Hellenistic	rom_macedon		
2330	rom_HELLENIC_city_minor_township	rom_Hellenistic	rom_macedon		
2332	rom_HELLENIC_city_minor_wine	rom_Hellenistic	rom_macedon		
2336	rom_HELLENIC_city_major	rom_Hellenistic	rom_ptolemaics		
2337	rom_HELLENIC_city_slot	rom_Hellenistic	rom_ptolemaics		
2346	rom_HELLENIC_military_buff	rom_Hellenistic	rom_ptolemaics		
2355	rom_HELLENIC_military_equipment	rom_Hellenistic	rom_ptolemaics		
2362	rom_HELLENIC_military_main	rom_Hellenistic	rom_ptolemaics		
2372	rom_HELLENIC_outskirts	rom_Hellenistic	rom_ptolemaics		
2377	rom_HELLENIC_port_major	rom_Hellenistic	rom_ptolemaics		
2385	rom_HELLENIC_port_minor	rom_Hellenistic	rom_ptolemaics		
2393	rom_HELLENIC_sanitation	rom_Hellenistic	rom_ptolemaics		
2403	rom_HELLENIC_temple_PTOLEMAIC	rom_Hellenistic	rom_ptolemaics		
2410	rom_HELLENIC_temple_minor_PTOLEMAIC	rom_Hellenistic	rom_ptolemaics		
2415	rom_HELLENIC_outskirts_minor	rom_Hellenistic	rom_ptolemaics		
2428	rom_HELLENIC_city_minor_olives	rom_Hellenistic	rom_ptolemaics		
2431	rom_HELLENIC_city_minor_fish	rom_Hellenistic	rom_ptolemaics		
2434	rom_HELLENIC_city_minor_glass	rom_Hellenistic	rom_ptolemaics		
2444	rom_HELLENIC_city_minor_gold	rom_Hellenistic	rom_ptolemaics		
2454	rom_HELLENIC_city_minor_grain	rom_Hellenistic	rom_ptolemaics		
2461	rom_HELLENIC_city_minor_hides	rom_Hellenistic	rom_ptolemaics		
2469	rom_HELLENIC_city_minor_iron	rom_Hellenistic	rom_ptolemaics		
2479	rom_HELLENIC_city_minor_limestone	rom_Hellenistic	rom_ptolemaics		
2483	rom_HELLENIC_city_minor_marble	rom_Hellenistic	rom_ptolemaics		
2485	rom_HELLENIC_city_minor_purple_dye	rom_Hellenistic	rom_ptolemaics		
2488	rom_HELLENIC_city_minor_silk	rom_Hellenistic	rom_ptolemaics		
2497	rom_HELLENIC_city_minor_silver	rom_Hellenistic	rom_ptolemaics		
2504	rom_HELLENIC_city_minor_timber	rom_Hellenistic	rom_ptolemaics		
2514	rom_HELLENIC_city_minor_township	rom_Hellenistic	rom_ptolemaics		
2523	rom_HELLENIC_city_minor_wine	rom_Hellenistic	rom_ptolemaics		
2524	rom_HELLENIC_city_major	rom_Hellenistic		sc_rom_carthaginian	
2526	rom_HELLENIC_city_slot	rom_Hellenistic		sc_rom_carthaginian	
2531	rom_HELLENIC_military_buff	rom_Hellenistic		sc_rom_carthaginian	
2534	rom_HELLENIC_military_equipment	rom_Hellenistic		sc_rom_carthaginian	
2536	rom_HELLENIC_military_main_PUNIC	rom_Hellenistic		sc_rom_carthaginian	
2539	rom_HELLENIC_outskirts	rom_Hellenistic		sc_rom_carthaginian	
2547	rom_HELLENIC_port_major	rom_Hellenistic		sc_rom_carthaginian	
2557	rom_HELLENIC_port_minor	rom_Hellenistic		sc_rom_carthaginian	
2562	rom_HELLENIC_sanitation_PUNIC	rom_Hellenistic		sc_rom_carthaginian	
2564	rom_HELLENIC_temple_PUNIC	rom_Hellenistic		sc_rom_carthaginian	
2568	rom_HELLENIC_temple_minor_PUNIC	rom_Hellenistic		sc_rom_carthaginian	
2578	rom_HELLENIC_outskirts_minor	rom_Hellenistic		sc_rom_carthaginian	
2592	rom_HELLENIC_outskirts	rom_Hellenistic		sc_rom_carthaginian	
2594	rom_HELLENIC_city_minor_olives	rom_Hellenistic		sc_rom_carthaginian	
2597	rom_HELLENIC_city_minor_fish	rom_Hellenistic		sc_rom_carthaginian	
2607	rom_HELLENIC_city_minor_glass	rom_Hellenistic		sc_rom_carthaginian	
2616	rom_HELLENIC_city_minor_gold	rom_Hellenistic		sc_rom_carthaginian	
2624	rom_HELLENIC_city_minor_grain	rom_Hellenistic		sc_rom_carthaginian	
2632	rom_HELLENIC_city_minor_hides	rom_Hellenistic		sc_rom_carthaginian	
2641	rom_HELLENIC_city_minor_iron	rom_Hellenistic		sc_rom_carthaginian	
2643	rom_HELLENIC_city_minor_limestone	rom_Hellenistic		sc_rom_carthaginian	
2646	rom_HELLENIC_city_minor_marble	rom_Hellenistic		sc_rom_carthaginian	
2651	rom_HELLENIC_city_minor_purple_dye	rom_Hellenistic		sc_rom_carthaginian	
2654	rom_HELLENIC_city_minor_silk	rom_Hellenistic		sc_rom_carthaginian	
2663	rom_HELLENIC_city_minor_silver	rom_Hellenistic		sc_rom_carthaginian	
2664	rom_HELLENIC_city_minor_timber	rom_Hellenistic		sc_rom_carthaginian	
2666	rom_HELLENIC_city_minor_township	rom_Hellenistic		sc_rom_carthaginian	
2676	rom_HELLENIC_city_minor_wine	rom_Hellenistic		sc_rom_carthaginian	
2682	pro_ROMAN_city_major	rom_Roman	pro_rome		
2686	pro_ROMAN_military_equipment	rom_Roman	pro_rome		
2688	rom_ROMAN_city_minor_fish	rom_Roman	pro_rome		
2697	rom_ROMAN_city_minor_glass	rom_Roman	pro_rome		
2707	rom_ROMAN_city_minor_gold	rom_Roman	pro_rome		
2709	rom_ROMAN_city_minor_grain	rom_Roman	pro_rome		
2717	rom_ROMAN_city_minor_hides	rom_Roman	pro_rome		
2723	rom_ROMAN_city_minor_iron	rom_Roman	pro_rome		
2731	rom_ROMAN_city_minor_limestone	rom_Roman	pro_rome		
2737	rom_ROMAN_city_minor_marble	rom_Roman	pro_rome		
2744	rom_ROMAN_city_minor_olives	rom_Roman	pro_rome		
2752	rom_ROMAN_city_minor_purple_dye	rom_Roman	pro_rome		
2755	rom_ROMAN_city_minor_silk	rom_Roman	pro_rome		
2761	rom_ROMAN_city_minor_silver	rom_Roman	pro_rome		
2767	rom_ROMAN_city_minor_timber	rom_Roman	pro_rome		
277	rom_ROMAN_city_minor_olives	rom_Roman			
2774	rom_ROMAN_city_minor_township	rom_Roman	pro_rome		
2781	rom_ROMAN_city_minor_wine	rom_Roman	pro_rome		
2790	rom_ROMAN_city_slot	rom_Roman	pro_rome		
2795	rom_ROMAN_military_buff	rom_Roman	pro_rome		
2807	rom_ROMAN_military_main	rom_Roman	pro_rome		
2818	rom_ROMAN_outskirts	rom_Roman	pro_rome		
2823	rom_ROMAN_outskirts_minor	rom_Roman	pro_rome		
2828	rom_ROMAN_port_major	rom_Roman	pro_rome		
2832	rom_ROMAN_port_minor	rom_Roman	pro_rome		
2839	rom_ROMAN_sanitation	rom_Roman	pro_rome		
2843	rom_ROMAN_temple	rom_Roman	pro_rome		
2853	rom_ROMAN_temple_minor	rom_Roman	pro_rome		
2860	rom_Slum	rom_Roman	pro_rome		
2865	rom_HELLENIC_outskirts	rom_Hellenistic	rom_macedon		
2881	rom_BARBARIAN_artisans_major	rom_Barbarian		sc_rom_gaul	
2885	rom_BARBARIAN_artisans_major	rom_Barbarian		sc_rom_celtiberian	
2891	rom_BARBARIAN_commons	rom_Barbarian		sc_rom_celtiberian	
2892	rom_BARBARIAN_commons	rom_Barbarian		sc_rom_gaul	
2895	rom_BARBARIAN_enclosure	rom_Barbarian		sc_rom_gaul	
2896	rom_BARBARIAN_port_major	rom_Barbarian		sc_rom_gaul	
2898	rom_BARBARIAN_enclosure	rom_Barbarian		sc_rom_celtiberian	
2900	rom_BARBARIAN_port_major	rom_Barbarian		sc_rom_celtiberian	
2902	rom_BARBARIAN_port_minor	rom_Barbarian		sc_rom_gaul	
2905	rom_BARBARIAN_port_minor	rom_Barbarian		sc_rom_celtiberian	
2907	rom_BARBARIAN_religious_celtic	rom_Barbarian		sc_rom_gaul	
2913	rom_BARBARIAN_city_minor_olives	rom_Barbarian		sc_rom_gaul	
2919	rom_BARBARIAN_city_minor_olives	rom_Barbarian		sc_rom_celtiberian	
2920	rom_BARBARIAN_city_minor_fish	rom_Barbarian		sc_rom_celtiberian	
2921	rom_BARBARIAN_city_minor_glass	rom_Barbarian		sc_rom_celtiberian	
2923	rom_BARBARIAN_city_minor_fish	rom_Barbarian		sc_rom_gaul	
2928	rom_BARBARIAN_city_minor_gold	rom_Barbarian		sc_rom_celtiberian	
2929	rom_BARBARIAN_city_minor_glass	rom_Barbarian		sc_rom_gaul	
2934	rom_BARBARIAN_city_minor_gold	rom_Barbarian		sc_rom_gaul	
2935	rom_BARBARIAN_city_minor_grain	rom_Barbarian		sc_rom_celtiberian	
2936	rom_BARBARIAN_city_minor_grain	rom_Barbarian		sc_rom_gaul	
2938	rom_BARBARIAN_city_minor_hides	rom_Barbarian		sc_rom_celtiberian	
2941	rom_BARBARIAN_city_minor_iron	rom_Barbarian		sc_rom_celtiberian	
2943	rom_BARBARIAN_city_minor_hides	rom_Barbarian		sc_rom_gaul	
2951	rom_BARBARIAN_city_minor_limestone	rom_Barbarian		sc_rom_celtiberian	
2952	rom_BARBARIAN_city_minor_iron	rom_Barbarian		sc_rom_gaul	
2954	rom_BARBARIAN_city_minor_marble	rom_Barbarian		sc_rom_celtiberian	
2957	rom_BARBARIAN_city_minor_purple_dye	rom_Barbarian		sc_rom_celtiberian	
2959	rom_BARBARIAN_city_minor_limestone	rom_Barbarian		sc_rom_gaul	
296	rom_ROMAN_city_slot	rom_Roman			
2960	rom_BARBARIAN_city_minor_marble	rom_Barbarian		sc_rom_gaul	
2964	rom_BARBARIAN_city_minor_silk	rom_Barbarian		sc_rom_celtiberian	
2965	rom_BARBARIAN_city_minor_purple_dye	rom_Barbarian		sc_rom_gaul	
2968	rom_BARBARIAN_city_minor_silver	rom_Barbarian		sc_rom_celtiberian	
2974	rom_BARBARIAN_city_minor_silk	rom_Barbarian		sc_rom_gaul	
2975	rom_BARBARIAN_city_minor_timber	rom_Barbarian		sc_rom_celtiberian	
2977	rom_BARBARIAN_city_minor_township	rom_Barbarian		sc_rom_celtiberian	
2978	rom_BARBARIAN_city_minor_silver	rom_Barbarian		sc_rom_gaul	
2982	rom_BARBARIAN_city_minor_wine	rom_Barbarian		sc_rom_celtiberian	
2985	rom_BARBARIAN_city_major	rom_Barbarian		sc_rom_celtiberian	
2987	rom_BARBARIAN_city_minor_timber	rom_Barbarian		sc_rom_gaul	
2990	rom_BARBARIAN_city_minor_township	rom_Barbarian		sc_rom_gaul	
2994	rom_BARBARIAN_city_minor_wine	rom_Barbarian		sc_rom_gaul	
2995	rom_BARBARIAN_enclosure_minor	rom_Barbarian		sc_rom_celtiberian	
2999	rom_BARBARIAN_artisans_major	rom_Barbarian		sc_rom_gaul	
3004	rom_BARBARIAN_city_major	rom_Barbarian		sc_rom_gaul	
3005	rom_BARBARIAN_enclosure_minor	rom_Barbarian		sc_rom_gaul	
3006	rom_BARBARIAN_commons	rom_Barbarian		sc_rom_gaul	
3013	rom_BARBARIAN_enclosure	rom_Barbarian		sc_rom_gaul	
3015	rom_BARBARIAN_artisans_major	rom_Barbarian		sc_rom_celtiberian	
3023	rom_BARBARIAN_commons	rom_Barbarian		sc_rom_celtiberian	
3024	rom_BARBARIAN_port_major	rom_Barbarian		sc_rom_gaul	
3025	rom_BARBARIAN_port_minor	rom_Barbarian		sc_rom_gaul	
3026	rom_BARBARIAN_enclosure	rom_Barbarian		sc_rom_celtiberian	
3028	rom_BARBARIAN_port_major	rom_Barbarian		sc_rom_celtiberian	
303	rom_ROMAN_military_buff	rom_Roman			
3031	rom_BARBARIAN_religious_celtic	rom_Barbarian		sc_rom_gaul	
3032	rom_BARBARIAN_city_minor_olives	rom_Barbarian		sc_rom_gaul	
3035	rom_BARBARIAN_city_minor_fish	rom_Barbarian		sc_rom_gaul	
3036	rom_BARBARIAN_city_minor_glass	rom_Barbarian		sc_rom_gaul	
3038	rom_BARBARIAN_port_minor	rom_Barbarian		sc_rom_celtiberian	
3043	rom_BARBARIAN_city_minor_gold	rom_Barbarian		sc_rom_gaul	
3044	rom_BARBARIAN_religious_iberian	rom_Barbarian		sc_rom_celtiberian	
3045	rom_BARBARIAN_city_minor_grain	rom_Barbarian		sc_rom_gaul	
3048	rom_BARBARIAN_city_minor_olives	rom_Barbarian		sc_rom_celtiberian	
3049	rom_BARBARIAN_city_minor_fish	rom_Barbarian		sc_rom_celtiberian	
3050	rom_BARBARIAN_city_minor_hides	rom_Barbarian		sc_rom_gaul	
3056	rom_BARBARIAN_city_minor_glass	rom_Barbarian		sc_rom_celtiberian	
3058	rom_BARBARIAN_city_minor_iron	rom_Barbarian		sc_rom_gaul	
3063	rom_BARBARIAN_city_minor_limestone	rom_Barbarian		sc_rom_gaul	
3065	rom_BARBARIAN_city_minor_gold	rom_Barbarian		sc_rom_celtiberian	
3070	rom_BARBARIAN_city_minor_marble	rom_Barbarian		sc_rom_gaul	
3074	rom_BARBARIAN_city_minor_grain	rom_Barbarian		sc_rom_celtiberian	
3075	rom_BARBARIAN_city_minor_hides	rom_Barbarian		sc_rom_celtiberian	
3077	rom_BARBARIAN_city_minor_iron	rom_Barbarian		sc_rom_celtiberian	
3078	rom_BARBARIAN_city_minor_purple_dye	rom_Barbarian		sc_rom_gaul	
3079	rom_BARBARIAN_city_minor_limestone	rom_Barbarian		sc_rom_celtiberian	
3080	rom_BARBARIAN_city_minor_silk	rom_Barbarian		sc_rom_gaul	
3081	rom_BARBARIAN_city_minor_silver	rom_Barbarian		sc_rom_gaul	
3082	rom_BARBARIAN_city_minor_timber	rom_Barbarian		sc_rom_gaul	
3085	rom_BARBARIAN_city_minor_marble	rom_Barbarian		sc_rom_celtiberian	
3086	rom_BARBARIAN_city_minor_township	rom_Barbarian		sc_rom_gaul	
3091	rom_BARBARIAN_city_minor_purple_dye	rom_Barbarian		sc_rom_celtiberian	
3095	rom_BARBARIAN_city_minor_wine	rom_Barbarian		sc_rom_gaul	
3096	rom_BARBARIAN_city_minor_silk	rom_Barbarian		sc_rom_celtiberian	
310	rom_ROMAN_military_equipment	rom_Roman			
3101	rom_BARBARIAN_city_major	rom_Barbarian		sc_rom_gaul	
3102	rom_BARBARIAN_enclosure_minor	rom_Barbarian		sc_rom_gaul	
3103	rom_BARBARIAN_city_minor_silver	rom_Barbarian		sc_rom_celtiberian	
3109	rom_BARBARIAN_city_minor_timber	rom_Barbarian		sc_rom_celtiberian	
3114	rom_BARBARIAN_city_minor_township	rom_Barbarian		sc_rom_celtiberian	
3120	rom_BARBARIAN_city_minor_wine	rom_Barbarian		sc_rom_celtiberian	
3129	rom_BARBARIAN_city_major	rom_Barbarian		sc_rom_celtiberian	
3132	rom_BARBARIAN_enclosure_minor	rom_Barbarian		sc_rom_celtiberian	
320	rom_ROMAN_military_main	rom_Roman			
322	rom_ROMAN_outskirts	rom_Roman			
3286	rom_BARBARIAN_religious_celtic_minor	rom_Barbarian		sc_rom_celtic	
3287	rom_BARBARIAN_religious_celtic_minor	rom_Barbarian		sc_rom_british	
3292	rom_BARBARIAN_religious_germanic_minor	rom_Barbarian		sc_rom_germanic	
3297	rom_BARBARIAN_religious_celtic_minor	rom_Barbarian		sc_rom_gaul	
331	rom_ROMAN_temple	rom_Roman			
3314	rom_BARBARIAN_religious_celtic_minor	rom_Barbarian		sc_rom_gaul	
3322	rom_BARBARIAN_religious_iberian_minor	rom_Barbarian		sc_rom_celtiberian	
334	rom_ROMAN_city_major	rom_Roman			
3344	rom_BARBARIAN_artisans_major	rom_Barbarian		sc_rom_barb_east	
3346	rom_BARBARIAN_commons	rom_Barbarian		sc_rom_barb_east	
3356	rom_BARBARIAN_enclosure	rom_Barbarian		sc_rom_barb_east	
3363	rom_BARBARIAN_port_major	rom_Barbarian		sc_rom_barb_east	
3369	rom_BARBARIAN_port_minor	rom_Barbarian		sc_rom_barb_east	
3377	rom_BARBARIAN_city_minor_olives	rom_Barbarian		sc_rom_barb_east	
3384	rom_BARBARIAN_city_minor_fish	rom_Barbarian		sc_rom_barb_east	
3388	rom_BARBARIAN_city_minor_glass	rom_Barbarian		sc_rom_barb_east	
3398	rom_BARBARIAN_city_minor_gold	rom_Barbarian		sc_rom_barb_east	
3405	rom_BARBARIAN_city_minor_grain	rom_Barbarian		sc_rom_barb_east	
3407	rom_BARBARIAN_city_minor_hides	rom_Barbarian		sc_rom_barb_east	
3408	rom_BARBARIAN_city_minor_iron	rom_Barbarian		sc_rom_barb_east	
3412	rom_BARBARIAN_city_minor_limestone	rom_Barbarian		sc_rom_barb_east	
3416	rom_BARBARIAN_city_minor_marble	rom_Barbarian		sc_rom_barb_east	
3422	rom_BARBARIAN_city_minor_purple_dye	rom_Barbarian		sc_rom_barb_east	
3426	rom_BARBARIAN_city_minor_silk	rom_Barbarian		sc_rom_barb_east	
3433	rom_BARBARIAN_city_minor_silver	rom_Barbarian		sc_rom_barb_east	
3442	rom_BARBARIAN_city_minor_timber	rom_Barbarian		sc_rom_barb_east	
3451	rom_BARBARIAN_city_minor_township	rom_Barbarian		sc_rom_barb_east	
3456	rom_BARBARIAN_city_minor_wine	rom_Barbarian		sc_rom_barb_east	
3463	rom_BARBARIAN_city_major	rom_Barbarian		sc_rom_barb_east	
3468	rom_BARBARIAN_enclosure_minor	rom_Barbarian		sc_rom_barb_east	
3473	rom_BARBARIAN_artisans_major	rom_Barbarian		sc_rom_barb_east	
3483	rom_BARBARIAN_commons	rom_Barbarian		sc_rom_barb_east	
3493	rom_BARBARIAN_enclosure	rom_Barbarian		sc_rom_barb_east	
3496	rom_BARBARIAN_port_major	rom_Barbarian		sc_rom_barb_east	
3499	rom_BARBARIAN_port_minor	rom_Barbarian		sc_rom_barb_east	
3512	rom_BARBARIAN_city_minor_olives	rom_Barbarian		sc_rom_barb_east	
3518	rom_BARBARIAN_city_minor_fish	rom_Barbarian		sc_rom_barb_east	
3519	rom_BARBARIAN_city_minor_glass	rom_Barbarian		sc_rom_barb_east	
3523	rom_BARBARIAN_city_minor_gold	rom_Barbarian		sc_rom_barb_east	
3528	rom_BARBARIAN_city_minor_grain	rom_Barbarian		sc_rom_barb_east	
3530	rom_BARBARIAN_city_minor_hides	rom_Barbarian		sc_rom_barb_east	
3535	rom_BARBARIAN_city_minor_iron	rom_Barbarian		sc_rom_barb_east	
3545	rom_BARBARIAN_city_minor_limestone	rom_Barbarian		sc_rom_barb_east	
3551	rom_BARBARIAN_city_minor_marble	rom_Barbarian		sc_rom_barb_east	
3559	rom_BARBARIAN_city_minor_purple_dye	rom_Barbarian		sc_rom_barb_east	
3560	rom_BARBARIAN_city_minor_silk	rom_Barbarian		sc_rom_barb_east	
3569	rom_BARBARIAN_city_minor_silver	rom_Barbarian		sc_rom_barb_east	
3577	rom_BARBARIAN_city_minor_timber	rom_Barbarian		sc_rom_barb_east	
3580	rom_BARBARIAN_city_minor_township	rom_Barbarian		sc_rom_barb_east	
3589	rom_BARBARIAN_city_minor_wine	rom_Barbarian		sc_rom_barb_east	
3592	rom_BARBARIAN_city_major	rom_Barbarian		sc_rom_barb_east	
3597	rom_BARBARIAN_enclosure_minor	rom_Barbarian		sc_rom_barb_east	
36	rom_ROMAN_city_major	rom_Roman			
3606	rom_BARBARIAN_religious_nomad	rom_Barbarian		sc_rom_barb_east	
3613	rom_BARBARIAN_religious_nomad_minor	rom_Barbarian		sc_rom_barb_east	
3622	rom_ALL_industry_minor	rom_Barbarian			
3631	rom_ALL_industry_minor	rom_Eastern			
3635	rom_ALL_industry_minor	rom_Hellenistic			
3636	rom_ALL_industry_minor	rom_Roman			
3645	rom_ALL_industry_minor	rom_Barbarian		sc_rom_germanic	
3646	rom_ALL_industry_minor	rom_Barbarian		sc_rom_gaul	
3651	rom_ALL_industry_minor	rom_Barbarian		sc_rom_celtic	
3658	rom_ALL_industry_minor	rom_Barbarian		sc_rom_celtiberian	
3667	rom_ALL_industry_minor	rom_Barbarian		sc_rom_british	
3675	rom_ALL_industry_minor	rom_Barbarian		sc_rom_barb_east	
3678	rom_ALL_industry_minor	rom_Hellenistic	rom_ptolemaics		
3692	rom_ALL_industry_minor	rom_Hellenistic	rom_macedon		
3696	rom_ALL_industry_minor	rom_Hellenistic		sc_rom_carthaginian	
3703	rom_ALL_industry_minor	rom_Roman	pro_rome		
3727	rom_ROMAN_port_major	rom_Roman			main_punic
3737	rom_ROMAN_city_slot	rom_Roman			main_punic
3742	rom_ROMAN_military_buff	rom_Roman			main_punic
3752	rom_ROMAN_military_equipment	rom_Roman			main_punic
3766	rom_ROMAN_outskirts	rom_Roman			main_punic
3774	rom_ROMAN_temple	rom_Roman			main_punic
3787	rom_ROMAN_port_minor	rom_Roman			main_punic
3792	rom_ROMAN_city_minor_olives	rom_Roman			main_punic
3832	rom_ROMAN_city_major	rom_Roman			main_punic
3835	rom_ROMAN_city_minor_fish	rom_Roman			main_punic
3837	rom_ROMAN_city_minor_glass	rom_Roman			main_punic
3842	rom_ROMAN_city_minor_gold	rom_Roman			main_punic
3849	rom_ROMAN_city_minor_grain	rom_Roman			main_punic
3857	rom_ROMAN_city_minor_hides	rom_Roman			main_punic
3862	rom_ROMAN_city_minor_iron	rom_Roman			main_punic
3865	rom_ROMAN_city_minor_limestone	rom_Roman			main_punic
3869	rom_ROMAN_city_minor_marble	rom_Roman			main_punic
3870	rom_ROMAN_city_minor_purple_dye	rom_Roman			main_punic
3874	rom_ROMAN_city_minor_silk	rom_Roman			main_punic
3881	rom_ROMAN_city_minor_silver	rom_Roman			main_punic
3890	rom_ROMAN_city_minor_timber	rom_Roman			main_punic
3892	rom_ROMAN_city_minor_township	rom_Roman			main_punic
3897	rom_ROMAN_city_minor_wine	rom_Roman			main_punic
3901	rom_ROMAN_sanitation	rom_Roman			main_punic
4023	pun_ROMAN_military_main	rom_Roman			main_punic
4050	rom_ROMAN_temple_minor	rom_Roman			main_punic
4058	rom_ROMAN_outskirts_minor	rom_Roman			main_punic
4062	rom_ALL_industry_minor	rom_Roman			main_punic
4069	rom_BARBARIAN_artisans_major	rom_Barbarian		sc_rom_illyrian	
4077	rom_BARBARIAN_commons	rom_Barbarian		sc_rom_illyrian	
4085	rom_BARBARIAN_enclosure	rom_Barbarian		sc_rom_illyrian	
4095	rom_BARBARIAN_port_major	rom_Barbarian		sc_rom_illyrian	
4104	rom_BARBARIAN_port_minor	rom_Barbarian		sc_rom_illyrian	
4114	rom_BARBARIAN_religious_illyrian	rom_Barbarian		sc_rom_illyrian	
412	rom_ROMAN_city_minor_fish	rom_Roman			
4122	rom_BARBARIAN_city_minor_olives	rom_Barbarian		sc_rom_illyrian	
4131	rom_BARBARIAN_city_minor_fish	rom_Barbarian		sc_rom_illyrian	
4140	rom_BARBARIAN_city_minor_glass	rom_Barbarian		sc_rom_illyrian	
4147	rom_BARBARIAN_city_minor_gold	rom_Barbarian		sc_rom_illyrian	
4155	rom_BARBARIAN_city_minor_grain	rom_Barbarian		sc_rom_illyrian	
4164	rom_BARBARIAN_city_minor_hides	rom_Barbarian		sc_rom_illyrian	
4169	rom_BARBARIAN_city_minor_iron	rom_Barbarian		sc_rom_illyrian	
4171	rom_BARBARIAN_city_minor_limestone	rom_Barbarian		sc_rom_illyrian	
4178	rom_BARBARIAN_city_minor_marble	rom_Barbarian		sc_rom_illyrian	
4184	rom_BARBARIAN_city_minor_purple_dye	rom_Barbarian		sc_rom_illyrian	
4186	rom_BARBARIAN_city_minor_silk	rom_Barbarian		sc_rom_illyrian	
4188	rom_BARBARIAN_city_minor_silver	rom_Barbarian		sc_rom_illyrian	
4189	rom_BARBARIAN_city_minor_timber	rom_Barbarian		sc_rom_illyrian	
